# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.8763        862        278         33          0      0.000      0.000      0.735      0.378      0.189 
Train:          1     1.8763       3622        936        130          2      0.002      0.015      0.773      0.405      0.231 
All:          1     1.8763       4527       1171        163          2      0.002      0.012      0.772      0.403      0.222 
Test:          2     3.2614        850        290         28          5      0.017      0.152      0.729      0.449      0.397 
Train:          2     3.2614       3641        917        111         21      0.022      0.159      0.781      0.479      0.496 
All:          2     3.2614       4551       1147        139         26      0.022      0.158      0.781      0.478      0.476 
Test:          3     1.5951        893        247         18         15      0.057      0.455      0.774      0.619      0.652 
Train:          3     1.5951       3701        857         51         81      0.086      0.614      0.806      0.713      0.787 
All:          3     1.5951       4620       1078         70         95      0.081      0.576      0.804      0.693      0.760 
Test:          4     1.2024        895        245         17         16      0.061      0.485      0.777      0.635      0.687 
Train:          4     1.2024       3705        853         47         85      0.091      0.644      0.808      0.728      0.811 
All:          4     1.2024       4626       1072         64        101      0.086      0.612      0.806      0.712      0.786 
Test:          5     1.2983        908        232         16         17      0.068      0.515      0.789      0.656      0.695 
Train:          5     1.2983       3705        853         47         85      0.091      0.644      0.808      0.728      0.807 
All:          5     1.2983       4627       1071         63        102      0.087      0.618      0.807      0.715      0.785 
Test:          6     1.3211        908        232         15         18      0.072      0.545      0.789      0.671      0.694 
Train:          6     1.3211       3702        856         50         82      0.087      0.621      0.807      0.717      0.799 
All:          6     1.3211       4625       1073         65        100      0.085      0.606      0.806      0.709      0.779 
Test:          7     1.2444        903        237         15         18      0.071      0.545      0.785      0.669      0.691 
Train:          7     1.2444       3701        857         51         81      0.086      0.614      0.806      0.713      0.782 
All:          7     1.2444       4624       1074         66         99      0.084      0.600      0.806      0.706      0.764 
Test:          8     1.1773        897        243         16         17      0.065      0.515      0.779      0.651      0.686 
Train:          8     1.1773       3700        858         52         80      0.085      0.606      0.806      0.709      0.769 
All:          8     1.1773       4621       1077         69         96      0.082      0.582      0.805      0.696      0.753 
Test:          9     1.1238        897        243         16         17      0.065      0.515      0.779      0.651      0.680 
Train:          9     1.1238       3698        860         54         78      0.083      0.591      0.805      0.701      0.764 
All:          9     1.1238       4620       1078         70         95      0.081      0.576      0.804      0.693      0.748 
Test:         10     1.1248        896        244         17         16      0.062      0.485      0.777      0.635      0.676 
