# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4235        912        228         26          7      0.030      0.212      0.783      0.506      0.535 
Train:          1     1.4235       3644        914        108         24      0.026      0.182      0.782      0.491      0.530 
All:          1     1.4235       4556       1142        134         31      0.026      0.188      0.782      0.494      0.531 
Test:          2      1.421        909        231         12         21      0.083      0.636      0.793      0.717      0.814 
Train:          2      1.421       3700        858         52         80      0.085      0.606      0.806      0.709      0.779 
All:          2      1.421       4626       1072         64        101      0.086      0.612      0.806      0.712      0.786 
Test:          3     1.2991        911        229         11         22      0.088      0.667      0.795      0.733      0.843 
Train:          3     1.2991       3705        853         47         85      0.091      0.644      0.808      0.728      0.800 
All:          3     1.2991       4632       1066         58        107      0.091      0.648      0.808      0.731      0.809 
Test:          4     1.3257        908        232         11         22      0.087      0.667      0.793      0.732      0.856 
Train:          4     1.3257       3700        858         52         80      0.085      0.606      0.806      0.709      0.799 
All:          4     1.3257       4627       1071         63        102      0.087      0.618      0.807      0.715      0.811 
Test:          5      1.242        928        212          8         25      0.105      0.758      0.812      0.786      0.849 
Train:          5      1.242       3699        859         53         79      0.084      0.598      0.806      0.705      0.771 
All:          5      1.242       4629       1069         61        104      0.089      0.630      0.807      0.721      0.787 
Test:          6     1.2266        930        210         11         22      0.095      0.667      0.812      0.741      0.808 
Train:          6     1.2266       3692        866         60         72      0.077      0.545      0.803      0.678      0.735 
All:          6     1.2266       4620       1078         70         95      0.081      0.576      0.804      0.693      0.750 
Test:          7     1.2444        926        214         10         23      0.097      0.697      0.809      0.755      0.826 
Train:          7     1.2444       3694        864         58         74      0.079      0.561      0.803      0.686      0.748 
All:          7     1.2444       4622       1076         68         97      0.083      0.588      0.805      0.700      0.764 
Test:          8      1.215        927        213          8         25      0.105      0.758      0.812      0.785      0.857 
Train:          8      1.215       3700        858         52         80      0.085      0.606      0.806      0.709      0.777 
All:          8      1.215       4630       1068         60        105      0.090      0.636      0.808      0.724      0.793 
Test:          9     1.1916        920        220          9         24      0.098      0.727      0.805      0.767      0.867 
Train:          9     1.1916       3704        854         48         84      0.090      0.636      0.808      0.725      0.794 
All:          9     1.1916       4632       1066         58        107      0.091      0.648      0.808      0.731      0.809 
Test:         10      1.206        920        220          8         25      0.102      0.758      0.806      0.782      0.870 
Train:         10      1.206       3706        852         46         86      0.092      0.652      0.809      0.732      0.800 
All:         10      1.206       4634       1064         56        109      0.093      0.661      0.809      0.737      0.814 
Test:         11     1.1963        923        217          8         25      0.103      0.758      0.808      0.784      0.874 
Train:         11     1.1963       3707        851         45         87      0.093      0.659      0.809      0.736      0.800 
All:         11     1.1963       4637       1061         53        112      0.095      0.679      0.810      0.746      0.815 
Test:         12      1.186        935        205          7         26      0.113      0.788      0.819      0.804      0.876 
Train:         12      1.186       3706        852         46         86      0.092      0.652      0.809      0.732      0.795 
All:         12      1.186       4637       1061         53        112      0.095      0.679      0.810      0.746      0.811 
Test:         13     1.1606        934        206          7         26      0.112      0.788      0.818      0.804      0.875 
Train:         13     1.1606       3703        855         49         83      0.088      0.629      0.807      0.721      0.787 
All:         13     1.1606       4634       1064         56        109      0.093      0.661      0.809      0.737      0.804 
Test:         14     1.1464        935        205          8         25      0.109      0.758      0.818      0.789      0.873 
Train:         14     1.1464       3703        855         49         83      0.088      0.629      0.807      0.721      0.782 
All:         14     1.1464       4633       1065         57        108      0.092      0.655      0.809      0.734      0.800 
Test:         15     1.1725        935        205          6         27      0.116      0.818      0.820      0.819      0.881 
Train:         15     1.1725       3703        855         49         83      0.088      0.629      0.807      0.721      0.789 
All:         15     1.1725       4635       1063         55        110      0.094      0.667      0.809      0.740      0.808 
Test:         16     1.1547        935        205          6         27      0.116      0.818      0.820      0.819      0.893 
