# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3646        941        199         14         19      0.087      0.576      0.818      0.701      0.787 
Train:          1     1.3646       3700        858         52         80      0.085      0.606      0.806      0.709      0.778 
All:          1     1.3646       4624       1074         66         99      0.084      0.600      0.806      0.706      0.779 
Test:          2     1.2853        937        203         10         23      0.102      0.697      0.818      0.759      0.816 
Train:          2     1.2853       3703        855         49         83      0.088      0.629      0.807      0.721      0.807 
All:          2     1.2853       4631       1067         59        106      0.090      0.642      0.808      0.728      0.809 
Test:          3     1.2722        935        205         11         22      0.097      0.667      0.816      0.743      0.821 
Train:          3     1.2722       3707        851         45         87      0.093      0.659      0.809      0.736      0.814 
All:          3     1.2722       4634       1064         56        109      0.093      0.661      0.809      0.737      0.815 
Test:          4     1.2446        929        211         11         22      0.094      0.667      0.811      0.741      0.814 
Train:          4     1.2446       3706        852         46         86      0.092      0.652      0.809      0.732      0.810 
All:          4     1.2446       4633       1065         57        108      0.092      0.655      0.809      0.734      0.811 
Test:          5     1.2056        932        208         12         21      0.092      0.636      0.812      0.727      0.802 
Train:          5     1.2056       3706        852         46         86      0.092      0.652      0.809      0.732      0.799 
All:          5     1.2056       4632       1066         58        107      0.091      0.648      0.808      0.731      0.800 
Test:          6     1.1949        935        205         11         22      0.097      0.667      0.816      0.743      0.799 
Train:          6     1.1949       3702        856         50         82      0.087      0.621      0.807      0.717      0.795 
All:          6     1.1949       4629       1069         61        104      0.089      0.630      0.807      0.721      0.796 
Test:          7     1.2058        936        204         11         22      0.097      0.667      0.817      0.744      0.804 
Train:          7     1.2058       3702        856         50         82      0.087      0.621      0.807      0.717      0.800 
All:          7     1.2058       4630       1068         60        105      0.090      0.636      0.808      0.724      0.801 
Test:          8     1.1689        937        203         10         23      0.102      0.697      0.818      0.759      0.813 
Train:          8     1.1689       3704        854         48         84      0.090      0.636      0.808      0.725      0.809 
All:          8     1.1689       4632       1066         58        107      0.091      0.648      0.808      0.731      0.810 
Test:          9     1.1389        930        210         11         22      0.095      0.667      0.812      0.741      0.819 
Train:          9     1.1389       3705        853         47         85      0.091      0.644      0.808      0.728      0.815 
All:          9     1.1389       4632       1066         58        107      0.091      0.648      0.808      0.731      0.816 
Test:         10     1.1311        928        212          9         24      0.102      0.727      0.812      0.771      0.821 
Train:         10     1.1311       3705        853         47         85      0.091      0.644      0.808      0.728      0.817 
All:         10     1.1311       4634       1064         56        109      0.093      0.661      0.809      0.737      0.818 
Test:         11     1.0834        936        204          9         24      0.105      0.727      0.818      0.774      0.822 
Train:         11     1.0834       3705        853         47         85      0.091      0.644      0.808      0.728      0.816 
All:         11     1.0834       4634       1064         56        109      0.093      0.661      0.809      0.737      0.817 
Test:         12     1.0757        935        205          9         24      0.105      0.727      0.818      0.774      0.820 
Train:         12     1.0757       3706        852         46         86      0.092      0.652      0.809      0.732      0.814 
All:         12     1.0757       4635       1063         55        110      0.094      0.667      0.809      0.740      0.815 
Test:         13     1.0747        934        206          9         24      0.104      0.727      0.817      0.773      0.823 
Train:         13     1.0747       3707        851         45         87      0.093      0.659      0.809      0.736      0.817 
All:         13     1.0747       4635       1063         54        111      0.095      0.673      0.809      0.743      0.818 
Test:         14     1.0844        940        200         10         23      0.103      0.697      0.821      0.761      0.829 
Train:         14     1.0844       3707        851         45         87      0.093      0.659      0.809      0.736      0.823 
All:         14     1.0844       4636       1062         54        111      0.095      0.673      0.810      0.743      0.824 
Test:         15     1.0407        943        197         10         23      0.105      0.697      0.824      0.762      0.836 
Train:         15     1.0407       3709        849         43         89      0.095      0.674      0.810      0.744      0.830 
All:         15     1.0407       4638       1060         52        113      0.096      0.685      0.810      0.749      0.831 
Test:         16     1.0357        948        192         10         23      0.107      0.697      0.828      0.764      0.839 
Train:         16     1.0357       3710        848         42         90      0.096      0.682      0.810      0.748      0.834 
All:         16     1.0357       4638       1060         52        113      0.096      0.685      0.810      0.749      0.835 
Test:         17     1.0631        951        189         10         23      0.108      0.697      0.830      0.766      0.842 
Train:         17     1.0631       3710        848         42         90      0.096      0.682      0.810      0.748      0.836 
All:         17     1.0631       4638       1060         52        113      0.096      0.685      0.810      0.749      0.837 
Test:         18     1.0076        943        197         10         23      0.105      0.697      0.824      0.762      0.846 
Train:         18     1.0076       3711        847         41         91      0.097      0.689      0.811      0.752      0.838 
All:         18     1.0076       4639       1059         51        114      0.097      0.691      0.811      0.753      0.839 
Test:         19    0.99364        946        194          9         24      0.110      0.727      0.827      0.779      0.849 
Train:         19    0.99364       3712        846         40         92      0.098      0.697      0.811      0.756      0.841 
All:         19    0.99364       4641       1057         49        116      0.099      0.703      0.811      0.759      0.842 
Test:         20     1.0181        942        198          9         24      0.108      0.727      0.824      0.777      0.852 
Train:         20     1.0181       3713        845         39         93      0.099      0.705      0.812      0.760      0.843 
All:         20     1.0181       4642       1056         48        117      0.100      0.709      0.812      0.762      0.845 
Test:         21    0.99933        944        196          9         24      0.109      0.727      0.825      0.778      0.854 
Train:         21    0.99933       3712        846         40         92      0.098      0.697      0.811      0.756      0.844 
All:         21    0.99933       4641       1057         49        116      0.099      0.703      0.811      0.759      0.846 
Test:         22     1.0071        943        197          9         24      0.109      0.727      0.824      0.777      0.857 
Train:         22     1.0071       3713        845         39         93      0.099      0.705      0.812      0.760      0.845 
All:         22     1.0071       4642       1056         48        117      0.100      0.709      0.812      0.762      0.848 
Test:         23      1.025        945        195          9         24      0.110      0.727      0.826      0.778      0.857 
Train:         23      1.025       3714        844         38         94      0.100      0.712      0.812      0.763      0.846 
All:         23      1.025       4643       1055         47        118      0.101      0.715      0.812      0.765      0.848 
Test:         24     1.0095        946        194          8         25      0.114      0.758      0.828      0.794      0.858 
Train:         24     1.0095       3714        844         38         94      0.100      0.712      0.812      0.763      0.847 
All:         24     1.0095       4645       1053         45        120      0.102      0.727      0.813      0.771      0.849 
Test:         25     1.0286        950        190          8         25      0.116      0.758      0.831      0.795      0.858 
