# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3694        903        237         15         18      0.071      0.545      0.785      0.669      0.737 
Train:          1     1.3694       3699        859         53         79      0.084      0.598      0.806      0.705      0.784 
All:          1     1.3694       4621       1077         69         96      0.082      0.582      0.805      0.696      0.775 
Test:          2     1.2914        909        231         14         19      0.076      0.576      0.791      0.687      0.750 
Train:          2     1.2914       3702        856         50         82      0.087      0.621      0.807      0.717      0.798 
All:          2     1.2914       4626       1072         64        101      0.086      0.612      0.806      0.712      0.788 
Test:          3     1.2696        902        238         14         19      0.074      0.576      0.785      0.683      0.746 
Train:          3     1.2696       3704        854         48         84      0.090      0.636      0.808      0.725      0.793 
All:          3     1.2696       4628       1070         62        103      0.088      0.624      0.807      0.718      0.784 
Test:          4     1.2516        900        240         16         17      0.066      0.515      0.782      0.652      0.729 
Train:          4     1.2516       3697        861         55         77      0.082      0.583      0.805      0.697      0.777 
All:          4     1.2516       4618       1080         72         93      0.079      0.564      0.804      0.687      0.768 
Test:          5     1.2124        906        234         17         16      0.064      0.485      0.786      0.640      0.712 
Train:          5     1.2124       3696        862         56         76      0.081      0.576      0.804      0.693      0.760 
All:          5     1.2124       4616       1082         74         91      0.078      0.552      0.803      0.681      0.751 
Test:          6     1.2044        897        243         16         17      0.065      0.515      0.779      0.651      0.717 
Train:          6     1.2044       3697        861         55         77      0.082      0.583      0.805      0.697      0.767 
All:          6     1.2044       4618       1080         72         93      0.079      0.564      0.804      0.687      0.757 
Test:          7     1.1791        891        249         15         18      0.067      0.545      0.775      0.664      0.733 
Train:          7     1.1791       3700        858         52         80      0.085      0.606      0.806      0.709      0.784 
All:          7     1.1791       4623       1075         67         98      0.084      0.594      0.805      0.703      0.774 
Test:          8     1.1534        892        248         15         18      0.068      0.545      0.776      0.664      0.746 
Train:          8     1.1534       3705        853         47         85      0.091      0.644      0.808      0.728      0.799 
All:          8     1.1534       4627       1071         63        102      0.087      0.618      0.807      0.715      0.788 
Test:          9     1.1374        899        241         15         18      0.069      0.545      0.782      0.667      0.750 
Train:          9     1.1374       3707        851         45         87      0.093      0.659      0.809      0.736      0.806 
All:          9     1.1374       4628       1070         62        103      0.088      0.624      0.807      0.718      0.795 
Test:         10     1.1336        894        246         15         18      0.068      0.545      0.777      0.665      0.750 
Train:         10     1.1336       3706        852         46         86      0.092      0.652      0.809      0.732      0.807 
All:         10     1.1336       4628       1070         62        103      0.088      0.624      0.807      0.718      0.796 
Test:         11     1.1073        896        244         15         18      0.069      0.545      0.779      0.666      0.746 
Train:         11     1.1073       3704        854         48         84      0.090      0.636      0.808      0.725      0.807 
All:         11     1.1073       4627       1071         63        102      0.087      0.618      0.807      0.715      0.795 
Test:         12     1.0892        901        239         15         18      0.070      0.545      0.783      0.668      0.746 
Train:         12     1.0892       3705        853         47         85      0.091      0.644      0.808      0.728      0.810 
All:         12     1.0892       4628       1070         62        103      0.088      0.624      0.807      0.718      0.797 
Test:         13     1.0578        901        239         13         20      0.077      0.606      0.785      0.698      0.752 
Train:         13     1.0578       3706        852         46         86      0.092      0.652      0.809      0.732      0.819 
All:         13     1.0578       4630       1068         60        105      0.090      0.636      0.808      0.724      0.805 
Test:         14     1.0685        901        239         13         20      0.077      0.606      0.785      0.698      0.761 
Train:         14     1.0685       3707        851         45         87      0.093      0.659      0.809      0.736      0.830 
All:         14     1.0685       4632       1066         58        107      0.091      0.648      0.808      0.731      0.816 
Test:         15     1.0465        908        232         13         20      0.079      0.606      0.791      0.701      0.765 
Train:         15     1.0465       3710        848         42         90      0.096      0.682      0.810      0.748      0.838 
All:         15     1.0465       4634       1064         56        109      0.093      0.661      0.809      0.737      0.823 
Test:         16     1.0287        910        230         13         20      0.080      0.606      0.793      0.702      0.768 
Train:         16     1.0287       3710        848         42         90      0.096      0.682      0.810      0.748      0.842 
All:         16     1.0287       4635       1063         55        110      0.094      0.667      0.809      0.740      0.827 
Test:         17      1.018        913        227         13         20      0.081      0.606      0.795      0.703      0.769 
Train:         17      1.018       3712        846         40         92      0.098      0.697      0.811      0.756      0.844 
All:         17      1.018       4637       1061         53        112      0.095      0.679      0.810      0.746      0.829 
Test:         18    0.97655        910        230         12         21      0.084      0.636      0.794      0.717      0.773 
Train:         18    0.97655       3712        846         40         92      0.098      0.697      0.811      0.756      0.847 
All:         18    0.97655       4637       1061         52        113      0.096      0.685      0.810      0.749      0.833 
Test:         19     1.0133        924        216         11         22      0.092      0.667      0.806      0.739      0.780 
Train:         19     1.0133       3713        845         39         93      0.099      0.705      0.812      0.760      0.851 
All:         19     1.0133       4640       1058         50        115      0.098      0.697      0.811      0.756      0.837 
Test:         20    0.99547        924        216         11         22      0.092      0.667      0.806      0.739      0.784 
Train:         20    0.99547       3713        845         39         93      0.099      0.705      0.812      0.760      0.853 
All:         20    0.99547       4640       1058         50        115      0.098      0.697      0.811      0.756      0.839 
Test:         21    0.99766        924        216         11         22      0.092      0.667      0.806      0.739      0.784 
Train:         21    0.99766       3715        843         37         95      0.101      0.720      0.812      0.767      0.853 
All:         21    0.99766       4642       1056         48        117      0.100      0.709      0.812      0.762      0.839 
Test:         22    0.99153        921        219         11         22      0.091      0.667      0.804      0.737      0.785 
Train:         22    0.99153       3715        843         37         95      0.101      0.720      0.812      0.767      0.852 
All:         22    0.99153       4642       1056         48        117      0.100      0.709      0.812      0.762      0.839 
Test:         23    0.96188        925        215         11         22      0.093      0.667      0.807      0.739      0.791 
Train:         23    0.96188       3717        841         35         97      0.103      0.735      0.813      0.775      0.854 
All:         23    0.96188       4644       1054         46        119      0.101      0.721      0.812      0.768      0.842 
Test:         24    0.97216        924        216         11         22      0.092      0.667      0.806      0.739      0.794 
Train:         24    0.97216       3718        840         34         98      0.104      0.742      0.814      0.779      0.857 
All:         24    0.97216       4645       1053         45        120      0.102      0.727      0.813      0.771      0.844 
Test:         25    0.97297        924        216         11         22      0.092      0.667      0.806      0.739      0.796 
Train:         25    0.97297       3718        840         34         98      0.104      0.742      0.814      0.779      0.857 
