# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.5633        968        172         19         14      0.075      0.424      0.837      0.637      0.736 
Train:          1     1.5633       3688        870         64         68      0.072      0.515      0.801      0.662      0.773 
All:          1     1.5633       4611       1087         79         86      0.073      0.521      0.801      0.665      0.766 
Test:          2     1.2418        961        179         17         16      0.082      0.485      0.833      0.664      0.740 
Train:          2     1.2418       3690        868         62         70      0.075      0.530      0.802      0.670      0.784 
All:          2     1.2418       4612       1086         78         87      0.074      0.527      0.801      0.668      0.776 
Test:          3     1.1777        964        176         17         16      0.083      0.485      0.835      0.665      0.735 
Train:          3     1.1777       3693        865         58         74      0.079      0.561      0.803      0.685      0.783 
All:          3     1.1777       4616       1082         74         91      0.078      0.552      0.803      0.681      0.773 
Test:          4     1.1674        964        176         16         17      0.088      0.515      0.836      0.680      0.726 
Train:          4     1.1674       3691        867         61         71      0.076      0.538      0.802      0.674      0.778 
All:          4     1.1674       4613       1085         76         89      0.076      0.539      0.802      0.674      0.768 
Test:          5     1.1655        959        181         16         17      0.086      0.515      0.832      0.678      0.717 
Train:          5     1.1655       3690        868         62         70      0.075      0.530      0.802      0.670      0.773 
All:          5     1.1655       4612       1086         78         87      0.074      0.527      0.801      0.668      0.762 
Test:          6     1.1643        954        186         17         16      0.079      0.485      0.827      0.661      0.709 
Train:          6     1.1643       3690        868         62         70      0.075      0.530      0.802      0.670      0.770 
All:          6     1.1643       4613       1085         77         88      0.075      0.533      0.802      0.671      0.758 
Test:          7     1.1718        959        181         16         17      0.086      0.515      0.832      0.678      0.705 
Train:          7     1.1718       3691        867         61         71      0.076      0.538      0.802      0.674      0.770 
All:          7     1.1718       4614       1084         76         89      0.076      0.539      0.802      0.675      0.757 
Test:          8     1.1634        959        181         16         17      0.086      0.515      0.832      0.678      0.703 
Train:          8     1.1634       3690        868         62         70      0.075      0.530      0.802      0.670      0.771 
All:          8     1.1634       4615       1083         75         90      0.077      0.545      0.802      0.678      0.757 
Test:          9      1.167        958        182         17         16      0.081      0.485      0.830      0.663      0.703 
Train:          9      1.167       3692        866         60         72      0.077      0.545      0.803      0.678      0.772 
All:          9      1.167       4614       1084         76         89      0.076      0.539      0.802      0.675      0.758 
Test:         10     1.1609        957        183         17         16      0.080      0.485      0.829      0.662      0.704 
Train:         10     1.1609       3692        866         60         72      0.077      0.545      0.803      0.678      0.775 
All:         10     1.1609       4615       1083         75         90      0.077      0.545      0.802      0.678      0.760 
Test:         11     1.1365        959        181         17         16      0.081      0.485      0.831      0.663      0.706 
Train:         11     1.1365       3695        863         57         75      0.080      0.568      0.804      0.689      0.778 
All:         11     1.1365       4617       1081         73         92      0.078      0.558      0.803      0.684      0.764 
Test:         12      1.154        955        185         17         16      0.080      0.485      0.828      0.661      0.713 
Train:         12      1.154       3695        863         57         75      0.080      0.568      0.804      0.689      0.784 
All:         12      1.154       4617       1081         73         92      0.078      0.558      0.803      0.684      0.770 
Test:         13     1.1369        950        190         17         16      0.078      0.485      0.824      0.659      0.718 
Train:         13     1.1369       3695        863         57         75      0.080      0.568      0.804      0.689      0.787 
All:         13     1.1369       4618       1080         72         93      0.079      0.564      0.804      0.687      0.773 
Test:         14     1.1287        952        188         17         16      0.078      0.485      0.825      0.660      0.722 
Train:         14     1.1287       3699        859         53         79      0.084      0.598      0.806      0.705      0.790 
All:         14     1.1287       4622       1076         68         97      0.083      0.588      0.805      0.700      0.776 
Test:         15     1.1266        957        183         16         17      0.085      0.515      0.830      0.677      0.726 
Train:         15     1.1266       3699        859         53         79      0.084      0.598      0.806      0.705      0.792 
All:         15     1.1266       4623       1075         67         98      0.084      0.594      0.805      0.703      0.779 
Test:         16     1.1114        955        185         16         17      0.084      0.515      0.829      0.676      0.728 
Train:         16     1.1114       3700        858         52         80      0.085      0.606      0.806      0.709      0.795 
All:         16     1.1114       4624       1074         66         99      0.084      0.600      0.806      0.706      0.781 
Test:         17     1.1003        960        180         15         18      0.091      0.545      0.834      0.694      0.731 
Train:         17     1.1003       3702        856         50         82      0.087      0.621      0.807      0.717      0.798 
All:         17     1.1003       4625       1073         65        100      0.085      0.606      0.806      0.709      0.785 
Test:         18     1.1107        950        190         15         18      0.087      0.545      0.825      0.689      0.735 
Train:         18     1.1107       3703        855         49         83      0.088      0.629      0.807      0.721      0.802 
All:         18     1.1107       4628       1070         62        103      0.088      0.624      0.807      0.718      0.789 
Test:         19     1.1126        959        181         15         18      0.090      0.545      0.833      0.693      0.742 
Train:         19     1.1126       3701        857         51         81      0.086      0.614      0.806      0.713      0.808 
All:         19     1.1126       4625       1073         65        100      0.085      0.606      0.806      0.709      0.795 
Test:         20     1.1097        962        178         15         18      0.092      0.545      0.835      0.695      0.746 
Train:         20     1.1097       3701        857         51         81      0.086      0.614      0.806      0.713      0.811 
All:         20     1.1097       4625       1073         65        100      0.085      0.606      0.806      0.709      0.798 
Test:         21     1.0924        958        182         15         18      0.090      0.545      0.832      0.693      0.746 
Train:         21     1.0924       3700        858         52         80      0.085      0.606      0.806      0.709      0.810 
All:         21     1.0924       4625       1073         65        100      0.085      0.606      0.806      0.709      0.797 
Test:         22     1.0957        962        178         15         18      0.092      0.545      0.835      0.695      0.745 
Train:         22     1.0957       3700        858         52         80      0.085      0.606      0.806      0.709      0.809 
All:         22     1.0957       4624       1074         66         99      0.084      0.600      0.806      0.706      0.797 
Test:         23     1.1036        962        178         15         18      0.092      0.545      0.835      0.695      0.746 
Train:         23     1.1036       3700        858         52         80      0.085      0.606      0.806      0.709      0.810 
All:         23     1.1036       4623       1075         67         98      0.084      0.594      0.805      0.703      0.797 
Test:         24     1.0857        961        179         15         18      0.091      0.545      0.835      0.694      0.745 
Train:         24     1.0857       3700        858         51         81      0.086      0.614      0.806      0.713      0.810 
All:         24     1.0857       4624       1074         66         99      0.084      0.600      0.806      0.706      0.797 
Test:         25     1.0902        967        173         15         18      0.094      0.545      0.840      0.697      0.742 
Train:         25     1.0902       3702        856         50         82      0.087      0.621      0.807      0.717      0.808 
All:         25     1.0902       4625       1073         65        100      0.085      0.606      0.806      0.709      0.795 
Test:         26      1.073        966        174         15         18      0.094      0.545      0.839      0.696      0.739 
Train:         26      1.073       3704        854         48         84      0.090      0.636      0.808      0.725      0.807 
All:         26      1.073       4627       1071         63        102      0.087      0.618      0.807      0.715      0.794 
Test:         27     1.0792        967        173         15         18      0.094      0.545      0.840      0.697      0.740 
Train:         27     1.0792       3703        855         49         83      0.088      0.629      0.807      0.721      0.808 
All:         27     1.0792       4627       1071         63        102      0.087      0.618      0.807      0.715      0.794 
Test:         28     1.0898        965        175         15         18      0.093      0.545      0.838      0.696      0.741 
Train:         28     1.0898       3701        857         51         81      0.086      0.614      0.806      0.713      0.810 
All:         28     1.0898       4627       1071         63        102      0.087      0.618      0.807      0.715      0.796 
Test:         29     1.0703        965        175         15         18      0.093      0.545      0.838      0.696      0.742 
Train:         29     1.0703       3700        858         52         80      0.085      0.606      0.806      0.709      0.811 
All:         29     1.0703       4625       1073         65        100      0.085      0.606      0.806      0.709      0.797 
Test:         30     1.0831        968        172         15         18      0.095      0.545      0.841      0.697      0.743 
Train:         30     1.0831       3700        858         52         80      0.085      0.606      0.806      0.709      0.812 
All:         30     1.0831       4625       1073         65        100      0.085      0.606      0.806      0.709      0.799 
Test:         31     1.0712        966        174         14         19      0.098      0.576      0.840      0.712      0.743 
Train:         31     1.0712       3700        858         52         80      0.085      0.606      0.806      0.709      0.813 
All:         31     1.0712       4626       1072         64        101      0.086      0.612      0.806      0.712      0.799 
Test:         32      1.072        965        175         14         19      0.098      0.576      0.839      0.711      0.743 
Train:         32      1.072       3700        858         52         80      0.085      0.606      0.806      0.709      0.813 
All:         32      1.072       4627       1071         63        102      0.087      0.618      0.807      0.715      0.799 
Test:         33     1.0829        966        174         14         19      0.098      0.576      0.840      0.712      0.744 
Train:         33     1.0829       3700        858         52         80      0.085      0.606      0.806      0.709      0.813 
All:         33     1.0829       4629       1069         61        104      0.089      0.630      0.807      0.721      0.800 
Test:         34     1.0658        968        172         14         19      0.099      0.576      0.841      0.712      0.744 
Train:         34     1.0658       3701        857         51         81      0.086      0.614      0.806      0.713      0.813 
All:         34     1.0658       4629       1069         61        104      0.089      0.630      0.807      0.721      0.800 
Test:         35     1.0541        968        172         14         19      0.099      0.576      0.841      0.712      0.744 
Train:         35     1.0541       3703        855         49         83      0.088      0.629      0.807      0.721      0.814 
All:         35     1.0541       4628       1070         62        103      0.088      0.624      0.807      0.718      0.800 
Test:         36     1.0502        964        176         14         19      0.097      0.576      0.838      0.711      0.745 
Train:         36     1.0502       3703        855         49         83      0.088      0.629      0.807      0.721      0.814 
All:         36     1.0502       4628       1070         62        103      0.088      0.624      0.807      0.718      0.801 
Test:         37      1.072        961        179         14         19      0.096      0.576      0.835      0.709      0.745 
Train:         37      1.072       3703        855         49         83      0.088      0.629      0.807      0.721      0.815 
All:         37      1.072       4629       1069         61        104      0.089      0.630      0.807      0.721      0.801 
Test:         38     1.0457        961        179         14         19      0.096      0.576      0.835      0.709      0.745 
Train:         38     1.0457       3704        854         48         84      0.090      0.636      0.808      0.725      0.817 
All:         38     1.0457       4628       1070         62        103      0.088      0.624      0.807      0.718      0.802 
Test:         39     1.0542        961        179         14         19      0.096      0.576      0.835      0.709      0.745 
Train:         39     1.0542       3704        854         48         84      0.090      0.636      0.808      0.725      0.818 
All:         39     1.0542       4629       1069         61        104      0.089      0.630      0.807      0.721      0.803 
Test:         40     1.0584        960        180         14         19      0.095      0.576      0.835      0.709      0.745 
Train:         40     1.0584       3705        853         47         85      0.091      0.644      0.808      0.728      0.818 
All:         40     1.0584       4629       1069         61        104      0.089      0.630      0.807      0.721      0.804 
Test:         41      1.046        962        178         14         19      0.096      0.576      0.836      0.710      0.746 
Train:         41      1.046       3705        853         47         85      0.091      0.644      0.808      0.728      0.819 
All:         41      1.046       4631       1067         59        106      0.090      0.642      0.808      0.728      0.804 
Test:         42     1.0384        962        178         14         19      0.096      0.576      0.836      0.710      0.746 
Train:         42     1.0384       3706        852         46         86      0.092      0.652      0.809      0.732      0.820 
All:         42     1.0384       4632       1066         58        107      0.091      0.648      0.808      0.731      0.805 
Test:         43     1.0628        960        180         14         19      0.095      0.576      0.835      0.709      0.747 
Train:         43     1.0628       3708        850         44         88      0.094      0.667      0.809      0.740      0.821 
All:         43     1.0628       4633       1065         57        108      0.092      0.655      0.809      0.734      0.806 
Test:         44     1.0503        960        180         14         19      0.095      0.576      0.835      0.709      0.748 
Train:         44     1.0503       3708        850         44         88      0.094      0.667      0.809      0.740      0.821 
All:         44     1.0503       4633       1065         57        108      0.092      0.655      0.809      0.734      0.807 
Test:         45     1.0486        964        176         13         20      0.102      0.606      0.839      0.726      0.748 
Train:         45     1.0486       3708        850         44         88      0.094      0.667      0.809      0.740      0.822 
All:         45     1.0486       4633       1065         57        108      0.092      0.655      0.809      0.734      0.807 
Test:         46     1.0642        965        175         13         20      0.103      0.606      0.840      0.726      0.748 
Train:         46     1.0642       3708        850         44         88      0.094      0.667      0.809      0.740      0.823 
All:         46     1.0642       4634       1064         56        109      0.093      0.661      0.809      0.737      0.808 
Test:         47     1.0425        965        175         13         20      0.103      0.606      0.840      0.726      0.749 
Train:         47     1.0425       3707        851         45         87      0.093      0.659      0.809      0.736      0.823 
All:         47     1.0425       4634       1064         56        109      0.093      0.661      0.809      0.737      0.808 
Test:         48      1.054        964        176         13         20      0.102      0.606      0.839      0.726      0.749 
Train:         48      1.054       3708        850         44         88      0.094      0.667      0.809      0.740      0.823 
All:         48      1.054       4634       1064         56        109      0.093      0.661      0.809      0.737      0.808 
Test:         49     1.0417        961        179         13         20      0.101      0.606      0.836      0.725      0.749 
Train:         49     1.0417       3708        850         44         88      0.094      0.667      0.809      0.740      0.823 
All:         49     1.0417       4635       1063         55        110      0.094      0.667      0.809      0.740      0.808 
Test:         50     1.0399        957        183         13         20      0.099      0.606      0.833      0.723      0.750 
Train:         50     1.0399       3708        850         44         88      0.094      0.667      0.809      0.740      0.824 
All:         50     1.0399       4635       1063         55        110      0.094      0.667      0.809      0.740      0.809 
Test:         51     1.0327        957        183         13         20      0.099      0.606      0.833      0.723      0.750 
Train:         51     1.0327       3708        850         44         88      0.094      0.667      0.809      0.740      0.825 
All:         51     1.0327       4635       1063         55        110      0.094      0.667      0.809      0.740      0.810 
Test:         52     1.0348        955        185         14         19      0.093      0.576      0.830      0.707      0.751 
Train:         52     1.0348       3708        850         44         88      0.094      0.667      0.809      0.740      0.826 
All:         52     1.0348       4634       1064         56        109      0.093      0.661      0.809      0.737      0.811 
Test:         53     1.0365        955        185         14         19      0.093      0.576      0.830      0.707      0.750 
Train:         53     1.0365       3707        851         45         87      0.093      0.659      0.809      0.736      0.827 
All:         53     1.0365       4633       1065         57        108      0.092      0.655      0.809      0.734      0.812 
Test:         54     1.0309        955        185         14         19      0.093      0.576      0.830      0.707      0.751 
Train:         54     1.0309       3708        850         44         88      0.094      0.667      0.809      0.740      0.827 
All:         54     1.0309       4634       1064         56        109      0.093      0.661      0.809      0.737      0.812 
Test:         55     1.0506        955        185         14         19      0.093      0.576      0.830      0.707      0.750 
Train:         55     1.0506       3709        849         43         89      0.095      0.674      0.810      0.744      0.828 
All:         55     1.0506       4634       1064         56        109      0.093      0.661      0.809      0.737      0.812 
Test:         56     1.0338        957        183         14         19      0.094      0.576      0.832      0.708      0.750 
Train:         56     1.0338       3707        851         45         87      0.093      0.659      0.809      0.736      0.828 
All:         56     1.0338       4634       1064         56        109      0.093      0.661      0.809      0.737      0.812 
Test:         57     1.0196        957        183         14         19      0.094      0.576      0.832      0.708      0.749 
Train:         57     1.0196       3708        850         44         88      0.094      0.667      0.809      0.740      0.827 
All:         57     1.0196       4635       1063         55        110      0.094      0.667      0.809      0.740      0.812 
Test:         58     1.0249        956        184         14         19      0.094      0.576      0.831      0.707      0.749 
Train:         58     1.0249       3708        850         44         88      0.094      0.667      0.809      0.740      0.827 
All:         58     1.0249       4634       1064         56        109      0.093      0.661      0.809      0.737      0.812 
Test:         59     1.0217        954        186         14         19      0.093      0.576      0.829      0.706      0.749 
Train:         59     1.0217       3709        849         43         89      0.095      0.674      0.810      0.744      0.828 
All:         59     1.0217       4634       1064         56        109      0.093      0.661      0.809      0.737      0.813 
Test:         60     1.0297        952        188         14         19      0.092      0.576      0.828      0.705      0.750 
Train:         60     1.0297       3710        848         42         90      0.096      0.682      0.810      0.748      0.829 
