# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3779        967        173         18         15      0.080      0.455      0.837      0.651      0.747 
Train:          1     1.3779       3695        863         57         75      0.080      0.568      0.804      0.689      0.786 
All:          1     1.3779       4616       1082         74         91      0.078      0.552      0.803      0.681      0.778 
Test:          2     1.2967        958        182         16         17      0.085      0.515      0.831      0.678      0.769 
Train:          2     1.2967       3706        852         46         86      0.092      0.652      0.809      0.732      0.817 
All:          2     1.2967       4632       1066         58        107      0.091      0.648      0.808      0.731      0.807 
Test:          3     1.2816        953        187         14         19      0.092      0.576      0.829      0.706      0.777 
Train:          3     1.2816       3709        849         43         89      0.095      0.674      0.810      0.744      0.826 
All:          3     1.2816       4635       1063         55        110      0.094      0.667      0.809      0.740      0.816 
Test:          4     1.2611        945        195         14         19      0.089      0.576      0.822      0.702      0.781 
Train:          4     1.2611       3710        848         42         90      0.096      0.682      0.810      0.748      0.829 
All:          4     1.2611       4634       1064         56        109      0.093      0.661      0.809      0.737      0.819 
Test:          5     1.2287        941        199         14         19      0.087      0.576      0.818      0.701      0.781 
Train:          5     1.2287       3707        851         45         87      0.093      0.659      0.809      0.736      0.827 
All:          5     1.2287       4632       1066         58        107      0.091      0.648      0.808      0.731      0.817 
Test:          6     1.1948        936        204         15         18      0.081      0.545      0.813      0.683      0.773 
Train:          6     1.1948       3703        855         49         83      0.088      0.629      0.807      0.721      0.820 
All:          6     1.1948       4626       1072         64        101      0.086      0.612      0.806      0.712      0.810 
Test:          7     1.1683        936        204         15         18      0.081      0.545      0.813      0.683      0.767 
Train:          7     1.1683       3704        854         48         84      0.090      0.636      0.808      0.725      0.813 
All:          7     1.1683       4628       1070         62        103      0.088      0.624      0.807      0.718      0.803 
Test:          8     1.1735        930        210         15         18      0.079      0.545      0.808      0.681      0.770 
Train:          8     1.1735       3706        852         46         86      0.092      0.652      0.809      0.732      0.813 
All:          8     1.1735       4631       1067         59        106      0.090      0.642      0.808      0.728      0.804 
