# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3439        888        252         19         14      0.053      0.424      0.769      0.602      0.662 
Train:          1     1.3439       3695        863         57         75      0.080      0.568      0.804      0.689      0.742 
All:          1     1.3439       4613       1085         77         88      0.075      0.533      0.802      0.671      0.727 
Test:          2     1.3216        895        245         17         16      0.061      0.485      0.777      0.635      0.714 
Train:          2     1.3216       3702        856         50         82      0.087      0.621      0.807      0.717      0.776 
All:          2     1.3216       4623       1075         67         98      0.084      0.594      0.805      0.703      0.764 
Test:          3     1.2876        880        260         13         20      0.071      0.606      0.767      0.689      0.751 
Train:          3     1.2876       3704        854         48         84      0.090      0.636      0.808      0.725      0.797 
All:          3     1.2876       4628       1070         62        103      0.088      0.624      0.807      0.718      0.789 
Test:          4     1.2602        885        255         12         21      0.076      0.636      0.772      0.706      0.771 
Train:          4     1.2602       3706        852         46         86      0.092      0.652      0.809      0.732      0.807 
All:          4     1.2602       4631       1067         59        106      0.090      0.642      0.808      0.728      0.801 
Test:          5     1.2279        887        253         12         21      0.077      0.636      0.774      0.707      0.783 
Train:          5     1.2279       3708        850         44         88      0.094      0.667      0.809      0.740      0.811 
All:          5     1.2279       4633       1065         57        108      0.092      0.655      0.809      0.734      0.807 
Test:          6     1.2046        888        252         10         23      0.084      0.697      0.777      0.738      0.791 
Train:          6     1.2046       3707        851         45         87      0.093      0.659      0.809      0.736      0.813 
All:          6     1.2046       4634       1064         56        109      0.093      0.661      0.809      0.737      0.809 
Test:          7      1.174        888        252         11         22      0.080      0.667      0.776      0.723      0.795 
Train:          7      1.174       3708        850         44         88      0.094      0.667      0.809      0.740      0.812 
All:          7      1.174       4634       1064         56        109      0.093      0.661      0.809      0.737      0.809 
Test:          8     1.1496        885        255          9         24      0.086      0.727      0.775      0.752      0.801 
Train:          8     1.1496       3708        850         44         88      0.094      0.667      0.809      0.740      0.814 
All:          8     1.1496       4636       1062         54        111      0.095      0.673      0.810      0.743      0.812 
Test:          9     1.1079        883        257          9         24      0.085      0.727      0.773      0.751      0.808 
Train:          9     1.1079       3708        850         44         88      0.094      0.667      0.809      0.740      0.819 
All:          9     1.1079       4637       1061         53        112      0.095      0.679      0.810      0.746      0.817 
Test:         10     1.1019        880        260         10         23      0.081      0.697      0.770      0.734      0.814 
Train:         10     1.1019       3709        849         43         89      0.095      0.674      0.810      0.744      0.823 
All:         10     1.1019       4636       1062         54        111      0.095      0.673      0.810      0.743      0.822 
Test:         11      1.081        888        252         10         23      0.084      0.697      0.777      0.738      0.818 
Train:         11      1.081       3709        849         43         89      0.095      0.674      0.810      0.744      0.825 
All:         11      1.081       4636       1062         54        111      0.095      0.673      0.810      0.743      0.824 
Test:         12     1.0368        887        253         10         23      0.083      0.697      0.776      0.738      0.823 
Train:         12     1.0368       3710        848         42         90      0.096      0.682      0.810      0.748      0.831 
All:         12     1.0368       4637       1061         53        112      0.095      0.679      0.810      0.746      0.830 
Test:         13     1.0267        886        254         10         23      0.083      0.697      0.775      0.737      0.827 
Train:         13     1.0267       3711        847         41         91      0.097      0.689      0.811      0.752      0.837 
All:         13     1.0267       4638       1060         52        113      0.096      0.685      0.810      0.749      0.835 
Test:         14     1.0326        881        259         10         23      0.082      0.697      0.771      0.735      0.828 
Train:         14     1.0326       3711        847         41         91      0.097      0.689      0.811      0.752      0.838 
All:         14     1.0326       4639       1059         51        114      0.097      0.691      0.811      0.753      0.836 
Test:         15     1.0391        886        254         10         23      0.083      0.697      0.775      0.737      0.831 
Train:         15     1.0391       3713        845         39         93      0.099      0.705      0.812      0.760      0.843 
All:         15     1.0391       4640       1058         50        115      0.098      0.697      0.811      0.756      0.841 
Test:         16     1.0044        886        254         10         23      0.083      0.697      0.775      0.737      0.834 
Train:         16     1.0044       3713        845         39         93      0.099      0.705      0.812      0.760      0.846 
All:         16     1.0044       4641       1057         49        116      0.099      0.703      0.811      0.759      0.844 
Test:         17     1.0174        881        259         10         23      0.082      0.697      0.771      0.735      0.835 
Train:         17     1.0174       3714        844         38         94      0.100      0.712      0.812      0.763      0.847 
All:         17     1.0174       4642       1056         48        117      0.100      0.709      0.812      0.762      0.845 
Test:         18     1.0049        881        259         10         23      0.082      0.697      0.771      0.735      0.836 
Train:         18     1.0049       3714        844         38         94      0.100      0.712      0.812      0.763      0.848 
All:         18     1.0049       4642       1056         48        117      0.100      0.709      0.812      0.762      0.846 
Test:         19     1.0133        885        255          9         24      0.086      0.727      0.775      0.752      0.836 
Train:         19     1.0133       3715        843         37         95      0.101      0.720      0.812      0.767      0.850 
All:         19     1.0133       4643       1055         47        118      0.101      0.715      0.812      0.765      0.848 
Test:         20    0.99175        893        247          9         24      0.089      0.727      0.782      0.755      0.837 
Train:         20    0.99175       3715        843         37         95      0.101      0.720      0.812      0.767      0.851 
