# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.5323        910        230         33          0      0.000      0.000      0.776      0.399      0.193 
Train:          1     2.5323       3625        933        127          5      0.005      0.038      0.774      0.417      0.249 
All:          1     2.5323       4530       1168        160          5      0.004      0.030      0.773      0.413      0.238 
Test:          2     2.1986        910        230         33          0      0.000      0.000      0.776      0.399      0.204 
Train:          2     2.1986       3626        932        126          6      0.006      0.045      0.774      0.420      0.264 
All:          2     2.1986       4531       1167        159          6      0.005      0.036      0.774      0.416      0.252 
Test:          3      1.878        908        232         32          1      0.004      0.030      0.775      0.413      0.225 
Train:          3      1.878       3629        929        123          9      0.010      0.068      0.776      0.432      0.295 
All:          3      1.878       4535       1163        155         10      0.009      0.061      0.775      0.428      0.281 
Test:          4     1.6775        918        222         32          1      0.004      0.030      0.783      0.418      0.278 
Train:          4     1.6775       3631        927        121         11      0.012      0.083      0.777      0.440      0.367 
All:          4     1.6775       4537       1161        153         12      0.010      0.073      0.776      0.434      0.349 
Test:          5     1.5115        918        222         30          3      0.013      0.091      0.785      0.448      0.383 
Train:          5     1.5115       3639        919        113         19      0.020      0.144      0.780      0.471      0.460 
All:          5     1.5115       4548       1150        142         23      0.020      0.139      0.780      0.469      0.445 
Test:          6     1.4516        932        208         29          4      0.019      0.121      0.798      0.469      0.458 
Train:          6     1.4516       3652        906        100         32      0.034      0.242      0.786      0.522      0.533 
All:          6     1.4516       4563       1135        127         38      0.032      0.230      0.785      0.516      0.518 
Test:          7     1.4477        928        212         27          6      0.028      0.182      0.796      0.498      0.510 
Train:          7     1.4477       3657        901         95         37      0.039      0.280      0.788      0.541      0.589 
All:          7     1.4477       4569       1129        121         44      0.038      0.267      0.787      0.534      0.573 
Test:          8     1.4739        937        203         26          7      0.033      0.212      0.805      0.517      0.547 
Train:          8     1.4739       3663        895         89         43      0.046      0.326      0.790      0.565      0.627 
All:          8     1.4739       4576       1122        114         51      0.043      0.309      0.789      0.556      0.611 
Test:          9     1.5022        934        206         26          7      0.033      0.212      0.802      0.516      0.577 
Train:          9     1.5022       3667        891         84         48      0.051      0.364      0.792      0.584      0.651 
All:          9     1.5022       4581       1117        109         56      0.048      0.339      0.791      0.572      0.636 
Test:         10     1.5356        940        200         26          7      0.034      0.212      0.807      0.518      0.604 
Train:         10     1.5356       3672        886         80         52      0.055      0.394      0.794      0.600      0.667 
All:         10     1.5356       4586       1112        104         61      0.052      0.370      0.793      0.587      0.654 
Test:         11     1.5459        939        201         26          7      0.034      0.212      0.806      0.518      0.623 
Train:         11     1.5459       3673        885         79         53      0.057      0.402      0.794      0.604      0.678 
All:         11     1.5459       4586       1112        104         61      0.052      0.370      0.793      0.587      0.667 
Test:         12     1.5283        938        202         25          8      0.038      0.242      0.806      0.533      0.638 
Train:         12     1.5283       3675        883         77         55      0.059      0.417      0.795      0.611      0.685 
All:         12     1.5283       4588       1110        102         63      0.054      0.382      0.793      0.594      0.675 
Test:         13     1.5264        940        200         25          8      0.038      0.242      0.808      0.533      0.648 
Train:         13     1.5264       3675        883         77         55      0.059      0.417      0.795      0.611      0.688 
All:         13     1.5264       4589       1109        101         64      0.055      0.388      0.794      0.597      0.680 
Test:         14     1.4929        940        200         24          9      0.043      0.273      0.809      0.549      0.656 
Train:         14     1.4929       3675        883         77         55      0.059      0.417      0.795      0.611      0.690 
All:         14     1.4929       4591       1107         99         66      0.056      0.400      0.794      0.603      0.683 
Test:         15     1.4778        942        198         24          9      0.043      0.273      0.811      0.550      0.660 
Train:         15     1.4778       3674        884         78         54      0.058      0.409      0.795      0.608      0.690 
All:         15     1.4778       4591       1107         98         67      0.057      0.406      0.794      0.606      0.684 
Test:         16     1.4438        947        193         22         11      0.054      0.333      0.817      0.582      0.661 
Train:         16     1.4438       3674        884         78         54      0.058      0.409      0.795      0.608      0.688 
All:         16     1.4438       4591       1107         99         66      0.056      0.400      0.794      0.603      0.682 
Test:         17     1.4033        948        192         22         11      0.054      0.333      0.818      0.582      0.663 
Train:         17     1.4033       3675        883         77         55      0.059      0.417      0.795      0.611      0.683 
All:         17     1.4033       4591       1107         99         66      0.056      0.400      0.794      0.603      0.679 
Test:         18     1.3859        948        192         21         12      0.059      0.364      0.818      0.598      0.662 
Train:         18     1.3859       3676        882         76         56      0.060      0.424      0.796      0.615      0.676 
All:         18     1.3859       4593       1105         97         68      0.058      0.412      0.795      0.609      0.673 
Test:         19     1.3531        951        189         22         11      0.055      0.333      0.820      0.584      0.661 
Train:         19     1.3531       3671        887         81         51      0.054      0.386      0.794      0.596      0.667 
All:         19     1.3531       4590       1108        100         65      0.055      0.394      0.794      0.600      0.665 
Test:         20     1.3383        945        195         22         11      0.053      0.333      0.815      0.581      0.659 
Train:         20     1.3383       3668        890         84         48      0.051      0.364      0.792      0.584      0.656 
All:         20     1.3383       4585       1113        105         60      0.051      0.364      0.792      0.584      0.657 
Test:         21      1.325        947        193         22         11      0.054      0.333      0.817      0.582      0.658 
Train:         21      1.325       3666        892         86         46      0.049      0.348      0.791      0.576      0.645 
All:         21      1.325       4583       1115        107         58      0.049      0.352      0.792      0.578      0.648 
Test:         22     1.3297        948        192         22         11      0.054      0.333      0.818      0.582      0.658 
Train:         22     1.3297       3664        894         88         44      0.047      0.333      0.791      0.569      0.634 
All:         22     1.3297       4581       1117        109         56      0.048      0.339      0.791      0.572      0.639 
Test:         23      1.329        939        201         20         13      0.061      0.394      0.812      0.609      0.659 
Train:         23      1.329       3662        896         90         42      0.045      0.318      0.790      0.561      0.626 
All:         23      1.329       4581       1117        109         56      0.048      0.339      0.791      0.572      0.633 
Test:         24     1.3474        940        200         20         13      0.061      0.394      0.812      0.609      0.667 
Train:         24     1.3474       3661        897         91         41      0.044      0.311      0.789      0.557      0.625 
All:         24     1.3474       4581       1117        109         56      0.048      0.339      0.791      0.572      0.634 
Test:         25     1.3395        943        197         20         13      0.062      0.394      0.815      0.611      0.682 
Train:         25     1.3395       3664        894         88         44      0.047      0.333      0.791      0.569      0.633 
All:         25     1.3395       4582       1116        108         57      0.049      0.345      0.791      0.575      0.643 
Test:         26     1.3143        949        191         20         13      0.064      0.394      0.820      0.613      0.701 
Train:         26     1.3143       3667        891         85         47      0.050      0.356      0.792      0.580      0.648 
All:         26     1.3143       4587       1111        103         62      0.053      0.376      0.793      0.590      0.659 
Test:         27     1.3216        953        187         18         15      0.074      0.455      0.825      0.645      0.726 
Train:         27     1.3216       3674        884         78         54      0.058      0.409      0.795      0.608      0.670 
All:         27     1.3216       4594       1104         96         69      0.059      0.418      0.795      0.612      0.681 
Test:         28     1.3006        950        190         17         16      0.078      0.485      0.824      0.659      0.751 
Train:         28     1.3006       3677        881         75         57      0.061      0.432      0.796      0.619      0.693 
All:         28     1.3006       4599       1099         91         74      0.063      0.448      0.797      0.628      0.705 
Test:         29     1.2778        948        192         12         21      0.099      0.636      0.826      0.734      0.775 
Train:         29     1.2778       3682        876         70         62      0.066      0.470      0.798      0.639      0.715 
All:         29     1.2778       4610       1088         80         85      0.072      0.515      0.801      0.662      0.728 
Test:         30     1.2529        942        198         12         21      0.096      0.636      0.821      0.731      0.794 
Train:         30     1.2529       3690        868         62         70      0.075      0.530      0.802      0.670      0.734 
All:         30     1.2529       4618       1080         72         93      0.079      0.564      0.804      0.687      0.747 
Test:         31     1.2697        941        199         12         21      0.095      0.636      0.820      0.731      0.809 
Train:         31     1.2697       3692        866         60         72      0.077      0.545      0.803      0.678      0.750 
All:         31     1.2697       4618       1080         72         93      0.079      0.564      0.804      0.687      0.762 
Test:         32     1.2572        944        196         12         21      0.097      0.636      0.823      0.732      0.819 
Train:         32     1.2572       3694        864         58         74      0.079      0.561      0.803      0.686      0.762 
All:         32     1.2572       4620       1078         70         95      0.081      0.576      0.804      0.693      0.774 
Test:         33     1.2388        943        197         10         23      0.105      0.697      0.824      0.762      0.828 
Train:         33     1.2388       3698        860         54         78      0.083      0.591      0.805      0.701      0.772 
All:         33     1.2388       4628       1070         62        103      0.088      0.624      0.807      0.718      0.783 
Test:         34     1.2416        940        200          9         24      0.107      0.727      0.822      0.776      0.835 
Train:         34     1.2416       3698        860         54         78      0.083      0.591      0.805      0.701      0.779 
All:         34     1.2416       4628       1070         62        103      0.088      0.624      0.807      0.718      0.790 
Test:         35     1.2329        941        199          8         25      0.112      0.758      0.824      0.792      0.840 
Train:         35     1.2329       3698        860         54         78      0.083      0.591      0.805      0.701      0.784 
All:         35     1.2329       4628       1070         62        103      0.088      0.624      0.807      0.718      0.796 
