# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3154        933        207         16         17      0.076      0.515      0.810      0.667      0.724 
Train:          1     1.3154       3694        864         58         74      0.079      0.561      0.803      0.686      0.785 
All:          1     1.3154       4616       1082         74         91      0.078      0.552      0.803      0.681      0.773 
Test:          2     1.2243        934        206         16         17      0.076      0.515      0.811      0.667      0.729 
Train:          2     1.2243       3698        860         54         78      0.083      0.591      0.805      0.701      0.798 
All:          2     1.2243       4621       1077         69         96      0.082      0.582      0.805      0.696      0.784 
Test:          3     1.1871        935        205         16         17      0.077      0.515      0.812      0.668      0.735 
Train:          3     1.1871       3702        856         50         82      0.087      0.621      0.807      0.717      0.804 
All:          3     1.1871       4624       1074         66         99      0.084      0.600      0.806      0.706      0.790 
Test:          4     1.1579        936        204         16         17      0.077      0.515      0.812      0.668      0.738 
Train:          4     1.1579       3704        854         48         84      0.090      0.636      0.808      0.725      0.809 
All:          4     1.1579       4627       1071         63        102      0.087      0.618      0.807      0.715      0.795 
Test:          5     1.1415        934        206         16         17      0.076      0.515      0.811      0.667      0.741 
Train:          5     1.1415       3707        851         45         87      0.093      0.659      0.809      0.736      0.812 
All:          5     1.1415       4630       1068         60        105      0.090      0.636      0.808      0.724      0.798 
Test:          6     1.1349        936        204         16         17      0.077      0.515      0.812      0.668      0.743 
Train:          6     1.1349       3708        850         44         88      0.094      0.667      0.809      0.740      0.815 
All:          6     1.1349       4630       1068         60        105      0.090      0.636      0.808      0.724      0.800 
Test:          7     1.1081        934        206         16         17      0.076      0.515      0.811      0.667      0.746 
Train:          7     1.1081       3711        847         41         91      0.097      0.689      0.811      0.752      0.817 
All:          7     1.1081       4634       1064         56        109      0.093      0.661      0.809      0.737      0.802 
Test:          8     1.1022        939        201         16         17      0.078      0.515      0.815      0.669      0.747 
Train:          8     1.1022       3715        843         37         95      0.101      0.720      0.812      0.767      0.819 
All:          8     1.1022       4637       1061         53        112      0.095      0.679      0.810      0.746      0.805 
Test:          9     1.0814        938        202         16         17      0.078      0.515      0.814      0.669      0.746 
Train:          9     1.0814       3719        839         33         99      0.106      0.750      0.814      0.783      0.821 
All:          9     1.0814       4641       1057         49        116      0.099      0.703      0.811      0.759      0.806 
Test:         10     1.0716        932        208         15         18      0.080      0.545      0.810      0.681      0.748 
Train:         10     1.0716       3720        838         32        100      0.107      0.758      0.814      0.787      0.821 
All:         10     1.0716       4643       1055         47        118      0.101      0.715      0.812      0.765      0.806 
Test:         11     1.0865        928        212         15         18      0.078      0.545      0.806      0.680      0.748 
Train:         11     1.0865       3720        838         32        100      0.107      0.758      0.814      0.787      0.821 
All:         11     1.0865       4643       1055         47        118      0.101      0.715      0.812      0.765      0.806 
Test:         12      1.039        935        205         15         18      0.081      0.545      0.812      0.683      0.750 
Train:         12      1.039       3721        837         31        101      0.108      0.765      0.815      0.791      0.824 
All:         12      1.039       4644       1054         46        119      0.101      0.721      0.812      0.768      0.809 
Test:         13     1.0951        936        204         16         17      0.077      0.515      0.812      0.668      0.753 
Train:         13     1.0951       3722        836         30        102      0.109      0.773      0.815      0.795      0.827 
All:         13     1.0951       4644       1054         46        119      0.101      0.721      0.812      0.768      0.812 
Test:         14     1.0623        933        207         15         18      0.080      0.545      0.811      0.682      0.756 
Train:         14     1.0623       3722        836         30        102      0.109      0.773      0.815      0.795      0.830 
All:         14     1.0623       4645       1053         45        120      0.102      0.727      0.813      0.771      0.815 
Test:         15      1.053        938        202         16         17      0.078      0.515      0.814      0.669      0.758 
Train:         15      1.053       3721        837         31        101      0.108      0.765      0.815      0.791      0.832 
All:         15      1.053       4643       1055         47        118      0.101      0.715      0.812      0.765      0.817 
Test:         16     1.0504        941        199         16         17      0.079      0.515      0.817      0.670      0.760 
Train:         16     1.0504       3721        837         31        101      0.108      0.765      0.815      0.791      0.834 
All:         16     1.0504       4643       1055         47        118      0.101      0.715      0.812      0.765      0.819 
Test:         17    0.99825        941        199         16         17      0.079      0.515      0.817      0.670      0.761 
Train:         17    0.99825       3720        838         32        100      0.107      0.758      0.814      0.787      0.837 
All:         17    0.99825       4644       1054         46        119      0.101      0.721      0.812      0.768      0.821 
Test:         18       1.03        938        202         15         18      0.082      0.545      0.815      0.684      0.760 
Train:         18       1.03       3721        837         31        101      0.108      0.765      0.815      0.791      0.839 
All:         18       1.03       4645       1053         45        120      0.102      0.727      0.813      0.771      0.823 
Test:         19     1.0307        940        200         14         19      0.087      0.576      0.818      0.700      0.759 
Train:         19     1.0307       3720        838         32        100      0.107      0.758      0.814      0.787      0.841 
All:         19     1.0307       4645       1053         45        120      0.102      0.727      0.813      0.771      0.824 
Test:         20     1.0036        942        198         14         19      0.088      0.576      0.819      0.701      0.759 
Train:         20     1.0036       3719        839         33         99      0.106      0.750      0.814      0.783      0.844 
All:         20     1.0036       4643       1055         47        118      0.101      0.715      0.812      0.765      0.826 
Test:         21     1.0161        939        201         14         19      0.086      0.576      0.817      0.700      0.760 
Train:         21     1.0161       3718        840         34         98      0.104      0.742      0.814      0.779      0.846 
All:         21     1.0161       4643       1055         47        118      0.101      0.715      0.812      0.765      0.828 
Test:         22    0.97494        936        204         14         19      0.085      0.576      0.814      0.698      0.759 
Train:         22    0.97494       3718        840         34         98      0.104      0.742      0.814      0.779      0.849 
All:         22    0.97494       4642       1056         48        117      0.100      0.709      0.812      0.762      0.831 
Test:         23    0.97695        931        209         14         19      0.083      0.576      0.810      0.696      0.758 
Train:         23    0.97695       3718        840         34         98      0.104      0.742      0.814      0.779      0.852 
All:         23    0.97695       4643       1055         47        118      0.101      0.715      0.812      0.765      0.833 
Test:         24    0.94507        932        208         14         19      0.084      0.576      0.811      0.697      0.761 
Train:         24    0.94507       3718        840         34         98      0.104      0.742      0.814      0.779      0.855 
All:         24    0.94507       4642       1056         48        117      0.100      0.709      0.812      0.762      0.835 
Test:         25    0.97592        937        203         14         19      0.086      0.576      0.815      0.699      0.761 
Train:         25    0.97592       3717        841         35         97      0.103      0.735      0.813      0.775      0.857 
All:         25    0.97592       4641       1057         49        116      0.099      0.703      0.811      0.759      0.837 
Test:         26    0.99516        938        202         14         19      0.086      0.576      0.816      0.699      0.764 
Train:         26    0.99516       3717        841         35         97      0.103      0.735      0.813      0.775      0.859 
All:         26    0.99516       4641       1057         49        116      0.099      0.703      0.811      0.759      0.839 
Test:         27    0.96679        939        201         14         19      0.086      0.576      0.817      0.700      0.765 
Train:         27    0.96679       3717        841         35         97      0.103      0.735      0.813      0.775      0.861 
All:         27    0.96679       4641       1057         49        116      0.099      0.703      0.811      0.759      0.841 
Test:         28    0.94455        936        204         14         19      0.085      0.576      0.814      0.698      0.768 
Train:         28    0.94455       3716        842         36         96      0.102      0.727      0.813      0.771      0.862 
All:         28    0.94455       4641       1057         49        116      0.099      0.703      0.811      0.759      0.842 
Test:         29    0.97199        936        204         14         19      0.085      0.576      0.814      0.698      0.765 
Train:         29    0.97199       3716        842         36         96      0.102      0.727      0.813      0.771      0.863 
All:         29    0.97199       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         30    0.94581        937        203         14         19      0.086      0.576      0.815      0.699      0.772 
Train:         30    0.94581       3717        841         35         97      0.103      0.735      0.813      0.775      0.864 
All:         30    0.94581       4641       1057         49        116      0.099      0.703      0.811      0.759      0.844 
Test:         31    0.93756        937        203         14         19      0.086      0.576      0.815      0.699      0.771 
Train:         31    0.93756       3719        839         33         99      0.106      0.750      0.814      0.783      0.866 
All:         31    0.93756       4644       1054         46        119      0.101      0.721      0.812      0.768      0.846 
Test:         32    0.93017        941        199         15         18      0.083      0.545      0.818      0.685      0.772 
Train:         32    0.93017       3718        840         34         98      0.104      0.742      0.814      0.779      0.868 
All:         32    0.93017       4643       1055         47        118      0.101      0.715      0.812      0.765      0.848 
Test:         33    0.93561        944        196         15         18      0.084      0.545      0.820      0.687      0.776 
Train:         33    0.93561       3720        838         32        100      0.107      0.758      0.814      0.787      0.870 
All:         33    0.93561       4643       1055         47        118      0.101      0.715      0.812      0.765      0.850 
Test:         34    0.93563        942        198         15         18      0.083      0.545      0.818      0.686      0.777 
