# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3232        917        223         11         22      0.090      0.667      0.801      0.736      0.813 
Train:          1     1.3232       3700        858         52         80      0.085      0.606      0.806      0.709      0.780 
All:          1     1.3232       4626       1072         64        101      0.086      0.612      0.806      0.712      0.787 
Test:          2     1.2586        925        215         11         22      0.093      0.667      0.807      0.739      0.837 
Train:          2     1.2586       3703        855         49         83      0.088      0.629      0.807      0.721      0.792 
All:          2     1.2586       4630       1068         60        105      0.090      0.636      0.808      0.724      0.801 
Test:          3     1.2607        916        224         10         23      0.093      0.697      0.801      0.750      0.841 
Train:          3     1.2607       3702        856         50         82      0.087      0.621      0.807      0.717      0.791 
All:          3     1.2607       4630       1068         60        105      0.090      0.636      0.808      0.724      0.801 
Test:          4     1.2447        919        221          8         25      0.102      0.758      0.805      0.782      0.840 
Train:          4     1.2447       3702        856         50         82      0.087      0.621      0.807      0.717      0.786 
All:          4     1.2447       4630       1068         59        106      0.090      0.642      0.808      0.727      0.796 
Test:          5     1.2238        912        228          9         24      0.095      0.727      0.798      0.764      0.836 
Train:          5     1.2238       3696        862         56         76      0.081      0.576      0.804      0.693      0.776 
All:          5     1.2238       4625       1073         65        100      0.085      0.606      0.806      0.709      0.788 
Test:          6     1.1999        913        227          9         24      0.096      0.727      0.799      0.764      0.833 
Train:          6     1.1999       3695        863         57         75      0.080      0.568      0.804      0.689      0.768 
All:          6     1.1999       4623       1075         67         98      0.084      0.594      0.805      0.703      0.781 
Test:          7     1.1893        926        214         10         23      0.097      0.697      0.809      0.755      0.833 
Train:          7     1.1893       3695        863         57         75      0.080      0.568      0.804      0.689      0.772 
All:          7     1.1893       4621       1077         67         98      0.083      0.594      0.805      0.702      0.784 
Test:          8     1.1778        922        218         10         23      0.095      0.697      0.806      0.753      0.837 
Train:          8     1.1778       3697        861         55         77      0.082      0.583      0.805      0.697      0.781 
All:          8     1.1778       4625       1073         65        100      0.085      0.606      0.806      0.709      0.792 
Test:          9     1.1589        923        217         10         23      0.096      0.697      0.806      0.753      0.840 
Train:          9     1.1589       3698        860         54         78      0.083      0.591      0.805      0.701      0.788 
All:          9     1.1589       4625       1073         65        100      0.085      0.606      0.806      0.709      0.798 
Test:         10     1.1384        921        219         10         23      0.095      0.697      0.805      0.752      0.842 
Train:         10     1.1384       3698        860         54         78      0.083      0.591      0.805      0.701      0.793 
All:         10     1.1384       4626       1072         64        101      0.086      0.612      0.806      0.712      0.802 
Test:         11     1.1436        923        217         10         23      0.096      0.697      0.806      0.753      0.843 
Train:         11     1.1436       3700        858         52         80      0.085      0.606      0.806      0.709      0.794 
All:         11     1.1436       4627       1071         63        102      0.087      0.618      0.807      0.715      0.804 
Test:         12     1.1254        922        218         10         23      0.095      0.697      0.806      0.753      0.845 
Train:         12     1.1254       3698        860         54         78      0.083      0.591      0.805      0.701      0.794 
All:         12     1.1254       4626       1072         64        101      0.086      0.612      0.806      0.712      0.804 
Test:         13     1.1262        924        216         11         22      0.092      0.667      0.806      0.739      0.847 
Train:         13     1.1262       3700        858         52         80      0.085      0.606      0.806      0.709      0.796 
All:         13     1.1262       4625       1073         64        101      0.086      0.612      0.806      0.712      0.806 
Test:         14     1.1054        921        219         11         22      0.091      0.667      0.804      0.737      0.850 
Train:         14     1.1054       3703        855         49         83      0.088      0.629      0.807      0.721      0.800 
All:         14     1.1054       4630       1068         60        105      0.090      0.636      0.808      0.724      0.810 
Test:         15     1.0747        923        217         11         22      0.092      0.667      0.806      0.738      0.855 
Train:         15     1.0747       3703        855         49         83      0.088      0.629      0.807      0.721      0.807 
All:         15     1.0747       4630       1068         60        105      0.090      0.636      0.808      0.724      0.816 
Test:         16     1.0685        917        223         11         22      0.090      0.667      0.801      0.736      0.859 
Train:         16     1.0685       3708        850         44         88      0.094      0.667      0.809      0.740      0.813 
All:         16     1.0685       4635       1063         55        110      0.094      0.667      0.809      0.740      0.822 
Test:         17     1.0578        917        223         11         22      0.090      0.667      0.801      0.736      0.864 
Train:         17     1.0578       3711        847         41         91      0.097      0.689      0.811      0.752      0.818 
All:         17     1.0578       4638       1060         52        113      0.096      0.685      0.810      0.749      0.827 
Test:         18     1.0532        917        223         11         22      0.090      0.667      0.801      0.736      0.868 
Train:         18     1.0532       3712        846         40         92      0.098      0.697      0.811      0.756      0.821 
All:         18     1.0532       4639       1059         51        114      0.097      0.691      0.811      0.753      0.831 
Test:         19     1.0363        920        220         10         23      0.095      0.697      0.804      0.752      0.871 
Train:         19     1.0363       3712        846         40         92      0.098      0.697      0.811      0.756      0.825 
All:         19     1.0363       4639       1059         51        114      0.097      0.691      0.811      0.753      0.834 
Test:         20      1.041        921        219          9         24      0.099      0.727      0.806      0.768      0.872 
Train:         20      1.041       3713        845         39         93      0.099      0.705      0.812      0.760      0.829 
All:         20      1.041       4642       1056         48        117      0.100      0.709      0.812      0.762      0.838 
Test:         21     1.0274        920        220          9         24      0.098      0.727      0.805      0.767      0.872 
Train:         21     1.0274       3713        845         39         93      0.099      0.705      0.812      0.760      0.832 
All:         21     1.0274       4642       1056         48        117      0.100      0.709      0.812      0.762      0.840 
Test:         22     1.0222        927        213          8         25      0.105      0.758      0.812      0.785      0.874 
Train:         22     1.0222       3714        844         38         94      0.100      0.712      0.812      0.763      0.834 
All:         22     1.0222       4644       1054         46        119      0.101      0.721      0.812      0.768      0.842 
Test:         23     1.0415        930        210          8         25      0.106      0.758      0.814      0.787      0.875 
Train:         23     1.0415       3715        843         37         95      0.101      0.720      0.812      0.767      0.836 
All:         23     1.0415       4645       1053         45        120      0.102      0.727      0.813      0.771      0.844 
Test:         24     1.0106        931        209          8         25      0.107      0.758      0.815      0.787      0.874 
Train:         24     1.0106       3714        844         38         94      0.100      0.712      0.812      0.763      0.836 
All:         24     1.0106       4644       1054         46        119      0.101      0.721      0.812      0.768      0.844 
Test:         25     1.0116        934        206          8         25      0.108      0.758      0.818      0.788      0.873 
Train:         25     1.0116       3714        844         38         94      0.100      0.712      0.812      0.763      0.836 
All:         25     1.0116       4644       1054         46        119      0.101      0.721      0.812      0.768      0.843 
Test:         26     1.0181        934        206          8         25      0.108      0.758      0.818      0.788      0.874 
Train:         26     1.0181       3715        843         37         95      0.101      0.720      0.812      0.767      0.836 
All:         26     1.0181       4645       1053         45        120      0.102      0.727      0.813      0.771      0.844 
Test:         27     1.0095        931        209          8         25      0.107      0.758      0.815      0.787      0.876 
Train:         27     1.0095       3714        844         38         94      0.100      0.712      0.812      0.763      0.837 
All:         27     1.0095       4644       1054         46        119      0.101      0.721      0.812      0.768      0.845 
Test:         28     1.0142        932        208          8         25      0.107      0.758      0.816      0.788      0.876 
Train:         28     1.0142       3714        844         38         94      0.100      0.712      0.812      0.763      0.837 
All:         28     1.0142       4644       1054         46        119      0.101      0.721      0.812      0.768      0.845 
Test:         29       1.03        932        208          8         25      0.107      0.758      0.816      0.788      0.874 
Train:         29       1.03       3715        843         37         95      0.101      0.720      0.812      0.767      0.838 
All:         29       1.03       4645       1053         45        120      0.102      0.727      0.813      0.771      0.845 
Test:         30     1.0309        931        209          8         25      0.107      0.758      0.815      0.787      0.875 
Train:         30     1.0309       3714        844         37         95      0.101      0.720      0.812      0.767      0.838 
All:         30     1.0309       4645       1053         45        120      0.102      0.727      0.813      0.771      0.846 
Test:         31     0.9752        932        208          8         25      0.107      0.758      0.816      0.788      0.877 
Train:         31     0.9752       3716        842         36         96      0.102      0.727      0.813      0.771      0.839 
All:         31     0.9752       4646       1052         44        121      0.103      0.733      0.813      0.774      0.847 
Test:         32     1.0129        930        210          8         25      0.106      0.758      0.814      0.787      0.876 
Train:         32     1.0129       3716        842         36         96      0.102      0.727      0.813      0.771      0.839 
All:         32     1.0129       4646       1052         44        121      0.103      0.733      0.813      0.774      0.847 
Test:         33     1.0021        932        208          8         25      0.107      0.758      0.816      0.788      0.875 
Train:         33     1.0021       3716        842         36         96      0.102      0.727      0.813      0.771      0.839 
All:         33     1.0021       4646       1052         44        121      0.103      0.733      0.813      0.774      0.846 
Test:         34    0.99446        930        210          8         25      0.106      0.758      0.814      0.787      0.875 
Train:         34    0.99446       3715        843         37         95      0.101      0.720      0.812      0.767      0.839 
All:         34    0.99446       4645       1053         45        120      0.102      0.727      0.813      0.771      0.846 
Test:         35    0.99065        931        209          8         25      0.107      0.758      0.815      0.787      0.875 
Train:         35    0.99065       3715        843         37         95      0.101      0.720      0.812      0.767      0.840 
All:         35    0.99065       4645       1053         45        120      0.102      0.727      0.813      0.771      0.847 
Test:         36    0.99581        928        212          8         25      0.105      0.758      0.812      0.786      0.877 
Train:         36    0.99581       3716        842         36         96      0.102      0.727      0.813      0.771      0.840 
All:         36    0.99581       4646       1052         44        121      0.103      0.733      0.813      0.774      0.848 
Test:         37    0.97696        927        213          8         25      0.105      0.758      0.812      0.785      0.877 
Train:         37    0.97696       3715        843         37         95      0.101      0.720      0.812      0.767      0.840 
All:         37    0.97696       4644       1054         46        119      0.101      0.721      0.812      0.768      0.848 
Test:         38     1.0316        931        209          8         25      0.107      0.758      0.815      0.787      0.876 
Train:         38     1.0316       3714        844         38         94      0.100      0.712      0.812      0.763      0.840 
All:         38     1.0316       4644       1054         46        119      0.101      0.721      0.812      0.768      0.847 
Test:         39    0.97799        933        207          7         26      0.112      0.788      0.818      0.803      0.876 
Train:         39    0.97799       3713        845         39         93      0.099      0.705      0.812      0.760      0.840 
All:         39    0.97799       4644       1054         46        119      0.101      0.721      0.812      0.768      0.847 
Test:         40    0.98043        931        209          7         26      0.111      0.788      0.816      0.802      0.876 
Train:         40    0.98043       3714        844         38         94      0.100      0.712      0.812      0.763      0.840 
All:         40    0.98043       4645       1053         45        120      0.102      0.727      0.813      0.771      0.848 
Test:         41    0.98754        930        210          7         26      0.110      0.788      0.815      0.802      0.876 
Train:         41    0.98754       3714        844         38         94      0.100      0.712      0.812      0.763      0.841 
All:         41    0.98754       4645       1053         45        120      0.102      0.727      0.813      0.771      0.848 
Test:         42    0.98345        931        209          7         26      0.111      0.788      0.816      0.802      0.877 
Train:         42    0.98345       3714        844         38         94      0.100      0.712      0.812      0.763      0.841 
All:         42    0.98345       4645       1053         45        120      0.102      0.727      0.813      0.771      0.848 
Test:         43    0.99312        931        209          7         26      0.111      0.788      0.816      0.802      0.876 
Train:         43    0.99312       3714        844         38         94      0.100      0.712      0.812      0.763      0.841 
All:         43    0.99312       4645       1053         45        120      0.102      0.727      0.813      0.771      0.848 
Test:         44    0.96514        929        211          6         27      0.113      0.818      0.815      0.817      0.876 
Train:         44    0.96514       3714        844         38         94      0.100      0.712      0.812      0.763      0.841 
All:         44    0.96514       4645       1053         45        120      0.102      0.727      0.813      0.771      0.848 
Test:         45    0.96271        929        211          6         27      0.113      0.818      0.815      0.817      0.876 
Train:         45    0.96271       3714        844         38         94      0.100      0.712      0.812      0.763      0.841 
All:         45    0.96271       4646       1052         44        121      0.103      0.733      0.813      0.774      0.848 
Test:         46    0.98181        929        211          6         27      0.113      0.818      0.815      0.817      0.877 
Train:         46    0.98181       3715        843         37         95      0.101      0.720      0.812      0.767      0.842 
All:         46    0.98181       4647       1051         43        122      0.104      0.739      0.813      0.777      0.849 
Test:         47     1.0069        929        211          6         27      0.113      0.818      0.815      0.817      0.877 
Train:         47     1.0069       3715        843         37         95      0.101      0.720      0.812      0.767      0.842 
All:         47     1.0069       4647       1051         43        122      0.104      0.739      0.813      0.777      0.849 
