# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      1.398        920        220         15         18      0.076      0.545      0.800      0.676      0.798 
Train:          1      1.398       3702        856         50         82      0.087      0.621      0.807      0.717      0.799 
All:          1      1.398       4625       1073         65        100      0.085      0.606      0.806      0.709      0.798 
Test:          2     1.2587        924        216         16         17      0.073      0.515      0.802      0.663      0.800 
Train:          2     1.2587       3701        857         51         81      0.086      0.614      0.806      0.713      0.800 
All:          2     1.2587       4623       1075         67         98      0.084      0.594      0.805      0.703      0.799 
Test:          3     1.2128        925        215         15         18      0.077      0.545      0.804      0.678      0.803 
Train:          3     1.2128       3703        855         49         83      0.088      0.629      0.807      0.721      0.799 
All:          3     1.2128       4626       1072         64        101      0.086      0.612      0.806      0.712      0.800 
Test:          4     1.1891        922        218         15         18      0.076      0.545      0.801      0.677      0.806 
Train:          4     1.1891       3703        855         49         83      0.088      0.629      0.807      0.721      0.800 
All:          4     1.1891       4626       1072         64        101      0.086      0.612      0.806      0.712      0.801 
Test:          5     1.1504        926        214         15         18      0.078      0.545      0.805      0.679      0.807 
Train:          5     1.1504       3704        854         48         84      0.090      0.636      0.808      0.725      0.802 
All:          5     1.1504       4627       1071         63        102      0.087      0.618      0.807      0.715      0.803 
Test:          6     1.1413        927        213         15         18      0.078      0.545      0.806      0.679      0.808 
Train:          6     1.1413       3704        854         48         84      0.090      0.636      0.808      0.725      0.804 
All:          6     1.1413       4627       1071         63        102      0.087      0.618      0.807      0.715      0.805 
Test:          7     1.1116        927        213         14         19      0.082      0.576      0.806      0.694      0.809 
Train:          7     1.1116       3704        854         48         84      0.090      0.636      0.808      0.725      0.806 
All:          7     1.1116       4628       1070         62        103      0.088      0.624      0.807      0.718      0.806 
Test:          8     1.1035        929        211         14         19      0.083      0.576      0.808      0.695      0.811 
Train:          8     1.1035       3706        852         46         86      0.092      0.652      0.809      0.732      0.808 
All:          8     1.1035       4630       1068         60        105      0.090      0.636      0.808      0.724      0.809 
Test:          9     1.1379        927        213         14         19      0.082      0.576      0.806      0.694      0.813 
Train:          9     1.1379       3706        852         46         86      0.092      0.652      0.809      0.732      0.811 
All:          9     1.1379       4630       1068         60        105      0.090      0.636      0.808      0.724      0.811 
Test:         10     1.0944        925        215         13         20      0.085      0.606      0.806      0.709      0.814 
Train:         10     1.0944       3706        852         46         86      0.092      0.652      0.809      0.732      0.813 
All:         10     1.0944       4631       1067         59        106      0.090      0.642      0.808      0.728      0.813 
Test:         11      1.092        926        214         13         20      0.085      0.606      0.806      0.709      0.814 
Train:         11      1.092       3710        848         42         90      0.096      0.682      0.810      0.748      0.815 
All:         11      1.092       4636       1062         54        111      0.095      0.673      0.810      0.743      0.814 
Test:         12     1.0806        925        215         13         20      0.085      0.606      0.806      0.709      0.814 
Train:         12     1.0806       3714        844         38         94      0.100      0.712      0.812      0.763      0.816 
All:         12     1.0806       4639       1059         51        114      0.097      0.691      0.811      0.753      0.815 
Test:         13     1.0636        930        210         13         20      0.087      0.606      0.810      0.711      0.813 
Train:         13     1.0636       3714        844         38         94      0.100      0.712      0.812      0.763      0.817 
All:         13     1.0636       4639       1059         51        114      0.097      0.691      0.811      0.753      0.816 
Test:         14     1.0771        932        208         12         21      0.092      0.636      0.812      0.727      0.811 
Train:         14     1.0771       3714        844         38         94      0.100      0.712      0.812      0.763      0.817 
All:         14     1.0771       4641       1057         49        116      0.099      0.703      0.811      0.759      0.816 
Test:         15     1.0602        926        214         12         21      0.089      0.636      0.807      0.724      0.810 
Train:         15     1.0602       3713        845         39         93      0.099      0.705      0.812      0.760      0.817 
All:         15     1.0602       4639       1059         51        114      0.097      0.691      0.811      0.753      0.815 
Test:         16     1.0702        925        215         12         21      0.089      0.636      0.806      0.724      0.806 
Train:         16     1.0702       3713        845         39         93      0.099      0.705      0.812      0.760      0.817 
All:         16     1.0702       4639       1059         51        114      0.097      0.691      0.811      0.753      0.814 
Test:         17     1.0476        925        215         12         21      0.089      0.636      0.806      0.724      0.806 
Train:         17     1.0476       3714        844         38         94      0.100      0.712      0.812      0.763      0.819 
All:         17     1.0476       4640       1058         50        115      0.098      0.697      0.811      0.756      0.816 
Test:         18     1.0441        924        216         12         21      0.089      0.636      0.806      0.723      0.811 
Train:         18     1.0441       3715        843         37         95      0.101      0.720      0.812      0.767      0.825 
All:         18     1.0441       4641       1057         49        116      0.099      0.703      0.811      0.759      0.822 
Test:         19     1.0312        927        213         12         21      0.090      0.636      0.808      0.725      0.814 
Train:         19     1.0312       3717        841         35         97      0.103      0.735      0.813      0.775      0.831 
All:         19     1.0312       4643       1055         47        118      0.101      0.715      0.812      0.765      0.827 
Test:         20     1.0272        928        212         13         20      0.086      0.606      0.808      0.710      0.818 
Train:         20     1.0272       3716        842         36         96      0.102      0.727      0.813      0.771      0.835 
All:         20     1.0272       4641       1057         49        116      0.099      0.703      0.811      0.759      0.831 
Test:         21     1.0017        931        209         13         20      0.087      0.606      0.811      0.711      0.817 
Train:         21     1.0017       3716        842         36         96      0.102      0.727      0.813      0.771      0.838 
All:         21     1.0017       4642       1056         48        117      0.100      0.709      0.812      0.762      0.833 
Test:         22     1.0143        929        211         13         20      0.087      0.606      0.809      0.710      0.816 
Train:         22     1.0143       3717        841         35         97      0.103      0.735      0.813      0.775      0.841 
All:         22     1.0143       4642       1056         48        117      0.100      0.709      0.812      0.762      0.835 
Test:         23      1.016        929        211         13         20      0.087      0.606      0.809      0.710      0.815 
Train:         23      1.016       3716        842         36         96      0.102      0.727      0.813      0.771      0.844 
All:         23      1.016       4641       1057         49        116      0.099      0.703      0.811      0.759      0.837 
Test:         24     1.0055        930        210         13         20      0.087      0.606      0.810      0.711      0.816 
Train:         24     1.0055       3716        842         36         96      0.102      0.727      0.813      0.771      0.846 
All:         24     1.0055       4641       1057         49        116      0.099      0.703      0.811      0.759      0.840 
Test:         25    0.98297        931        209         13         20      0.087      0.606      0.811      0.711      0.820 
Train:         25    0.98297       3717        841         35         97      0.103      0.735      0.813      0.775      0.847 
All:         25    0.98297       4642       1056         48        117      0.100      0.709      0.812      0.762      0.841 
Test:         26    0.98916        930        210         14         19      0.083      0.576      0.809      0.696      0.819 
Train:         26    0.98916       3717        841         35         97      0.103      0.735      0.813      0.775      0.849 
All:         26    0.98916       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         27    0.97996        926        214         14         19      0.082      0.576      0.806      0.694      0.812 
Train:         27    0.97996       3718        840         34         98      0.104      0.742      0.814      0.779      0.853 
All:         27    0.97996       4642       1056         48        117      0.100      0.709      0.812      0.762      0.844 
Test:         28    0.96667        935        205         12         21      0.093      0.636      0.815      0.728      0.793 
Train:         28    0.96667       3714        844         38         94      0.100      0.712      0.812      0.763      0.854 
All:         28    0.96667       4640       1058         50        115      0.098      0.697      0.811      0.756      0.841 
Test:         29    0.98218        937        203         14         19      0.086      0.576      0.815      0.699      0.803 
Train:         29    0.98218       3715        843         37         95      0.101      0.720      0.812      0.767      0.854 
All:         29    0.98218       4639       1059         51        114      0.097      0.691      0.811      0.753      0.844 
Test:         30    0.95842        938        202         13         20      0.090      0.606      0.817      0.714      0.818 
Train:         30    0.95842       3716        842         36         96      0.102      0.727      0.813      0.771      0.850 
All:         30    0.95842       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         31    0.95537        936        204         13         20      0.089      0.606      0.815      0.714      0.818 
Train:         31    0.95537       3716        842         36         96      0.102      0.727      0.813      0.771      0.851 
All:         31    0.95537       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         32    0.96801        937        203         14         19      0.086      0.576      0.815      0.699      0.806 
Train:         32    0.96801       3715        843         37         95      0.101      0.720      0.812      0.767      0.856 
