# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.1471        913        227         32          1      0.004      0.030      0.779      0.416      0.274 
Train:          1     2.1471       3626        932        126          6      0.006      0.045      0.774      0.420      0.337 
All:          1     2.1471       4532       1166        158          7      0.006      0.042      0.774      0.419      0.324 
Test:          2     1.9646        912        228         31          2      0.009      0.061      0.779      0.430      0.303 
Train:          2     1.9646       3626        932        126          6      0.006      0.045      0.774      0.420      0.362 
All:          2     1.9646       4533       1165        157          8      0.007      0.048      0.775      0.422      0.350 
Test:          3     2.3944        898        242         31          2      0.008      0.061      0.767      0.424      0.331 
Train:          3     2.3944       3627        931        125          7      0.007      0.053      0.775      0.424      0.399 
All:          3     2.3944       4534       1164        156          9      0.008      0.055      0.775      0.425      0.385 
Test:          4     1.5043        907        233         30          3      0.013      0.091      0.776      0.443      0.378 
Train:          4     1.5043       3636        922        116         16      0.017      0.121      0.779      0.459      0.464 
All:          4     1.5043       4544       1154        146         19      0.016      0.115      0.778      0.456      0.447 
Test:          5     1.8504        904        236         30          3      0.013      0.091      0.773      0.442      0.429 
Train:          5     1.8504       3644        914        108         24      0.026      0.182      0.782      0.491      0.516 
All:          5     1.8504       4552       1146        138         27      0.023      0.164      0.781      0.481      0.498 
Test:          6     1.3848        907        233         29          4      0.017      0.121      0.777      0.458      0.472 
Train:          6     1.3848       3649        909        103         29      0.031      0.220      0.784      0.510      0.554 
All:          6     1.3848       4558       1140        132         33      0.028      0.200      0.783      0.500      0.538 
Test:          7     1.3555        913        227         29          4      0.017      0.121      0.782      0.461      0.513 
Train:          7     1.3555       3653        905         99         33      0.035      0.250      0.786      0.526      0.589 
All:          7     1.3555       4562       1136        128         37      0.032      0.224      0.784      0.512      0.574 
Test:          8     1.3339        907        233         29          4      0.017      0.121      0.777      0.458      0.550 
Train:          8     1.3339       3654        904         98         34      0.036      0.258      0.786      0.530      0.619 
All:          8     1.3339       4563       1135        127         38      0.032      0.230      0.785      0.516      0.606 
Test:          9     1.3231        911        229         29          4      0.017      0.121      0.780      0.460      0.589 
Train:          9     1.3231       3659        899         93         39      0.042      0.295      0.788      0.549      0.644 
All:          9     1.3231       4568       1130        122         43      0.037      0.261      0.786      0.531      0.633 
Test:         10      1.286        916        224         28          5      0.022      0.152      0.785      0.478      0.628 
Train:         10      1.286       3660        898         92         40      0.043      0.303      0.789      0.553      0.662 
All:         10      1.286       4570       1128        120         45      0.038      0.273      0.787      0.537      0.655 
Test:         11     1.2966        919        221         27          6      0.026      0.182      0.789      0.494      0.649 
Train:         11     1.2966       3661        897         91         41      0.044      0.311      0.789      0.557      0.677 
All:         11     1.2966       4572       1126        118         47      0.040      0.285      0.788      0.544      0.671 
Test:         12      1.304        918        222         26          7      0.031      0.212      0.789      0.509      0.665 
Train:         12      1.304       3664        894         88         44      0.047      0.333      0.791      0.569      0.688 
All:         12      1.304       4576       1122        114         51      0.043      0.309      0.789      0.556      0.683 
Test:         13      1.282        915        225         26          7      0.030      0.212      0.786      0.507      0.678 
Train:         13      1.282       3664        894         88         44      0.047      0.333      0.791      0.569      0.696 
All:         13      1.282       4577       1121        113         52      0.044      0.315      0.790      0.559      0.693 
Test:         14     1.2717        916        224         25          8      0.034      0.242      0.788      0.523      0.691 
Train:         14     1.2717       3666        892         86         46      0.049      0.348      0.791      0.576      0.703 
All:         14     1.2717       4579       1119        111         54      0.046      0.327      0.790      0.565      0.700 
Test:         15     1.2789        924        216         25          8      0.036      0.242      0.795      0.526      0.703 
Train:         15     1.2789       3667        891         85         47      0.050      0.356      0.792      0.580      0.708 
All:         15     1.2789       4581       1117        109         56      0.048      0.339      0.791      0.572      0.706 
Test:         16     1.2585        925        215         24          9      0.040      0.273      0.796      0.542      0.711 
Train:         16     1.2585       3668        890         84         48      0.051      0.364      0.792      0.584      0.711 
All:         16     1.2585       4582       1116        108         57      0.049      0.345      0.791      0.575      0.711 
Test:         17     1.2553        927        213         24          9      0.041      0.273      0.798      0.543      0.720 
Train:         17     1.2553       3669        889         83         49      0.052      0.371      0.793      0.588      0.715 
All:         17     1.2553       4583       1115        107         58      0.049      0.352      0.792      0.578      0.716 
Test:         18     1.2553        932        208         24          9      0.041      0.273      0.802      0.545      0.727 
Train:         18     1.2553       3670        888         82         50      0.053      0.379      0.793      0.592      0.718 
All:         18     1.2553       4585       1113        105         60      0.051      0.364      0.792      0.584      0.719 
Test:         19     1.2716        932        208         24          9      0.041      0.273      0.802      0.545      0.733 
