# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4026        926        214         16         17      0.074      0.515      0.804      0.664      0.740 
Train:          1     1.4026       3695        863         57         75      0.080      0.568      0.804      0.689      0.782 
All:          1     1.4026       4617       1081         73         92      0.078      0.558      0.803      0.684      0.773 
Test:          2     1.2939        927        213         16         17      0.074      0.515      0.805      0.664      0.752 
Train:          2     1.2939       3700        858         52         80      0.085      0.606      0.806      0.709      0.797 
All:          2     1.2939       4622       1076         68         97      0.083      0.588      0.805      0.700      0.788 
Test:          3     1.2446        919        221         16         17      0.071      0.515      0.798      0.661      0.755 
Train:          3     1.2446       3702        856         50         82      0.087      0.621      0.807      0.717      0.800 
All:          3     1.2446       4624       1074         66         99      0.084      0.600      0.806      0.706      0.791 
Test:          4     1.2016        927        213         14         19      0.082      0.576      0.806      0.694      0.759 
Train:          4     1.2016       3705        853         47         85      0.091      0.644      0.808      0.728      0.803 
All:          4     1.2016       4629       1069         61        104      0.089      0.630      0.807      0.721      0.794 
Test:          5     1.1801        929        211         15         18      0.079      0.545      0.807      0.680      0.763 
Train:          5     1.1801       3705        853         47         85      0.091      0.644      0.808      0.728      0.805 
All:          5     1.1801       4628       1070         62        103      0.088      0.624      0.807      0.718      0.797 
Test:          6     1.1576        926        214         15         18      0.078      0.545      0.805      0.679      0.766 
Train:          6     1.1576       3705        853         47         85      0.091      0.644      0.808      0.728      0.808 
All:          6     1.1576       4628       1070         62        103      0.088      0.624      0.807      0.718      0.799 
Test:          7     1.1371        926        214         15         18      0.078      0.545      0.805      0.679      0.770 
Train:          7     1.1371       3708        850         44         88      0.094      0.667      0.809      0.740      0.811 
All:          7     1.1371       4631       1067         59        106      0.090      0.642      0.808      0.728      0.803 
Test:          8     1.1185        926        214         13         20      0.085      0.606      0.806      0.709      0.774 
Train:          8     1.1185       3713        845         39         93      0.099      0.705      0.812      0.760      0.815 
All:          8     1.1185       4638       1060         52        113      0.096      0.685      0.810      0.749      0.807 
Test:          9     1.1132        927        213         12         21      0.090      0.636      0.808      0.725      0.780 
Train:          9     1.1132       3715        843         37         95      0.101      0.720      0.812      0.767      0.818 
All:          9     1.1132       4641       1057         49        116      0.099      0.703      0.811      0.759      0.811 
Test:         10     1.0757        930        210         12         21      0.091      0.636      0.811      0.726      0.786 
Train:         10     1.0757       3714        844         38         94      0.100      0.712      0.812      0.763      0.821 
All:         10     1.0757       4640       1058         50        115      0.098      0.697      0.811      0.756      0.814 
Test:         11     1.0761        927        213         12         21      0.090      0.636      0.808      0.725      0.793 
Train:         11     1.0761       3716        842         36         96      0.102      0.727      0.813      0.771      0.823 
All:         11     1.0761       4642       1056         48        117      0.100      0.709      0.812      0.762      0.817 
Test:         12     1.0777        931        209         11         22      0.095      0.667      0.812      0.742      0.800 
Train:         12     1.0777       3717        841         35         97      0.103      0.735      0.813      0.775      0.825 
All:         12     1.0777       4644       1054         46        119      0.101      0.721      0.812      0.768      0.820 
Test:         13     1.0552        927        213         11         22      0.094      0.667      0.809      0.740      0.804 
Train:         13     1.0552       3719        839         33         99      0.106      0.750      0.814      0.783      0.827 
All:         13     1.0552       4646       1052         44        121      0.103      0.733      0.813      0.774      0.823 
Test:         14      1.033        924        216         11         22      0.092      0.667      0.806      0.739      0.809 
Train:         14      1.033       3719        839         33         99      0.106      0.750      0.814      0.783      0.828 
All:         14      1.033       4645       1053         45        120      0.102      0.727      0.813      0.771      0.825 
Test:         15     1.0184        923        217         11         22      0.092      0.667      0.806      0.738      0.814 
Train:         15     1.0184       3718        840         34         98      0.104      0.742      0.814      0.779      0.830 
All:         15     1.0184       4645       1053         45        120      0.102      0.727      0.813      0.771      0.827 
Test:         16     1.0763        923        217         11         22      0.092      0.667      0.806      0.738      0.818 
Train:         16     1.0763       3718        840         34         98      0.104      0.742      0.814      0.779      0.831 
All:         16     1.0763       4645       1053         45        120      0.102      0.727      0.813      0.771      0.829 
Test:         17     1.0502        927        213         11         22      0.094      0.667      0.809      0.740      0.821 
Train:         17     1.0502       3718        840         34         98      0.104      0.742      0.814      0.779      0.833 
All:         17     1.0502       4645       1053         45        120      0.102      0.727      0.813      0.771      0.831 
Test:         18     1.0397        925        215         11         22      0.093      0.667      0.807      0.739      0.822 
Train:         18     1.0397       3717        841         35         97      0.103      0.735      0.813      0.775      0.834 
All:         18     1.0397       4644       1054         46        119      0.101      0.721      0.812      0.768      0.832 
Test:         19      1.047        921        219         11         22      0.091      0.667      0.804      0.737      0.821 
Train:         19      1.047       3716        842         36         96      0.102      0.727      0.813      0.771      0.834 
All:         19      1.047       4643       1055         47        118      0.101      0.715      0.812      0.765      0.832 
Test:         20     1.0108        921        219         11         22      0.091      0.667      0.804      0.737      0.821 
Train:         20     1.0108       3716        842         36         96      0.102      0.727      0.813      0.771      0.834 
All:         20     1.0108       4643       1055         47        118      0.101      0.715      0.812      0.765      0.832 
Test:         21     1.0321        919        221         11         22      0.091      0.667      0.802      0.736      0.822 
Train:         21     1.0321       3716        842         36         96      0.102      0.727      0.813      0.771      0.837 
All:         21     1.0321       4643       1055         47        118      0.101      0.715      0.812      0.765      0.834 
Test:         22     1.0163        921        219         11         22      0.091      0.667      0.804      0.737      0.822 
Train:         22     1.0163       3714        844         38         94      0.100      0.712      0.812      0.763      0.839 
All:         22     1.0163       4641       1057         49        116      0.099      0.703      0.811      0.759      0.836 
Test:         23    0.99948        932        208         12         21      0.092      0.636      0.812      0.727      0.821 
Train:         23    0.99948       3715        843         37         95      0.101      0.720      0.812      0.767      0.837 
All:         23    0.99948       4641       1057         49        116      0.099      0.703      0.811      0.759      0.834 
Test:         24     1.0241        928        212         13         20      0.086      0.606      0.808      0.710      0.823 
Train:         24     1.0241       3713        845         39         93      0.099      0.705      0.812      0.760      0.836 
All:         24     1.0241       4638       1060         52        113      0.096      0.685      0.810      0.749      0.834 
Test:         25     1.0285        928        212         13         20      0.086      0.606      0.808      0.710      0.824 
Train:         25     1.0285       3711        847         41         91      0.097      0.689      0.811      0.752      0.836 
All:         25     1.0285       4636       1062         54        111      0.095      0.673      0.810      0.743      0.834 
Test:         26    0.98577        931        209         13         20      0.087      0.606      0.811      0.711      0.824 
Train:         26    0.98577       3711        847         41         91      0.097      0.689      0.811      0.752      0.838 
All:         26    0.98577       4636       1062         54        111      0.095      0.673      0.810      0.743      0.836 
Test:         27    0.97771        926        214         12         21      0.089      0.636      0.807      0.724      0.823 
Train:         27    0.97771       3713        845         39         93      0.099      0.705      0.812      0.760      0.841 
All:         27    0.97771       4639       1059         51        114      0.097      0.691      0.811      0.753      0.838 
Test:         28    0.98108        924        216         12         21      0.089      0.636      0.806      0.723      0.820 
Train:         28    0.98108       3717        841         35         97      0.103      0.735      0.813      0.775      0.844 
All:         28    0.98108       4643       1055         47        118      0.101      0.715      0.812      0.765      0.840 
Test:         29    0.95273        920        220         12         21      0.087      0.636      0.802      0.722      0.820 
Train:         29    0.95273       3715        843         37         95      0.101      0.720      0.812      0.767      0.843 
All:         29    0.95273       4640       1058         50        115      0.098      0.697      0.811      0.756      0.838 
Test:         30    0.99051        923        217         12         21      0.088      0.636      0.805      0.723      0.818 
Train:         30    0.99051       3717        841         35         97      0.103      0.735      0.813      0.775      0.849 
All:         30    0.99051       4643       1055         47        118      0.101      0.715      0.812      0.765      0.842 
Test:         31    0.98021        923        217         12         21      0.088      0.636      0.805      0.723      0.821 
Train:         31    0.98021       3716        842         36         96      0.102      0.727      0.813      0.771      0.847 
All:         31    0.98021       4641       1057         49        116      0.099      0.703      0.811      0.759      0.842 
Test:         32    0.95358        925        215         13         20      0.085      0.606      0.806      0.709      0.823 
Train:         32    0.95358       3715        843         37         95      0.101      0.720      0.812      0.767      0.847 
All:         32    0.95358       4640       1058         50        115      0.098      0.697      0.811      0.756      0.843 
Test:         33    0.95111        926        214         13         20      0.085      0.606      0.806      0.709      0.823 
Train:         33    0.95111       3717        841         35         97      0.103      0.735      0.813      0.775      0.853 
All:         33    0.95111       4642       1056         48        117      0.100      0.709      0.812      0.762      0.847 
Test:         34    0.95713        934        206         13         20      0.088      0.606      0.813      0.713      0.814 
Train:         34    0.95713       3714        844         38         94      0.100      0.712      0.812      0.763      0.860 
All:         34    0.95713       4639       1059         51        114      0.097      0.691      0.811      0.753      0.851 
Test:         35    0.95973        929        211         13         20      0.087      0.606      0.809      0.710      0.825 
Train:         35    0.95973       3716        842         36         96      0.102      0.727      0.813      0.771      0.856 
All:         35    0.95973       4641       1057         49        116      0.099      0.703      0.811      0.759      0.850 
Test:         36    0.94282        930        210         13         20      0.087      0.606      0.810      0.711      0.825 
Train:         36    0.94282       3716        842         36         96      0.102      0.727      0.813      0.771      0.857 
All:         36    0.94282       4641       1057         49        116      0.099      0.703      0.811      0.759      0.851 
Test:         37    0.92066        927        213         13         20      0.086      0.606      0.807      0.710      0.825 
Train:         37    0.92066       3716        842         36         96      0.102      0.727      0.813      0.771      0.859 
All:         37    0.92066       4641       1057         49        116      0.099      0.703      0.811      0.759      0.853 
Test:         38      0.911        929        211         12         21      0.091      0.636      0.810      0.726      0.824 
Train:         38      0.911       3716        842         36         96      0.102      0.727      0.813      0.771      0.860 
