# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4388        912        228         21         12      0.050      0.364      0.788      0.582      0.667 
Train:          1     1.4388       3665        893         87         45      0.048      0.341      0.791      0.572      0.606 
All:          1     1.4388       4582       1116        108         57      0.049      0.345      0.791      0.575      0.619 
Test:          2      1.365        921        219         13         20      0.084      0.606      0.802      0.707      0.784 
Train:          2      1.365       3701        857         51         81      0.086      0.614      0.806      0.713      0.798 
All:          2      1.365       4626       1072         64        101      0.086      0.612      0.806      0.712      0.795 
Test:          3     1.2767        930        210         13         20      0.087      0.606      0.810      0.711      0.782 
Train:          3     1.2767       3704        854         48         84      0.090      0.636      0.808      0.725      0.802 
All:          3     1.2767       4630       1068         60        105      0.090      0.636      0.808      0.724      0.798 
Test:          4     1.2586        917        223         15         18      0.075      0.545      0.797      0.675      0.757 
Train:          4     1.2586       3704        854         48         84      0.090      0.636      0.808      0.725      0.784 
All:          4     1.2586       4627       1071         63        102      0.087      0.618      0.807      0.715      0.779 
Test:          5     1.2069        919        221         18         15      0.064      0.455      0.796      0.630      0.703 
Train:          5     1.2069       3694        864         58         74      0.079      0.561      0.803      0.686      0.744 
All:          5     1.2069       4614       1084         76         89      0.076      0.539      0.802      0.675      0.736 
Test:          6     1.2397        916        224         17         16      0.067      0.485      0.795      0.644      0.714 
Train:          6     1.2397       3698        860         54         78      0.083      0.591      0.805      0.701      0.756 
All:          6     1.2397       4619       1079         71         94      0.080      0.570      0.804      0.690      0.747 
Test:          7     1.2007        920        220         15         18      0.076      0.545      0.800      0.676      0.754 
Train:          7     1.2007       3703        855         49         83      0.088      0.629      0.807      0.721      0.790 
All:          7     1.2007       4626       1072         64        101      0.086      0.612      0.806      0.712      0.783 
Test:          8     1.1568        916        224         15         18      0.074      0.545      0.796      0.674      0.774 
Train:          8     1.1568       3707        851         45         87      0.093      0.659      0.809      0.736      0.811 
All:          8     1.1568       4630       1068         60        105      0.090      0.636      0.808      0.724      0.803 
Test:          9     1.1714        909        231         14         19      0.076      0.576      0.791      0.687      0.779 
Train:          9     1.1714       3712        846         40         92      0.098      0.697      0.811      0.756      0.817 
All:          9     1.1714       4636       1062         54        111      0.095      0.673      0.810      0.743      0.809 
Test:         10      1.186        903        237         13         20      0.078      0.606      0.787      0.699      0.775 
Train:         10      1.186       3711        847         41         91      0.097      0.689      0.811      0.752      0.820 
All:         10      1.186       4635       1063         55        110      0.094      0.667      0.809      0.740      0.811 
Test:         11     1.1569        911        229         12         21      0.084      0.636      0.795      0.718      0.769 
Train:         11     1.1569       3710        848         42         90      0.096      0.682      0.810      0.748      0.822 
All:         11     1.1569       4636       1062         54        111      0.095      0.673      0.810      0.743      0.811 
Test:         12     1.1285        909        231         11         22      0.087      0.667      0.794      0.732      0.767 
Train:         12     1.1285       3712        846         40         92      0.098      0.697      0.811      0.756      0.827 
All:         12     1.1285       4639       1059         51        114      0.097      0.691      0.811      0.753      0.815 
Test:         13     1.1043        912        228         12         21      0.084      0.636      0.795      0.718      0.774 
Train:         13     1.1043       3712        846         40         92      0.098      0.697      0.811      0.756      0.836 
All:         13     1.1043       4638       1060         52        113      0.096      0.685      0.810      0.749      0.824 
Test:         14     1.1315        902        238         12         21      0.081      0.636      0.787      0.714      0.786 
Train:         14     1.1315       3714        844         38         94      0.100      0.712      0.812      0.763      0.846 
All:         14     1.1315       4640       1058         50        115      0.098      0.697      0.811      0.756      0.833 
Test:         15     1.1104        900        240         12         21      0.080      0.636      0.785      0.713      0.793 
Train:         15     1.1104       3715        843         37         95      0.101      0.720      0.812      0.767      0.851 
All:         15     1.1104       4639       1059         51        114      0.097      0.691      0.811      0.753      0.839 
Test:         16     1.1081        901        239         11         22      0.084      0.667      0.787      0.729      0.791 
Train:         16     1.1081       3716        842         36         96      0.102      0.727      0.813      0.771      0.851 
All:         16     1.1081       4642       1056         48        117      0.100      0.709      0.812      0.762      0.838 
Test:         17     1.0983        899        241         11         22      0.084      0.667      0.785      0.728      0.782 
Train:         17     1.0983       3716        842         36         96      0.102      0.727      0.813      0.771      0.847 
All:         17     1.0983       4642       1056         48        117      0.100      0.709      0.812      0.762      0.834 
Test:         18     1.0571        904        236         12         21      0.082      0.636      0.789      0.715      0.771 
Train:         18     1.0571       3716        842         36         96      0.102      0.727      0.813      0.771      0.841 
All:         18     1.0571       4641       1057         49        116      0.099      0.703      0.811      0.759      0.826 
Test:         19     1.0739        903        237         12         21      0.081      0.636      0.788      0.714      0.772 
Train:         19     1.0739       3716        842         36         96      0.102      0.727      0.813      0.771      0.842 
All:         19     1.0739       4640       1058         50        115      0.098      0.697      0.811      0.756      0.828 
Test:         20     1.0627        902        238         11         22      0.085      0.667      0.788      0.729      0.779 
Train:         20     1.0627       3715        843         37         95      0.101      0.720      0.812      0.767      0.846 
All:         20     1.0627       4642       1056         48        117      0.100      0.709      0.812      0.762      0.832 
Test:         21     1.0383        902        238         11         22      0.085      0.667      0.788      0.729      0.785 
Train:         21     1.0383       3716        842         36         96      0.102      0.727      0.813      0.771      0.849 
All:         21     1.0383       4643       1055         47        118      0.101      0.715      0.812      0.765      0.836 
Test:         22     1.0511        904        236         11         22      0.085      0.667      0.789      0.730      0.784 
Train:         22     1.0511       3718        840         34         98      0.104      0.742      0.814      0.779      0.848 
All:         22     1.0511       4644       1054         46        119      0.101      0.721      0.812      0.768      0.835 
Test:         23     1.0475        904        236         11         22      0.085      0.667      0.789      0.730      0.780 
Train:         23     1.0475       3719        839         33         99      0.106      0.750      0.814      0.783      0.846 
All:         23     1.0475       4642       1056         48        117      0.100      0.709      0.812      0.762      0.832 
Test:         24      1.068        908        232         12         21      0.083      0.636      0.792      0.716      0.779 
Train:         24      1.068       3715        843         37         95      0.101      0.720      0.812      0.767      0.845 
All:         24      1.068       4640       1058         50        115      0.098      0.697      0.811      0.756      0.832 
Test:         25     1.0486        904        236         11         22      0.085      0.667      0.789      0.730      0.782 
Train:         25     1.0486       3716        842         36         96      0.102      0.727      0.813      0.771      0.847 
All:         25     1.0486       4642       1056         48        117      0.100      0.709      0.812      0.762      0.834 
Test:         26     1.0415        904        236         11         22      0.085      0.667      0.789      0.730      0.783 
Train:         26     1.0415       3715        843         37         95      0.101      0.720      0.812      0.767      0.848 
All:         26     1.0415       4641       1057         49        116      0.099      0.703      0.811      0.759      0.835 
Test:         27     1.0141        903        237         12         21      0.081      0.636      0.788      0.714      0.780 
Train:         27     1.0141       3716        842         36         96      0.102      0.727      0.813      0.771      0.847 
All:         27     1.0141       4639       1059         51        114      0.097      0.691      0.811      0.753      0.833 
Test:         28     1.0356        904        236         11         22      0.085      0.667      0.789      0.730      0.772 
Train:         28     1.0356       3716        842         36         96      0.102      0.727      0.813      0.771      0.845 
All:         28     1.0356       4642       1056         48        117      0.100      0.709      0.812      0.762      0.830 
Test:         29     1.0301        902        238         11         22      0.085      0.667      0.788      0.729      0.780 
Train:         29     1.0301       3718        840         34         98      0.104      0.742      0.814      0.779      0.850 
All:         29     1.0301       4641       1057         49        116      0.099      0.703      0.811      0.759      0.835 
Test:         30     1.0144        899        241         11         22      0.084      0.667      0.785      0.728      0.785 
Train:         30     1.0144       3718        840         34         98      0.104      0.742      0.814      0.779      0.853 
All:         30     1.0144       4644       1054         46        119      0.101      0.721      0.812      0.768      0.839 
Test:         31     1.0048        896        244         10         23      0.086      0.697      0.783      0.741      0.782 
Train:         31     1.0048       3719        839         33         99      0.106      0.750      0.814      0.783      0.852 
All:         31     1.0048       4645       1053         45        120      0.102      0.727      0.813      0.771      0.838 
Test:         32     0.9713        900        240         11         22      0.084      0.667      0.786      0.728      0.775 
Train:         32     0.9713       3719        839         33         99      0.106      0.750      0.814      0.783      0.849 
All:         32     0.9713       4645       1053         45        120      0.102      0.727      0.813      0.771      0.834 
Test:         33    0.99998        897        243         11         22      0.083      0.667      0.783      0.727      0.779 
Train:         33    0.99998       3719        839         33         99      0.106      0.750      0.814      0.783      0.852 
All:         33    0.99998       4644       1054         46        119      0.101      0.721      0.812      0.768      0.837 
Test:         34     1.0132        889        251         10         23      0.084      0.697      0.777      0.738      0.790 
Train:         34     1.0132       3718        840         34         98      0.104      0.742      0.814      0.779      0.858 
All:         34     1.0132       4645       1053         45        120      0.102      0.727      0.813      0.771      0.844 
Test:         35     1.0023        889        251         10         23      0.084      0.697      0.777      0.738      0.789 
Train:         35     1.0023       3718        840         34         98      0.104      0.742      0.814      0.779      0.857 
All:         35     1.0023       4646       1052         44        121      0.103      0.733      0.813      0.774      0.843 
Test:         36     1.0135        893        247          9         24      0.089      0.727      0.782      0.755      0.782 
Train:         36     1.0135       3719        839         33         99      0.106      0.750      0.814      0.783      0.854 
All:         36     1.0135       4644       1054         46        119      0.101      0.721      0.812      0.768      0.840 
Test:         37     1.0171        892        248         10         23      0.085      0.697      0.780      0.740      0.783 
Train:         37     1.0171       3720        838         32        100      0.107      0.758      0.814      0.787      0.855 
All:         37     1.0171       4646       1052         44        121      0.103      0.733      0.813      0.774      0.840 
Test:         38     1.0247        888        252         10         23      0.084      0.697      0.777      0.738      0.791 
Train:         38     1.0247       3719        839         33         99      0.106      0.750      0.814      0.783      0.859 
All:         38     1.0247       4647       1051         43        122      0.104      0.739      0.813      0.777      0.845 
Test:         39     1.0122        892        248         10         23      0.085      0.697      0.780      0.740      0.794 
Train:         39     1.0122       3720        838         32        100      0.107      0.758      0.814      0.787      0.861 
All:         39     1.0122       4647       1051         43        122      0.104      0.739      0.813      0.777      0.847 
Test:         40     1.0181        890        250         10         23      0.084      0.697      0.778      0.739      0.790 
Train:         40     1.0181       3720        838         32        100      0.107      0.758      0.814      0.787      0.859 
All:         40     1.0181       4647       1051         43        122      0.104      0.739      0.813      0.777      0.845 
Test:         41    0.96507        901        239         12         21      0.081      0.636      0.786      0.713      0.778 
Train:         41    0.96507       3722        836         30        102      0.109      0.773      0.815      0.795      0.853 
All:         41    0.96507       4646       1052         44        121      0.103      0.733      0.813      0.774      0.838 
Test:         42     1.0101        898        242         11         22      0.083      0.667      0.784      0.727      0.784 
Train:         42     1.0101       3723        835         29        103      0.110      0.780      0.816      0.799      0.857 
All:         42     1.0101       4648       1050         42        123      0.105      0.745      0.814      0.781      0.842 
Test:         43    0.99276        894        246         10         23      0.086      0.697      0.782      0.741      0.793 
Train:         43    0.99276       3720        838         32        100      0.107      0.758      0.814      0.787      0.861 
All:         43    0.99276       4647       1051         43        122      0.104      0.739      0.813      0.777      0.847 
Test:         44    0.96813        893        247         10         23      0.085      0.697      0.781      0.740      0.794 
Train:         44    0.96813       3720        838         32        100      0.107      0.758      0.814      0.787      0.861 
All:         44    0.96813       4646       1052         44        121      0.103      0.733      0.813      0.774      0.848 
Test:         45     1.0065        896        244         11         22      0.083      0.667      0.783      0.726      0.793 
Train:         45     1.0065       3720        838         32        100      0.107      0.758      0.814      0.787      0.861 
All:         45     1.0065       4646       1052         44        121      0.103      0.733      0.813      0.774      0.847 
Test:         46     0.9845        899        241         11         22      0.084      0.667      0.785      0.728      0.787 
Train:         46     0.9845       3722        836         30        102      0.109      0.773      0.815      0.795      0.858 
All:         46     0.9845       4648       1050         42        123      0.105      0.745      0.814      0.781      0.844 
Test:         47    0.97255        899        241         11         22      0.084      0.667      0.785      0.728      0.787 
Train:         47    0.97255       3722        836         30        102      0.109      0.773      0.815      0.795      0.858 
All:         47    0.97255       4648       1050         42        123      0.105      0.745      0.814      0.781      0.844 
Test:         48     1.0226        895        245         11         22      0.082      0.667      0.782      0.726      0.795 
Train:         48     1.0226       3720        838         32        100      0.107      0.758      0.814      0.787      0.862 
All:         48     1.0226       4646       1052         44        121      0.103      0.733      0.813      0.774      0.848 
Test:         49    0.97971        896        244         11         22      0.083      0.667      0.783      0.726      0.797 
Train:         49    0.97971       3720        838         32        100      0.107      0.758      0.814      0.787      0.863 
All:         49    0.97971       4646       1052         44        121      0.103      0.733      0.813      0.774      0.850 
Test:         50     0.9868        899        241         11         22      0.084      0.667      0.785      0.728      0.795 
Train:         50     0.9868       3720        838         32        100      0.107      0.758      0.814      0.787      0.862 
All:         50     0.9868       4647       1051         43        122      0.104      0.739      0.813      0.777      0.848 
Test:         51    0.96349        902        238         11         22      0.085      0.667      0.788      0.729      0.786 
Train:         51    0.96349       3722        836         30        102      0.109      0.773      0.815      0.795      0.859 
