# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn.
epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
1     1.3052       3679        879         73         59      0.063      0.447      0.797      0.627      0.683 
2     1.2801       3681        877         70         62      0.066      0.470      0.798      0.639      0.706 
3     1.2746       3685        873         67         65      0.069      0.492      0.800      0.650      0.726 
4      1.248       3687        871         65         67      0.071      0.508      0.800      0.658      0.734 
5     1.2475       3686        872         66         66      0.070      0.500      0.800      0.654      0.735 
6     1.2262       3689        869         63         69      0.074      0.523      0.801      0.666      0.738 
7     1.2284       3694        864         58         74      0.079      0.561      0.803      0.686      0.749 
8     1.2145       3698        860         54         78      0.083      0.591      0.805      0.701      0.762 
9       1.19       3699        859         53         79      0.084      0.598      0.806      0.705      0.771 
10     1.1753       3702        856         50         82      0.087      0.621      0.807      0.717      0.776 
11     1.1745       3703        855         49         83      0.088      0.629      0.807      0.721      0.777 
12     1.1561       3701        857         51         81      0.086      0.614      0.806      0.713      0.778 
13     1.1628       3701        857         51         81      0.086      0.614      0.806      0.713      0.782 
14     1.1478       3701        857         51         81      0.086      0.614      0.806      0.713      0.788 
15     1.1671       3705        853         47         85      0.091      0.644      0.808      0.728      0.794 
16     1.1576       3710        848         42         90      0.096      0.682      0.810      0.748      0.799 
17     1.1344       3711        847         41         91      0.097      0.689      0.811      0.752      0.801 
18     1.1455       3710        848         42         90      0.096      0.682      0.810      0.748      0.801 
19     1.1296       3709        849         43         89      0.095      0.674      0.810      0.744      0.801 
20     1.1202       3709        849         43         89      0.095      0.674      0.810      0.744      0.802 
21     1.1073       3711        847         41         91      0.097      0.689      0.811      0.752      0.805 
22     1.1062       3713        845         39         93      0.099      0.705      0.812      0.760      0.809 
23      1.101       3713        845         39         93      0.099      0.705      0.812      0.760      0.813 
24      1.109       3715        843         37         95      0.101      0.720      0.812      0.767      0.815 
25     1.0944       3713        845         39         93      0.099      0.705      0.812      0.760      0.814 
26      1.102       3712        846         40         92      0.098      0.697      0.811      0.756      0.813 
27     1.0925       3712        846         40         92      0.098      0.697      0.811      0.756      0.812 
28     1.1069       3712        846         40         92      0.098      0.697      0.811      0.756      0.814 
29     1.0894       3713        845         38         94      0.100      0.712      0.812      0.763      0.816 
30     1.0869       3714        844         38         94      0.100      0.712      0.812      0.763      0.817 
31     1.0779       3714        844         38         94      0.100      0.712      0.812      0.763      0.819 
32     1.0764       3713        845         39         93      0.099      0.705      0.812      0.760      0.820 
33     1.0807       3715        843         37         95      0.101      0.720      0.812      0.767      0.821 
34     1.0886       3714        844         38         94      0.100      0.712      0.812      0.763      0.821 
35     1.0678       3715        843         37         95      0.101      0.720      0.812      0.767      0.821 
36     1.0835       3714        844         38         94      0.100      0.712      0.812      0.763      0.820 
37     1.0819       3714        844         38         94      0.100      0.712      0.812      0.763      0.820 
38     1.0665       3715        843         37         95      0.101      0.720      0.812      0.767      0.821 
39     1.0616       3715        843         37         95      0.101      0.720      0.812      0.767      0.823 
40     1.0508       3715        843         37         95      0.101      0.720      0.812      0.767      0.823 
41     1.0466       3715        843         37         95      0.101      0.720      0.812      0.767      0.823 
42     1.0605       3715        843         37         95      0.101      0.720      0.812      0.767      0.822 
43     1.0499       3715        843         37         95      0.101      0.720      0.812      0.767      0.822 
44     1.0676       3715        843         37         95      0.101      0.720      0.812      0.767      0.825 
45     1.0617       3715        843         37         95      0.101      0.720      0.812      0.767      0.827 
46      1.063       3716        842         36         96      0.102      0.727      0.813      0.771      0.827 
47     1.0874       3717        841         35         97      0.103      0.735      0.813      0.775      0.827 
48     1.0615       3716        842         36         96      0.102      0.727      0.813      0.771      0.823 
49     1.0484       3716        842         36         96      0.102      0.727      0.813      0.771      0.822 
50     1.0627       3716        842         36         96      0.102      0.727      0.813      0.771      0.825 
51     1.0578       3716        842         36         96      0.102      0.727      0.813      0.771      0.829 
52     1.0501       3716        842         36         96      0.102      0.727      0.813      0.771      0.831 
53     1.0511       3715        843         37         95      0.101      0.720      0.812      0.767      0.831 
54     1.0311       3717        841         35         97      0.103      0.735      0.813      0.775      0.829 
55      1.027       3716        842         36         96      0.102      0.727      0.813      0.771      0.826 
56     1.0456       3717        841         35         97      0.103      0.735      0.813      0.775      0.826 
57       1.04       3717        841         35         97      0.103      0.735      0.813      0.775      0.828 
58     1.0317       3716        842         36         96      0.102      0.727      0.813      0.771      0.832 
59     1.0382       3716        842         36         96      0.102      0.727      0.813      0.771      0.834 
60      1.037       3716        842         36         96      0.102      0.727      0.813      0.771      0.834 
61     1.0391       3717        841         35         97      0.103      0.735      0.813      0.775      0.833 
62     1.0127       3718        840         34         98      0.104      0.742      0.814      0.779      0.830 
63     1.0263       3719        839         33         99      0.106      0.750      0.814      0.783      0.830 
64     1.0242       3719        839         33         99      0.106      0.750      0.814      0.783      0.832 
65     1.0263       3718        840         34         98      0.104      0.742      0.814      0.779      0.834 
66     1.0217       3719        839         33         99      0.106      0.750      0.814      0.783      0.836 
67     1.0494       3719        839         33         99      0.106      0.750      0.814      0.783      0.837 
68     1.0425       3719        839         33         99      0.106      0.750      0.814      0.783      0.838 
69     1.0381       3720        838         32        100      0.107      0.758      0.814      0.787      0.836 
70     1.0253       3719        839         33         99      0.106      0.750      0.814      0.783      0.835 
71     1.0176       3720        838         32        100      0.107      0.758      0.814      0.787      0.833 
72     1.0327       3720        838         32        100      0.107      0.758      0.814      0.787      0.835 
73     1.0151       3720        838         32        100      0.107      0.758      0.814      0.787      0.837 
74     1.0113       3720        838         32        100      0.107      0.758      0.814      0.787      0.838 
75     1.0224       3720        838         32        100      0.107      0.758      0.814      0.787      0.839 
76     1.0231       3720        838         32        100      0.107      0.758      0.814      0.787      0.840 
77     1.0168       3720        838         32        100      0.107      0.758      0.814      0.787      0.839 
78     1.0043       3720        838         32        100      0.107      0.758      0.814      0.787      0.838 
79     1.0083       3720        838         32        100      0.107      0.758      0.814      0.787      0.838 
80     1.0114       3720        838         32        100      0.107      0.758      0.814      0.787      0.838 
81     1.0032       3720        838         32        100      0.107      0.758      0.814      0.787      0.840 
82      1.014       3720        838         32        100      0.107      0.758      0.814      0.787      0.841 
83     1.0225       3720        838         32        100      0.107      0.758      0.814      0.787      0.842 
84     1.0179       3720        838         32        100      0.107      0.758      0.814      0.787      0.842 
85     1.0064       3720        838         32        100      0.107      0.758      0.814      0.787      0.841 
86     1.0053       3720        838         32        100      0.107      0.758      0.814      0.787      0.840 
87     1.0267       3720        838         32        100      0.107      0.758      0.814      0.787      0.841 
88     1.0049       3720        838         32        100      0.107      0.758      0.814      0.787      0.843 
89     1.0001       3719        839         33         99      0.106      0.750      0.814      0.783      0.844 
90    0.99542       3719        839         33         99      0.106      0.750      0.814      0.783      0.844 
91     1.0045       3719        839         33         99      0.106      0.750      0.814      0.783      0.844 
92      0.992       3720        838         32        100      0.107      0.758      0.814      0.787      0.843 
93    0.98993       3720        838         32        100      0.107      0.758      0.814      0.787      0.843 
94    0.99106       3720        838         32        100      0.107      0.758      0.814      0.787      0.843 
95     1.0019       3720        838         32        100      0.107      0.758      0.814      0.787      0.844 
96    0.99203       3719        839         33         99      0.106      0.750      0.814      0.783      0.845 
97     0.9839       3719        839         33         99      0.106      0.750      0.814      0.783      0.846 
98    0.98377       3719        839         33         99      0.106      0.750      0.814      0.783      0.846 
99    0.98656       3720        838         32        100      0.107      0.758      0.814      0.787      0.845 
100    0.99461       3720        838         32        100      0.107      0.758      0.814      0.787      0.845 
101      1.002       3720        838         32        100      0.107      0.758      0.814      0.787      0.846 
102     1.0011       3719        839         33         99      0.106      0.750      0.814      0.783      0.847 
103    0.98266       3719        839         33         99      0.106      0.750      0.814      0.783      0.847 
104    0.99249       3719        839         33         99      0.106      0.750      0.814      0.783      0.847 
105    0.98396       3719        839         33         99      0.106      0.750      0.814      0.783      0.847 
106    0.98219       3720        838         32        100      0.107      0.758      0.814      0.787      0.846 
107    0.98973       3720        838         32        100      0.107      0.758      0.814      0.787      0.847 
108    0.98758       3719        839         33         99      0.106      0.750      0.814      0.783      0.848 
109    0.98152       3719        839         33         99      0.106      0.750      0.814      0.783      0.849 
110    0.98635       3719        839         33         99      0.106      0.750      0.814      0.783      0.849 
111    0.98412       3719        839         33         99      0.106      0.750      0.814      0.783      0.849 
112     0.9971       3719        839         33         99      0.106      0.750      0.814      0.783      0.849 
113    0.99495       3719        839         33         99      0.106      0.750      0.814      0.783      0.849 
114     0.9971       3719        839         33         99      0.106      0.750      0.814      0.783      0.850 
115    0.97443       3719        839         33         99      0.106      0.750      0.814      0.783      0.850 
