# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.8293        956        184         20         13      0.066      0.394      0.826      0.616      0.727 
Train:          1     2.8293       3683        875         69         63      0.067      0.477      0.799      0.643      0.717 
All:          1     2.8293       4604       1094         86         79      0.067      0.479      0.799      0.643      0.718 
Test:          2     2.0427        939        201         18         15      0.069      0.455      0.813      0.639      0.732 
Train:          2     2.0427       3681        877         71         61      0.065      0.462      0.798      0.635      0.710 
All:          2     2.0427       4603       1095         87         78      0.066      0.473      0.798      0.640      0.714 
Test:          3     1.5389        942        198         20         13      0.062      0.394      0.814      0.610      0.678 
Train:          3     1.5389       3673        885         79         53      0.057      0.402      0.794      0.604      0.646 
All:          3     1.5389       4591       1107         99         66      0.056      0.400      0.794      0.603      0.652 
Test:          4     1.3802        900        240         29          4      0.016      0.121      0.771      0.455      0.530 
Train:          4     1.3802       3638        920        114         18      0.019      0.136      0.780      0.467      0.509 
All:          4     1.3802       4547       1151        143         22      0.019      0.133      0.779      0.466      0.513 
Test:          5     1.4056        902        238         30          3      0.012      0.091      0.772      0.441      0.472 
Train:          5     1.4056       3633        925        119         13      0.014      0.098      0.777      0.448      0.457 
All:          5     1.4056       4541       1157        149         16      0.014      0.097      0.777      0.447      0.460 
Test:          6     1.3925        907        233         27          6      0.025      0.182      0.778      0.489      0.509 
Train:          6     1.3925       3638        920        113         19      0.020      0.144      0.780      0.471      0.484 
All:          6     1.3925       4550       1148        140         25      0.021      0.152      0.780      0.475      0.489 
Test:          7     1.3087        914        226         23         10      0.042      0.303      0.788      0.552      0.622 
Train:          7     1.3087       3656        902         96         36      0.038      0.273      0.787      0.537      0.593 
All:          7     1.3087       4571       1127        119         46      0.039      0.279      0.787      0.540      0.600 
Test:          8     1.2424        928        212         18         15      0.066      0.455      0.804      0.634      0.699 
Train:          8     1.2424       3672        886         80         52      0.055      0.394      0.794      0.600      0.701 
All:          8     1.2424       4592       1106         98         67      0.057      0.406      0.795      0.606      0.701 
Test:          9     1.1705        924        216         15         18      0.077      0.545      0.803      0.678      0.738 
Train:          9     1.1705       3682        876         70         62      0.066      0.470      0.798      0.639      0.744 
All:          9     1.1705       4605       1093         85         80      0.068      0.485      0.799      0.647      0.743 
Test:         10     1.1574        925        215         16         17      0.073      0.515      0.803      0.663      0.759 
Train:         10     1.1574       3687        871         65         67      0.071      0.508      0.800      0.658      0.762 
All:         10     1.1574       4609       1089         81         84      0.072      0.509      0.800      0.659      0.761 
Test:         11     1.1617        927        213         16         17      0.074      0.515      0.805      0.664      0.772 
Train:         11     1.1617       3692        866         60         72      0.077      0.545      0.803      0.678      0.770 
All:         11     1.1617       4614       1084         76         89      0.076      0.539      0.802      0.675      0.770 
Test:         12     1.1801        937        203         16         17      0.077      0.515      0.813      0.669      0.782 
Train:         12     1.1801       3693        865         59         73      0.078      0.553      0.803      0.682      0.775 
All:         12     1.1801       4615       1083         75         90      0.077      0.545      0.802      0.678      0.776 
Test:         13     1.1707        941        199         16         17      0.079      0.515      0.817      0.670      0.789 
Train:         13     1.1707       3693        865         59         73      0.078      0.553      0.803      0.682      0.779 
All:         13     1.1707       4616       1082         74         91      0.078      0.552      0.803      0.681      0.781 
Test:         14     1.1658        937        203         16         17      0.077      0.515      0.813      0.669      0.796 
Train:         14     1.1658       3694        864         58         74      0.079      0.561      0.803      0.686      0.783 
All:         14     1.1658       4616       1082         74         91      0.078      0.552      0.803      0.681      0.786 
Test:         15     1.2073        944        196         16         17      0.080      0.515      0.819      0.672      0.801 
Train:         15     1.2073       3693        865         59         73      0.078      0.553      0.803      0.682      0.788 
All:         15     1.2073       4615       1083         75         90      0.077      0.545      0.802      0.678      0.791 
Test:         16     1.1739        941        199         15         18      0.083      0.545      0.818      0.685      0.807 
Train:         16     1.1739       3694        864         58         74      0.079      0.561      0.803      0.686      0.793 
All:         16     1.1739       4619       1079         71         94      0.080      0.570      0.804      0.690      0.796 
