# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.5694        914        226         14         19      0.078      0.576      0.795      0.689      0.739 
Train:          1     1.5694       3701        857         51         81      0.086      0.614      0.806      0.713      0.786 
All:          1     1.5694       4625       1073         65        100      0.085      0.606      0.806      0.709      0.777 
Test:          2     1.3919        914        226         18         15      0.062      0.455      0.792      0.628      0.723 
Train:          2     1.3919       3688        870         64         68      0.072      0.515      0.801      0.662      0.745 
All:          2     1.3919       4608       1090         82         83      0.071      0.503      0.800      0.656      0.741 
Test:          3     1.3033        896        244         23         10      0.039      0.303      0.772      0.544      0.634 
Train:          3     1.3033       3674        884         78         54      0.058      0.409      0.795      0.608      0.646 
All:          3     1.3033       4589       1109        101         64      0.055      0.388      0.794      0.597      0.644 
Test:          4     1.3723        896        244         25          8      0.032      0.242      0.771      0.514      0.573 
Train:          4     1.3723       3658        900         94         38      0.041      0.288      0.788      0.545      0.566 
All:          4     1.3723       4571       1127        119         46      0.039      0.279      0.787      0.540      0.568 
Test:          5     1.3733        890        250         22         11      0.042      0.333      0.768      0.557      0.604 
Train:          5     1.3733       3661        897         91         41      0.044      0.311      0.789      0.557      0.604 
All:          5     1.3733       4577       1121        113         52      0.044      0.315      0.790      0.559      0.604 
Test:          6     1.4087        903        237         21         12      0.048      0.364      0.780      0.578      0.682 
Train:          6     1.4087       3681        877         71         61      0.065      0.462      0.798      0.635      0.704 
All:          6     1.4087       4598       1100         92         73      0.062      0.442      0.797      0.625      0.701 
Test:          7     1.3355        910        230         16         17      0.069      0.515      0.790      0.657      0.741 
Train:          7     1.3355       3696        862         56         76      0.081      0.576      0.804      0.693      0.764 
All:          7     1.3355       4618       1080         72         93      0.079      0.564      0.804      0.687      0.760 
Test:          8     1.2728        900        240         14         19      0.073      0.576      0.783      0.683      0.764 
Train:          8     1.2728       3704        854         48         84      0.090      0.636      0.808      0.725      0.795 
All:          8     1.2728       4627       1071         63        102      0.087      0.618      0.807      0.715      0.789 
Test:          9     1.2741        899        241         12         21      0.080      0.636      0.784      0.712      0.771 
Train:          9     1.2741       3708        850         44         88      0.094      0.667      0.809      0.740      0.811 
All:          9     1.2741       4634       1064         56        109      0.093      0.661      0.809      0.737      0.803 
Test:         10     1.2643        901        239         12         21      0.081      0.636      0.786      0.713      0.776 
Train:         10     1.2643       3711        847         41         91      0.097      0.689      0.811      0.752      0.819 
All:         10     1.2643       4637       1061         53        112      0.095      0.679      0.810      0.746      0.810 
Test:         11     1.2671        904        236         12         21      0.082      0.636      0.789      0.715      0.779 
Train:         11     1.2671       3712        846         40         92      0.098      0.697      0.811      0.756      0.823 
All:         11     1.2671       4638       1060         52        113      0.096      0.685      0.810      0.749      0.815 
Test:         12     1.2489        906        234         12         21      0.082      0.636      0.790      0.716      0.780 
Train:         12     1.2489       3710        848         42         90      0.096      0.682      0.810      0.748      0.826 
All:         12     1.2489       4636       1062         54        111      0.095      0.673      0.810      0.743      0.817 
Test:         13     1.2506        905        235         12         21      0.082      0.636      0.789      0.715      0.781 
Train:         13     1.2506       3712        846         40         92      0.098      0.697      0.811      0.756      0.826 
All:         13     1.2506       4638       1060         52        113      0.096      0.685      0.810      0.749      0.817 
Test:         14     1.2374        901        239         12         21      0.081      0.636      0.786      0.713      0.782 
Train:         14     1.2374       3710        848         42         90      0.096      0.682      0.810      0.748      0.823 
All:         14     1.2374       4635       1063         55        110      0.094      0.667      0.809      0.740      0.815 
Test:         15     1.2037        902        238         13         20      0.078      0.606      0.786      0.699      0.779 
Train:         15     1.2037       3709        849         43         89      0.095      0.674      0.810      0.744      0.817 
All:         15     1.2037       4634       1064         56        109      0.093      0.661      0.809      0.737      0.810 
Test:         16     1.1932        896        244         13         20      0.076      0.606      0.781      0.696      0.775 
Train:         16     1.1932       3708        850         44         88      0.094      0.667      0.809      0.740      0.808 
All:         16     1.1932       4631       1067         59        106      0.090      0.642      0.808      0.728      0.802 
Test:         17     1.1973        895        245         14         19      0.072      0.576      0.779      0.680      0.767 
Train:         17     1.1973       3709        849         43         89      0.095      0.674      0.810      0.744      0.798 
All:         17     1.1973       4630       1068         60        105      0.090      0.636      0.808      0.724      0.793 
Test:         18     1.1937        897        243         14         19      0.073      0.576      0.781      0.681      0.763 
Train:         18     1.1937       3708        850         44         88      0.094      0.667      0.809      0.740      0.792 
All:         18     1.1937       4630       1068         60        105      0.090      0.636      0.808      0.724      0.787 
Test:         19     1.1866        900        240         14         19      0.073      0.576      0.783      0.683      0.762 
Train:         19     1.1866       3705        853         47         85      0.091      0.644      0.808      0.728      0.791 
All:         19     1.1866       4629       1069         61        104      0.089      0.630      0.807      0.721      0.786 
Test:         20     1.1896        895        245         14         19      0.072      0.576      0.779      0.680      0.765 
Train:         20     1.1896       3708        850         44         88      0.094      0.667      0.809      0.740      0.797 
All:         20     1.1896       4630       1068         60        105      0.090      0.636      0.808      0.724      0.791 
Test:         21     1.1659        893        247         15         18      0.068      0.545      0.777      0.664      0.768 
Train:         21     1.1659       3711        847         41         91      0.097      0.689      0.811      0.752      0.805 
All:         21     1.1659       4633       1065         57        108      0.092      0.655      0.809      0.734      0.799 
Test:         22       1.15        895        245         14         19      0.072      0.576      0.779      0.680      0.772 
Train:         22       1.15       3711        847         41         91      0.097      0.689      0.811      0.752      0.814 
All:         22       1.15       4634       1064         56        109      0.093      0.661      0.809      0.737      0.806 
Test:         23     1.1617        895        245         14         19      0.072      0.576      0.779      0.680      0.776 
Train:         23     1.1617       3712        846         40         92      0.098      0.697      0.811      0.756      0.820 
All:         23     1.1617       4634       1064         56        109      0.093      0.661      0.809      0.737      0.812 
Test:         24     1.1473        891        249         13         20      0.074      0.606      0.777      0.694      0.777 
Train:         24     1.1473       3714        844         38         94      0.100      0.712      0.812      0.763      0.825 
All:         24     1.1473       4636       1062         54        111      0.095      0.673      0.810      0.743      0.816 
Test:         25     1.1529        890        250         13         20      0.074      0.606      0.776      0.693      0.777 
Train:         25     1.1529       3714        844         38         94      0.100      0.712      0.812      0.763      0.827 
All:         25     1.1529       4637       1061         53        112      0.095      0.679      0.810      0.746      0.818 
Test:         26     1.1497        890        250         12         21      0.077      0.636      0.777      0.709      0.777 
Train:         26     1.1497       3714        844         38         94      0.100      0.712      0.812      0.763      0.828 
All:         26     1.1497       4637       1061         53        112      0.095      0.679      0.810      0.746      0.818 
Test:         27     1.1481        893        247         12         21      0.078      0.636      0.779      0.710      0.776 
Train:         27     1.1481       3714        844         38         94      0.100      0.712      0.812      0.763      0.827 
All:         27     1.1481       4639       1059         51        114      0.097      0.691      0.811      0.753      0.818 
Test:         28     1.1369        895        245         13         20      0.075      0.606      0.780      0.696      0.774 
Train:         28     1.1369       3714        844         38         94      0.100      0.712      0.812      0.763      0.825 
All:         28     1.1369       4639       1059         51        114      0.097      0.691      0.811      0.753      0.816 
Test:         29     1.1542        897        243         14         19      0.073      0.576      0.781      0.681      0.771 
Train:         29     1.1542       3713        845         39         93      0.099      0.705      0.812      0.760      0.822 
All:         29     1.1542       4636       1062         54        111      0.095      0.673      0.810      0.743      0.812 
Test:         30       1.13        900        240         16         17      0.066      0.515      0.782      0.652      0.769 
Train:         30       1.13       3712        846         40         92      0.098      0.697      0.811      0.756      0.818 
All:         30       1.13       4634       1064         56        109      0.093      0.661      0.809      0.737      0.809 
Test:         31     1.1245        900        240         15         18      0.070      0.545      0.783      0.667      0.766 
