# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3339        935        205          9         24      0.105      0.727      0.818      0.774      0.800 
Train:          1     1.3339       3706        852         46         86      0.092      0.652      0.809      0.732      0.804 
All:          1     1.3339       4636       1062         54        111      0.095      0.673      0.810      0.743      0.803 
Test:          2     1.2675        946        194         11         22      0.102      0.667      0.825      0.748      0.813 
Train:          2     1.2675       3708        850         44         88      0.094      0.667      0.809      0.740      0.812 
All:          2     1.2675       4635       1063         55        110      0.094      0.667      0.809      0.740      0.812 
Test:          3     1.2523        946        194         11         22      0.102      0.667      0.825      0.748      0.813 
Train:          3     1.2523       3708        850         44         88      0.094      0.667      0.809      0.740      0.814 
All:          3     1.2523       4636       1062         54        111      0.095      0.673      0.810      0.743      0.814 
Test:          4     1.2391        942        198         12         21      0.096      0.636      0.821      0.731      0.809 
Train:          4     1.2391       3707        851         45         87      0.093      0.659      0.809      0.736      0.814 
All:          4     1.2391       4634       1064         56        109      0.093      0.661      0.809      0.737      0.813 
Test:          5     1.2088        941        199         12         21      0.095      0.636      0.820      0.731      0.802 
Train:          5     1.2088       3705        853         47         85      0.091      0.644      0.808      0.728      0.811 
All:          5     1.2088       4631       1067         59        106      0.090      0.642      0.808      0.728      0.809 
Test:          6     1.1862        946        194         12         21      0.098      0.636      0.824      0.733      0.796 
Train:          6     1.1862       3705        853         47         85      0.091      0.644      0.808      0.728      0.808 
All:          6     1.1862       4631       1067         59        106      0.090      0.642      0.808      0.728      0.806 
Test:          7     1.1609        949        191         12         21      0.099      0.636      0.827      0.734      0.795 
Train:          7     1.1609       3703        855         49         83      0.088      0.629      0.807      0.721      0.808 
All:          7     1.1609       4629       1069         61        104      0.089      0.630      0.807      0.721      0.806 
Test:          8     1.1438        952        188         12         21      0.100      0.636      0.829      0.736      0.798 
Train:          8     1.1438       3706        852         46         86      0.092      0.652      0.809      0.732      0.812 
All:          8     1.1438       4633       1065         57        108      0.092      0.655      0.809      0.734      0.810 
Test:          9     1.0989        954        186         12         21      0.101      0.636      0.831      0.737      0.802 
Train:          9     1.0989       3708        850         44         88      0.094      0.667      0.809      0.740      0.817 
All:          9     1.0989       4634       1064         56        109      0.093      0.661      0.809      0.737      0.814 
Test:         10     1.0923        950        190         12         21      0.100      0.636      0.828      0.735      0.804 
Train:         10     1.0923       3708        850         44         88      0.094      0.667      0.809      0.740      0.821 
All:         10     1.0923       4634       1064         56        109      0.093      0.661      0.809      0.737      0.817 
Test:         11     1.0866        947        193         12         21      0.098      0.636      0.825      0.734      0.801 
Train:         11     1.0866       3708        850         44         88      0.094      0.667      0.809      0.740      0.821 
All:         11     1.0866       4634       1064         56        109      0.093      0.661      0.809      0.737      0.817 
Test:         12     1.0327        946        194         12         21      0.098      0.636      0.824      0.733      0.796 
Train:         12     1.0327       3707        851         45         87      0.093      0.659      0.809      0.736      0.819 
All:         12     1.0327       4633       1065         57        108      0.092      0.655      0.809      0.734      0.815 
Test:         13     1.0432        946        194         12         21      0.098      0.636      0.824      0.733      0.796 
Train:         13     1.0432       3706        852         46         86      0.092      0.652      0.809      0.732      0.820 
All:         13     1.0432       4633       1065         57        108      0.092      0.655      0.809      0.734      0.815 
Test:         14     1.0545        946        194         12         21      0.098      0.636      0.824      0.733      0.803 
Train:         14     1.0545       3707        851         45         87      0.093      0.659      0.809      0.736      0.826 
All:         14     1.0545       4634       1064         56        109      0.093      0.661      0.809      0.737      0.821 
Test:         15     1.0119        946        194         12         21      0.098      0.636      0.824      0.733      0.810 
Train:         15     1.0119       3709        849         43         89      0.095      0.674      0.810      0.744      0.831 
All:         15     1.0119       4635       1063         55        110      0.094      0.667      0.809      0.740      0.827 
Test:         16     1.0679        946        194         11         22      0.102      0.667      0.825      0.748      0.813 
Train:         16     1.0679       3710        848         42         90      0.096      0.682      0.810      0.748      0.834 
All:         16     1.0679       4637       1061         53        112      0.095      0.679      0.810      0.746      0.830 
Test:         17     1.0349        947        193         11         22      0.102      0.667      0.826      0.749      0.816 
Train:         17     1.0349       3711        847         41         91      0.097      0.689      0.811      0.752      0.836 
All:         17     1.0349       4639       1059         51        114      0.097      0.691      0.811      0.753      0.832 
Test:         18     1.0034        952        188         11         22      0.105      0.667      0.830      0.751      0.819 
Train:         18     1.0034       3713        845         39         93      0.099      0.705      0.812      0.760      0.838 
All:         18     1.0034       4640       1058         50        115      0.098      0.697      0.811      0.756      0.834 
Test:         19    0.97709        949        191         10         23      0.107      0.697      0.829      0.765      0.823 
Train:         19    0.97709       3714        844         38         94      0.100      0.712      0.812      0.763      0.841 
All:         19    0.97709       4642       1056         48        117      0.100      0.709      0.812      0.762      0.838 
Test:         20    0.99624        954        186         12         21      0.101      0.636      0.831      0.737      0.828 
Train:         20    0.99624       3714        844         38         94      0.100      0.712      0.812      0.763      0.843 
All:         20    0.99624       4641       1057         49        116      0.099      0.703      0.811      0.759      0.840 
Test:         21     1.0089        954        186         12         21      0.101      0.636      0.831      0.737      0.828 
Train:         21     1.0089       3713        845         39         93      0.099      0.705      0.812      0.760      0.844 
All:         21     1.0089       4640       1058         50        115      0.098      0.697      0.811      0.756      0.841 
Test:         22    0.99094        952        188         11         22      0.105      0.667      0.830      0.751      0.830 
Train:         22    0.99094       3713        845         39         93      0.099      0.705      0.812      0.760      0.845 
All:         22    0.99094       4641       1057         49        116      0.099      0.703      0.811      0.759      0.842 
Test:         23     1.0149        952        188         10         23      0.109      0.697      0.831      0.766      0.830 
Train:         23     1.0149       3712        846         40         92      0.098      0.697      0.811      0.756      0.846 
All:         23     1.0149       4640       1058         50        115      0.098      0.697      0.811      0.756      0.843 
Test:         24    0.98662        954        186         11         22      0.106      0.667      0.832      0.752      0.831 
Train:         24    0.98662       3713        845         39         93      0.099      0.705      0.812      0.760      0.846 
All:         24    0.98662       4640       1058         50        115      0.098      0.697      0.811      0.756      0.843 
Test:         25    0.99878        953        187         11         22      0.105      0.667      0.831      0.751      0.832 
Train:         25    0.99878       3712        846         40         92      0.098      0.697      0.811      0.756      0.846 
All:         25    0.99878       4640       1058         50        115      0.098      0.697      0.811      0.756      0.843 
Test:         26     0.9815        954        186         11         22      0.106      0.667      0.832      0.752      0.831 
Train:         26     0.9815       3713        845         39         93      0.099      0.705      0.812      0.760      0.846 
All:         26     0.9815       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         27    0.98837        953        187         11         22      0.105      0.667      0.831      0.751      0.831 
Train:         27    0.98837       3712        846         40         92      0.098      0.697      0.811      0.756      0.847 
All:         27    0.98837       4640       1058         50        115      0.098      0.697      0.811      0.756      0.844 
Test:         28    0.95914        958        182         11         22      0.108      0.667      0.835      0.754      0.830 
Train:         28    0.95914       3712        846         40         92      0.098      0.697      0.811      0.756      0.848 
All:         28    0.95914       4642       1056         48        117      0.100      0.709      0.812      0.762      0.844 
Test:         29     1.0107        958        182         11         22      0.108      0.667      0.835      0.754      0.830 
Train:         29     1.0107       3712        846         40         92      0.098      0.697      0.811      0.756      0.848 
All:         29     1.0107       4642       1056         48        117      0.100      0.709      0.812      0.762      0.844 
Test:         30    0.96399        956        184         11         22      0.107      0.667      0.834      0.753      0.829 
Train:         30    0.96399       3712        846         40         92      0.098      0.697      0.811      0.756      0.848 
All:         30    0.96399       4641       1057         49        116      0.099      0.703      0.811      0.759      0.844 
Test:         31    0.94825        961        179         10         23      0.114      0.697      0.839      0.770      0.828 
Train:         31    0.94825       3714        844         38         94      0.100      0.712      0.812      0.763      0.848 
All:         31    0.94825       4643       1055         47        118      0.101      0.715      0.812      0.765      0.845 
Test:         32     1.0049        959        181         10         23      0.113      0.697      0.837      0.769      0.828 
Train:         32     1.0049       3715        843         37         95      0.101      0.720      0.812      0.767      0.849 
All:         32     1.0049       4644       1054         46        119      0.101      0.721      0.812      0.768      0.845 
Test:         33     0.9599        955        185         10         23      0.111      0.697      0.834      0.767      0.827 
Train:         33     0.9599       3716        842         36         96      0.102      0.727      0.813      0.771      0.849 
All:         33     0.9599       4644       1054         46        119      0.101      0.721      0.812      0.768      0.845 
Test:         34    0.96455        957        183         10         23      0.112      0.697      0.835      0.768      0.827 
Train:         34    0.96455       3716        842         36         96      0.102      0.727      0.813      0.771      0.850 
All:         34    0.96455       4644       1054         46        119      0.101      0.721      0.812      0.768      0.845 
Test:         35    0.96155        961        179         10         23      0.114      0.697      0.839      0.770      0.828 
Train:         35    0.96155       3716        842         36         96      0.102      0.727      0.813      0.771      0.850 
All:         35    0.96155       4644       1054         46        119      0.101      0.721      0.812      0.768      0.846 
Test:         36    0.95519        962        178         10         23      0.114      0.697      0.840      0.770      0.828 
Train:         36    0.95519       3714        844         38         94      0.100      0.712      0.812      0.763      0.850 
All:         36    0.95519       4643       1055         47        118      0.101      0.715      0.812      0.765      0.846 
Test:         37     0.9608        953        187         10         23      0.110      0.697      0.832      0.766      0.829 
Train:         37     0.9608       3714        844         38         94      0.100      0.712      0.812      0.763      0.850 
All:         37     0.9608       4642       1056         48        117      0.100      0.709      0.812      0.762      0.846 
Test:         38     0.9351        948        192         10         23      0.107      0.697      0.828      0.764      0.829 
Train:         38     0.9351       3714        844         38         94      0.100      0.712      0.812      0.763      0.850 
All:         38     0.9351       4642       1056         48        117      0.100      0.709      0.812      0.762      0.846 
Test:         39    0.95583        951        189         10         23      0.108      0.697      0.830      0.766      0.829 
Train:         39    0.95583       3714        844         38         94      0.100      0.712      0.812      0.763      0.850 
All:         39    0.95583       4643       1055         47        118      0.101      0.715      0.812      0.765      0.846 
Test:         40    0.96675        955        185         11         22      0.106      0.667      0.833      0.752      0.829 
Train:         40    0.96675       3714        844         38         94      0.100      0.712      0.812      0.763      0.851 
All:         40    0.96675       4642       1056         48        117      0.100      0.709      0.812      0.762      0.847 
Test:         41    0.96401        953        187         11         22      0.105      0.667      0.831      0.751      0.830 
Train:         41    0.96401       3714        844         38         94      0.100      0.712      0.812      0.763      0.851 
All:         41    0.96401       4642       1056         48        117      0.100      0.709      0.812      0.762      0.847 
Test:         42    0.94107        954        186         11         22      0.106      0.667      0.832      0.752      0.831 
Train:         42    0.94107       3714        844         38         94      0.100      0.712      0.812      0.763      0.851 
All:         42    0.94107       4642       1056         48        117      0.100      0.709      0.812      0.762      0.847 
Test:         43    0.97331        950        190         11         22      0.104      0.667      0.829      0.750      0.831 
Train:         43    0.97331       3715        843         37         95      0.101      0.720      0.812      0.767      0.851 
All:         43    0.97331       4643       1055         47        118      0.101      0.715      0.812      0.765      0.847 
Test:         44    0.95163        946        194         10         23      0.106      0.697      0.826      0.763      0.832 
Train:         44    0.95163       3715        843         37         95      0.101      0.720      0.812      0.767      0.852 
All:         44    0.95163       4643       1055         47        118      0.101      0.715      0.812      0.765      0.848 
Test:         45    0.95481        951        189         10         23      0.108      0.697      0.830      0.766      0.833 
Train:         45    0.95481       3715        843         37         95      0.101      0.720      0.812      0.767      0.852 
All:         45    0.95481       4644       1054         46        119      0.101      0.721      0.812      0.768      0.849 
Test:         46    0.97408        958        182         10         23      0.112      0.697      0.836      0.769      0.833 
Train:         46    0.97408       3715        843         37         95      0.101      0.720      0.812      0.767      0.852 
All:         46    0.97408       4643       1055         47        118      0.101      0.715      0.812      0.765      0.849 
Test:         47      0.981        957        183         10         23      0.112      0.697      0.835      0.768      0.833 
Train:         47      0.981       3715        843         37         95      0.101      0.720      0.812      0.767      0.852 
All:         47      0.981       4643       1055         47        118      0.101      0.715      0.812      0.765      0.849 
Test:         48    0.96371        954        186         10         23      0.110      0.697      0.833      0.767      0.833 
Train:         48    0.96371       3715        843         37         95      0.101      0.720      0.812      0.767      0.853 
All:         48    0.96371       4643       1055         47        118      0.101      0.715      0.812      0.765      0.849 
Test:         49    0.96471        955        185         11         22      0.106      0.667      0.833      0.752      0.832 
Train:         49    0.96471       3715        843         37         95      0.101      0.720      0.812      0.767      0.853 
All:         49    0.96471       4643       1055         47        118      0.101      0.715      0.812      0.765      0.849 
Test:         50    0.94492        955        185         11         22      0.106      0.667      0.833      0.752      0.832 
Train:         50    0.94492       3715        843         37         95      0.101      0.720      0.812      0.767      0.853 
All:         50    0.94492       4642       1056         48        117      0.100      0.709      0.812      0.762      0.849 
Test:         51    0.96569        953        187         10         23      0.110      0.697      0.832      0.766      0.832 
Train:         51    0.96569       3716        842         36         96      0.102      0.727      0.813      0.771      0.854 
All:         51    0.96569       4644       1054         46        119      0.101      0.721      0.812      0.768      0.850 
Test:         52    0.95766        944        196         10         23      0.105      0.697      0.824      0.763      0.832 
Train:         52    0.95766       3715        843         37         95      0.101      0.720      0.812      0.767      0.854 
All:         52    0.95766       4643       1055         47        118      0.101      0.715      0.812      0.765      0.850 
Test:         53    0.93122        950        190         10         23      0.108      0.697      0.829      0.765      0.830 
Train:         53    0.93122       3715        843         37         95      0.101      0.720      0.812      0.767      0.854 
All:         53    0.93122       4643       1055         47        118      0.101      0.715      0.812      0.765      0.850 
Test:         54    0.93062        948        192         10         23      0.107      0.697      0.828      0.764      0.829 
Train:         54    0.93062       3715        843         37         95      0.101      0.720      0.812      0.767      0.854 
All:         54    0.93062       4643       1055         47        118      0.101      0.715      0.812      0.765      0.850 
Test:         55    0.94423        947        193         10         23      0.106      0.697      0.827      0.764      0.828 
Train:         55    0.94423       3715        843         37         95      0.101      0.720      0.812      0.767      0.855 
All:         55    0.94423       4645       1053         45        120      0.102      0.727      0.813      0.771      0.850 
Test:         56    0.93129        948        192          9         24      0.111      0.727      0.829      0.779      0.826 
Train:         56    0.93129       3716        842         36         96      0.102      0.727      0.813      0.771      0.855 
All:         56    0.93129       4645       1053         45        120      0.102      0.727      0.813      0.771      0.849 
Test:         57     0.9293        951        189         10         23      0.108      0.697      0.830      0.766      0.825 
Train:         57     0.9293       3716        842         36         96      0.102      0.727      0.813      0.771      0.855 
