# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3313        918        222         19         14      0.059      0.424      0.795      0.615      0.712 
Train:          1     1.3313       3677        881         75         57      0.061      0.432      0.796      0.619      0.715 
All:          1     1.3313       4595       1103         95         70      0.060      0.424      0.796      0.615      0.715 
Test:          2     1.3291        935        205         13         20      0.089      0.606      0.814      0.713      0.799 
Train:          2     1.3291       3694        864         58         74      0.079      0.561      0.803      0.686      0.783 
All:          2     1.3291       4620       1078         70         95      0.081      0.576      0.804      0.693      0.786 
Test:          3     1.2912        937        203         11         22      0.098      0.667      0.818      0.744      0.818 
Train:          3     1.2912       3702        856         50         82      0.087      0.621      0.807      0.717      0.798 
All:          3     1.2912       4629       1069         61        104      0.089      0.630      0.807      0.721      0.802 
Test:          4     1.2579        938        202         11         22      0.098      0.667      0.818      0.745      0.824 
Train:          4     1.2579       3705        853         47         85      0.091      0.644      0.808      0.728      0.801 
All:          4     1.2579       4633       1065         57        108      0.092      0.655      0.809      0.734      0.806 
Test:          5     1.2226        935        205         10         23      0.101      0.697      0.817      0.759      0.827 
Train:          5     1.2226       3703        855         49         83      0.088      0.629      0.807      0.721      0.800 
All:          5     1.2226       4631       1067         59        106      0.090      0.642      0.808      0.728      0.806 
Test:          6     1.1976        924        216         10         23      0.096      0.697      0.807      0.754      0.828 
Train:          6     1.1976       3701        857         51         81      0.086      0.614      0.806      0.713      0.794 
All:          6     1.1976       4629       1069         61        104      0.089      0.630      0.807      0.721      0.801 
Test:          7     1.1818        926        214         11         22      0.093      0.667      0.808      0.739      0.829 
Train:          7     1.1818       3697        861         55         77      0.082      0.583      0.805      0.697      0.789 
All:          7     1.1818       4624       1074         66         99      0.084      0.600      0.806      0.706      0.797 
Test:          8     1.1586        926        214         11         22      0.093      0.667      0.808      0.739      0.828 
Train:          8     1.1586       3697        861         55         77      0.082      0.583      0.805      0.697      0.788 
All:          8     1.1586       4624       1074         66         99      0.084      0.600      0.806      0.706      0.796 
Test:          9     1.1356        924        216         11         22      0.092      0.667      0.806      0.739      0.832 
Train:          9     1.1356       3698        860         54         78      0.083      0.591      0.805      0.701      0.792 
All:          9     1.1356       4625       1073         65        100      0.085      0.606      0.806      0.709      0.800 
Test:         10     1.1245        923        217         11         22      0.092      0.667      0.806      0.738      0.836 
Train:         10     1.1245       3701        857         51         81      0.086      0.614      0.806      0.713      0.799 
All:         10     1.1245       4627       1071         63        102      0.087      0.618      0.807      0.715      0.806 
Test:         11      1.119        921        219         11         22      0.091      0.667      0.804      0.737      0.840 
Train:         11      1.119       3702        856         50         82      0.087      0.621      0.807      0.717      0.806 
All:         11      1.119       4629       1069         61        104      0.089      0.630      0.807      0.721      0.812 
Test:         12     1.1059        920        220         11         22      0.091      0.667      0.803      0.737      0.843 
Train:         12     1.1059       3702        856         50         82      0.087      0.621      0.807      0.717      0.811 
All:         12     1.1059       4629       1069         61        104      0.089      0.630      0.807      0.721      0.817 
Test:         13     1.0952        919        221         10         23      0.094      0.697      0.803      0.752      0.845 
Train:         13     1.0952       3704        854         48         84      0.090      0.636      0.808      0.725      0.814 
All:         13     1.0952       4631       1067         59        106      0.090      0.642      0.808      0.728      0.820 
Test:         14     1.0786        917        223         10         23      0.093      0.697      0.801      0.751      0.846 
Train:         14     1.0786       3704        854         48         84      0.090      0.636      0.808      0.725      0.818 
All:         14     1.0786       4632       1066         58        107      0.091      0.648      0.808      0.731      0.823 
Test:         15     1.0846        916        224         10         23      0.093      0.697      0.801      0.750      0.848 
Train:         15     1.0846       3704        854         48         84      0.090      0.636      0.808      0.725      0.823 
All:         15     1.0846       4632       1066         58        107      0.091      0.648      0.808      0.731      0.828 
Test:         16      1.055        917        223         10         23      0.093      0.697      0.801      0.751      0.849 
Train:         16      1.055       3708        850         44         88      0.094      0.667      0.809      0.740      0.828 
All:         16      1.055       4636       1062         54        111      0.095      0.673      0.810      0.743      0.832 
Test:         17      1.059        922        218         10         23      0.095      0.697      0.806      0.753      0.850 
Train:         17      1.059       3709        849         43         89      0.095      0.674      0.810      0.744      0.832 
All:         17      1.059       4637       1061         53        112      0.095      0.679      0.810      0.746      0.836 
Test:         18     1.0781        930        210         10         23      0.099      0.697      0.812      0.756      0.851 
Train:         18     1.0781       3712        846         39         93      0.099      0.705      0.811      0.759      0.835 
All:         18     1.0781       4641       1057         49        116      0.099      0.703      0.811      0.759      0.839 
Test:         19     1.0223        931        209         10         23      0.099      0.697      0.813      0.757      0.852 
Train:         19     1.0223       3713        845         39         93      0.099      0.705      0.812      0.760      0.838 
All:         19     1.0223       4641       1057         49        116      0.099      0.703      0.811      0.759      0.841 
Test:         20     1.0548        939        201         10         23      0.103      0.697      0.820      0.760      0.854 
Train:         20     1.0548       3713        845         39         93      0.099      0.705      0.812      0.760      0.840 
All:         20     1.0548       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         21     1.0301        936        204         10         23      0.101      0.697      0.818      0.759      0.855 
Train:         21     1.0301       3712        846         40         92      0.098      0.697      0.811      0.756      0.841 
All:         21     1.0301       4640       1058         50        115      0.098      0.697      0.811      0.756      0.844 
Test:         22     1.0383        932        208         10         23      0.100      0.697      0.814      0.757      0.857 
Train:         22     1.0383       3713        845         39         93      0.099      0.705      0.812      0.760      0.842 
All:         22     1.0383       4641       1057         49        116      0.099      0.703      0.811      0.759      0.845 
Test:         23     1.0112        930        210         10         23      0.099      0.697      0.812      0.756      0.858 
Train:         23     1.0112       3711        847         41         91      0.097      0.689      0.811      0.752      0.843 
All:         23     1.0112       4640       1058         50        115      0.098      0.697      0.811      0.756      0.846 
Test:         24    0.98604        932        208          9         24      0.103      0.727      0.815      0.772      0.860 
Train:         24    0.98604       3711        847         41         91      0.097      0.689      0.811      0.752      0.844 
All:         24    0.98604       4640       1058         50        115      0.098      0.697      0.811      0.756      0.847 
Test:         25     0.9922        932        208          9         24      0.103      0.727      0.815      0.772      0.861 
Train:         25     0.9922       3712        846         40         92      0.098      0.697      0.811      0.756      0.844 
All:         25     0.9922       4641       1057         49        116      0.099      0.703      0.811      0.759      0.848 
Test:         26      1.001        936        204          9         24      0.105      0.727      0.818      0.774      0.862 
Train:         26      1.001       3711        847         41         91      0.097      0.689      0.811      0.752      0.844 
All:         26      1.001       4640       1058         50        115      0.098      0.697      0.811      0.756      0.848 
Test:         27    0.98503        936        204          9         24      0.105      0.727      0.818      0.774      0.863 
Train:         27    0.98503       3711        847         41         91      0.097      0.689      0.811      0.752      0.844 
All:         27    0.98503       4640       1058         50        115      0.098      0.697      0.811      0.756      0.848 
Test:         28    0.99733        940        200          9         24      0.107      0.727      0.822      0.776      0.864 
Train:         28    0.99733       3711        847         41         91      0.097      0.689      0.811      0.752      0.845 
All:         28    0.99733       4640       1058         50        115      0.098      0.697      0.811      0.756      0.849 
Test:         29     1.0144        939        201          9         24      0.107      0.727      0.821      0.775      0.864 
Train:         29     1.0144       3711        847         41         91      0.097      0.689      0.811      0.752      0.845 
All:         29     1.0144       4640       1058         50        115      0.098      0.697      0.811      0.756      0.849 
Test:         30    0.96522        937        203          9         24      0.106      0.727      0.819      0.775      0.864 
Train:         30    0.96522       3711        847         41         91      0.097      0.689      0.811      0.752      0.845 
All:         30    0.96522       4640       1058         50        115      0.098      0.697      0.811      0.756      0.849 
Test:         31    0.99506        935        205          9         24      0.105      0.727      0.818      0.774      0.864 
Train:         31    0.99506       3713        845         39         93      0.099      0.705      0.812      0.760      0.845 
All:         31    0.99506       4642       1056         48        117      0.100      0.709      0.812      0.762      0.849 
Test:         32    0.99489        935        205          9         24      0.105      0.727      0.818      0.774      0.864 
Train:         32    0.99489       3712        846         40         92      0.098      0.697      0.811      0.756      0.845 
All:         32    0.99489       4642       1056         48        117      0.100      0.709      0.812      0.762      0.849 
Test:         33     1.0329        939        201         10         23      0.103      0.697      0.820      0.760      0.865 
Train:         33     1.0329       3713        845         39         93      0.099      0.705      0.812      0.760      0.845 
All:         33     1.0329       4642       1056         48        117      0.100      0.709      0.812      0.762      0.849 
Test:         34    0.96307        939        201         10         23      0.103      0.697      0.820      0.760      0.864 
Train:         34    0.96307       3713        845         39         93      0.099      0.705      0.812      0.760      0.845 
All:         34    0.96307       4642       1056         48        117      0.100      0.709      0.812      0.762      0.849 
Test:         35    0.98196        937        203          8         25      0.110      0.758      0.820      0.790      0.864 
Train:         35    0.98196       3715        843         37         95      0.101      0.720      0.812      0.767      0.846 
All:         35    0.98196       4645       1053         45        120      0.102      0.727      0.813      0.771      0.849 
Test:         36    0.99042        935        205          8         25      0.109      0.758      0.818      0.789      0.864 
Train:         36    0.99042       3715        843         37         95      0.101      0.720      0.812      0.767      0.846 
All:         36    0.99042       4645       1053         45        120      0.102      0.727      0.813      0.771      0.850 
Test:         37    0.96588        937        203          8         25      0.110      0.758      0.820      0.790      0.864 
Train:         37    0.96588       3715        843         37         95      0.101      0.720      0.812      0.767      0.846 
All:         37    0.96588       4645       1053         45        120      0.102      0.727      0.813      0.771      0.850 
Test:         38    0.97549        939        201          8         25      0.111      0.758      0.822      0.791      0.864 
Train:         38    0.97549       3715        843         37         95      0.101      0.720      0.812      0.767      0.847 
All:         38    0.97549       4645       1053         45        120      0.102      0.727      0.813      0.771      0.850 
Test:         39    0.97789        940        200          8         25      0.111      0.758      0.823      0.791      0.865 
Train:         39    0.97789       3715        843         37         95      0.101      0.720      0.812      0.767      0.847 
All:         39    0.97789       4645       1053         45        120      0.102      0.727      0.813      0.771      0.851 
Test:         40    0.98887        938        202          8         25      0.110      0.758      0.821      0.790      0.866 
Train:         40    0.98887       3714        844         38         94      0.100      0.712      0.812      0.763      0.848 
All:         40    0.98887       4644       1054         46        119      0.101      0.721      0.812      0.768      0.851 
Test:         41    0.97599        939        201          8         25      0.111      0.758      0.822      0.791      0.866 
Train:         41    0.97599       3715        843         37         95      0.101      0.720      0.812      0.767      0.848 
All:         41    0.97599       4645       1053         45        120      0.102      0.727      0.813      0.771      0.852 
Test:         42    0.97154        936        204          8         25      0.109      0.758      0.819      0.789      0.867 
Train:         42    0.97154       3715        843         37         95      0.101      0.720      0.812      0.767      0.849 
All:         42    0.97154       4645       1053         45        120      0.102      0.727      0.813      0.771      0.853 
Test:         43    0.97828        938        202          8         25      0.110      0.758      0.821      0.790      0.867 
