# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.2822        931        209         13         20      0.087      0.606      0.811      0.711      0.755 
Train:          1     1.2822       3678        880         74         58      0.062      0.439      0.797      0.623      0.715 
All:          1     1.2822       4603       1095         87         78      0.066      0.473      0.798      0.640      0.723 
Test:          2     1.2543        925        215         13         20      0.085      0.606      0.806      0.709      0.746 
Train:          2     1.2543       3677        881         75         57      0.061      0.432      0.796      0.619      0.718 
All:          2     1.2543       4602       1096         88         77      0.066      0.467      0.798      0.637      0.724 
Test:          3     1.2429        932        208         15         18      0.080      0.545      0.810      0.681      0.735 
Train:          3     1.2429       3679        879         73         59      0.063      0.447      0.797      0.627      0.724 
All:          3     1.2429       4602       1096         88         77      0.066      0.467      0.798      0.637      0.726 
Test:          4     1.2237        934        206         19         14      0.064      0.424      0.808      0.622      0.726 
Train:          4     1.2237       3676        882         76         56      0.060      0.424      0.796      0.615      0.729 
All:          4     1.2237       4597       1101         93         72      0.061      0.436      0.796      0.622      0.728 
Test:          5     1.2253        940        200         20         13      0.061      0.394      0.812      0.609      0.718 
Train:          5     1.2253       3677        881         75         57      0.061      0.432      0.796      0.619      0.733 
All:          5     1.2253       4597       1101         93         72      0.061      0.436      0.796      0.622      0.730 
Test:          6     1.2038        944        196         23         10      0.049      0.303      0.813      0.566      0.716 
Train:          6     1.2038       3679        879         73         59      0.063      0.447      0.797      0.627      0.736 
All:          6     1.2038       4595       1103         95         70      0.060      0.424      0.796      0.615      0.732 
Test:          7     1.1885        942        198         23         10      0.048      0.303      0.812      0.565      0.717 
Train:          7     1.1885       3681        877         71         61      0.065      0.462      0.798      0.635      0.739 
All:          7     1.1885       4597       1101         93         72      0.061      0.436      0.796      0.622      0.735 
Test:          8     1.1893        940        200         24          9      0.043      0.273      0.809      0.549      0.721 
Train:          8     1.1893       3681        877         71         61      0.065      0.462      0.798      0.635      0.742 
All:          8     1.1893       4597       1101         93         72      0.061      0.436      0.796      0.622      0.738 
Test:          9     1.1748        936        204         24          9      0.042      0.273      0.806      0.547      0.726 
Train:          9     1.1748       3683        875         69         63      0.067      0.477      0.799      0.643      0.744 
All:          9     1.1748       4597       1101         93         72      0.061      0.436      0.796      0.622      0.740 
Test:         10     1.1769        941        199         23         10      0.048      0.303      0.811      0.564      0.731 
Train:         10     1.1769       3683        875         69         63      0.067      0.477      0.799      0.643      0.746 
All:         10     1.1769       4598       1100         92         73      0.062      0.442      0.797      0.625      0.743 
Test:         11     1.1696        930        210         23         10      0.045      0.303      0.801      0.559      0.737 
Train:         11     1.1696       3683        875         69         63      0.067      0.477      0.799      0.643      0.748 
All:         11     1.1696       4598       1100         92         73      0.062      0.442      0.797      0.625      0.746 
Test:         12     1.1689        927        213         22         11      0.049      0.333      0.800      0.573      0.741 
Train:         12     1.1689       3682        876         70         62      0.066      0.470      0.798      0.639      0.750 
All:         12     1.1689       4599       1099         91         74      0.063      0.448      0.797      0.628      0.748 
Test:         13     1.1603        928        212         22         11      0.049      0.333      0.801      0.574      0.746 
Train:         13     1.1603       3682        876         70         62      0.066      0.470      0.798      0.639      0.753 
All:         13     1.1603       4600       1098         90         75      0.064      0.455      0.797      0.631      0.751 
Test:         14     1.1523        927        213         20         13      0.058      0.394      0.801      0.604      0.750 
Train:         14     1.1523       3683        875         69         63      0.067      0.477      0.799      0.643      0.755 
All:         14     1.1523       4602       1096         88         77      0.066      0.467      0.798      0.637      0.754 
Test:         15      1.155        927        213         19         14      0.062      0.424      0.802      0.619      0.753 
Train:         15      1.155       3683        875         69         63      0.067      0.477      0.799      0.643      0.758 
All:         15      1.155       4602       1096         88         77      0.066      0.467      0.798      0.637      0.757 
Test:         16     1.1463        927        213         19         14      0.062      0.424      0.802      0.619      0.758 
Train:         16     1.1463       3684        874         68         64      0.068      0.485      0.799      0.647      0.762 
All:         16     1.1463       4603       1095         87         78      0.066      0.473      0.798      0.640      0.761 
Test:         17     1.1444        926        214         18         15      0.066      0.455      0.802      0.633      0.762 
Train:         17     1.1444       3684        874         68         64      0.068      0.485      0.799      0.647      0.765 
All:         17     1.1444       4604       1094         86         79      0.067      0.479      0.799      0.643      0.764 
Test:         18     1.1501        923        217         19         14      0.061      0.424      0.799      0.617      0.766 
Train:         18     1.1501       3686        872         66         66      0.070      0.500      0.800      0.654      0.768 
All:         18     1.1501       4605       1093         85         80      0.068      0.485      0.799      0.647      0.768 
Test:         19     1.1331        925        215         19         14      0.061      0.424      0.801      0.618      0.770 
Train:         19     1.1331       3686        872         66         66      0.070      0.500      0.800      0.654      0.771 
All:         19     1.1331       4605       1093         85         80      0.068      0.485      0.799      0.647      0.771 
Test:         20     1.1389        926        214         19         14      0.061      0.424      0.801      0.618      0.774 
Train:         20     1.1389       3687        871         65         67      0.071      0.508      0.800      0.658      0.773 
All:         20     1.1389       4606       1092         84         81      0.069      0.491      0.799      0.650      0.773 
Test:         21     1.1409        926        214         18         15      0.066      0.455      0.802      0.633      0.777 
Train:         21     1.1409       3689        869         63         69      0.074      0.523      0.801      0.666      0.775 
All:         21     1.1409       4609       1089         81         84      0.072      0.509      0.800      0.659      0.776 
Test:         22     1.1344        924        216         18         15      0.065      0.455      0.801      0.633      0.779 
Train:         22     1.1344       3689        869         63         69      0.074      0.523      0.801      0.666      0.776 
All:         22     1.1344       4609       1089         81         84      0.072      0.509      0.800      0.659      0.777 
Test:         23     1.1371        921        219         18         15      0.064      0.455      0.798      0.631      0.780 
Train:         23     1.1371       3689        869         63         69      0.074      0.523      0.801      0.666      0.777 
All:         23     1.1371       4609       1089         81         84      0.072      0.509      0.800      0.659      0.778 
Test:         24     1.1283        923        217         18         15      0.065      0.455      0.800      0.632      0.782 
Train:         24     1.1283       3688        870         64         68      0.072      0.515      0.801      0.662      0.777 
All:         24     1.1283       4609       1089         81         84      0.072      0.509      0.800      0.659      0.778 
Test:         25     1.1404        925        215         18         15      0.065      0.455      0.801      0.633      0.783 
Train:         25     1.1404       3689        869         63         69      0.074      0.523      0.801      0.666      0.778 
All:         25     1.1404       4609       1089         81         84      0.072      0.509      0.800      0.659      0.779 
Test:         26     1.1247        926        214         17         16      0.070      0.485      0.803      0.649      0.785 
Train:         26     1.1247       3689        869         63         69      0.074      0.523      0.801      0.666      0.779 
All:         26     1.1247       4611       1087         79         86      0.073      0.521      0.801      0.665      0.780 
Test:         27      1.115        931        209         17         16      0.071      0.485      0.807      0.651      0.787 
Train:         27      1.115       3689        869         63         69      0.074      0.523      0.801      0.666      0.779 
All:         27      1.115       4611       1087         79         86      0.073      0.521      0.801      0.665      0.781 
Test:         28     1.1284        928        212         17         16      0.070      0.485      0.805      0.649      0.788 
Train:         28     1.1284       3691        867         61         71      0.076      0.538      0.802      0.674      0.780 
All:         28     1.1284       4613       1085         77         88      0.075      0.533      0.802      0.671      0.781 
Test:         29     1.1289        932        208         17         16      0.071      0.485      0.808      0.651      0.789 
Train:         29     1.1289       3692        866         60         72      0.077      0.545      0.803      0.678      0.780 
All:         29     1.1289       4613       1085         77         88      0.075      0.533      0.802      0.671      0.782 
Test:         30     1.1193        934        206         17         16      0.072      0.485      0.810      0.652      0.790 
Train:         30     1.1193       3691        867         61         71      0.076      0.538      0.802      0.674      0.780 
All:         30     1.1193       4612       1086         78         87      0.074      0.527      0.801      0.668      0.782 
Test:         31     1.1077        931        209         17         16      0.071      0.485      0.807      0.651      0.792 
Train:         31     1.1077       3689        869         63         69      0.074      0.523      0.801      0.666      0.780 
All:         31     1.1077       4612       1086         78         87      0.074      0.527      0.801      0.668      0.783 
Test:         32     1.1174        933        207         17         16      0.072      0.485      0.809      0.652      0.794 
Train:         32     1.1174       3690        868         62         70      0.075      0.530      0.802      0.670      0.781 
All:         32     1.1174       4611       1087         79         86      0.073      0.521      0.801      0.665      0.783 
Test:         33     1.1099        936        204         17         16      0.073      0.485      0.812      0.653      0.796 
Train:         33     1.1099       3690        868         62         70      0.075      0.530      0.802      0.670      0.782 
All:         33     1.1099       4611       1087         79         86      0.073      0.521      0.801      0.665      0.784 
Test:         34     1.0997        934        206         17         16      0.072      0.485      0.810      0.652      0.798 
Train:         34     1.0997       3690        868         62         70      0.075      0.530      0.802      0.670      0.783 
All:         34     1.0997       4610       1088         79         86      0.073      0.521      0.801      0.665      0.786 
Test:         35      1.104        933        207         17         16      0.072      0.485      0.809      0.652      0.801 
Train:         35      1.104       3690        868         62         70      0.075      0.530      0.802      0.670      0.784 
All:         35      1.104       4612       1086         78         87      0.074      0.527      0.801      0.668      0.787 
Test:         36     1.1128        934        206         17         16      0.072      0.485      0.810      0.652      0.803 
Train:         36     1.1128       3689        869         62         70      0.075      0.530      0.801      0.670      0.786 
All:         36     1.1128       4611       1087         79         86      0.073      0.521      0.801      0.665      0.789 
Test:         37     1.0919        932        208         17         16      0.071      0.485      0.808      0.651      0.806 
Train:         37     1.0919       3691        867         61         71      0.076      0.538      0.802      0.674      0.788 
All:         37     1.0919       4612       1086         78         87      0.074      0.527      0.801      0.668      0.792 
Test:         38      1.092        928        212         17         16      0.070      0.485      0.805      0.649      0.809 
Train:         38      1.092       3691        867         61         71      0.076      0.538      0.802      0.674      0.791 
All:         38      1.092       4612       1086         78         87      0.074      0.527      0.801      0.668      0.794 
Test:         39      1.088        922        218         17         16      0.068      0.485      0.800      0.647      0.811 
Train:         39      1.088       3692        866         60         72      0.077      0.545      0.803      0.678      0.793 
All:         39      1.088       4613       1085         77         88      0.075      0.533      0.802      0.671      0.796 
Test:         40     1.0863        929        211         17         16      0.070      0.485      0.806      0.650      0.813 
Train:         40     1.0863       3690        868         62         70      0.075      0.530      0.802      0.670      0.794 
All:         40     1.0863       4613       1085         77         88      0.075      0.533      0.802      0.671      0.798 
Test:         41     1.0816        934        206         17         16      0.072      0.485      0.810      0.652      0.815 
Train:         41     1.0816       3692        866         60         72      0.077      0.545      0.803      0.678      0.795 
All:         41     1.0816       4614       1084         76         89      0.076      0.539      0.802      0.675      0.799 
Test:         42     1.0754        932        208         17         16      0.071      0.485      0.808      0.651      0.816 
Train:         42     1.0754       3693        865         59         73      0.078      0.553      0.803      0.682      0.796 
All:         42     1.0754       4615       1083         75         90      0.077      0.545      0.802      0.678      0.800 
Test:         43     1.0864        936        204         17         16      0.073      0.485      0.812      0.653      0.816 
Train:         43     1.0864       3693        865         59         73      0.078      0.553      0.803      0.682      0.797 
All:         43     1.0864       4615       1083         75         90      0.077      0.545      0.802      0.678      0.801 
Test:         44     1.0729        936        204         16         17      0.077      0.515      0.812      0.668      0.817 
Train:         44     1.0729       3692        866         60         72      0.077      0.545      0.803      0.678      0.797 
All:         44     1.0729       4614       1084         76         89      0.076      0.539      0.802      0.675      0.801 
Test:         45     1.0783        934        206         16         17      0.076      0.515      0.811      0.667      0.818 
Train:         45     1.0783       3692        866         60         72      0.077      0.545      0.803      0.678      0.798 
All:         45     1.0783       4615       1083         75         90      0.077      0.545      0.802      0.678      0.801 
Test:         46     1.0701        932        208         16         17      0.076      0.515      0.809      0.666      0.818 
Train:         46     1.0701       3694        864         58         74      0.079      0.561      0.803      0.686      0.798 
All:         46     1.0701       4616       1082         74         91      0.078      0.552      0.803      0.681      0.802 
Test:         47     1.0713        932        208         16         17      0.076      0.515      0.809      0.666      0.819 
Train:         47     1.0713       3693        865         59         73      0.078      0.553      0.803      0.682      0.798 
All:         47     1.0713       4616       1082         74         91      0.078      0.552      0.803      0.681      0.802 
Test:         48     1.0626        940        200         16         17      0.078      0.515      0.816      0.670      0.820 
Train:         48     1.0626       3694        864         58         74      0.079      0.561      0.803      0.686      0.798 
All:         48     1.0626       4616       1082         74         91      0.078      0.552      0.803      0.681      0.802 
Test:         49     1.0566        934        206         16         17      0.076      0.515      0.811      0.667      0.821 
Train:         49     1.0566       3695        863         57         75      0.080      0.568      0.804      0.689      0.799 
All:         49     1.0566       4617       1081         73         92      0.078      0.558      0.803      0.684      0.803 
Test:         50     1.0489        933        207         16         17      0.076      0.515      0.810      0.667      0.823 
Train:         50     1.0489       3695        863         57         75      0.080      0.568      0.804      0.689      0.800 
All:         50     1.0489       4618       1080         72         93      0.079      0.564      0.804      0.687      0.805 
Test:         51     1.0608        934        206         16         17      0.076      0.515      0.811      0.667      0.825 
Train:         51     1.0608       3697        861         55         77      0.082      0.583      0.805      0.697      0.802 
All:         51     1.0608       4619       1079         71         94      0.080      0.570      0.804      0.690      0.807 
Test:         52     1.0508        936        204         16         17      0.077      0.515      0.812      0.668      0.829 
Train:         52     1.0508       3697        861         55         77      0.082      0.583      0.805      0.697      0.803 
All:         52     1.0508       4619       1079         71         94      0.080      0.570      0.804      0.690      0.808 
Test:         53     1.0473        934        206         16         17      0.076      0.515      0.811      0.667      0.831 
Train:         53     1.0473       3697        861         55         77      0.082      0.583      0.805      0.697      0.805 
All:         53     1.0473       4620       1078         70         95      0.081      0.576      0.804      0.693      0.810 
Test:         54     1.0517        936        204         16         17      0.077      0.515      0.812      0.668      0.832 
Train:         54     1.0517       3698        860         54         78      0.083      0.591      0.805      0.701      0.806 
All:         54     1.0517       4620       1078         70         95      0.081      0.576      0.804      0.693      0.811 
Test:         55     1.0557        932        208         16         17      0.076      0.515      0.809      0.666      0.834 
Train:         55     1.0557       3697        861         55         77      0.082      0.583      0.805      0.697      0.807 
All:         55     1.0557       4620       1078         70         95      0.081      0.576      0.804      0.693      0.812 
Test:         56     1.0425        932        208         16         17      0.076      0.515      0.809      0.666      0.836 
Train:         56     1.0425       3698        860         54         78      0.083      0.591      0.805      0.701      0.808 
All:         56     1.0425       4620       1078         70         95      0.081      0.576      0.804      0.693      0.813 
Test:         57     1.0393        936        204         16         17      0.077      0.515      0.812      0.668      0.839 
Train:         57     1.0393       3698        860         54         78      0.083      0.591      0.805      0.701      0.809 
All:         57     1.0393       4620       1078         70         95      0.081      0.576      0.804      0.693      0.815 
Test:         58     1.0409        939        201         15         18      0.082      0.545      0.816      0.685      0.842 
Train:         58     1.0409       3698        860         54         78      0.083      0.591      0.805      0.701      0.810 
All:         58     1.0409       4622       1076         68         97      0.083      0.588      0.805      0.700      0.816 
Test:         59     1.0483        944        196         14         19      0.088      0.576      0.821      0.702      0.845 
Train:         59     1.0483       3698        860         54         78      0.083      0.591      0.805      0.701      0.811 
All:         59     1.0483       4624       1074         66         99      0.084      0.600      0.806      0.706      0.817 
Test:         60     1.0395        943        197         13         20      0.092      0.606      0.821      0.717      0.846 
Train:         60     1.0395       3699        859         53         79      0.084      0.598      0.806      0.705      0.811 
All:         60     1.0395       4625       1073         65        100      0.085      0.606      0.806      0.709      0.818 
Test:         61     1.0311        941        199         12         21      0.095      0.636      0.820      0.731      0.848 
Train:         61     1.0311       3699        859         53         79      0.084      0.598      0.806      0.705      0.812 
All:         61     1.0311       4625       1073         65        100      0.085      0.606      0.806      0.709      0.819 
Test:         62     1.0315        942        198         13         20      0.092      0.606      0.820      0.716      0.851 
Train:         62     1.0315       3700        858         52         80      0.085      0.606      0.806      0.709      0.812 
All:         62     1.0315       4626       1072         64        101      0.086      0.612      0.806      0.712      0.819 
Test:         63     1.0251        941        199         13         20      0.091      0.606      0.819      0.716      0.853 
Train:         63     1.0251       3701        857         51         81      0.086      0.614      0.806      0.713      0.813 
All:         63     1.0251       4626       1072         64        101      0.086      0.612      0.806      0.712      0.820 
Test:         64      1.023        941        199         13         20      0.091      0.606      0.819      0.716      0.855 
Train:         64      1.023       3701        857         51         81      0.086      0.614      0.806      0.713      0.814 
All:         64      1.023       4627       1071         63        102      0.087      0.618      0.807      0.715      0.821 
Test:         65     1.0214        940        200         13         20      0.091      0.606      0.818      0.715      0.856 
Train:         65     1.0214       3704        854         48         84      0.090      0.636      0.808      0.725      0.816 
