# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1       1.34        903        237         14         19      0.074      0.576      0.786      0.684      0.769 
Train:          1       1.34       3698        860         54         78      0.083      0.591      0.805      0.701      0.795 
All:          1       1.34       4621       1077         69         96      0.082      0.582      0.805      0.696      0.790 
Test:          2     1.2938        903        237         13         20      0.078      0.606      0.787      0.699      0.777 
Train:          2     1.2938       3703        855         49         83      0.088      0.629      0.807      0.721      0.808 
All:          2     1.2938       4628       1070         62        103      0.088      0.624      0.807      0.718      0.802 
Test:          3     1.2564        916        224         13         20      0.082      0.606      0.798      0.705      0.787 
Train:          3     1.2564       3706        852         46         86      0.092      0.652      0.809      0.732      0.817 
All:          3     1.2564       4630       1068         59        106      0.090      0.642      0.808      0.727      0.811 
Test:          4     1.2171        906        234         13         20      0.079      0.606      0.789      0.700      0.782 
Train:          4     1.2171       3706        852         46         86      0.092      0.652      0.809      0.732      0.813 
All:          4     1.2171       4631       1067         59        106      0.090      0.642      0.808      0.728      0.807 
Test:          5     1.1967        906        234         13         20      0.079      0.606      0.789      0.700      0.769 
Train:          5     1.1967       3705        853         47         85      0.091      0.644      0.808      0.728      0.803 
All:          5     1.1967       4629       1069         61        104      0.089      0.630      0.807      0.721      0.796 
Test:          6     1.1714        904        236         13         20      0.078      0.606      0.788      0.700      0.770 
Train:          6     1.1714       3708        850         44         88      0.094      0.667      0.809      0.740      0.807 
All:          6     1.1714       4632       1066         58        107      0.091      0.648      0.808      0.731      0.800 
Test:          7     1.1221        900        240         13         20      0.077      0.606      0.784      0.698      0.778 
Train:          7     1.1221       3707        851         45         87      0.093      0.659      0.809      0.736      0.815 
All:          7     1.1221       4632       1066         58        107      0.091      0.648      0.808      0.731      0.807 
Test:          8     1.1056        905        235         13         20      0.078      0.606      0.789      0.700      0.777 
Train:          8     1.1056       3708        850         44         88      0.094      0.667      0.809      0.740      0.818 
All:          8     1.1056       4632       1066         58        107      0.091      0.648      0.808      0.731      0.810 
Test:          9     1.0805        910        230         13         20      0.080      0.606      0.793      0.702      0.773 
Train:          9     1.0805       3709        849         43         89      0.095      0.674      0.810      0.744      0.818 
All:          9     1.0805       4632       1066         58        107      0.091      0.648      0.808      0.731      0.809 
Test:         10     1.0764        917        223         12         21      0.086      0.636      0.800      0.720      0.777 
Train:         10     1.0764       3710        848         42         90      0.096      0.682      0.810      0.748      0.826 
All:         10     1.0764       4636       1062         54        111      0.095      0.673      0.810      0.743      0.816 
Test:         11     1.0603        910        230         12         21      0.084      0.636      0.794      0.717      0.786 
Train:         11     1.0603       3711        847         41         91      0.097      0.689      0.811      0.752      0.835 
All:         11     1.0603       4637       1061         53        112      0.095      0.679      0.810      0.746      0.826 
Test:         12     1.0518        909        231         12         21      0.083      0.636      0.793      0.717      0.783 
Train:         12     1.0518       3712        846         40         92      0.098      0.697      0.811      0.756      0.837 
All:         12     1.0518       4638       1060         52        113      0.096      0.685      0.810      0.749      0.826 
Test:         13     1.0371        919        221         12         21      0.087      0.636      0.801      0.721      0.787 
Train:         13     1.0371       3713        845         39         93      0.099      0.705      0.812      0.760      0.843 
All:         13     1.0371       4638       1060         52        113      0.096      0.685      0.810      0.749      0.832 
Test:         14    0.99383        918        222         12         21      0.086      0.636      0.801      0.721      0.791 
Train:         14    0.99383       3714        844         38         94      0.100      0.712      0.812      0.763      0.847 
All:         14    0.99383       4640       1058         50        115      0.098      0.697      0.811      0.756      0.836 
Test:         15     1.0018        926        214         11         22      0.093      0.667      0.808      0.739      0.795 
Train:         15     1.0018       3714        844         38         94      0.100      0.712      0.812      0.763      0.849 
All:         15     1.0018       4641       1057         49        116      0.099      0.703      0.811      0.759      0.838 
Test:         16     1.0085        922        218         11         22      0.092      0.667      0.805      0.738      0.796 
Train:         16     1.0085       3715        843         37         95      0.101      0.720      0.812      0.767      0.851 
All:         16     1.0085       4642       1056         48        117      0.100      0.709      0.812      0.762      0.840 
Test:         17     1.0192        921        219         11         22      0.091      0.667      0.804      0.737      0.797 
Train:         17     1.0192       3715        843         37         95      0.101      0.720      0.812      0.767      0.852 
All:         17     1.0192       4641       1057         49        116      0.099      0.703      0.811      0.759      0.841 
Test:         18    0.99412        920        220         11         22      0.091      0.667      0.803      0.737      0.800 
Train:         18    0.99412       3714        844         38         94      0.100      0.712      0.812      0.763      0.853 
All:         18    0.99412       4641       1057         49        116      0.099      0.703      0.811      0.759      0.843 
Test:         19    0.98614        924        216         11         22      0.092      0.667      0.806      0.739      0.802 
Train:         19    0.98614       3715        843         37         95      0.101      0.720      0.812      0.767      0.854 
All:         19    0.98614       4642       1056         48        117      0.100      0.709      0.812      0.762      0.844 
Test:         20    0.99116        927        213         11         22      0.094      0.667      0.809      0.740      0.804 
Train:         20    0.99116       3714        844         38         94      0.100      0.712      0.812      0.763      0.855 
All:         20    0.99116       4641       1057         49        116      0.099      0.703      0.811      0.759      0.845 
Test:         21    0.97948        926        214         10         23      0.097      0.697      0.809      0.755      0.806 
Train:         21    0.97948       3713        845         39         93      0.099      0.705      0.812      0.760      0.856 
All:         21    0.97948       4641       1057         49        116      0.099      0.703      0.811      0.759      0.846 
Test:         22    0.99582        923        217         10         23      0.096      0.697      0.806      0.753      0.808 
Train:         22    0.99582       3713        845         39         93      0.099      0.705      0.812      0.760      0.856 
All:         22    0.99582       4641       1057         49        116      0.099      0.703      0.811      0.759      0.846 
Test:         23     1.0367        919        221         10         23      0.094      0.697      0.803      0.752      0.808 
Train:         23     1.0367       3716        842         36         96      0.102      0.727      0.813      0.771      0.857 
All:         23     1.0367       4643       1055         47        118      0.101      0.715      0.812      0.765      0.847 
Test:         24    0.96134        913        227         10         23      0.092      0.697      0.798      0.749      0.808 
Train:         24    0.96134       3716        842         36         96      0.102      0.727      0.813      0.771      0.857 
All:         24    0.96134       4644       1054         46        119      0.101      0.721      0.812      0.768      0.847 
Test:         25     0.9484        911        229         10         23      0.091      0.697      0.796      0.748      0.809 
Train:         25     0.9484       3717        841         35         97      0.103      0.735      0.813      0.775      0.858 
All:         25     0.9484       4645       1053         45        120      0.102      0.727      0.813      0.771      0.848 
Test:         26    0.95606        913        227         10         23      0.092      0.697      0.798      0.749      0.812 
Train:         26    0.95606       3718        840         34         98      0.104      0.742      0.814      0.779      0.858 
All:         26    0.95606       4646       1052         44        121      0.103      0.733      0.813      0.774      0.849 
