# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.5091        915        225         18         15      0.062      0.455      0.793      0.629      0.691 
Train:          1     1.5091       3673        885         79         53      0.057      0.402      0.794      0.604      0.688 
All:          1     1.5091       4593       1105         97         68      0.058      0.412      0.795      0.609      0.689 
Test:          2     1.4559        902        238         18         15      0.059      0.455      0.782      0.623      0.699 
Train:          2     1.4559       3680        878         72         60      0.064      0.455      0.797      0.631      0.709 
All:          2     1.4559       4599       1099         91         74      0.063      0.448      0.797      0.628      0.707 
Test:          3      1.378        898        242         18         15      0.058      0.455      0.778      0.621      0.710 
Train:          3      1.378       3684        874         68         64      0.068      0.485      0.799      0.647      0.731 
All:          3      1.378       4602       1096         88         77      0.066      0.467      0.798      0.637      0.727 
Test:          4     1.3519        895        245         18         15      0.058      0.455      0.776      0.620      0.719 
Train:          4     1.3519       3687        871         65         67      0.071      0.508      0.800      0.658      0.748 
All:          4     1.3519       4605       1093         85         80      0.068      0.485      0.799      0.647      0.743 
Test:          5      1.285        884        256         13         20      0.072      0.606      0.771      0.691      0.742 
Train:          5      1.285       3699        859         53         79      0.084      0.598      0.806      0.705      0.777 
All:          5      1.285       4623       1075         67         98      0.084      0.594      0.805      0.703      0.771 
Test:          6     1.2238        909        231         12         21      0.083      0.636      0.793      0.717      0.773 
Train:          6     1.2238       3708        850         44         88      0.094      0.667      0.809      0.740      0.807 
All:          6     1.2238       4633       1065         57        108      0.092      0.655      0.809      0.734      0.800 
Test:          7     1.2843        908        232         12         21      0.083      0.636      0.792      0.716      0.759 
Train:          7     1.2843       3700        858         52         80      0.085      0.606      0.806      0.709      0.795 
All:          7     1.2843       4625       1073         65        100      0.085      0.606      0.806      0.709      0.788 
Test:          8     1.2141        908        232         17         16      0.065      0.485      0.788      0.641      0.734 
Train:          8     1.2141       3691        867         61         71      0.076      0.538      0.802      0.674      0.767 
All:          8     1.2141       4612       1086         78         87      0.074      0.527      0.801      0.668      0.761 
Test:          9     1.2029        927        213         19         14      0.062      0.424      0.802      0.619      0.728 
Train:          9     1.2029       3687        871         65         67      0.071      0.508      0.800      0.658      0.751 
All:          9     1.2029       4606       1092         84         81      0.069      0.491      0.799      0.650      0.747 
Test:         10     1.1813        928        212         19         14      0.062      0.424      0.803      0.619      0.733 
Train:         10     1.1813       3688        870         64         68      0.072      0.515      0.801      0.662      0.750 
All:         10     1.1813       4607       1091         83         82      0.070      0.497      0.800      0.653      0.747 
Test:         11     1.1761        922        218         19         14      0.060      0.424      0.798      0.617      0.746 
Train:         11     1.1761       3689        869         63         69      0.074      0.523      0.801      0.666      0.757 
All:         11     1.1761       4610       1088         80         85      0.072      0.515      0.801      0.662      0.755 
Test:         12     1.2042        917        223         17         16      0.067      0.485      0.795      0.645      0.761 
Train:         12     1.2042       3694        864         58         74      0.079      0.561      0.803      0.686      0.768 
All:         12     1.2042       4615       1083         75         90      0.077      0.545      0.802      0.678      0.767 
Test:         13       1.17        908        232         13         20      0.079      0.606      0.791      0.701      0.776 
Train:         13       1.17       3697        861         55         77      0.082      0.583      0.805      0.697      0.785 
All:         13       1.17       4621       1077         69         96      0.082      0.582      0.805      0.696      0.783 
Test:         14     1.1262        917        223         12         21      0.086      0.636      0.800      0.720      0.787 
Train:         14     1.1262       3701        857         51         81      0.086      0.614      0.806      0.713      0.802 
All:         14     1.1262       4627       1071         63        102      0.087      0.618      0.807      0.715      0.800 
Test:         15     1.1157        913        227         13         20      0.081      0.606      0.795      0.703      0.797 
Train:         15     1.1157       3705        853         47         85      0.091      0.644      0.808      0.728      0.812 
All:         15     1.1157       4630       1068         60        105      0.090      0.636      0.808      0.724      0.809 
Test:         16     1.1243        914        226         12         21      0.085      0.636      0.797      0.719      0.798 
Train:         16     1.1243       3705        853         47         85      0.091      0.644      0.808      0.728      0.814 
All:         16     1.1243       4629       1069         61        104      0.089      0.630      0.807      0.721      0.811 
Test:         17      1.114        923        217         12         21      0.088      0.636      0.805      0.723      0.804 
Train:         17      1.114       3704        854         48         84      0.090      0.636      0.808      0.725      0.812 
All:         17      1.114       4630       1068         60        105      0.090      0.636      0.808      0.724      0.811 
Test:         18     1.1131        909        231         12         21      0.083      0.636      0.793      0.717      0.807 
Train:         18     1.1131       3701        857         51         81      0.086      0.614      0.806      0.713      0.803 
All:         18     1.1131       4626       1072         64        101      0.086      0.612      0.806      0.712      0.804 
Test:         19     1.0774        909        231         12         21      0.083      0.636      0.793      0.717      0.807 
Train:         19     1.0774       3701        857         51         81      0.086      0.614      0.806      0.713      0.796 
All:         19     1.0774       4627       1071         63        102      0.087      0.618      0.807      0.715      0.798 
