# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.5008        930        210         31          2      0.009      0.061      0.795      0.438      0.253 
Train:          1     1.5008       3626        932        126          6      0.006      0.045      0.774      0.420      0.268 
All:          1     1.5008       4533       1165        157          8      0.007      0.048      0.775      0.422      0.266 
Test:          2     1.9628        927        213         24          9      0.041      0.273      0.798      0.543      0.606 
Train:          2     1.9628       3667        891         85         47      0.050      0.356      0.792      0.580      0.657 
All:          2     1.9628       4581       1117        109         56      0.048      0.339      0.791      0.572      0.646 
Test:          3     1.3892        923        217         14         19      0.081      0.576      0.803      0.693      0.762 
Train:          3     1.3892       3694        864         58         74      0.079      0.561      0.803      0.686      0.788 
All:          3     1.3892       4618       1080         72         93      0.079      0.564      0.804      0.687      0.783 
Test:          4     1.3667        926        214         13         20      0.085      0.606      0.806      0.709      0.774 
Train:          4     1.3667       3695        863         57         75      0.080      0.568      0.804      0.689      0.801 
All:          4     1.3667       4620       1078         70         95      0.081      0.576      0.804      0.693      0.795 
Test:          5      1.455        920        220         14         19      0.079      0.576      0.801      0.691      0.779 
Train:          5      1.455       3697        861         55         77      0.082      0.583      0.805      0.697      0.810 
All:          5      1.455       4621       1077         69         96      0.082      0.582      0.805      0.696      0.804 
Test:          6     1.4029        926        214         15         18      0.078      0.545      0.805      0.679      0.782 
Train:          6     1.4029       3703        855         49         83      0.088      0.629      0.807      0.721      0.821 
All:          6     1.4029       4626       1072         64        101      0.086      0.612      0.806      0.712      0.813 
Test:          7     1.3029        930        210         13         20      0.087      0.606      0.810      0.711      0.775 
Train:          7     1.3029       3710        848         42         90      0.096      0.682      0.810      0.748      0.828 
All:          7     1.3029       4636       1062         54        111      0.095      0.673      0.810      0.743      0.818 
Test:          8     1.2392        911        229         15         18      0.073      0.545      0.792      0.672      0.745 
Train:          8     1.2392       3707        851         45         87      0.093      0.659      0.809      0.736      0.821 
All:          8     1.2392       4630       1068         60        105      0.090      0.636      0.808      0.724      0.806 
Test:          9     1.2205        906        234         18         15      0.060      0.455      0.785      0.625      0.701 
Train:          9     1.2205       3706        852         46         86      0.092      0.652      0.809      0.732      0.790 
All:          9     1.2205       4625       1073         65        100      0.085      0.606      0.806      0.709      0.772 
Test:         10     1.2153        906        234         19         14      0.056      0.424      0.784      0.609      0.684 
Train:         10     1.2153       3700        858         52         80      0.085      0.606      0.806      0.709      0.775 
All:         10     1.2153       4618       1080         72         93      0.079      0.564      0.804      0.687      0.757 
Test:         11     1.2649        901        239         17         16      0.063      0.485      0.782      0.638      0.710 
Train:         11     1.2649       3705        853         47         85      0.091      0.644      0.808      0.728      0.801 
All:         11     1.2649       4624       1074         66         99      0.084      0.600      0.806      0.706      0.783 
Test:         12     1.2261        901        239         14         19      0.074      0.576      0.784      0.683      0.740 
Train:         12     1.2261       3708        850         44         88      0.094      0.667      0.809      0.740      0.822 
All:         12     1.2261       4632       1066         58        107      0.091      0.648      0.808      0.731      0.806 
Test:         13     1.1816        897        243         14         19      0.073      0.576      0.781      0.681      0.759 
Train:         13     1.1816       3706        852         46         86      0.092      0.652      0.809      0.732      0.834 
All:         13     1.1816       4630       1068         60        105      0.090      0.636      0.808      0.724      0.819 
Test:         14     1.1628        896        244         13         20      0.076      0.606      0.781      0.696      0.771 
Train:         14     1.1628       3708        850         44         88      0.094      0.667      0.809      0.740      0.838 
All:         14     1.1628       4631       1067         59        106      0.090      0.642      0.808      0.728      0.824 
Test:         15     1.1711        902        238         13         20      0.078      0.606      0.786      0.699      0.775 
Train:         15     1.1711       3708        850         44         88      0.094      0.667      0.809      0.740      0.839 
All:         15     1.1711       4633       1065         57        108      0.092      0.655      0.809      0.734      0.827 
Test:         16     1.1813        901        239         13         20      0.077      0.606      0.785      0.698      0.776 
Train:         16     1.1813       3708        850         44         88      0.094      0.667      0.809      0.740      0.840 
All:         16     1.1813       4632       1066         58        107      0.091      0.648      0.808      0.731      0.827 
Test:         17     1.1768        894        246         14         19      0.072      0.576      0.778      0.680      0.773 
