# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      1.574        923        217         26          7      0.031      0.212      0.793      0.511      0.485 
Train:          1      1.574       3651        907        101         31      0.033      0.235      0.785      0.518      0.515 
All:          1      1.574       4564       1134        126         39      0.033      0.236      0.785      0.519      0.509 
Test:          2     1.5178        927        213         26          7      0.032      0.212      0.796      0.513      0.533 
Train:          2     1.5178       3659        899         93         39      0.042      0.295      0.788      0.549      0.566 
All:          2     1.5178       4571       1127        119         46      0.039      0.279      0.787      0.540      0.560 
Test:          3     1.4606        934        206         25          8      0.037      0.242      0.803      0.531      0.561 
Train:          3     1.4606       3664        894         88         44      0.047      0.333      0.791      0.569      0.593 
All:          3     1.4606       4577       1121        113         52      0.044      0.315      0.790      0.559      0.587 
Test:          4     1.4542        939        201         23         10      0.047      0.303      0.809      0.563      0.578 
Train:          4     1.4542       3667        891         85         47      0.050      0.356      0.792      0.580      0.610 
All:          4     1.4542       4584       1114        106         59      0.050      0.358      0.792      0.581      0.604 
Test:          5     1.4426        947        193         22         11      0.054      0.333      0.817      0.582      0.594 
Train:          5     1.4426       3673        885         79         53      0.057      0.402      0.794      0.604      0.624 
All:          5     1.4426       4590       1108        100         65      0.055      0.394      0.794      0.600      0.618 
Test:          6     1.3656        945        195         22         11      0.053      0.333      0.815      0.581      0.610 
Train:          6     1.3656       3673        885         79         53      0.057      0.402      0.794      0.604      0.639 
All:          6     1.3656       4590       1108        100         65      0.055      0.394      0.794      0.600      0.633 
Test:          7     1.3505        938        202         21         12      0.056      0.364      0.810      0.593      0.633 
Train:          7     1.3505       3679        879         73         59      0.063      0.447      0.797      0.627      0.661 
All:          7     1.3505       4598       1100         92         73      0.062      0.442      0.797      0.625      0.655 
Test:          8     1.3585        934        206         21         12      0.055      0.364      0.806      0.591      0.673 
Train:          8     1.3585       3686        872         66         66      0.070      0.500      0.800      0.654      0.694 
All:          8     1.3585       4604       1094         86         79      0.067      0.479      0.799      0.643      0.689 
Test:          9     1.3345        927        213         18         15      0.066      0.455      0.803      0.634      0.712 
Train:          9     1.3345       3689        869         63         69      0.074      0.523      0.801      0.666      0.730 
All:          9     1.3345       4609       1089         81         84      0.072      0.509      0.800      0.659      0.726 
Test:         10     1.2787        916        224         15         18      0.074      0.545      0.796      0.674      0.742 
Train:         10     1.2787       3693        865         59         73      0.078      0.553      0.803      0.682      0.762 
All:         10     1.2787       4616       1082         74         91      0.078      0.552      0.803      0.681      0.758 
