# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
1     1.3779       3695        863         57         75      0.080      0.568      0.804      0.689      0.786 
2     1.2967       3706        852         46         86      0.092      0.652      0.809      0.732      0.817 
3     1.2816       3709        849         43         89      0.095      0.674      0.810      0.744      0.826 
4     1.2611       3710        848         42         90      0.096      0.682      0.810      0.748      0.829 
5     1.2287       3707        851         45         87      0.093      0.659      0.809      0.736      0.827 
6     1.1948       3703        855         49         83      0.088      0.629      0.807      0.721      0.820 
7     1.1683       3704        854         48         84      0.090      0.636      0.808      0.725      0.813 
8     1.1735       3706        852         46         86      0.092      0.652      0.809      0.732      0.813 
9     1.1237       3708        850         44         88      0.094      0.667      0.809      0.740      0.818 
10     1.1217       3709        849         43         89      0.095      0.674      0.810      0.744      0.823 
11      1.078       3710        848         42         90      0.096      0.682      0.810      0.748      0.826 
12     1.0562       3710        848         42         90      0.096      0.682      0.810      0.748      0.824 
13      1.065       3711        847         41         91      0.097      0.689      0.811      0.752      0.822 
14     1.0607       3711        847         41         91      0.097      0.689      0.811      0.752      0.825 
15     1.0611       3711        847         41         91      0.097      0.689      0.811      0.752      0.831 
16     1.0258       3711        847         41         91      0.097      0.689      0.811      0.752      0.836 
17    0.99438       3711        847         41         91      0.097      0.689      0.811      0.752      0.839 
18     1.0425       3711        847         41         91      0.097      0.689      0.811      0.752      0.841 
19     1.0149       3712        846         40         92      0.098      0.697      0.811      0.756      0.842 
20    0.97107       3713        845         39         93      0.099      0.705      0.812      0.760      0.845 
21    0.97884       3714        844         38         94      0.100      0.712      0.812      0.763      0.847 
22    0.96328       3716        842         36         96      0.102      0.727      0.813      0.771      0.849 
23    0.96901       3716        842         36         96      0.102      0.727      0.813      0.771      0.851 
24    0.99576       3716        842         36         96      0.102      0.727      0.813      0.771      0.852 
25    0.96927       3718        840         34         98      0.104      0.742      0.814      0.779      0.854 
26     1.0046       3718        840         34         98      0.104      0.742      0.814      0.779      0.854 
27    0.96915       3720        838         32        100      0.107      0.758      0.814      0.787      0.855 
28    0.97069       3719        839         33         99      0.106      0.750      0.814      0.783      0.857 
29    0.94643       3719        839         33         99      0.106      0.750      0.814      0.783      0.857 
30    0.99697       3719        839         33         99      0.106      0.750      0.814      0.783      0.857 
31     1.0095       3718        840         34         98      0.104      0.742      0.814      0.779      0.857 
32    0.93981       3720        838         32        100      0.107      0.758      0.814      0.787      0.858 
33    0.95192       3720        838         32        100      0.107      0.758      0.814      0.787      0.859 
34    0.95854       3720        838         32        100      0.107      0.758      0.814      0.787      0.860 
35    0.93957       3719        839         33         99      0.106      0.750      0.814      0.783      0.860 
36    0.93459       3720        838         32        100      0.107      0.758      0.814      0.787      0.860 
37    0.93555       3719        839         33         99      0.106      0.750      0.814      0.783      0.861 
38    0.97081       3720        838         32        100      0.107      0.758      0.814      0.787      0.862 
39    0.91161       3720        838         32        100      0.107      0.758      0.814      0.787      0.863 
40    0.95834       3720        838         32        100      0.107      0.758      0.814      0.787      0.863 
41    0.91991       3720        838         32        100      0.107      0.758      0.814      0.787      0.864 
42    0.95781       3722        836         30        102      0.109      0.773      0.815      0.795      0.864 
43    0.92722       3722        836         30        102      0.109      0.773      0.815      0.795      0.865 
44     0.9195       3722        836         30        102      0.109      0.773      0.815      0.795      0.865 
45    0.95905       3721        837         31        101      0.108      0.765      0.815      0.791      0.865 
46    0.93459       3721        837         31        101      0.108      0.765      0.815      0.791      0.866 
47    0.93057       3721        837         31        101      0.108      0.765      0.815      0.791      0.867 
48    0.90024       3721        837         31        101      0.108      0.765      0.815      0.791      0.868 
49    0.92726       3720        838         32        100      0.107      0.758      0.814      0.787      0.868 
50    0.94655       3719        839         33         99      0.106      0.750      0.814      0.783      0.868 
51    0.92313       3720        838         32        100      0.107      0.758      0.814      0.787      0.868 
52    0.89745       3720        838         32        100      0.107      0.758      0.814      0.787      0.869 
53    0.90798       3720        838         32        100      0.107      0.758      0.814      0.787      0.869 
54    0.89663       3720        838         32        100      0.107      0.758      0.814      0.787      0.869 
55    0.89749       3720        838         32        100      0.107      0.758      0.814      0.787      0.870 
56    0.92942       3720        838         32        100      0.107      0.758      0.814      0.787      0.870 
57    0.89828       3721        837         31        101      0.108      0.765      0.815      0.791      0.871 
58    0.93994       3721        837         31        101      0.108      0.765      0.815      0.791      0.871 
59    0.89645       3720        838         32        100      0.107      0.758      0.814      0.787      0.871 
60    0.92222       3720        838         32        100      0.107      0.758      0.814      0.787      0.872 
61    0.89942       3720        838         32        100      0.107      0.758      0.814      0.787      0.873 
62    0.91685       3721        837         31        101      0.108      0.765      0.815      0.791      0.873 
63    0.89759       3720        838         32        100      0.107      0.758      0.814      0.787      0.873 
64    0.90831       3720        838         32        100      0.107      0.758      0.814      0.787      0.873 
65    0.94005       3721        837         31        101      0.108      0.765      0.815      0.791      0.874 
66    0.88436       3721        837         31        101      0.108      0.765      0.815      0.791      0.874 
67    0.89817       3720        838         32        100      0.107      0.758      0.814      0.787      0.874 
68    0.90995       3721        837         31        101      0.108      0.765      0.815      0.791      0.875 
69    0.89506       3721        837         31        101      0.108      0.765      0.815      0.791      0.875 
70    0.90477       3721        837         31        101      0.108      0.765      0.815      0.791      0.875 
71    0.89969       3722        836         30        102      0.109      0.773      0.815      0.795      0.875 
72    0.89521       3722        836         30        102      0.109      0.773      0.815      0.795      0.875 
73    0.90884       3722        836         30        102      0.109      0.773      0.815      0.795      0.875 
74    0.93227       3722        836         30        102      0.109      0.773      0.815      0.795      0.876 
75    0.89805       3724        834         28        104      0.111      0.788      0.816      0.802      0.877 
76    0.89845       3723        835         29        103      0.110      0.780      0.816      0.799      0.877 
77    0.90397       3721        837         31        101      0.108      0.765      0.815      0.791      0.877 
78    0.86914       3721        837         31        101      0.108      0.765      0.815      0.791      0.876 
79    0.91473       3723        835         29        103      0.110      0.780      0.816      0.799      0.877 
80     0.9098       3723        835         29        103      0.110      0.780      0.816      0.799      0.877 
81     0.8785       3721        837         31        101      0.108      0.765      0.815      0.791      0.878 
82     0.8858       3722        836         30        102      0.109      0.773      0.815      0.795      0.878 
83    0.88851       3722        836         30        102      0.109      0.773      0.815      0.795      0.878 
84    0.89449       3723        835         29        103      0.110      0.780      0.816      0.799      0.879 
85    0.87763       3724        834         28        104      0.111      0.788      0.816      0.802      0.879 
86    0.89385       3724        834         28        104      0.111      0.788      0.816      0.802      0.879 
87    0.91381       3723        835         29        103      0.110      0.780      0.816      0.799      0.879 
88    0.91009       3723        835         29        103      0.110      0.780      0.816      0.799      0.879 
89    0.90237       3724        834         28        104      0.111      0.788      0.816      0.802      0.880 
90    0.86517       3722        836         29        103      0.110      0.780      0.816      0.798      0.880 
91    0.87232       3725        833         27        105      0.112      0.795      0.817      0.806      0.881 
92    0.90022       3725        833         27        105      0.112      0.795      0.817      0.806      0.880 
93    0.89043       3725        833         27        105      0.112      0.795      0.817      0.806      0.881 
94    0.90235       3725        833         27        105      0.112      0.795      0.817      0.806      0.881 
95    0.87421       3725        833         27        105      0.112      0.795      0.817      0.806      0.882 
96    0.88131       3725        833         27        105      0.112      0.795      0.817      0.806      0.882 
97    0.89855       3725        833         27        105      0.112      0.795      0.817      0.806      0.882 
98    0.86225       3725        833         27        105      0.112      0.795      0.817      0.806      0.882 
99    0.87947       3725        833         27        105      0.112      0.795      0.817      0.806      0.883 
100    0.89345       3725        833         27        105      0.112      0.795      0.817      0.806      0.883 
101    0.87634       3724        834         28        104      0.111      0.788      0.816      0.802      0.883 
102    0.87847       3725        833         27        105      0.112      0.795      0.817      0.806      0.883 
103    0.84963       3725        833         27        105      0.112      0.795      0.817      0.806      0.884 
104    0.86558       3726        832         26        106      0.113      0.803      0.817      0.810      0.884 
105    0.86508       3726        832         26        106      0.113      0.803      0.817      0.810      0.884 
106    0.88031       3726        832         26        106      0.113      0.803      0.817      0.810      0.885 
107    0.86767       3726        832         26        106      0.113      0.803      0.817      0.810      0.885 
108    0.89228       3726        832         26        106      0.113      0.803      0.817      0.810      0.885 
109    0.85989       3726        832         26        106      0.113      0.803      0.817      0.810      0.886 
110    0.86975       3726        832         26        106      0.113      0.803      0.817      0.810      0.886 
111    0.87661       3726        832         26        106      0.113      0.803      0.817      0.810      0.887 
112     0.8354       3726        832         26        106      0.113      0.803      0.817      0.810      0.887 
