# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.2991        948        192         14         19      0.090      0.576      0.824      0.704      0.761 
Train:          1     1.2991       3700        858         52         80      0.085      0.606      0.806      0.709      0.781 
All:          1     1.2991       4625       1073         65        100      0.085      0.606      0.806      0.709      0.777 
Test:          2      1.276        940        200         15         18      0.083      0.545      0.817      0.685      0.749 
Train:          2      1.276       3700        858         52         80      0.085      0.606      0.806      0.709      0.782 
All:          2      1.276       4623       1075         67         98      0.084      0.594      0.805      0.703      0.776 
Test:          3     1.2275        932        208         17         16      0.071      0.485      0.808      0.651      0.712 
Train:          3     1.2275       3697        861         55         77      0.082      0.583      0.805      0.697      0.773 
All:          3     1.2275       4619       1079         71         94      0.080      0.570      0.804      0.690      0.761 
Test:          4     1.2204        930        210         18         15      0.067      0.455      0.806      0.635      0.700 
Train:          4     1.2204       3696        862         56         76      0.081      0.576      0.804      0.693      0.772 
All:          4     1.2204       4616       1082         74         91      0.078      0.552      0.803      0.681      0.758 
Test:          5     1.2325        935        205         17         16      0.072      0.485      0.811      0.653      0.721 
Train:          5     1.2325       3695        863         56         76      0.081      0.576      0.804      0.693      0.781 
All:          5     1.2325       4618       1080         72         93      0.079      0.564      0.804      0.687      0.769 
Test:          6     1.1792        938        202         17         16      0.073      0.485      0.813      0.654      0.743 
Train:          6     1.1792       3700        858         52         80      0.085      0.606      0.806      0.709      0.789 
All:          6     1.1792       4621       1077         69         96      0.082      0.582      0.805      0.696      0.780 
Test:          7     1.1794        948        192         16         17      0.081      0.515      0.823      0.673      0.760 
Train:          7     1.1794       3700        858         52         80      0.085      0.606      0.806      0.709      0.796 
All:          7     1.1794       4625       1073         65        100      0.085      0.606      0.806      0.709      0.789 
Test:          8     1.1309        949        191         14         19      0.090      0.576      0.825      0.704      0.764 
Train:          8     1.1309       3701        857         51         81      0.086      0.614      0.806      0.713      0.799 
All:          8     1.1309       4627       1071         63        102      0.087      0.618      0.807      0.715      0.792 
Test:          9     1.1183        946        194         14         19      0.089      0.576      0.823      0.703      0.760 
Train:          9     1.1183       3701        857         51         81      0.086      0.614      0.806      0.713      0.800 
All:          9     1.1183       4626       1072         64        101      0.086      0.612      0.806      0.712      0.792 
Test:         10     1.1053        947        193         14         19      0.090      0.576      0.824      0.703      0.753 
Train:         10     1.1053       3702        856         50         82      0.087      0.621      0.807      0.717      0.801 
All:         10     1.1053       4626       1072         64        101      0.086      0.612      0.806      0.712      0.792 
Test:         11     1.0937        945        195         14         19      0.089      0.576      0.822      0.702      0.760 
Train:         11     1.0937       3702        856         49         83      0.088      0.629      0.807      0.720      0.805 
All:         11     1.0937       4627       1071         63        102      0.087      0.618      0.807      0.715      0.796 
