# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.7261        865        208         84         16      0.071      0.160      0.751      0.483      0.411 
Train:          1     1.7261       3410        882        342         56      0.060      0.141      0.739      0.468      0.402 
All:          1     1.7261       4264       1101        426         72      0.061      0.145      0.740      0.470      0.403 
Test:          2     2.0994        882        191         72         28      0.128      0.280      0.776      0.551      0.529 
Train:          2     2.0994       3468        824        284        114      0.122      0.286      0.764      0.547      0.532 
All:          2     2.0994       4337       1028        353        145      0.124      0.291      0.764      0.550      0.531 
Test:          3     1.3637        868        205         69         31      0.131      0.310      0.766      0.559      0.617 
Train:          3     1.3637       3500        792        252        146      0.156      0.367      0.777      0.591      0.643 
All:          3     1.3637       4369        996        321        177      0.151      0.355      0.775      0.585      0.638 
Test:          4     1.2775        846        227         68         32      0.124      0.320      0.749      0.554      0.638 
Train:          4     1.2775       3514        778        238        160      0.171      0.402      0.783      0.610      0.678 
All:          4     1.2775       4383        982        307        191      0.163      0.384      0.780      0.600      0.670 
Test:          5     1.3155        848        225         68         32      0.125      0.320      0.750      0.555      0.633 
Train:          5     1.3155       3517        775        235        163      0.174      0.410      0.785      0.614      0.688 
All:          5     1.3155       4383        982        307        191      0.163      0.384      0.780      0.600      0.677 
Test:          6     1.2789        844        229         66         34      0.129      0.340      0.749      0.563      0.618 
Train:          6     1.2789       3522        770        230        168      0.179      0.422      0.787      0.621      0.691 
All:          6     1.2789       4390        975        300        198      0.169      0.398      0.783      0.608      0.677 
Test:          7     1.2173        844        229         71         29      0.112      0.290      0.744      0.538      0.595 
Train:          7     1.2173       3521        771        231        167      0.178      0.420      0.786      0.620      0.682 
All:          7     1.2173       4385        980        305        193      0.165      0.388      0.781      0.602      0.665 
Test:          8     1.1899        846        227         70         30      0.117      0.300      0.747      0.544      0.578 
Train:          8     1.1899       3525        767        227        171      0.182      0.430      0.788      0.625      0.675 
All:          8     1.1899       4387        978        303        195      0.166      0.392      0.782      0.605      0.656 
Test:          9     1.2013        847        226         68         32      0.124      0.320      0.749      0.555      0.580 
Train:          9     1.2013       3523        769        229        169      0.180      0.425      0.787      0.623      0.676 
All:          9     1.2013       4391        974        299        199      0.170      0.400      0.783      0.609      0.657 
Test:         10     1.1969        849        224         65         35      0.135      0.350      0.754      0.571      0.596 
Train:         10     1.1969       3533        759        219        179      0.191      0.450      0.791      0.636      0.688 
All:         10     1.1969       4404        961        286        212      0.181      0.426      0.787      0.623      0.670 
Test:         11      1.189        844        229         64         36      0.136      0.360      0.750      0.573      0.621 
Train:         11      1.189       3536        756        216        182      0.194      0.457      0.793      0.641      0.702 
All:         11      1.189       4407        958        283        215      0.183      0.432      0.788      0.627      0.687 
Test:         12     1.1601        843        230         61         39      0.145      0.390      0.752      0.588      0.650 
Train:         12     1.1601       3542        750        210        188      0.200      0.472      0.795      0.649      0.715 
All:         12     1.1601       4414        951        276        222      0.189      0.446      0.791      0.634      0.702 
Test:         13     1.1281        857        216         61         39      0.153      0.390      0.764      0.594      0.672 
Train:         13     1.1281       3550        742        202        196      0.209      0.492      0.799      0.660      0.724 
All:         13     1.1281       4424        941        266        232      0.198      0.466      0.794      0.645      0.714 
Test:         14     1.1366        858        215         57         43      0.167      0.430      0.768      0.615      0.687 
Train:         14     1.1366       3554        738        198        200      0.213      0.503      0.800      0.665      0.729 
All:         14     1.1366       4433        932        257        241      0.205      0.484      0.797      0.655      0.721 
Test:         15     1.1384        860        213         53         47      0.181      0.470      0.773      0.636      0.698 
Train:         15     1.1384       3555        737        197        201      0.214      0.505      0.801      0.667      0.731 
All:         15     1.1384       4438        927        252        246      0.210      0.494      0.799      0.661      0.725 
Test:         16     1.1573        869        204         53         47      0.187      0.470      0.781      0.640      0.703 
Train:         16     1.1573       3554        738        198        200      0.213      0.503      0.800      0.665      0.731 
All:         16     1.1573       4439        926        251        247      0.211      0.496      0.799      0.662      0.726 
Test:         17     1.1433        868        205         52         48      0.190      0.480      0.781      0.644      0.703 
Train:         17     1.1433       3554        738        198        200      0.213      0.503      0.800      0.665      0.731 
All:         17     1.1433       4438        927        252        246      0.210      0.494      0.799      0.661      0.725 
Test:         18     1.1394        869        204         53         47      0.187      0.470      0.781      0.640      0.699 
Train:         18     1.1394       3552        740        200        198      0.211      0.497      0.800      0.663      0.729 
All:         18     1.1394       4437        928        253        245      0.209      0.492      0.799      0.659      0.723 
Test:         19     1.1404        867        206         53         47      0.186      0.470      0.779      0.639      0.693 
Train:         19     1.1404       3549        743        203        195      0.208      0.490      0.798      0.658      0.726 
All:         19     1.1404       4433        932        257        241      0.205      0.484      0.797      0.655      0.720 
Test:         20     1.1339        868        205         54         46      0.183      0.460      0.779      0.634      0.687 
Train:         20     1.1339       3552        740        200        198      0.211      0.497      0.800      0.663      0.725 
All:         20     1.1339       4432        933        258        240      0.205      0.482      0.797      0.654      0.718 
Test:         21     1.1369        866        207         55         45      0.179      0.450      0.777      0.629      0.686 
Train:         21     1.1369       3552        740        200        198      0.211      0.497      0.800      0.663      0.725 
All:         21     1.1369       4434        931        256        242      0.206      0.486      0.798      0.656      0.718 
Test:         22     1.1247        866        207         55         45      0.179      0.450      0.777      0.629      0.687 
Train:         22     1.1247       3552        740        200        198      0.211      0.497      0.800      0.663      0.728 
All:         22     1.1247       4435        930        255        243      0.207      0.488      0.798      0.657      0.720 
Test:         23     1.1202        871        202         55         45      0.182      0.450      0.781      0.631      0.690 
Train:         23     1.1202       3552        740        200        198      0.211      0.497      0.800      0.663      0.732 
All:         23     1.1202       4435        930        255        243      0.207      0.488      0.798      0.657      0.724 
Test:         24     1.1361        875        198         54         46      0.189      0.460      0.785      0.638      0.696 
Train:         24     1.1361       3553        739        199        199      0.212      0.500      0.800      0.664      0.737 
All:         24     1.1361       4437        928        253        245      0.209      0.492      0.799      0.659      0.729 
Test:         25     1.1155        872        201         54         46      0.186      0.460      0.783      0.636      0.702 
Train:         25     1.1155       3556        736        196        202      0.215      0.508      0.801      0.668      0.742 
All:         25     1.1155       4438        927        252        246      0.210      0.494      0.799      0.661      0.734 
Test:         26     1.1165        872        201         53         47      0.190      0.470      0.783      0.641      0.706 
Train:         26     1.1165       3559        733        193        205      0.219      0.515      0.803      0.672      0.746 
All:         26     1.1165       4443        922        247        251      0.214      0.504      0.801      0.666      0.738 
Test:         27     1.1117        871        202         53         47      0.189      0.470      0.783      0.641      0.710 
Train:         27     1.1117       3560        732        192        206      0.220      0.518      0.803      0.674      0.749 
All:         27     1.1117       4444        921        246        252      0.215      0.506      0.801      0.667      0.741 
Test:         28     1.1085        869        204         53         47      0.187      0.470      0.781      0.640      0.712 
Train:         28     1.1085       3558        734        194        204      0.217      0.513      0.802      0.671      0.751 
All:         28     1.1085       4442        923        248        250      0.213      0.502      0.800      0.665      0.743 
Test:         29     1.1201        866        207         53         47      0.185      0.470      0.778      0.639      0.711 
Train:         29     1.1201       3558        734        194        204      0.217      0.513      0.802      0.671      0.752 
All:         29     1.1201       4441        924        249        249      0.212      0.500      0.800      0.664      0.744 
Test:         30     1.1114        869        204         54         46      0.184      0.460      0.780      0.635      0.708 
Train:         30     1.1114       3559        733        193        205      0.219      0.515      0.803      0.672      0.752 
All:         30     1.1114       4441        924        249        249      0.212      0.500      0.800      0.664      0.743 
Test:         31     1.1083        872        201         53         47      0.190      0.470      0.783      0.641      0.706 
Train:         31     1.1083       3562        730        190        208      0.222      0.523      0.804      0.676      0.752 
All:         31     1.1083       4442        923        248        250      0.213      0.502      0.800      0.665      0.743 
Test:         32     1.0979        877        196         52         48      0.197      0.480      0.789      0.649      0.704 
Train:         32     1.0979       3563        729        189        209      0.223      0.525      0.804      0.678      0.752 
All:         32     1.0979       4447        918        243        255      0.217      0.512      0.802      0.670      0.742 
Test:         33     1.0951        877        196         52         48      0.197      0.480      0.789      0.649      0.703 
Train:         33     1.0951       3562        730        190        208      0.222      0.523      0.804      0.676      0.752 
All:         33     1.0951       4447        918        243        255      0.217      0.512      0.802      0.670      0.742 
Test:         34     1.0993        878        195         52         48      0.198      0.480      0.789      0.649      0.705 
