# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.5071        857        216         92          8      0.036      0.080      0.737      0.439      0.382 
Train:          1     1.5071       3389        903        363         35      0.037      0.088      0.730      0.439      0.399 
All:          1     1.5071       4236       1129        454         44      0.038      0.088      0.730      0.439      0.396 
Test:          2     2.6618        853        220         73         27      0.109      0.270      0.750      0.532      0.552 
Train:          2     2.6618       3472        820        280        118      0.126      0.296      0.765      0.553      0.566 
All:          2     2.6618       4336       1029        354        144      0.123      0.289      0.764      0.549      0.563 
Test:          3     1.4287        854        219         59         41      0.158      0.410      0.763      0.603      0.663 
Train:          3     1.4287       3514        778        238        160      0.171      0.402      0.783      0.610      0.656 
All:          3     1.4287       4390        975        300        198      0.169      0.398      0.783      0.608      0.657 
Test:          4     1.3144        872        201         59         41      0.169      0.410      0.778      0.611      0.668 
Train:          4     1.3144       3511        781        241        157      0.167      0.394      0.782      0.606      0.671 
All:          4     1.3144       4390        975        300        198      0.169      0.398      0.783      0.608      0.670 
Test:          5     1.5146        882        191         61         39      0.170      0.390      0.785      0.606      0.659 
Train:          5     1.5146       3513        779        239        159      0.170      0.399      0.783      0.609      0.671 
All:          5     1.5146       4390        975        300        198      0.169      0.398      0.783      0.608      0.669 
Test:          6     1.5025        890        183         60         40      0.179      0.400      0.793      0.615      0.652 
Train:          6     1.5025       3503        789        249        149      0.159      0.374      0.779      0.595      0.666 
All:          6     1.5025       4381        984        309        189      0.161      0.380      0.779      0.598      0.664 
Test:          7     1.3708        887        186         65         35      0.158      0.350      0.786      0.588      0.638 
Train:          7     1.3708       3499        793        253        145      0.155      0.364      0.777      0.590      0.657 
All:          7     1.3708       4373        992        317        181      0.154      0.363      0.777      0.589      0.653 
Test:          8     1.2623        898        175         66         34      0.163      0.340      0.795      0.588      0.624 
Train:          8     1.2623       3500        792        252        146      0.156      0.367      0.777      0.591      0.643 
All:          8     1.2623       4374        991        316        182      0.155      0.365      0.777      0.590      0.639 
Test:          9     1.2295        897        176         67         33      0.158      0.330      0.793      0.583      0.615 
Train:          9     1.2295       3506        786        246        152      0.162      0.382      0.780      0.599      0.633 
All:          9     1.2295       4381        984        309        189      0.161      0.380      0.779      0.598      0.630 
Test:         10     1.2302        887        186         66         34      0.155      0.340      0.785      0.583      0.616 
Train:         10     1.2302       3507        785        245        153      0.163      0.384      0.780      0.601      0.635 
All:         10     1.2302       4383        982        307        191      0.163      0.384      0.780      0.600      0.631 
Test:         11     1.2322        886        187         65         35      0.158      0.350      0.785      0.588      0.623 
Train:         11     1.2322       3508        784        244        154      0.164      0.387      0.781      0.602      0.643 
All:         11     1.2322       4382        983        308        190      0.162      0.382      0.780      0.599      0.639 
Test:         12     1.2572        882        191         65         35      0.155      0.350      0.782      0.586      0.638 
Train:         12     1.2572       3515        777        237        161      0.172      0.405      0.784      0.612      0.655 
All:         12     1.2572       4390        975        300        198      0.169      0.398      0.783      0.608      0.652 
Test:         13      1.227        886        187         64         36      0.161      0.360      0.786      0.593      0.656 
Train:         13      1.227       3519        773        233        165      0.176      0.415      0.786      0.617      0.669 
All:         13      1.227       4395        970        295        203      0.173      0.408      0.784      0.613      0.666 
Test:         14     1.2082        893        180         65         35      0.163      0.350      0.791      0.591      0.674 
Train:         14     1.2082       3522        770        230        168      0.179      0.422      0.787      0.621      0.682 
All:         14     1.2082       4397        968        293        205      0.175      0.412      0.785      0.616      0.681 
Test:         15     1.1797        901        172         63         37      0.177      0.370      0.800      0.605      0.689 
Train:         15     1.1797       3525        767        227        171      0.182      0.430      0.788      0.625      0.693 
All:         15     1.1797       4402        963        288        210      0.179      0.422      0.787      0.621      0.692 
Test:         16     1.1632        908        165         60         40      0.195      0.400      0.808      0.623      0.701 
Train:         16     1.1632       3526        766        226        172      0.183      0.432      0.788      0.627      0.701 
All:         16     1.1632       4410        955        280        218      0.186      0.438      0.789      0.630      0.701 
Test:         17      1.165        912        161         56         44      0.215      0.440      0.815      0.645      0.711 
Train:         17      1.165       3524        768        228        170      0.181      0.427      0.788      0.624      0.706 
All:         17      1.165       4410        955        280        218      0.186      0.438      0.789      0.630      0.707 
Test:         18     1.1699        911        162         56         44      0.214      0.440      0.814      0.645      0.719 
Train:         18     1.1699       3527        765        225        173      0.184      0.435      0.789      0.628      0.709 
