# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.2833        894        179         62         38      0.175      0.380      0.795      0.607      0.658 
Train:          1     1.2833       3492        800        259        139      0.148      0.349      0.774      0.581      0.637 
All:          1     1.2833       4371        994        319        179      0.153      0.359      0.776      0.587      0.642 
Test:          2     1.2502        904        169         63         37      0.180      0.370      0.802      0.606      0.682 
Train:          2     1.2502       3526        766        226        172      0.183      0.432      0.788      0.627      0.682 
All:          2     1.2502       4407        958        283        215      0.183      0.432      0.788      0.627      0.682 
Test:          3     1.2337        905        168         64         36      0.176      0.360      0.802      0.602      0.675 
Train:          3     1.2337       3529        763        223        175      0.187      0.440      0.790      0.631      0.688 
All:          3     1.2337       4407        958        283        215      0.183      0.432      0.788      0.627      0.685 
Test:          4     1.2203        909        164         62         38      0.188      0.380      0.807      0.614      0.657 
Train:          4     1.2203       3522        770        230        168      0.179      0.422      0.787      0.621      0.681 
All:          4     1.2203       4403        962        287        211      0.180      0.424      0.787      0.622      0.676 
Test:          5     1.2077        908        165         65         35      0.175      0.350      0.804      0.598      0.642 
Train:          5     1.2077       3518        774        234        164      0.175      0.412      0.785      0.616      0.676 
All:          5     1.2077       4395        970        295        203      0.173      0.408      0.784      0.613      0.669 
Test:          6     1.2026        903        170         66         34      0.167      0.340      0.799      0.591      0.643 
Train:          6     1.2026       3519        773        233        165      0.176      0.415      0.786      0.617      0.680 
All:          6     1.2026       4396        969        294        204      0.174      0.410      0.785      0.615      0.672 
Test:          7      1.186        901        172         64         36      0.173      0.360      0.799      0.600      0.651 
Train:          7      1.186       3525        767        227        171      0.182      0.430      0.788      0.625      0.690 
All:          7      1.186       4402        963        288        210      0.179      0.422      0.787      0.621      0.682 
Test:          8     1.1791        902        171         65         35      0.170      0.350      0.799      0.595      0.659 
Train:          8     1.1791       3526        766        226        172      0.183      0.432      0.788      0.627      0.697 
All:          8     1.1791       4404        961        286        212      0.181      0.426      0.787      0.623      0.690 
Test:          9     1.1779        902        171         64         36      0.174      0.360      0.800      0.600      0.663 
Train:          9     1.1779       3532        760        220        178      0.190      0.447      0.791      0.635      0.701 
All:          9     1.1779       4407        958        283        215      0.183      0.432      0.788      0.627      0.694 
Test:         10     1.1652        902        171         63         37      0.178      0.370      0.801      0.605      0.672 
Train:         10     1.1652       3532        760        220        178      0.190      0.447      0.791      0.635      0.707 
All:         10     1.1652       4411        954        279        219      0.187      0.440      0.790      0.631      0.700 
Test:         11     1.1575        905        168         63         37      0.180      0.370      0.803      0.607      0.687 
Train:         11     1.1575       3541        751        211        187      0.199      0.470      0.795      0.647      0.714 
All:         11     1.1575       4417        948        273        225      0.192      0.452      0.792      0.638      0.709 
Test:         12     1.1427        901        172         63         37      0.177      0.370      0.800      0.605      0.702 
Train:         12     1.1427       3548        744        204        194      0.207      0.487      0.798      0.657      0.720 
All:         12     1.1427       4424        941        266        232      0.198      0.466      0.794      0.645      0.716 
Test:         13     1.1406        905        168         62         38      0.184      0.380      0.804      0.612      0.710 
Train:         13     1.1406       3548        744        204        194      0.207      0.487      0.798      0.657      0.722 
All:         13     1.1406       4427        938        263        235      0.200      0.472      0.795      0.649      0.719 
Test:         14     1.1336        901        172         62         38      0.181      0.380      0.801      0.610      0.712 
Train:         14     1.1336       3547        745        205        193      0.206      0.485      0.797      0.656      0.722 
All:         14     1.1336       4428        937        262        236      0.201      0.474      0.795      0.650      0.720 
Test:         15      1.137        903        170         62         38      0.183      0.380      0.802      0.611      0.714 
Train:         15      1.137       3545        747        207        191      0.204      0.480      0.797      0.653      0.723 
