# Number of nodes=5863; Number of edges=33322; Number of node features=5; Model: hgcn.
epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
1     1.2983       4389        976        301        197      0.168      0.396      0.782      0.607      0.647 
2     1.2641       4406        959        284        214      0.182      0.430      0.788      0.625      0.684 
3     1.2629       4411        954        279        219      0.187      0.440      0.790      0.631      0.687 
4     1.2495       4410        955        280        218      0.186      0.438      0.789      0.630      0.682 
5      1.235       4402        963        288        210      0.179      0.422      0.787      0.621      0.676 
6      1.218       4397        968        293        205      0.175      0.412      0.785      0.616      0.675 
7     1.2155       4402        963        288        210      0.179      0.422      0.787      0.621      0.681 
8     1.2015       4409        956        281        217      0.185      0.436      0.789      0.629      0.690 
9     1.1839       4411        954        279        219      0.187      0.440      0.790      0.631      0.698 
10     1.1771       4415        950        275        223      0.190      0.448      0.791      0.635      0.703 
11       1.17       4415        950        275        223      0.190      0.448      0.791      0.635      0.704 
12     1.1556       4412        953        278        220      0.188      0.442      0.790      0.632      0.703 
13     1.1541       4415        950        275        223      0.190      0.448      0.791      0.635      0.705 
14     1.1497       4419        946        271        227      0.194      0.456      0.792      0.640      0.710 
15     1.1427       4424        941        266        232      0.198      0.466      0.794      0.645      0.715 
16     1.1399       4425        940        265        233      0.199      0.468      0.794      0.646      0.719 
17     1.1293       4427        938        263        235      0.200      0.472      0.795      0.649      0.721 
18     1.1255       4423        942        266        232      0.198      0.466      0.794      0.645      0.723 
19     1.1191       4424        941        266        232      0.198      0.466      0.794      0.645      0.725 
20     1.1325       4424        941        266        232      0.198      0.466      0.794      0.645      0.725 
21     1.1272       4426        939        264        234      0.199      0.470      0.795      0.647      0.726 
22     1.1078       4428        937        262        236      0.201      0.474      0.795      0.650      0.726 
23     1.1354       4427        938        263        235      0.200      0.472      0.795      0.649      0.726 
24     1.1314       4424        941        266        232      0.198      0.466      0.794      0.645      0.726 
25     1.1258       4425        940        265        233      0.199      0.468      0.794      0.646      0.726 
26     1.1396       4425        940        265        233      0.199      0.468      0.794      0.646      0.726 
27     1.1228       4423        942        267        231      0.197      0.464      0.794      0.644      0.726 
28     1.1305       4426        939        264        234      0.199      0.470      0.795      0.647      0.725 
29     1.1264       4428        937        262        236      0.201      0.474      0.795      0.650      0.725 
30     1.1073       4426        939        264        234      0.199      0.470      0.795      0.647      0.725 
31     1.1195       4425        940        265        233      0.199      0.468      0.794      0.646      0.725 
32     1.1147       4422        943        268        230      0.196      0.462      0.793      0.643      0.725 
33     1.1113       4425        940        265        233      0.199      0.468      0.794      0.646      0.725 
34     1.1074       4426        939        264        234      0.199      0.470      0.795      0.647      0.725 
35     1.1061       4428        937        262        236      0.201      0.474      0.795      0.650      0.725 
36     1.1089       4429        936        261        237      0.202      0.476      0.796      0.651      0.726 
37     1.1167       4430        935        260        238      0.203      0.478      0.796      0.652      0.726 
38     1.1192       4431        934        259        239      0.204      0.480      0.797      0.653      0.727 
39     1.1089       4430        935        260        238      0.203      0.478      0.796      0.652      0.728 
40     1.1146       4426        939        264        234      0.199      0.470      0.795      0.647      0.728 
41     1.1108       4428        937        262        236      0.201      0.474      0.795      0.650      0.729 
42     1.1062       4427        938        263        235      0.200      0.472      0.795      0.649      0.729 
43     1.1093       4428        937        262        236      0.201      0.474      0.795      0.650      0.729 
44     1.1109       4429        936        261        237      0.202      0.476      0.796      0.651      0.730 
45     1.1041       4431        934        259        239      0.204      0.480      0.797      0.653      0.729 
46     1.1119       4432        933        258        240      0.205      0.482      0.797      0.654      0.729 
47      1.113       4430        935        260        238      0.203      0.478      0.796      0.652      0.729 
48     1.1088       4429        936        261        237      0.202      0.476      0.796      0.651      0.729 
49     1.1045       4429        936        261        237      0.202      0.476      0.796      0.651      0.729 
50     1.1012       4429        936        261        237      0.202      0.476      0.796      0.651      0.729 
51     1.1099       4426        939        264        234      0.199      0.470      0.795      0.647      0.729 
52     1.1071       4426        939        264        234      0.199      0.470      0.795      0.647      0.730 
53     1.0932       4428        937        262        236      0.201      0.474      0.795      0.650      0.730 
54     1.0992       4428        937        262        236      0.201      0.474      0.795      0.650      0.730 
55     1.1107       4427        938        263        235      0.200      0.472      0.795      0.649      0.730 
56     1.1035       4426        939        264        234      0.199      0.470      0.795      0.647      0.731 
57     1.1004       4425        940        265        233      0.199      0.468      0.794      0.646      0.731 
58     1.1021       4425        940        265        233      0.199      0.468      0.794      0.646      0.731 
59     1.1035       4426        939        264        234      0.199      0.470      0.795      0.647      0.732 
60     1.1043       4429        936        261        237      0.202      0.476      0.796      0.651      0.732 
61     1.0979       4429        936        261        237      0.202      0.476      0.796      0.651      0.732 
62     1.1085       4429        936        261        237      0.202      0.476      0.796      0.651      0.731 
63     1.1095       4430        935        260        238      0.203      0.478      0.796      0.652      0.731 
64     1.1096       4430        935        260        238      0.203      0.478      0.796      0.652      0.731 
65     1.1053       4430        935        260        238      0.203      0.478      0.796      0.652      0.731 
66     1.1043       4430        935        260        238      0.203      0.478      0.796      0.652      0.731 
67     1.1017       4429        936        261        237      0.202      0.476      0.796      0.651      0.732 
68     1.1014       4429        936        261        237      0.202      0.476      0.796      0.651      0.732 
69     1.1044       4429        936        261        237      0.202      0.476      0.796      0.651      0.732 
70     1.0998       4428        937        262        236      0.201      0.474      0.795      0.650      0.733 
71      1.108       4430        935        260        238      0.203      0.478      0.796      0.652      0.733 
72     1.1025       4431        934        259        239      0.204      0.480      0.797      0.653      0.733 
73      1.094       4430        935        260        238      0.203      0.478      0.796      0.652      0.733 
74     1.1021       4434        931        256        242      0.206      0.486      0.798      0.656      0.734 
75     1.1045       4433        932        257        241      0.205      0.484      0.797      0.655      0.733 
76     1.1068       4432        933        258        240      0.205      0.482      0.797      0.654      0.733 
77     1.1135       4432        933        258        240      0.205      0.482      0.797      0.654      0.733 
78     1.0953       4434        931        256        242      0.206      0.486      0.798      0.656      0.733 
79     1.0987       4433        932        257        241      0.205      0.484      0.797      0.655      0.732 
80     1.1012       4432        933        258        240      0.205      0.482      0.797      0.654      0.732 
81     1.0906       4433        932        257        241      0.205      0.484      0.797      0.655      0.733 
82     1.0993       4435        930        255        243      0.207      0.488      0.798      0.657      0.733 
83     1.0909       4439        926        251        247      0.211      0.496      0.799      0.662      0.733 
84     1.0944       4437        928        253        245      0.209      0.492      0.799      0.659      0.733 
85      1.105       4435        930        255        243      0.207      0.488      0.798      0.657      0.734 
86     1.0998       4434        931        256        242      0.206      0.486      0.798      0.656      0.734 
87     1.0997       4436        929        254        244      0.208      0.490      0.798      0.658      0.734 
88     1.0969       4435        930        255        243      0.207      0.488      0.798      0.657      0.734 
89     1.1029       4435        930        255        243      0.207      0.488      0.798      0.657      0.734 
90     1.1026       4434        931        256        242      0.206      0.486      0.798      0.656      0.735 
91     1.0934       4436        929        254        244      0.208      0.490      0.798      0.658      0.735 
92     1.1015       4436        929        254        244      0.208      0.490      0.798      0.658      0.735 
93      1.096       4439        926        251        247      0.211      0.496      0.799      0.662      0.735 
94     1.0945       4440        925        250        248      0.211      0.498      0.800      0.663      0.735 
95     1.0926       4439        926        251        247      0.211      0.496      0.799      0.662      0.735 
96      1.098       4440        925        250        248      0.211      0.498      0.800      0.663      0.735 
97     1.1145       4438        927        252        246      0.210      0.494      0.799      0.661      0.735 
98     1.0949       4437        928        253        245      0.209      0.492      0.799      0.659      0.735 
99     1.0995       4439        926        251        247      0.211      0.496      0.799      0.662      0.734 
100     1.1021       4440        925        250        248      0.211      0.498      0.800      0.663      0.734 
101     1.0939       4435        930        255        243      0.207      0.488      0.798      0.657      0.734 
102      1.091       4435        930        255        243      0.207      0.488      0.798      0.657      0.734 
103     1.0952       4433        932        257        241      0.205      0.484      0.797      0.655      0.734 
104     1.0959       4436        929        254        244      0.208      0.490      0.798      0.658      0.735 
105     1.0915       4437        928        253        245      0.209      0.492      0.799      0.659      0.735 
106     1.0945       4436        929        254        244      0.208      0.490      0.798      0.658      0.735 
107     1.0901       4436        929        254        244      0.208      0.490      0.798      0.658      0.736 
108     1.0946       4438        927        252        246      0.210      0.494      0.799      0.661      0.736 
109     1.0975       4437        928        253        245      0.209      0.492      0.799      0.659      0.736 
110     1.1014       4435        930        255        243      0.207      0.488      0.798      0.657      0.736 
111     1.0957       4434        931        256        242      0.206      0.486      0.798      0.656      0.736 
112     1.0959       4434        931        256        242      0.206      0.486      0.798      0.656      0.736 
113     1.0953       4435        930        255        243      0.207      0.488      0.798      0.657      0.736 
114     1.0952       4435        930        255        243      0.207      0.488      0.798      0.657      0.737 
115     1.0946       4436        929        254        244      0.208      0.490      0.798      0.658      0.737 
116     1.0935       4436        929        254        244      0.208      0.490      0.798      0.658      0.737 
117     1.0929       4437        928        253        245      0.209      0.492      0.799      0.659      0.737 
118     1.0886       4435        930        255        243      0.207      0.488      0.798      0.657      0.737 
119      1.095       4436        929        254        244      0.208      0.490      0.798      0.658      0.737 
120     1.0969       4437        928        253        245      0.209      0.492      0.799      0.659      0.737 
121     1.1048       4436        929        254        244      0.208      0.490      0.798      0.658      0.736 
122     1.0898       4435        930        255        243      0.207      0.488      0.798      0.657      0.736 
123     1.1022       4436        929        254        244      0.208      0.490      0.798      0.658      0.737 
124     1.0845       4435        930        255        243      0.207      0.488      0.798      0.657      0.737 
125     1.0948       4436        929        254        244      0.208      0.490      0.798      0.658      0.738 
126     1.0951       4437        928        253        245      0.209      0.492      0.799      0.659      0.738 
127     1.0852       4440        925        250        248      0.211      0.498      0.800      0.663      0.738 
128     1.0864       4441        924        249        249      0.212      0.500      0.800      0.664      0.738 
129     1.0926       4439        926        251        247      0.211      0.496      0.799      0.662      0.738 
130     1.0852       4440        925        250        248      0.211      0.498      0.800      0.663      0.738 
131     1.0932       4437        928        253        245      0.209      0.492      0.799      0.659      0.737 
132     1.0931       4437        928        252        246      0.210      0.494      0.799      0.661      0.737 
133     1.0965       4437        928        253        245      0.209      0.492      0.799      0.659      0.736 
134     1.0968       4437        928        253        245      0.209      0.492      0.799      0.659      0.737 
135     1.0847       4437        928        253        245      0.209      0.492      0.799      0.659      0.737 
136     1.0926       4437        928        253        245      0.209      0.492      0.799      0.659      0.738 
137     1.0928       4439        926        251        247      0.211      0.496      0.799      0.662      0.738 
138     1.0878       4441        924        249        249      0.212      0.500      0.800      0.664      0.739 
139      1.096       4439        926        250        248      0.211      0.498      0.799      0.663      0.739 
140     1.0931       4436        929        254        244      0.208      0.490      0.798      0.658      0.739 
141      1.091       4436        929        254        244      0.208      0.490      0.798      0.658      0.738 
142     1.0866       4436        929        254        244      0.208      0.490      0.798      0.658      0.739 
143      1.098       4438        927        252        246      0.210      0.494      0.799      0.661      0.739 
144     1.0833       4437        928        253        245      0.209      0.492      0.799      0.659      0.739 
145     1.0912       4434        931        256        242      0.206      0.486      0.798      0.656      0.738 
146     1.0885       4433        932        257        241      0.205      0.484      0.797      0.655      0.738 
147     1.0832       4433        932        257        241      0.205      0.484      0.797      0.655      0.738 
