# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.6141       1644        408         31          5      0.012      0.139      0.790      0.470      0.300 
Train:          1     1.6141       6550       1657        128         13      0.008      0.092      0.786      0.445      0.310 
All:          1     1.6141       8189       2070        159         18      0.009      0.102      0.786      0.450      0.308 
Test:          2     1.4275       1663        389         10         26      0.063      0.722      0.809      0.766      0.844 
Train:          2     1.4275       6625       1582         53         88      0.053      0.624      0.804      0.716      0.804 
All:          2     1.4275       8285       1974         63        114      0.055      0.644      0.805      0.726      0.812 
Test:          3     1.3763       1652        400         10         26      0.061      0.722      0.804      0.764      0.853 
Train:          3     1.3763       6629       1578         49         92      0.055      0.652      0.805      0.730      0.820 
All:          3     1.3763       8289       1970         59        118      0.057      0.667      0.806      0.737      0.827 
Test:          4     1.3638       1659        393         10         26      0.062      0.722      0.807      0.765      0.858 
Train:          4     1.3638       6630       1577         48         93      0.056      0.660      0.805      0.734      0.825 
All:          4     1.3638       8290       1969         58        119      0.057      0.672      0.806      0.740      0.832 
Test:          5     1.3411       1669        383          9         27      0.066      0.750      0.812      0.782      0.867 
Train:          5     1.3411       6630       1577         48         93      0.056      0.660      0.805      0.734      0.828 
All:          5     1.3411       8291       1968         57        120      0.057      0.678      0.806      0.743      0.836 
Test:          6     1.3139       1673        379          9         27      0.067      0.750      0.814      0.783      0.880 
Train:          6     1.3139       6633       1574         45         96      0.057      0.681      0.806      0.745      0.826 
All:          6     1.3139       8294       1965         54        123      0.059      0.695      0.807      0.752      0.837 
Test:          7     1.2845       1687        365         10         26      0.066      0.722      0.820      0.772      0.885 
Train:          7     1.2845       6633       1574         45         96      0.057      0.681      0.806      0.745      0.814 
All:          7     1.2845       8295       1964         53        124      0.059      0.701      0.807      0.755      0.829 
Test:          8     1.2845       1691        361          9         27      0.070      0.750      0.823      0.787      0.883 
Train:          8     1.2845       6626       1581         52         89      0.053      0.631      0.804      0.719      0.807 
All:          8     1.2845       8287       1972         61        116      0.056      0.655      0.805      0.732      0.823 
Test:          9      1.276       1691        361          9         27      0.070      0.750      0.823      0.787      0.886 
Train:          9      1.276       6632       1575         46         95      0.057      0.674      0.806      0.741      0.813 
All:          9      1.276       8295       1964         53        124      0.059      0.701      0.807      0.755      0.828 
Test:         10      1.235       1678        374         10         26      0.065      0.722      0.816      0.770      0.886 
Train:         10      1.235       6634       1573         44         97      0.058      0.688      0.806      0.748      0.821 
All:         10      1.235       8295       1964         53        124      0.059      0.701      0.807      0.755      0.834 
Test:         11     1.2208       1680        372          9         27      0.068      0.750      0.818      0.784      0.884 
Train:         11     1.2208       6634       1573         44         97      0.058      0.688      0.806      0.748      0.827 
All:         11     1.2208       8295       1964         53        124      0.059      0.701      0.807      0.755      0.839 
Test:         12     1.1918       1671        381          8         28      0.068      0.778      0.814      0.796      0.883 
Train:         12     1.1918       6635       1572         43         98      0.059      0.695      0.807      0.752      0.830 
All:         12     1.1918       8297       1962         51        126      0.060      0.712      0.807      0.760      0.841 
Test:         13     1.1788       1673        379          8         28      0.069      0.778      0.815      0.797      0.884 
Train:         13     1.1788       6635       1572         43         98      0.059      0.695      0.807      0.752      0.830 
All:         13     1.1788       8298       1961         50        127      0.061      0.718      0.807      0.763      0.841 
Test:         14     1.1498       1678        374          7         29      0.072      0.806      0.818      0.812      0.888 
Train:         14     1.1498       6635       1572         43         98      0.059      0.695      0.807      0.752      0.829 
All:         14     1.1498       8298       1961         50        127      0.061      0.718      0.807      0.763      0.841 
Test:         15     1.1287       1687        365          8         28      0.071      0.778      0.821      0.800      0.891 
Train:         15     1.1287       6636       1571         42         99      0.059      0.702      0.807      0.755      0.826 
All:         15     1.1287       8299       1960         49        128      0.061      0.723      0.807      0.766      0.839 
Test:         16      1.109       1688        364          8         28      0.071      0.778      0.822      0.800      0.893 
Train:         16      1.109       6638       1569         40        101      0.060      0.716      0.807      0.763      0.823 
All:         16      1.109       8300       1959         48        129      0.062      0.729      0.808      0.769      0.837 
Test:         17     1.0858       1694        358          8         28      0.073      0.778      0.825      0.802      0.894 
Train:         17     1.0858       6638       1569         40        101      0.060      0.716      0.807      0.763      0.824 
All:         17     1.0858       8300       1959         48        129      0.062      0.729      0.808      0.769      0.838 
Test:         18     1.0731       1688        364          7         29      0.074      0.806      0.822      0.814      0.894 
Train:         18     1.0731       6638       1569         40        101      0.060      0.716      0.807      0.763      0.828 
All:         18     1.0731       8301       1958         47        130      0.062      0.734      0.808      0.772      0.841 
Test:         19     1.0475       1681        371          7         29      0.072      0.806      0.819      0.812      0.893 
Train:         19     1.0475       6637       1570         41        100      0.060      0.709      0.807      0.759      0.832 
All:         19     1.0475       8300       1959         48        129      0.062      0.729      0.808      0.769      0.845 
Test:         20     1.0318       1684        368          7         29      0.073      0.806      0.820      0.813      0.893 
Train:         20     1.0318       6638       1569         40        101      0.060      0.716      0.807      0.763      0.833 
All:         20     1.0318       8301       1958         47        130      0.062      0.734      0.808      0.772      0.846 
Test:         21     1.0193       1685        367          7         29      0.073      0.806      0.821      0.813      0.896 
Train:         21     1.0193       6638       1569         40        101      0.060      0.716      0.807      0.763      0.833 
All:         21     1.0193       8301       1958         47        130      0.062      0.734      0.808      0.772      0.846 
Test:         22     1.0301       1685        367          7         29      0.073      0.806      0.821      0.813      0.897 
Train:         22     1.0301       6637       1570         41        100      0.060      0.709      0.807      0.759      0.832 
All:         22     1.0301       8300       1959         48        129      0.062      0.729      0.808      0.769      0.846 
Test:         23     1.0023       1684        368          7         29      0.073      0.806      0.820      0.813      0.898 
Train:         23     1.0023       6637       1570         41        100      0.060      0.709      0.807      0.759      0.833 
All:         23     1.0023       8300       1959         48        129      0.062      0.729      0.808      0.769      0.846 
Test:         24     1.0164       1683        369          7         29      0.073      0.806      0.820      0.813      0.896 
Train:         24     1.0164       6639       1568         39        102      0.061      0.723      0.807      0.766      0.836 
All:         24     1.0164       8302       1957         46        131      0.063      0.740      0.808      0.775      0.849 
Test:         25    0.99482       1681        371          7         29      0.072      0.806      0.819      0.812      0.894 
Train:         25    0.99482       6638       1569         40        101      0.060      0.716      0.807      0.763      0.839 
All:         25    0.99482       8302       1957         46        131      0.063      0.740      0.808      0.775      0.850 
Test:         26     0.9839       1679        373          7         29      0.072      0.806      0.818      0.812      0.894 
Train:         26     0.9839       6637       1570         41        100      0.060      0.709      0.807      0.759      0.840 
All:         26     0.9839       8300       1959         48        129      0.062      0.729      0.808      0.769      0.851 
Test:         27     1.0283       1675        377          7         29      0.071      0.806      0.816      0.811      0.895 
Train:         27     1.0283       6638       1569         40        101      0.060      0.716      0.807      0.763      0.840 
All:         27     1.0283       8301       1958         47        130      0.062      0.734      0.808      0.772      0.852 
Test:         28    0.97204       1675        377          8         28      0.069      0.778      0.816      0.797      0.894 
Train:         28    0.97204       6638       1569         40        101      0.060      0.716      0.807      0.763      0.841 
All:         28    0.97204       8300       1959         48        129      0.062      0.729      0.808      0.769      0.852 
Test:         29     1.0004       1684        368          9         27      0.068      0.750      0.819      0.785      0.893 
Train:         29     1.0004       6638       1569         40        101      0.060      0.716      0.807      0.763      0.842 
All:         29     1.0004       8300       1959         48        129      0.062      0.729      0.808      0.769      0.852 
Test:         30    0.98559       1673        379          9         27      0.067      0.750      0.814      0.783      0.888 
Train:         30    0.98559       6638       1569         40        101      0.060      0.716      0.807      0.763      0.843 
All:         30    0.98559       8299       1960         49        128      0.061      0.723      0.807      0.766      0.852 
Test:         31     1.0006       1671        381          9         27      0.066      0.750      0.813      0.782      0.884 
Train:         31     1.0006       6636       1571         42         99      0.059      0.702      0.807      0.755      0.843 
All:         31     1.0006       8298       1961         50        127      0.061      0.718      0.807      0.763      0.851 
Test:         32    0.98928       1675        377          9         27      0.067      0.750      0.815      0.783      0.882 
Train:         32    0.98928       6636       1571         42         99      0.059      0.702      0.807      0.755      0.843 
All:         32    0.98928       8297       1962         51        126      0.060      0.712      0.807      0.760      0.851 
Test:         33     1.0112       1674        378          9         27      0.067      0.750      0.815      0.783      0.881 
Train:         33     1.0112       6635       1572         43         98      0.059      0.695      0.807      0.752      0.843 
All:         33     1.0112       8297       1962         51        126      0.060      0.712      0.807      0.760      0.851 
Test:         34    0.98781       1672        380         10         26      0.064      0.722      0.813      0.769      0.879 
Train:         34    0.98781       6636       1571         42         99      0.059      0.702      0.807      0.755      0.843 
All:         34    0.98781       8297       1962         51        126      0.060      0.712      0.807      0.760      0.851 
Test:         35    0.97763       1675        377         10         26      0.065      0.722      0.815      0.769      0.878 
Train:         35    0.97763       6636       1571         42         99      0.059      0.702      0.807      0.755      0.843 
All:         35    0.97763       8296       1963         52        125      0.060      0.706      0.807      0.757      0.851 
Test:         36    0.96634       1681        371         10         26      0.065      0.722      0.818      0.771      0.878 
Train:         36    0.96634       6637       1570         41        100      0.060      0.709      0.807      0.759      0.844 
All:         36    0.96634       8297       1962         51        126      0.060      0.712      0.807      0.760      0.851 
Test:         37    0.96848       1679        373         10         26      0.065      0.722      0.817      0.770      0.877 
Train:         37    0.96848       6636       1571         42         99      0.059      0.702      0.807      0.755      0.844 
All:         37    0.96848       8296       1963         52        125      0.060      0.706      0.807      0.757      0.851 
Test:         38    0.97448       1680        372         10         26      0.065      0.722      0.817      0.770      0.877 
Train:         38    0.97448       6636       1571         42         99      0.059      0.702      0.807      0.755      0.844 
All:         38    0.97448       8296       1963         52        125      0.060      0.706      0.807      0.757      0.851 
Test:         39    0.96834       1677        375         10         26      0.065      0.722      0.816      0.770      0.878 
Train:         39    0.96834       6636       1571         42         99      0.059      0.702      0.807      0.755      0.845 
All:         39    0.96834       8296       1963         52        125      0.060      0.706      0.807      0.757      0.852 
Test:         40     0.9653       1680        372         10         26      0.065      0.722      0.817      0.770      0.880 
Train:         40     0.9653       6636       1571         42         99      0.059      0.702      0.807      0.755      0.845 
All:         40     0.9653       8296       1963         52        125      0.060      0.706      0.807      0.757      0.852 
Test:         41    0.96852       1683        369         10         26      0.066      0.722      0.818      0.771      0.880 
Train:         41    0.96852       6636       1571         42         99      0.059      0.702      0.807      0.755      0.845 
All:         41    0.96852       8296       1963         52        125      0.060      0.706      0.807      0.757      0.852 
Test:         42    0.97397       1681        371         10         26      0.065      0.722      0.818      0.771      0.881 
Train:         42    0.97397       6636       1571         42         99      0.059      0.702      0.807      0.755      0.845 
All:         42    0.97397       8297       1962         51        126      0.060      0.712      0.807      0.760      0.853 
Test:         43    0.97791       1682        370         10         26      0.066      0.722      0.818      0.771      0.882 
Train:         43    0.97791       6636       1571         42         99      0.059      0.702      0.807      0.755      0.846 
All:         43    0.97791       8297       1962         51        126      0.060      0.712      0.807      0.760      0.853 
Test:         44    0.96106       1681        371          9         27      0.068      0.750      0.818      0.785      0.883 
