# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4688       1649        403         29          7      0.017      0.194      0.793      0.499      0.444 
Train:          1     1.4688       6566       1641        112         29      0.017      0.206      0.790      0.503      0.456 
All:          1     1.4688       8207       2052        141         36      0.017      0.203      0.790      0.502      0.453 
Test:          2     1.4836       1655        397         14         22      0.053      0.611      0.803      0.709      0.722 
Train:          2     1.4836       6639       1568         39        102      0.061      0.723      0.807      0.766      0.808 
All:          2     1.4836       8295       1964         53        124      0.059      0.701      0.807      0.755      0.790 
Test:          3     1.1031       1655        397         14         22      0.053      0.611      0.803      0.709      0.761 
Train:          3     1.1031       6644       1563         34        107      0.064      0.759      0.809      0.784      0.838 
All:          3     1.1031       8300       1959         48        129      0.062      0.729      0.808      0.769      0.823 
Test:          4     1.0978       1653        399         14         22      0.052      0.611      0.802      0.708      0.768 
Train:          4     1.0978       6648       1559         30        111      0.066      0.787      0.810      0.799      0.848 
All:          4     1.0978       8304       1955         44        133      0.064      0.751      0.808      0.780      0.832 
Test:          5     1.1181       1648        404         13         23      0.054      0.639      0.800      0.721      0.773 
Train:          5     1.1181       6648       1559         30        111      0.066      0.787      0.810      0.799      0.852 
All:          5     1.1181       8305       1954         43        134      0.064      0.757      0.809      0.783      0.836 
Test:          6    0.95525       1648        404         12         24      0.056      0.667      0.801      0.735      0.781 
Train:          6    0.95525       6649       1558         29        112      0.067      0.794      0.810      0.802      0.861 
All:          6    0.95525       8307       1952         41        136      0.065      0.768      0.809      0.789      0.845 
Test:          7    0.95979       1640        412         11         25      0.057      0.694      0.797      0.747      0.787 
Train:          7    0.95979       6650       1557         28        113      0.068      0.801      0.810      0.806      0.867 
All:          7    0.95979       8308       1951         40        137      0.066      0.774      0.809      0.792      0.851 
Test:          8    0.90703       1638        414         11         25      0.057      0.694      0.796      0.746      0.790 
Train:          8    0.90703       6649       1558         29        112      0.067      0.794      0.810      0.802      0.873 
All:          8    0.90703       8308       1951         40        137      0.066      0.774      0.809      0.792      0.857 
Test:          9    0.87222       1630        422          9         27      0.060      0.750      0.794      0.772      0.795 
Train:          9    0.87222       6647       1560         31        110      0.066      0.780      0.809      0.795      0.879 
All:          9    0.87222       8308       1951         40        137      0.066      0.774      0.809      0.792      0.862 
Test:         10    0.88426       1642        410         10         26      0.060      0.722      0.799      0.761      0.796 
Train:         10    0.88426       6650       1557         28        113      0.068      0.801      0.810      0.806      0.884 
All:         10    0.88426       8310       1949         38        139      0.067      0.785      0.810      0.798      0.866 
Test:         11    0.90989       1637        415         11         25      0.057      0.694      0.796      0.746      0.798 
Train:         11    0.90989       6651       1556         27        114      0.068      0.809      0.810      0.809      0.889 
All:         11    0.90989       8310       1949         38        139      0.067      0.785      0.810      0.798      0.871 
Test:         12    0.87043       1631        421         10         26      0.058      0.722      0.794      0.759      0.802 
Train:         12    0.87043       6653       1554         25        116      0.069      0.823      0.811      0.817      0.893 
All:         12    0.87043       8312       1947         36        141      0.068      0.797      0.810      0.803      0.874 
Test:         13    0.85946       1629        423         10         26      0.058      0.722      0.793      0.758      0.806 
Train:         13    0.85946       6655       1552         23        118      0.071      0.837      0.811      0.824      0.896 
All:         13    0.85946       8315       1944         33        144      0.069      0.814      0.811      0.812      0.877 
Test:         14    0.85107       1630        422          9         27      0.060      0.750      0.794      0.772      0.810 
Train:         14    0.85107       6655       1552         23        118      0.071      0.837      0.811      0.824      0.898 
All:         14    0.85107       8316       1943         32        145      0.069      0.819      0.811      0.815      0.881 
Test:         15    0.81772       1631        421          9         27      0.060      0.750      0.794      0.772      0.817 
Train:         15    0.81772       6657       1550         21        120      0.072      0.851      0.812      0.831      0.901 
All:         15    0.81772       8317       1942         31        146      0.070      0.825      0.811      0.818      0.884 
Test:         16    0.79663       1641        411         10         26      0.059      0.722      0.798      0.761      0.824 
Train:         16    0.79663       6657       1550         21        120      0.072      0.851      0.812      0.831      0.904 
All:         16    0.79663       8317       1942         31        146      0.070      0.825      0.811      0.818      0.888 
Test:         17    0.84526       1639        413         10         26      0.059      0.722      0.797      0.760      0.832 
Train:         17    0.84526       6657       1550         21        120      0.072      0.851      0.812      0.831      0.907 
All:         17    0.84526       8317       1942         31        146      0.070      0.825      0.811      0.818      0.892 
Test:         18    0.80563       1641        411          9         27      0.062      0.750      0.799      0.775      0.837 
