# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3886       1674        378         18         18      0.045      0.500      0.810      0.658      0.700 
Train:          1     1.3886       6596       1611         82         59      0.035      0.418      0.797      0.611      0.665 
All:          1     1.3886       8248       2011        100         77      0.037      0.435      0.798      0.620      0.673 
Test:          2     1.3642       1666        386         17         19      0.047      0.528      0.807      0.670      0.721 
Train:          2     1.3642       6603       1604         75         66      0.040      0.468      0.799      0.636      0.699 
All:          2     1.3642       8256       2003         92         85      0.041      0.480      0.799      0.642      0.703 
Test:          3     1.3432       1673        379         17         19      0.048      0.528      0.810      0.672      0.726 
Train:          3     1.3432       6604       1603         74         67      0.040      0.475      0.799      0.640      0.712 
All:          3     1.3432       8257       2002         91         86      0.041      0.486      0.799      0.645      0.715 
Test:          4      1.335       1682        370         17         19      0.049      0.528      0.815      0.674      0.723 
Train:          4      1.335       6601       1606         77         64      0.038      0.454      0.798      0.629      0.719 
All:          4      1.335       8255       2004         93         84      0.040      0.475      0.799      0.640      0.720 
Test:          5     1.3074       1679        373         18         18      0.046      0.500      0.813      0.659      0.719 
Train:          5     1.3074       6604       1603         74         67      0.040      0.475      0.799      0.640      0.725 
All:          5     1.3074       8256       2003         92         85      0.041      0.480      0.799      0.642      0.724 
Test:          6     1.2977       1667        385         21         15      0.037      0.417      0.806      0.615      0.718 
Train:          6     1.2977       6606       1601         72         69      0.041      0.489      0.800      0.647      0.738 
All:          6     1.2977       8255       2004         93         84      0.040      0.475      0.799      0.640      0.734 
Test:          7     1.2733       1683        369         20         16      0.042      0.444      0.814      0.632      0.722 
Train:          7     1.2733       6611       1596         67         74      0.044      0.525      0.801      0.665      0.758 
All:          7     1.2733       8263       1996         85         92      0.044      0.520      0.801      0.663      0.750 
Test:          8     1.2633       1675        377         20         16      0.041      0.444      0.810      0.630      0.731 
Train:          8     1.2633       6619       1588         59         82      0.049      0.582      0.803      0.694      0.780 
All:          8     1.2633       8269       1990         79         98      0.047      0.554      0.802      0.680      0.770 
Test:          9     1.2446       1676        376         20         16      0.041      0.444      0.810      0.631      0.741 
Train:          9     1.2446       6621       1586         57         84      0.050      0.596      0.803      0.701      0.800 
All:          9     1.2446       8272       1987         76        101      0.048      0.571      0.802      0.688      0.788 
Test:         10     1.2366       1672        380         16         20      0.050      0.556      0.810      0.685      0.752 
Train:         10     1.2366       6630       1577         48         93      0.056      0.660      0.805      0.734      0.815 
All:         10     1.2366       8285       1974         63        114      0.055      0.644      0.805      0.726      0.802 
Test:         11     1.2145       1676        376         17         19      0.048      0.528      0.812      0.672      0.758 
Train:         11     1.2145       6632       1575         46         95      0.057      0.674      0.806      0.741      0.826 
All:         11     1.2145       8285       1974         63        114      0.055      0.644      0.805      0.726      0.813 
Test:         12     1.2033       1681        371         17         19      0.049      0.528      0.814      0.673      0.761 
Train:         12     1.2033       6633       1574         45         96      0.057      0.681      0.806      0.745      0.835 
All:         12     1.2033       8286       1973         62        115      0.055      0.650      0.805      0.729      0.820 
Test:         13     1.1947       1685        367         16         20      0.052      0.556      0.817      0.688      0.761 
Train:         13     1.1947       6633       1574         45         96      0.057      0.681      0.806      0.745      0.841 
All:         13     1.1947       8287       1972         61        116      0.056      0.655      0.805      0.732      0.825 
Test:         14     1.1793       1687        365         17         19      0.049      0.528      0.817      0.675      0.759 
Train:         14     1.1793       6634       1573         44         97      0.058      0.688      0.806      0.748      0.845 
All:         14     1.1793       8288       1971         60        117      0.056      0.661      0.805      0.734      0.828 
Test:         15     1.1611       1687        365         17         19      0.049      0.528      0.817      0.675      0.755 
Train:         15     1.1611       6636       1571         42         99      0.059      0.702      0.807      0.755      0.848 
All:         15     1.1611       8291       1968         57        120      0.057      0.678      0.806      0.743      0.829 
Test:         16     1.1495       1685        367         17         19      0.049      0.528      0.816      0.674      0.749 
Train:         16     1.1495       6638       1569         40        101      0.060      0.716      0.807      0.763      0.850 
All:         16     1.1495       8291       1968         57        120      0.057      0.678      0.806      0.743      0.830 
Test:         17     1.1528       1677        375         17         19      0.048      0.528      0.812      0.673      0.748 
Train:         17     1.1528       6640       1567         38        103      0.062      0.730      0.808      0.770      0.851 
All:         17     1.1528       8293       1966         55        122      0.058      0.689      0.806      0.749      0.830 
Test:         18     1.1292       1682        370         17         19      0.049      0.528      0.815      0.674      0.749 
Train:         18     1.1292       6642       1565         36        105      0.063      0.745      0.808      0.777      0.853 
All:         18     1.1292       8295       1964         53        124      0.059      0.701      0.807      0.755      0.832 
Test:         19     1.1217       1680        372         17         19      0.049      0.528      0.814      0.673      0.751 
Train:         19     1.1217       6644       1563         34        107      0.064      0.759      0.809      0.784      0.855 
All:         19     1.1217       8297       1962         51        126      0.060      0.712      0.807      0.760      0.834 
Test:         20     1.1228       1681        371         17         19      0.049      0.528      0.814      0.673      0.755 
Train:         20     1.1228       6644       1563         34        107      0.064      0.759      0.809      0.784      0.858 
All:         20     1.1228       8297       1962         51        126      0.060      0.712      0.807      0.760      0.837 
Test:         21     1.1023       1675        377         17         19      0.048      0.528      0.811      0.672      0.758 
Train:         21     1.1023       6644       1563         34        107      0.064      0.759      0.809      0.784      0.860 
All:         21     1.1023       8297       1962         51        126      0.060      0.712      0.807      0.760      0.839 
Test:         22     1.1003       1677        375         17         19      0.048      0.528      0.812      0.673      0.758 
Train:         22     1.1003       6644       1563         34        107      0.064      0.759      0.809      0.784      0.861 
All:         22     1.1003       8298       1961         50        127      0.061      0.718      0.807      0.763      0.840 
Test:         23     1.0945       1673        379         17         19      0.048      0.528      0.810      0.672      0.757 
Train:         23     1.0945       6645       1562         33        108      0.065      0.766      0.809      0.788      0.861 
All:         23     1.0945       8299       1960         49        128      0.061      0.723      0.807      0.766      0.840 
Test:         24     1.0839       1667        385         17         19      0.047      0.528      0.807      0.670      0.754 
Train:         24     1.0839       6646       1561         32        109      0.065      0.773      0.809      0.791      0.861 
All:         24     1.0839       8299       1960         49        128      0.061      0.723      0.807      0.766      0.839 
Test:         25     1.0746       1666        386         16         20      0.049      0.556      0.807      0.684      0.751 
Train:         25     1.0746       6646       1561         32        109      0.065      0.773      0.809      0.791      0.860 
All:         25     1.0746       8300       1959         48        129      0.062      0.729      0.808      0.769      0.838 
Test:         26     1.0649       1670        382         16         20      0.050      0.556      0.809      0.685      0.749 
Train:         26     1.0649       6646       1561         32        109      0.065      0.773      0.809      0.791      0.859 
All:         26     1.0649       8300       1959         48        129      0.062      0.729      0.808      0.769      0.837 
Test:         27     1.0577       1670        382         16         20      0.050      0.556      0.809      0.685      0.747 
