# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.3127       1654        398         36          0      0.000      0.000      0.792      0.403      0.196 
Train:          1     2.3127       6539       1668        139          2      0.001      0.014      0.784      0.405      0.174 
All:          1     2.3127       8173       2086        175          2      0.001      0.011      0.783      0.404      0.178 
Test:          2     1.9447       1655        397         36          0      0.000      0.000      0.793      0.403      0.184 
Train:          2     1.9447       6539       1668        139          2      0.001      0.014      0.784      0.405      0.177 
All:          2     1.9447       8173       2086        175          2      0.001      0.011      0.783      0.404      0.179 
Test:          3     1.7132       1668        384         36          0      0.000      0.000      0.799      0.406      0.196 
Train:          3     1.7132       6543       1664        135          6      0.004      0.043      0.784      0.420      0.218 
All:          3     1.7132       8177       2082        171          6      0.003      0.034      0.784      0.415      0.214 
Test:          4     1.4933       1651        401         33          3      0.007      0.083      0.792      0.444      0.421 
Train:          4     1.4933       6571       1636        107         34      0.020      0.241      0.791      0.521      0.474 
All:          4     1.4933       8209       2050        139         38      0.018      0.215      0.790      0.507      0.463 
Test:          5     1.3961       1657        395         22         14      0.034      0.389      0.800      0.598      0.613 
Train:          5     1.3961       6600       1607         78         63      0.038      0.447      0.798      0.626      0.645 
All:          5     1.3961       8249       2010         99         78      0.037      0.441      0.798      0.622      0.638 
Test:          6     1.3647       1663        389         18         18      0.044      0.500      0.805      0.655      0.665 
Train:          6     1.3647       6616       1591         62         79      0.047      0.560      0.802      0.683      0.709 
All:          6     1.3647       8268       1991         80         97      0.046      0.548      0.802      0.677      0.700 
Test:          7     1.3889       1651        401         18         18      0.043      0.500      0.799      0.652      0.689 
Train:          7     1.3889       6621       1586         57         84      0.050      0.596      0.803      0.701      0.737 
All:          7     1.3889       8273       1986         75        102      0.049      0.576      0.803      0.691      0.727 
Test:          8     1.4269       1649        403         18         18      0.043      0.500      0.798      0.652      0.700 
Train:          8     1.4269       6625       1582         53         88      0.053      0.624      0.804      0.716      0.750 
All:          8     1.4269       8277       1982         71        106      0.051      0.599      0.803      0.703      0.740 
Test:          9     1.4606       1651        401         18         18      0.043      0.500      0.799      0.652      0.706 
Train:          9     1.4606       6627       1580         51         90      0.054      0.638      0.805      0.723      0.758 
All:          9     1.4606       8279       1980         69        108      0.052      0.610      0.804      0.709      0.748 
Test:         10     1.4874       1652        400         18         18      0.043      0.500      0.800      0.653      0.710 
Train:         10     1.4874       6627       1580         51         90      0.054      0.638      0.805      0.723      0.763 
All:         10     1.4874       8279       1980         69        108      0.052      0.610      0.804      0.709      0.752 
Test:         11     1.4957       1651        401         18         18      0.043      0.500      0.799      0.652      0.712 
Train:         11     1.4957       6627       1580         51         90      0.054      0.638      0.805      0.723      0.765 
All:         11     1.4957       8279       1980         69        108      0.052      0.610      0.804      0.709      0.754 
Test:         12     1.4889       1652        400         18         18      0.043      0.500      0.800      0.653      0.712 
Train:         12     1.4889       6627       1580         51         90      0.054      0.638      0.805      0.723      0.766 
All:         12     1.4889       8279       1980         69        108      0.052      0.610      0.804      0.709      0.755 
Test:         13     1.4723       1654        398         18         18      0.043      0.500      0.801      0.653      0.712 
Train:         13     1.4723       6627       1580         51         90      0.054      0.638      0.805      0.723      0.765 
All:         13     1.4723       8279       1980         69        108      0.052      0.610      0.804      0.709      0.755 
Test:         14      1.447       1654        398         18         18      0.043      0.500      0.801      0.653      0.711 
Train:         14      1.447       6627       1580         51         90      0.054      0.638      0.805      0.723      0.764 
All:         14      1.447       8279       1980         69        108      0.052      0.610      0.804      0.709      0.753 
Test:         15     1.4167       1652        400         18         18      0.043      0.500      0.800      0.653      0.708 
Train:         15     1.4167       6628       1579         50         91      0.054      0.645      0.805      0.726      0.762 
All:         15     1.4167       8280       1979         68        109      0.052      0.616      0.804      0.711      0.751 
Test:         16     1.3899       1655        397         18         18      0.043      0.500      0.801      0.653      0.705 
Train:         16     1.3899       6627       1580         51         90      0.054      0.638      0.805      0.723      0.758 
All:         16     1.3899       8279       1980         69        108      0.052      0.610      0.804      0.709      0.747 
Test:         17     1.3638       1661        391         18         18      0.044      0.500      0.804      0.655      0.701 
Train:         17     1.3638       6626       1581         52         89      0.053      0.631      0.804      0.719      0.753 
All:         17     1.3638       8278       1981         70        107      0.051      0.605      0.803      0.706      0.743 
Test:         18     1.3398       1663        389         18         18      0.044      0.500      0.805      0.655      0.697 
Train:         18     1.3398       6619       1588         59         82      0.049      0.582      0.803      0.694      0.745 
All:         18     1.3398       8271       1988         77        100      0.048      0.565      0.802      0.686      0.736 
Test:         19      1.329       1670        382         18         18      0.045      0.500      0.808      0.657      0.690 
Train:         19      1.329       6615       1592         61         80      0.048      0.567      0.802      0.687      0.736 
All:         19      1.329       8269       1990         79         98      0.047      0.554      0.802      0.680      0.727 
Test:         20     1.3189       1677        375         18         18      0.046      0.500      0.812      0.659      0.683 
Train:         20     1.3189       6613       1594         65         76      0.046      0.539      0.801      0.672      0.724 
All:         20     1.3189       8266       1993         82         95      0.045      0.537      0.801      0.671      0.716 
Test:         21      1.313       1678        374         18         18      0.046      0.500      0.812      0.659      0.674 
Train:         21      1.313       6610       1597         68         73      0.044      0.518      0.801      0.662      0.712 
All:         21      1.313       8262       1997         86         91      0.044      0.514      0.800      0.660      0.705 
Test:         22     1.3112       1689        363         21         15      0.040      0.417      0.816      0.620      0.664 
Train:         22     1.3112       6608       1599         70         71      0.043      0.504      0.800      0.654      0.701 
All:         22     1.3112       8258       2001         90         87      0.042      0.492      0.800      0.648      0.693 
Test:         23     1.3167       1690        362         23         13      0.035      0.361      0.816      0.592      0.656 
Train:         23     1.3167       6606       1601         72         69      0.041      0.489      0.800      0.647      0.692 
All:         23     1.3167       8254       2005         94         83      0.040      0.469      0.799      0.637      0.684 
Test:         24     1.3234       1689        363         25         11      0.029      0.306      0.814      0.564      0.654 
Train:         24     1.3234       6604       1603         74         67      0.040      0.475      0.799      0.640      0.691 
All:         24     1.3234       8250       2009         98         79      0.038      0.446      0.798      0.625      0.683 
Test:         25     1.3201       1686        366         25         11      0.029      0.306      0.813      0.564      0.661 
Train:         25     1.3201       6605       1602         73         68      0.041      0.482      0.799      0.644      0.699 
All:         25     1.3201       8252       2007         96         81      0.039      0.458      0.798      0.631      0.691 
Test:         26     1.3206       1694        358         23         13      0.035      0.361      0.818      0.593      0.677 
