# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3583       1645        407         19         17      0.040      0.472      0.796      0.637      0.719 
Train:          1     1.3583       6595       1612         83         58      0.035      0.411      0.797      0.607      0.723 
All:          1     1.3583       8246       2013        102         75      0.036      0.424      0.797      0.614      0.722 
Test:          2     1.2755       1653        399         19         17      0.041      0.472      0.800      0.639      0.723 
Train:          2     1.2755       6597       1610         81         60      0.036      0.426      0.797      0.615      0.725 
All:          2     1.2755       8248       2011        100         77      0.037      0.435      0.798      0.620      0.725 
Test:          3     1.2429       1648        404         17         19      0.045      0.528      0.798      0.665      0.726 
Train:          3     1.2429       6598       1609         80         61      0.037      0.433      0.798      0.618      0.733 
All:          3     1.2429       8251       2008         97         80      0.038      0.452      0.798      0.628      0.731 
Test:          4     1.2016       1648        404         17         19      0.045      0.528      0.798      0.665      0.731 
Train:          4     1.2016       6603       1604         75         66      0.040      0.468      0.799      0.636      0.741 
All:          4     1.2016       8256       2003         92         85      0.041      0.480      0.799      0.642      0.738 
Test:          5     1.1797       1637        415         17         19      0.044      0.528      0.793      0.663      0.737 
Train:          5     1.1797       6606       1601         72         69      0.041      0.489      0.800      0.647      0.751 
All:          5     1.1797       8259       2000         89         88      0.042      0.497      0.800      0.651      0.748 
Test:          6     1.1697       1650        402         17         19      0.045      0.528      0.799      0.666      0.743 
Train:          6     1.1697       6608       1599         70         71      0.043      0.504      0.800      0.654      0.763 
All:          6     1.1697       8261       1998         87         90      0.043      0.508      0.800      0.657      0.758 
Test:          7     1.1453       1651        401         16         20      0.048      0.556      0.800      0.680      0.749 
Train:          7     1.1453       6613       1594         65         76      0.046      0.539      0.801      0.672      0.776 
All:          7     1.1453       8267       1992         81         96      0.046      0.542      0.801      0.674      0.771 
Test:          8     1.1419       1654        398         16         20      0.048      0.556      0.802      0.681      0.757 
Train:          8     1.1419       6617       1590         61         80      0.048      0.567      0.802      0.687      0.789 
All:          8     1.1419       8271       1988         77        100      0.048      0.565      0.802      0.686      0.782 
Test:          9     1.1341       1644        408         15         21      0.049      0.583      0.797      0.692      0.767 
Train:          9     1.1341       6627       1580         51         90      0.054      0.638      0.805      0.723      0.803 
All:          9     1.1341       8282       1977         66        111      0.053      0.627      0.804      0.717      0.795 
Test:         10     1.1158       1641        411         15         21      0.049      0.583      0.796      0.692      0.775 
Train:         10     1.1158       6627       1580         51         90      0.054      0.638      0.805      0.723      0.812 
All:         10     1.1158       8282       1977         66        111      0.053      0.627      0.804      0.717      0.804 
Test:         11     1.1139       1638        414         16         20      0.046      0.556      0.794      0.677      0.770 
Train:         11     1.1139       6629       1578         49         92      0.055      0.652      0.805      0.730      0.808 
All:         11     1.1139       8282       1977         66        111      0.053      0.627      0.804      0.717      0.800 
Test:         12      1.104       1646        406         16         20      0.047      0.556      0.798      0.679      0.762 
Train:         12      1.104       6625       1582         53         88      0.053      0.624      0.804      0.716      0.804 
All:         12      1.104       8279       1980         69        108      0.052      0.610      0.804      0.709      0.796 
Test:         13     1.0938       1652        400         16         20      0.048      0.556      0.801      0.680      0.759 
Train:         13     1.0938       6624       1583         54         87      0.052      0.617      0.804      0.712      0.803 
All:         13     1.0938       8278       1981         70        107      0.051      0.605      0.803      0.706      0.794 
Test:         14     1.0898       1653        399         17         19      0.045      0.528      0.801      0.667      0.758 
Train:         14     1.0898       6622       1585         56         85      0.051      0.603      0.803      0.705      0.802 
All:         14     1.0898       8275       1984         73        104      0.050      0.588      0.803      0.697      0.793 
Test:         15     1.0924       1651        401         17         19      0.045      0.528      0.800      0.666      0.759 
Train:         15     1.0924       6622       1585         56         85      0.051      0.603      0.803      0.705      0.803 
All:         15     1.0924       8275       1984         73        104      0.050      0.588      0.803      0.697      0.794 
Test:         16     1.0859       1654        398         17         19      0.046      0.528      0.801      0.667      0.761 
Train:         16     1.0859       6622       1585         56         85      0.051      0.603      0.803      0.705      0.805 
All:         16     1.0859       8275       1984         73        104      0.050      0.588      0.803      0.697      0.796 
Test:         17     1.0806       1655        397         17         19      0.046      0.528      0.802      0.667      0.764 
Train:         17     1.0806       6623       1584         55         86      0.051      0.610      0.804      0.708      0.808 
All:         17     1.0806       8276       1983         72        105      0.050      0.593      0.803      0.700      0.799 
Test:         18     1.0811       1654        398         17         19      0.046      0.528      0.801      0.667      0.768 
Train:         18     1.0811       6626       1581         52         89      0.053      0.631      0.804      0.719      0.811 
All:         18     1.0811       8279       1980         69        108      0.052      0.610      0.804      0.709      0.802 
Test:         19     1.0588       1659        393         17         19      0.046      0.528      0.804      0.668      0.775 
Train:         19     1.0588       6626       1581         52         89      0.053      0.631      0.804      0.719      0.814 
All:         19     1.0588       8281       1978         67        110      0.053      0.621      0.804      0.714      0.806 
Test:         20     1.0618       1655        397         16         20      0.048      0.556      0.802      0.681      0.778 
Train:         20     1.0618       6627       1580         51         90      0.054      0.638      0.805      0.723      0.816 
All:         20     1.0618       8281       1978         67        110      0.053      0.621      0.804      0.714      0.808 
Test:         21     1.0654       1659        393         17         19      0.046      0.528      0.804      0.668      0.776 
Train:         21     1.0654       6626       1581         52         89      0.053      0.631      0.804      0.719      0.815 
All:         21     1.0654       8279       1980         69        108      0.052      0.610      0.804      0.709      0.807 
Test:         22     1.0581       1653        399         16         20      0.048      0.556      0.801      0.681      0.773 
Train:         22     1.0581       6625       1582         53         88      0.053      0.624      0.804      0.716      0.815 
All:         22     1.0581       8279       1980         69        108      0.052      0.610      0.804      0.709      0.806 
Test:         23     1.0447       1655        397         16         20      0.048      0.556      0.802      0.681      0.773 
Train:         23     1.0447       6625       1582         53         88      0.053      0.624      0.804      0.716      0.814 
All:         23     1.0447       8279       1980         69        108      0.052      0.610      0.804      0.709      0.806 
Test:         24     1.0653       1658        394         16         20      0.048      0.556      0.804      0.682      0.773 
Train:         24     1.0653       6625       1582         53         88      0.053      0.624      0.804      0.716      0.814 
All:         24     1.0653       8279       1980         69        108      0.052      0.610      0.804      0.709      0.806 
Test:         25     1.0631       1657        395         16         20      0.048      0.556      0.803      0.682      0.774 
Train:         25     1.0631       6625       1582         53         88      0.053      0.624      0.804      0.716      0.815 
All:         25     1.0631       8279       1980         69        108      0.052      0.610      0.804      0.709      0.807 
Test:         26     1.0409       1656        396         15         21      0.050      0.583      0.803      0.695      0.777 
Train:         26     1.0409       6625       1582         53         88      0.053      0.624      0.804      0.716      0.818 
All:         26     1.0409       8280       1979         68        109      0.052      0.616      0.804      0.711      0.809 
Test:         27     1.0427       1660        392         15         21      0.051      0.583      0.805      0.696      0.782 
Train:         27     1.0427       6626       1581         52         89      0.053      0.631      0.804      0.719      0.820 
All:         27     1.0427       8281       1978         67        110      0.053      0.621      0.804      0.714      0.813 
Test:         28     1.0477       1659        393         15         21      0.051      0.583      0.805      0.696      0.784 
Train:         28     1.0477       6628       1579         50         91      0.054      0.645      0.805      0.726      0.822 
All:         28     1.0477       8283       1976         65        112      0.054      0.633      0.804      0.720      0.814 
Test:         29     1.0227       1661        391         15         21      0.051      0.583      0.806      0.696      0.786 
Train:         29     1.0227       6629       1578         49         92      0.055      0.652      0.805      0.730      0.823 
