# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3826       1693        359         16         20      0.053      0.556      0.820      0.690      0.798 
Train:          1     1.3826       6638       1569         40        101      0.060      0.716      0.807      0.763      0.827 
All:          1     1.3826       8293       1966         55        122      0.058      0.689      0.806      0.749      0.821 
Test:          2     1.3124       1686        366         15         21      0.054      0.583      0.818      0.702      0.802 
Train:          2     1.3124       6640       1567         38        103      0.062      0.730      0.808      0.770      0.837 
All:          2     1.3124       8295       1964         53        124      0.059      0.701      0.807      0.755      0.830 
Test:          3     1.2853       1678        374         15         21      0.053      0.583      0.814      0.701      0.804 
Train:          3     1.2853       6639       1568         39        102      0.061      0.723      0.807      0.766      0.841 
All:          3     1.2853       8296       1963         52        125      0.060      0.706      0.807      0.757      0.834 
Test:          4     1.2624       1685        367         15         21      0.054      0.583      0.817      0.702      0.809 
Train:          4     1.2624       6639       1568         39        102      0.061      0.723      0.807      0.766      0.842 
All:          4     1.2624       8295       1964         53        124      0.059      0.701      0.807      0.755      0.835 
Test:          5     1.2369       1678        374         13         23      0.058      0.639      0.815      0.728      0.812 
Train:          5     1.2369       6636       1571         42         99      0.059      0.702      0.807      0.755      0.840 
All:          5     1.2369       8294       1965         54        123      0.059      0.695      0.807      0.752      0.835 
Test:          6     1.2092       1674        378         13         23      0.057      0.639      0.813      0.727      0.815 
Train:          6     1.2092       6638       1569         40        101      0.060      0.716      0.807      0.763      0.839 
All:          6     1.2092       8296       1963         52        125      0.060      0.706      0.807      0.757      0.834 
Test:          7     1.1736       1673        379         13         23      0.057      0.639      0.812      0.727      0.817 
Train:          7     1.1736       6637       1570         41        100      0.060      0.709      0.807      0.759      0.839 
All:          7     1.1736       8295       1964         53        124      0.059      0.701      0.807      0.755      0.834 
Test:          8     1.1531       1669        383         12         24      0.059      0.667      0.811      0.740      0.819 
Train:          8     1.1531       6637       1570         41        100      0.060      0.709      0.807      0.759      0.840 
All:          8     1.1531       8296       1963         52        125      0.060      0.706      0.807      0.757      0.836 
Test:          9     1.1166       1670        382         12         24      0.059      0.667      0.811      0.740      0.822 
Train:          9     1.1166       6639       1568         39        102      0.061      0.723      0.807      0.766      0.844 
All:          9     1.1166       8297       1962         51        126      0.060      0.712      0.807      0.760      0.839 
Test:         10     1.1083       1673        379         12         24      0.060      0.667      0.813      0.741      0.825 
Train:         10     1.1083       6641       1566         37        104      0.062      0.738      0.808      0.773      0.845 
All:         10     1.1083       8299       1960         49        128      0.061      0.723      0.807      0.766      0.841 
Test:         11     1.0441       1674        378         11         25      0.062      0.694      0.814      0.755      0.828 
Train:         11     1.0441       6640       1567         38        103      0.062      0.730      0.808      0.770      0.842 
All:         11     1.0441       8299       1960         49        128      0.061      0.723      0.807      0.766      0.840 
Test:         12     1.0414       1671        381         10         26      0.064      0.722      0.813      0.768      0.832 
Train:         12     1.0414       6639       1568         39        102      0.061      0.723      0.807      0.766      0.841 
All:         12     1.0414       8299       1960         49        128      0.061      0.723      0.807      0.766      0.839 
Test:         13     1.0232       1669        383         12         24      0.059      0.667      0.811      0.740      0.834 
Train:         13     1.0232       6640       1567         38        103      0.062      0.730      0.808      0.770      0.844 
All:         13     1.0232       8298       1961         50        127      0.061      0.718      0.807      0.763      0.843 
Test:         14    0.98901       1666        386         12         24      0.059      0.667      0.809      0.739      0.835 
Train:         14    0.98901       6640       1567         38        103      0.062      0.730      0.808      0.770      0.847 
All:         14    0.98901       8298       1961         50        127      0.061      0.718      0.807      0.763      0.845 
Test:         15    0.99134       1673        379         13         23      0.057      0.639      0.812      0.727      0.839 
Train:         15    0.99134       6640       1567         38        103      0.062      0.730      0.808      0.770      0.847 
All:         15    0.99134       8297       1962         51        126      0.060      0.712      0.807      0.760      0.846 
Test:         16     1.0044       1675        377         13         23      0.058      0.639      0.813      0.728      0.841 
Train:         16     1.0044       6641       1566         37        104      0.062      0.738      0.808      0.773      0.849 
All:         16     1.0044       8298       1961         50        127      0.061      0.718      0.807      0.763      0.848 
Test:         17     1.0017       1681        371         13         23      0.058      0.639      0.816      0.729      0.842 
Train:         17     1.0017       6642       1565         36        105      0.063      0.745      0.808      0.777      0.851 
All:         17     1.0017       8299       1960         49        128      0.061      0.723      0.807      0.766      0.849 
Test:         18     1.0068       1685        367         13         23      0.059      0.639      0.818      0.730      0.839 
Train:         18     1.0068       6643       1564         35        106      0.063      0.752      0.808      0.781      0.854 
All:         18     1.0068       8300       1959         48        129      0.062      0.729      0.808      0.769      0.851 
