# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.7421       1671        381         10         26      0.064      0.722      0.813      0.768      0.872 
Train:          1     1.7421       6628       1579         50         91      0.054      0.645      0.805      0.726      0.783 
All:          1     1.7421       8288       1971         60        117      0.056      0.661      0.805      0.734      0.801 
Test:          2     1.3729       1692        360         10         26      0.067      0.722      0.823      0.773      0.870 
Train:          2     1.3729       6628       1579         50         91      0.054      0.645      0.805      0.726      0.798 
All:          2     1.3729       8289       1970         59        118      0.057      0.667      0.806      0.737      0.813 
Test:          3     1.5121       1696        356          9         27      0.070      0.750      0.825      0.788      0.874 
Train:          3     1.5121       6628       1579         50         91      0.054      0.645      0.805      0.726      0.803 
All:          3     1.5121       8289       1970         59        118      0.057      0.667      0.806      0.737      0.818 
Test:          4     1.4464       1688        364         10         26      0.067      0.722      0.821      0.772      0.884 
Train:          4     1.4464       6629       1578         49         92      0.055      0.652      0.805      0.730      0.808 
All:          4     1.4464       8289       1970         59        118      0.057      0.667      0.806      0.737      0.823 
Test:          5     1.3333       1669        383          8         28      0.068      0.778      0.813      0.796      0.887 
Train:          5     1.3333       6629       1578         49         92      0.055      0.652      0.805      0.730      0.802 
All:          5     1.3333       8292       1967         56        121      0.058      0.684      0.806      0.746      0.819 
Test:          6      1.295       1625        427         21         15      0.034      0.417      0.785      0.604      0.671 
Train:          6      1.295       6591       1616         87         54      0.032      0.383      0.796      0.593      0.629 
All:          6      1.295       8240       2019        108         69      0.033      0.390      0.796      0.597      0.637 
Test:          7     1.3433       1611        441         21         15      0.033      0.417      0.779      0.601      0.612 
Train:          7     1.3433       6582       1625         96         45      0.027      0.319      0.794      0.561      0.582 
All:          7     1.3433       8231       2028        117         60      0.029      0.339      0.794      0.571      0.587 
Test:          8       1.35       1630        422         16         20      0.045      0.556      0.790      0.675      0.768 
Train:          8       1.35       6609       1598         69         72      0.043      0.511      0.800      0.658      0.719 
All:          8       1.35       8263       1996         85         92      0.044      0.520      0.801      0.663      0.729 
Test:          9     1.3006       1672        380          9         27      0.066      0.750      0.814      0.782      0.878 
Train:          9     1.3006       6629       1578         49         92      0.055      0.652      0.805      0.730      0.821 
All:          9     1.3006       8290       1969         58        119      0.057      0.672      0.806      0.740      0.833 
Test:         10     1.2571       1691        361          9         27      0.070      0.750      0.823      0.787      0.896 
Train:         10     1.2571       6635       1572         43         98      0.059      0.695      0.807      0.752      0.838 
All:         10     1.2571       8296       1963         52        125      0.060      0.706      0.807      0.757      0.850 
Test:         11     1.2357       1684        368          8         28      0.071      0.778      0.820      0.799      0.897 
