# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3592       1616        436         19         17      0.038      0.472      0.782      0.630      0.747 
Train:          1     1.3592       6599       1608         79         62      0.037      0.440      0.798      0.622      0.698 
All:          1     1.3592       8249       2010         99         78      0.037      0.441      0.798      0.622      0.709 
Test:          2     1.3342       1624        428         18         18      0.040      0.500      0.786      0.646      0.774 
Train:          2     1.3342       6609       1598         69         72      0.043      0.511      0.800      0.658      0.732 
All:          2     1.3342       8260       1999         88         89      0.043      0.503      0.800      0.654      0.741 
Test:          3     1.3117       1641        411         16         20      0.046      0.556      0.795      0.678      0.802 
Train:          3     1.3117       6615       1592         63         78      0.047      0.553      0.802      0.680      0.764 
All:          3     1.3117       8269       1990         79         98      0.047      0.554      0.802      0.680      0.772 
Test:          4     1.2886       1645        407         15         21      0.049      0.583      0.798      0.692      0.830 
Train:          4     1.2886       6624       1583         54         87      0.052      0.617      0.804      0.712      0.792 
All:          4     1.2886       8278       1981         70        107      0.051      0.605      0.803      0.706      0.800 
Test:          5     1.2766       1639        413         10         26      0.059      0.722      0.797      0.760      0.849 
Train:          5     1.2766       6629       1578         49         92      0.055      0.652      0.805      0.730      0.811 
All:          5     1.2766       8288       1971         60        117      0.056      0.661      0.805      0.734      0.819 
Test:          6      1.248       1642        410          9         27      0.062      0.750      0.799      0.775      0.860 
Train:          6      1.248       6631       1576         47         94      0.056      0.667      0.806      0.737      0.824 
All:          6      1.248       8291       1968         57        120      0.057      0.678      0.806      0.743      0.831 
Test:          7      1.236       1644        408          8         28      0.064      0.778      0.801      0.789      0.866 
Train:          7      1.236       6634       1573         44         97      0.058      0.688      0.806      0.748      0.831 
All:          7      1.236       8296       1963         52        125      0.060      0.706      0.807      0.757      0.838 
Test:          8     1.2171       1648        404          8         28      0.065      0.778      0.803      0.790      0.868 
Train:          8     1.2171       6636       1571         42         99      0.059      0.702      0.807      0.755      0.834 
All:          8     1.2171       8298       1961         50        127      0.061      0.718      0.807      0.763      0.841 
Test:          9     1.2063       1653        399          6         30      0.070      0.833      0.806      0.819      0.870 
Train:          9     1.2063       6636       1571         42         99      0.059      0.702      0.807      0.755      0.836 
All:          9     1.2063       8299       1960         49        128      0.061      0.723      0.807      0.766      0.843 
Test:         10     1.1914       1657        395          7         29      0.068      0.806      0.807      0.807      0.872 
Train:         10     1.1914       6638       1569         40        101      0.060      0.716      0.807      0.763      0.837 
All:         10     1.1914       8301       1958         47        130      0.062      0.734      0.808      0.772      0.844 
Test:         11     1.1655       1660        392          8         28      0.067      0.778      0.808      0.793      0.871 
Train:         11     1.1655       6639       1568         39        102      0.061      0.723      0.807      0.766      0.837 
All:         11     1.1655       8301       1958         47        130      0.062      0.734      0.808      0.772      0.844 
Test:         12     1.1744       1664        388          8         28      0.067      0.778      0.810      0.794      0.871 
Train:         12     1.1744       6640       1567         38        103      0.062      0.730      0.808      0.770      0.837 
All:         12     1.1744       8302       1957         46        131      0.063      0.740      0.808      0.775      0.844 
Test:         13     1.1535       1663        389          8         28      0.067      0.778      0.810      0.794      0.871 
Train:         13     1.1535       6640       1567         38        103      0.062      0.730      0.808      0.770      0.837 
All:         13     1.1535       8302       1957         46        131      0.063      0.740      0.808      0.775      0.844 
Test:         14     1.1473       1667        385          8         28      0.068      0.778      0.812      0.795      0.873 
Train:         14     1.1473       6640       1567         38        103      0.062      0.730      0.808      0.770      0.838 
All:         14     1.1473       8302       1957         46        131      0.063      0.740      0.808      0.775      0.845 
Test:         15     1.1338       1668        384          8         28      0.068      0.778      0.812      0.795      0.872 
