# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.3649       1629        423         33          3      0.007      0.083      0.782      0.439      0.361 
Train:          1     2.3649       6543       1664        135          6      0.004      0.043      0.784      0.420      0.271 
All:          1     2.3649       8180       2079        168          9      0.004      0.051      0.785      0.424      0.289 
Test:          2     1.8642       1625        427         29          7      0.016      0.194      0.782      0.493      0.437 
Train:          2     1.8642       6545       1662        133          8      0.005      0.057      0.785      0.427      0.350 
All:          2     1.8642       8186       2073        162         15      0.007      0.085      0.786      0.441      0.368 
Test:          3     1.5369       1624        428         27          9      0.021      0.250      0.782      0.521      0.590 
Train:          3     1.5369       6561       1646        117         24      0.014      0.170      0.789      0.485      0.540 
All:          3     1.5369       8204       2055        144         33      0.016      0.186      0.789      0.493      0.550 
Test:          4     1.3955       1625        427         20         16      0.036      0.444      0.786      0.618      0.692 
Train:          4     1.3955       6595       1612         83         58      0.035      0.411      0.797      0.607      0.679 
All:          4     1.3955       8245       2014        103         74      0.035      0.418      0.797      0.611      0.682 
Test:          5     1.3624       1617        435         15         21      0.046      0.583      0.784      0.686      0.731 
Train:          5     1.3624       6610       1597         68         73      0.044      0.518      0.801      0.662      0.731 
All:          5     1.3624       8265       1994         83         94      0.045      0.531      0.801      0.668      0.731 
Test:          6     1.3875       1632        420         15         21      0.048      0.583      0.792      0.689      0.746 
Train:          6     1.3875       6612       1595         57         84      0.050      0.596      0.802      0.701      0.755 
All:          6     1.3875       8268       1991         72        105      0.050      0.593      0.802      0.700      0.753 
Test:          7     1.4567       1639        413         15         21      0.048      0.583      0.795      0.691      0.755 
Train:          7     1.4567       6625       1582         53         88      0.053      0.624      0.804      0.716      0.766 
All:          7     1.4567       8280       1979         68        109      0.052      0.616      0.804      0.711      0.764 
Test:          8     1.4862       1642        410         15         21      0.049      0.583      0.796      0.692      0.758 
Train:          8     1.4862       6625       1582         53         88      0.053      0.624      0.804      0.716      0.772 
All:          8     1.4862       8280       1979         68        109      0.052      0.616      0.804      0.711      0.770 
Test:          9     1.5094       1642        410         14         22      0.051      0.611      0.797      0.706      0.760 
Train:          9     1.5094       6625       1582         53         88      0.053      0.624      0.804      0.716      0.775 
All:          9     1.5094       8281       1978         67        110      0.053      0.621      0.804      0.714      0.772 
Test:         10     1.5101       1640        412         14         22      0.051      0.611      0.796      0.705      0.760 
Train:         10     1.5101       6625       1582         53         88      0.053      0.624      0.804      0.716      0.775 
All:         10     1.5101       8281       1978         67        110      0.053      0.621      0.804      0.714      0.773 
Test:         11     1.4889       1644        408         15         21      0.049      0.583      0.797      0.692      0.761 
Train:         11     1.4889       6624       1583         54         87      0.052      0.617      0.804      0.712      0.773 
All:         11     1.4889       8279       1980         69        108      0.052      0.610      0.804      0.709      0.771 
Test:         12     1.4653       1643        409         15         21      0.049      0.583      0.797      0.692      0.759 
Train:         12     1.4653       6625       1582         53         88      0.053      0.624      0.804      0.716      0.768 
All:         12     1.4653       8280       1979         68        109      0.052      0.616      0.804      0.711      0.767 
