# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4647       1618        434         17         19      0.042      0.528      0.784      0.658      0.689 
Train:          1     1.4647       6615       1592         63         78      0.047      0.553      0.802      0.680      0.745 
All:          1     1.4647       8268       1991         80         97      0.046      0.548      0.802      0.677      0.733 
Test:          2     1.3443       1665        387         13         23      0.056      0.639      0.808      0.725      0.780 
Train:          2     1.3443       6635       1572         43         98      0.059      0.695      0.807      0.752      0.831 
All:          2     1.3443       8292       1967         56        121      0.058      0.684      0.806      0.746      0.821 
Test:          3     1.3078       1664        388         13         23      0.056      0.639      0.808      0.725      0.789 
Train:          3     1.3078       6634       1573         44         97      0.058      0.688      0.806      0.748      0.834 
All:          3     1.3078       8291       1968         57        120      0.057      0.678      0.806      0.743      0.824 
Test:          4      1.306       1669        383         13         23      0.057      0.639      0.810      0.726      0.793 
Train:          4      1.306       6635       1572         43         98      0.059      0.695      0.807      0.752      0.837 
All:          4      1.306       8292       1967         56        121      0.058      0.684      0.806      0.746      0.828 
Test:          5     1.2927       1661        391         13         23      0.056      0.639      0.807      0.724      0.795 
Train:          5     1.2927       6639       1568         39        102      0.061      0.723      0.807      0.766      0.841 
All:          5     1.2927       8296       1963         52        125      0.060      0.706      0.807      0.757      0.831 
Test:          6     1.2597       1671        381         12         24      0.059      0.667      0.812      0.740      0.791 
Train:          6     1.2597       6634       1573         44         97      0.058      0.688      0.806      0.748      0.840 
All:          6     1.2597       8292       1967         56        121      0.058      0.684      0.806      0.746      0.830 
Test:          7     1.2237       1661        391         12         24      0.058      0.667      0.807      0.738      0.785 
Train:          7     1.2237       6632       1575         46         95      0.057      0.674      0.806      0.741      0.828 
All:          7     1.2237       8290       1969         58        119      0.057      0.672      0.806      0.740      0.820 
Test:          8     1.2168       1660        392         12         24      0.058      0.667      0.807      0.738      0.781 
Train:          8     1.2168       6629       1578         49         92      0.055      0.652      0.805      0.730      0.821 
All:          8     1.2168       8287       1972         61        116      0.056      0.655      0.805      0.732      0.813 
Test:          9     1.1996       1662        390         12         24      0.058      0.667      0.807      0.738      0.785 
Train:          9     1.1996       6631       1576         47         94      0.056      0.667      0.806      0.737      0.826 
All:          9     1.1996       8289       1970         59        118      0.057      0.667      0.806      0.737      0.818 
Test:         10     1.1687       1660        392         11         25      0.060      0.694      0.807      0.752      0.791 
Train:         10     1.1687       6631       1576         47         94      0.056      0.667      0.806      0.737      0.834 
All:         10     1.1687       8290       1969         58        119      0.057      0.672      0.806      0.740      0.826 
Test:         11     1.1465       1663        389         11         25      0.060      0.694      0.808      0.752      0.796 
Train:         11     1.1465       6635       1572         43         98      0.059      0.695      0.807      0.752      0.841 
All:         11     1.1465       8294       1965         54        123      0.059      0.695      0.807      0.752      0.832 
Test:         12     1.1119       1675        377         11         25      0.062      0.694      0.814      0.755      0.798 
Train:         12     1.1119       6636       1571         42         99      0.059      0.702      0.807      0.755      0.843 
All:         12     1.1119       8295       1964         53        124      0.059      0.701      0.807      0.755      0.835 
Test:         13     1.1125       1672        380         11         25      0.062      0.694      0.813      0.755      0.799 
Train:         13     1.1125       6636       1571         42         99      0.059      0.702      0.807      0.755      0.843 
All:         13     1.1125       8295       1964         53        124      0.059      0.701      0.807      0.755      0.835 
Test:         14     1.0852       1669        383         11         25      0.061      0.694      0.811      0.754      0.799 
Train:         14     1.0852       6637       1570         41        100      0.060      0.709      0.807      0.759      0.841 
All:         14     1.0852       8296       1963         52        125      0.060      0.706      0.807      0.757      0.833 
Test:         15      1.037       1672        380         11         25      0.062      0.694      0.813      0.755      0.798 
Train:         15      1.037       6634       1573         44         97      0.058      0.688      0.806      0.748      0.837 
All:         15      1.037       8293       1966         55        122      0.058      0.689      0.806      0.749      0.830 
Test:         16     1.0147       1677        375         11         25      0.062      0.694      0.815      0.756      0.799 
Train:         16     1.0147       6635       1572         43         98      0.059      0.695      0.807      0.752      0.837 
All:         16     1.0147       8294       1965         54        123      0.059      0.695      0.807      0.752      0.830 
Test:         17     1.0161       1669        383         11         25      0.061      0.694      0.811      0.754      0.806 
Train:         17     1.0161       6641       1566         37        104      0.062      0.738      0.808      0.773      0.843 
All:         17     1.0161       8301       1958         47        130      0.062      0.734      0.808      0.772      0.836 
Test:         18     1.0031       1674        378         11         25      0.062      0.694      0.814      0.755      0.813 
Train:         18     1.0031       6641       1566         37        104      0.062      0.738      0.808      0.773      0.849 
All:         18     1.0031       8300       1959         48        129      0.062      0.729      0.808      0.769      0.842 
Test:         19    0.99023       1676        376         11         25      0.062      0.694      0.815      0.756      0.816 
Train:         19    0.99023       6643       1564         35        106      0.063      0.752      0.808      0.781      0.852 
All:         19    0.99023       8302       1957         46        131      0.063      0.740      0.808      0.775      0.845 
Test:         20    0.97485       1674        378         11         25      0.062      0.694      0.814      0.755      0.818 
Train:         20    0.97485       6642       1565         36        105      0.063      0.745      0.808      0.777      0.854 
All:         20    0.97485       8301       1958         47        130      0.062      0.734      0.808      0.772      0.847 
Test:         21    0.97388       1671        381         11         25      0.062      0.694      0.812      0.754      0.821 
Train:         21    0.97388       6643       1564         35        106      0.063      0.752      0.808      0.781      0.856 
All:         21    0.97388       8302       1957         46        131      0.063      0.740      0.808      0.775      0.849 
Test:         22    0.94857       1673        379         11         25      0.062      0.694      0.813      0.755      0.824 
Train:         22    0.94857       6642       1565         36        105      0.063      0.745      0.808      0.777      0.858 
All:         22    0.94857       8301       1958         47        130      0.062      0.734      0.808      0.772      0.851 
Test:         23    0.96084       1674        378         12         24      0.060      0.667      0.813      0.741      0.827 
Train:         23    0.96084       6642       1565         36        105      0.063      0.745      0.808      0.777      0.860 
All:         23    0.96084       8300       1959         48        129      0.062      0.729      0.808      0.769      0.853 
Test:         24    0.98222       1666        386         12         24      0.059      0.667      0.809      0.739      0.828 
Train:         24    0.98222       6642       1565         36        105      0.063      0.745      0.808      0.777      0.862 
All:         24    0.98222       8300       1959         48        129      0.062      0.729      0.808      0.769      0.855 
Test:         25    0.92493       1668        384         13         23      0.057      0.639      0.810      0.726      0.830 
Train:         25    0.92493       6641       1566         37        104      0.062      0.738      0.808      0.773      0.862 
All:         25    0.92493       8300       1959         48        129      0.062      0.729      0.808      0.769      0.856 
Test:         26    0.94814       1670        382         12         24      0.059      0.667      0.811      0.740      0.831 
Train:         26    0.94814       6641       1566         37        104      0.062      0.738      0.808      0.773      0.863 
All:         26    0.94814       8299       1960         49        128      0.061      0.723      0.807      0.766      0.856 
Test:         27    0.94596       1672        380         12         24      0.059      0.667      0.812      0.741      0.832 
Train:         27    0.94596       6641       1566         37        104      0.062      0.738      0.808      0.773      0.863 
All:         27    0.94596       8299       1960         49        128      0.061      0.723      0.807      0.766      0.857 
Test:         28    0.96703       1676        376         12         24      0.060      0.667      0.814      0.742      0.832 
