# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
1     2.4101       6539       1668        139          2      0.001      0.014      0.784      0.405      0.188 
2     2.0396       6539       1668        139          2      0.001      0.014      0.784      0.405      0.196 
3     1.7084       6543       1664        135          6      0.004      0.043      0.784      0.420      0.270 
4     1.4784       6577       1630        101         40      0.024      0.284      0.793      0.543      0.527 
5     1.3836       6597       1610         81         60      0.036      0.426      0.797      0.615      0.639 
6     1.4021       6607       1600         71         70      0.042      0.496      0.800      0.651      0.684 
7     1.4384       6608       1599         70         71      0.043      0.504      0.800      0.654      0.704 
8     1.4859       6610       1597         68         73      0.044      0.518      0.801      0.662      0.715 
9     1.5182       6611       1596         67         74      0.044      0.525      0.801      0.665      0.721 
10      1.532       6612       1595         66         75      0.045      0.532      0.801      0.669      0.725 
11     1.5317       6612       1595         66         75      0.045      0.532      0.801      0.669      0.726 
12     1.5188       6612       1595         66         75      0.045      0.532      0.801      0.669      0.725 
13     1.4827       6612       1595         66         75      0.045      0.532      0.801      0.669      0.723 
14     1.4577       6608       1599         70         71      0.043      0.504      0.800      0.654      0.720 
15     1.4135       6608       1599         70         71      0.043      0.504      0.800      0.654      0.716 
16     1.3859       6609       1598         69         72      0.043      0.511      0.800      0.658      0.709 
17     1.3622       6608       1599         70         71      0.043      0.504      0.800      0.654      0.701 
18     1.3383       6608       1599         70         71      0.043      0.504      0.800      0.654      0.688 
19     1.3254       6606       1601         72         69      0.041      0.489      0.800      0.647      0.673 
20     1.3241       6601       1606         77         64      0.038      0.454      0.798      0.629      0.655 
21     1.3192       6600       1607         78         63      0.038      0.447      0.798      0.626      0.636 
22     1.3408       6596       1611         82         59      0.035      0.418      0.797      0.611      0.623 
23     1.3382       6596       1611         82         59      0.035      0.418      0.797      0.611      0.621 
24     1.3391       6597       1610         81         60      0.036      0.426      0.797      0.615      0.632 
25     1.3299       6601       1606         77         64      0.038      0.454      0.798      0.629      0.654 
26     1.3278       6602       1605         76         65      0.039      0.461      0.799      0.633      0.681 
27     1.3145       6607       1600         71         70      0.042      0.496      0.800      0.651      0.706 
28     1.3133       6613       1594         65         76      0.046      0.539      0.801      0.672      0.728 
29      1.295       6617       1590         61         80      0.048      0.567      0.802      0.687      0.745 
30     1.2851       6619       1588         59         82      0.049      0.582      0.803      0.694      0.759 
31     1.2784       6623       1584         55         86      0.051      0.610      0.804      0.708      0.769 
32     1.2651       6626       1581         52         89      0.053      0.631      0.804      0.719      0.776 
33     1.2611       6627       1580         51         90      0.054      0.638      0.805      0.723      0.782 
34     1.2652       6627       1580         51         90      0.054      0.638      0.805      0.723      0.787 
35     1.2567       6629       1578         49         92      0.055      0.652      0.805      0.730      0.791 
36     1.2587       6628       1579         50         91      0.054      0.645      0.805      0.726      0.795 
37      1.255       6629       1578         49         92      0.055      0.652      0.805      0.730      0.798 
38     1.2579       6628       1579         50         91      0.054      0.645      0.805      0.726      0.801 
39     1.2431       6630       1577         48         93      0.056      0.660      0.805      0.734      0.804 
40      1.242       6630       1577         48         93      0.056      0.660      0.805      0.734      0.806 
41      1.242       6630       1577         48         93      0.056      0.660      0.805      0.734      0.809 
42     1.2285       6630       1577         48         93      0.056      0.660      0.805      0.734      0.811 
