# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3887       1653        399         13         23      0.055      0.639      0.803      0.722      0.796 
Train:          1     1.3887       6624       1583         54         87      0.052      0.617      0.804      0.712      0.801 
All:          1     1.3887       8281       1978         67        110      0.053      0.621      0.804      0.714      0.800 
Test:          2     1.3002       1641        411         12         24      0.055      0.667      0.797      0.733      0.798 
Train:          2     1.3002       6623       1584         55         86      0.051      0.610      0.804      0.708      0.790 
All:          2     1.3002       8281       1978         67        110      0.053      0.621      0.804      0.714      0.792 
Test:          3     1.2433       1634        418         12         24      0.054      0.667      0.794      0.731      0.804 
Train:          3     1.2433       6623       1584         55         86      0.051      0.610      0.804      0.708      0.796 
All:          3     1.2433       8281       1978         67        110      0.053      0.621      0.804      0.714      0.798 
Test:          4     1.2061       1646        406         13         23      0.054      0.639      0.799      0.721      0.806 
Train:          4     1.2061       6625       1582         53         88      0.053      0.624      0.804      0.716      0.801 
All:          4     1.2061       8281       1978         67        110      0.053      0.621      0.804      0.714      0.802 
Test:          5     1.1701       1651        401         13         23      0.054      0.639      0.802      0.722      0.810 
Train:          5     1.1701       6624       1583         54         87      0.052      0.617      0.804      0.712      0.807 
All:          5     1.1701       8281       1978         67        110      0.053      0.621      0.804      0.714      0.807 
Test:          6     1.1632       1663        389         14         22      0.054      0.611      0.807      0.711      0.814 
Train:          6     1.1632       6627       1580         51         90      0.054      0.638      0.805      0.723      0.811 
All:          6     1.1632       8283       1976         65        112      0.054      0.633      0.804      0.720      0.812 
Test:          7     1.1328       1669        383         13         23      0.057      0.639      0.810      0.726      0.807 
Train:          7     1.1328       6627       1580         51         90      0.054      0.638      0.805      0.723      0.824 
All:          7     1.1328       8284       1975         64        113      0.054      0.638      0.805      0.723      0.821 
Test:          8      1.112       1665        387         13         23      0.056      0.639      0.808      0.725      0.803 
Train:          8      1.112       6630       1577         48         93      0.056      0.660      0.805      0.734      0.828 
All:          8      1.112       8287       1972         61        116      0.056      0.655      0.805      0.732      0.823 
Test:          9     1.0643       1664        388         12         24      0.058      0.667      0.808      0.739      0.797 
Train:          9     1.0643       6628       1579         50         91      0.054      0.645      0.805      0.726      0.827 
All:          9     1.0643       8286       1973         62        115      0.055      0.650      0.805      0.729      0.821 
Test:         10     1.0868       1668        384         11         25      0.061      0.694      0.811      0.754      0.797 
Train:         10     1.0868       6634       1573         44         97      0.058      0.688      0.806      0.748      0.832 
All:         10     1.0868       8293       1966         55        122      0.058      0.689      0.806      0.749      0.825 
Test:         11     1.0574       1674        378         13         23      0.057      0.639      0.813      0.727      0.789 
Train:         11     1.0574       6637       1570         41        100      0.060      0.709      0.807      0.759      0.834 
All:         11     1.0574       8294       1965         54        123      0.059      0.695      0.807      0.752      0.825 
Test:         12     1.0433       1682        370         13         23      0.059      0.639      0.817      0.729      0.784 
Train:         12     1.0433       6636       1571         42         99      0.059      0.702      0.807      0.755      0.836 
All:         12     1.0433       8294       1965         54        123      0.059      0.695      0.807      0.752      0.825 
Test:         13     1.0376       1690        362         12         24      0.062      0.667      0.821      0.745      0.783 
Train:         13     1.0376       6637       1570         41        100      0.060      0.709      0.807      0.759      0.838 
All:         13     1.0376       8297       1962         51        126      0.060      0.712      0.807      0.760      0.827 
Test:         14      1.024       1691        361         12         24      0.062      0.667      0.821      0.745      0.794 
Train:         14      1.024       6637       1570         41        100      0.060      0.709      0.807      0.759      0.845 
All:         14      1.024       8296       1963         52        125      0.060      0.706      0.807      0.757      0.835 
Test:         15    0.98417       1690        362         12         24      0.062      0.667      0.821      0.745      0.815 
Train:         15    0.98417       6638       1569         40        101      0.060      0.716      0.807      0.763      0.853 
All:         15    0.98417       8296       1963         52        125      0.060      0.706      0.807      0.757      0.845 
Test:         16    0.96963       1671        381         10         26      0.064      0.722      0.813      0.768      0.823 
Train:         16    0.96963       6634       1573         44         97      0.058      0.688      0.806      0.748      0.845 
All:         16    0.96963       8294       1965         54        123      0.059      0.695      0.807      0.752      0.840 
Test:         17      1.011       1692        360         12         24      0.062      0.667      0.822      0.746      0.815 
Train:         17      1.011       6641       1566         37        104      0.062      0.738      0.808      0.773      0.858 
All:         17      1.011       8299       1960         49        128      0.061      0.723      0.807      0.766      0.850 
Test:         18     1.0112       1669        383         10         26      0.064      0.722      0.812      0.768      0.832 
Train:         18     1.0112       6634       1573         44         97      0.058      0.688      0.806      0.748      0.857 
All:         18     1.0112       8294       1965         54        123      0.059      0.695      0.807      0.752      0.852 
