# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3463       1665        387         12         24      0.058      0.667      0.809      0.739      0.828 
Train:          1     1.3463       6626       1581         52         89      0.053      0.631      0.804      0.719      0.804 
All:          1     1.3463       8284       1975         64        113      0.054      0.638      0.805      0.723      0.809 
Test:          2     1.3039       1663        389         13         23      0.056      0.639      0.807      0.725      0.838 
Train:          2     1.3039       6628       1579         50         91      0.054      0.645      0.805      0.726      0.816 
All:          2     1.3039       8285       1974         63        114      0.055      0.644      0.805      0.726      0.820 
Test:          3     1.2804       1671        381         10         26      0.064      0.722      0.813      0.768      0.844 
Train:          3     1.2804       6633       1574         45         96      0.057      0.681      0.806      0.745      0.825 
All:          3     1.2804       8293       1966         55        122      0.058      0.689      0.806      0.749      0.829 
Test:          4     1.2427       1661        391          9         27      0.065      0.750      0.808      0.780      0.847 
Train:          4     1.2427       6634       1573         44         97      0.058      0.688      0.806      0.748      0.830 
All:          4     1.2427       8295       1964         53        124      0.059      0.701      0.807      0.755      0.834 
Test:          5     1.2155       1661        391         10         26      0.062      0.722      0.808      0.766      0.849 
Train:          5     1.2155       6636       1571         42         99      0.059      0.702      0.807      0.755      0.831 
All:          5     1.2155       8296       1963         52        125      0.060      0.706      0.807      0.757      0.835 
Test:          6     1.1995       1664        388         10         26      0.063      0.722      0.809      0.767      0.851 
Train:          6     1.1995       6636       1571         42         99      0.059      0.702      0.807      0.755      0.834 
All:          6     1.1995       8296       1963         52        125      0.060      0.706      0.807      0.757      0.838 
Test:          7     1.1776       1670        382          9         27      0.066      0.750      0.813      0.782      0.854 
Train:          7     1.1776       6637       1570         41        100      0.060      0.709      0.807      0.759      0.836 
All:          7     1.1776       8298       1961         50        127      0.061      0.718      0.807      0.763      0.840 
Test:          8     1.1355       1661        391          8         28      0.067      0.778      0.809      0.794      0.855 
Train:          8     1.1355       6638       1569         40        101      0.060      0.716      0.807      0.763      0.836 
All:          8     1.1355       8300       1959         48        129      0.062      0.729      0.808      0.769      0.840 
Test:          9     1.1103       1672        380          9         27      0.066      0.750      0.814      0.782      0.855 
Train:          9     1.1103       6637       1570         41        100      0.060      0.709      0.807      0.759      0.834 
All:          9     1.1103       8301       1958         47        130      0.062      0.734      0.808      0.772      0.839 
