# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4417       1623        429         34          2      0.005      0.056      0.778      0.423      0.445 
Train:          1     1.4417       6562       1645        116         25      0.015      0.177      0.789      0.488      0.494 
All:          1     1.4417       8198       2061        150         27      0.013      0.153      0.788      0.476      0.484 
Test:          2     1.3131       1659        393         26         10      0.025      0.278      0.799      0.543      0.597 
Train:          2     1.3131       6584       1623         94         47      0.028      0.333      0.794      0.568      0.657 
All:          2     1.3131       8228       2031        120         57      0.027      0.322      0.794      0.562      0.645 
Test:          3     1.2941       1638        414         22         14      0.033      0.389      0.791      0.594      0.668 
Train:          3     1.2941       6595       1612         83         58      0.035      0.411      0.797      0.607      0.724 
All:          3     1.2941       8243       2016        105         72      0.034      0.407      0.797      0.605      0.713 
Test:          4     1.2637       1630        422         21         15      0.034      0.417      0.788      0.606      0.681 
Train:          4     1.2637       6599       1608         79         62      0.037      0.440      0.798      0.622      0.737 
All:          4     1.2637       8247       2012        101         76      0.036      0.429      0.798      0.617      0.726 
Test:          5     1.2947       1637        415         20         16      0.037      0.444      0.792      0.621      0.681 
Train:          5     1.2947       6605       1602         73         68      0.041      0.482      0.799      0.644      0.738 
All:          5     1.2947       8254       2005         94         83      0.040      0.469      0.799      0.637      0.726 
Test:          6      1.161       1627        425         21         15      0.034      0.417      0.786      0.605      0.677 
Train:          6      1.161       6599       1608         79         62      0.037      0.440      0.798      0.622      0.732 
All:          6      1.161       8248       2011        100         77      0.037      0.435      0.798      0.620      0.721 
Test:          7     1.1676       1626        426         21         15      0.034      0.417      0.786      0.605      0.683 
Train:          7     1.1676       6605       1602         73         68      0.041      0.482      0.799      0.644      0.727 
All:          7     1.1676       8253       2006         95         82      0.039      0.463      0.799      0.634      0.718 
Test:          8     1.1536       1644        408         20         16      0.038      0.444      0.795      0.623      0.705 
Train:          8     1.1536       6612       1595         66         75      0.045      0.532      0.801      0.669      0.743 
All:          8     1.1536       8262       1997         86         91      0.044      0.514      0.800      0.660      0.735 
Test:          9     1.1499       1620        432         19         17      0.038      0.472      0.784      0.631      0.730 
Train:          9     1.1499       6614       1593         64         77      0.046      0.546      0.802      0.676      0.768 
All:          9     1.1499       8263       1996         85         92      0.044      0.520      0.801      0.663      0.761 
Test:         10     1.1518       1614        438         14         22      0.048      0.611      0.784      0.699      0.755 
Train:         10     1.1518       6621       1586         57         84      0.050      0.596      0.803      0.701      0.788 
