# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      2.647       1653        399         33          3      0.007      0.083      0.793      0.444      0.402 
Train:          1      2.647       6552       1655        126         15      0.009      0.106      0.787      0.452      0.451 
All:          1      2.647       8189       2070        159         18      0.009      0.102      0.786      0.450      0.441 
Test:          2     2.0782       1654        398         33          3      0.007      0.083      0.794      0.445      0.516 
Train:          2     2.0782       6554       1653        124         17      0.010      0.121      0.787      0.460      0.554 
All:          2     2.0782       8191       2068        157         20      0.010      0.113      0.787      0.456      0.546 
Test:          3      1.768       1654        398         32          4      0.010      0.111      0.794      0.459      0.564 
Train:          3      1.768       6556       1651        122         19      0.011      0.135      0.788      0.467      0.609 
All:          3      1.768       8194       2065        154         23      0.011      0.130      0.787      0.464      0.600 
Test:          4     1.6556       1644        408         32          4      0.010      0.111      0.789      0.456      0.587 
Train:          4     1.6556       6559       1648        119         22      0.013      0.156      0.788      0.478      0.638 
All:          4     1.6556       8197       2062        151         26      0.012      0.147      0.788      0.473      0.628 
Test:          5     1.3956       1649        403         32          4      0.010      0.111      0.792      0.457      0.598 
Train:          5     1.3956       6559       1648        119         22      0.013      0.156      0.788      0.478      0.655 
All:          5     1.3956       8198       2061        150         27      0.013      0.153      0.788      0.476      0.643 
Test:          6     1.4425       1636        416         32          4      0.010      0.111      0.785      0.454      0.604 
Train:          6     1.4425       6564       1643        114         27      0.016      0.191      0.790      0.496      0.663 
All:          6     1.4425       8202       2057        146         31      0.015      0.175      0.789      0.487      0.651 
Test:          7     1.3291       1636        416         33          3      0.007      0.083      0.785      0.440      0.608 
Train:          7     1.3291       6564       1643        114         27      0.016      0.191      0.790      0.496      0.668 
All:          7     1.3291       8201       2058        147         30      0.014      0.169      0.789      0.484      0.656 
Test:          8     1.3048       1635        417         32          4      0.010      0.111      0.785      0.454      0.612 
Train:          8     1.3048       6566       1641        112         29      0.017      0.206      0.790      0.503      0.674 
All:          8     1.3048       8204       2055        144         33      0.016      0.186      0.789      0.493      0.661 
Test:          9     1.2992       1631        421         30          6      0.014      0.167      0.784      0.481      0.616 
Train:          9     1.2992       6571       1636        107         34      0.020      0.241      0.791      0.521      0.678 
All:          9     1.2992       8209       2050        139         38      0.018      0.215      0.790      0.507      0.665 
