# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3057       1654        398         13         23      0.055      0.639      0.803      0.722      0.828 
Train:          1     1.3057       6627       1580         51         90      0.054      0.638      0.805      0.723      0.798 
All:          1     1.3057       8284       1975         64        113      0.054      0.638      0.805      0.723      0.804 
Test:          2     1.2528       1649        403         18         18      0.043      0.500      0.798      0.652      0.798 
Train:          2     1.2528       6612       1595         66         75      0.045      0.532      0.801      0.669      0.764 
All:          2     1.2528       8264       1995         84         93      0.045      0.525      0.801      0.665      0.771 
Test:          3     1.1957       1649        403         18         18      0.043      0.500      0.798      0.652      0.801 
Train:          3     1.1957       6612       1595         66         75      0.045      0.532      0.801      0.669      0.771 
All:          3     1.1957       8264       1995         84         93      0.045      0.525      0.801      0.665      0.777 
Test:          4     1.1706       1652        400         18         18      0.043      0.500      0.800      0.653      0.805 
Train:          4     1.1706       6612       1595         66         75      0.045      0.532      0.801      0.669      0.777 
All:          4     1.1706       8264       1995         84         93      0.045      0.525      0.801      0.665      0.783 
Test:          5     1.1604       1664        388         16         20      0.049      0.556      0.807      0.683      0.819 
Train:          5     1.1604       6624       1583         54         87      0.052      0.617      0.804      0.712      0.789 
All:          5     1.1604       8278       1981         70        107      0.051      0.605      0.803      0.706      0.795 
Test:          6     1.1325       1669        383         15         21      0.052      0.583      0.809      0.698      0.823 
Train:          6     1.1325       6624       1583         54         87      0.052      0.617      0.804      0.712      0.794 
All:          6     1.1325       8279       1980         69        108      0.052      0.610      0.804      0.709      0.800 
Test:          7     1.1499       1672        380         13         23      0.057      0.639      0.812      0.727      0.828 
Train:          7     1.1499       6626       1581         52         89      0.053      0.631      0.804      0.719      0.801 
All:          7     1.1499       8283       1976         65        112      0.054      0.633      0.804      0.720      0.807 
Test:          8     1.1109       1672        380         12         24      0.059      0.667      0.812      0.741      0.832 
Train:          8     1.1109       6626       1581         52         89      0.053      0.631      0.804      0.719      0.808 
All:          8     1.1109       8284       1975         64        113      0.054      0.638      0.805      0.723      0.813 
Test:          9     1.0939       1666        386         12         24      0.059      0.667      0.809      0.739      0.833 
Train:          9     1.0939       6626       1581         52         89      0.053      0.631      0.804      0.719      0.810 
All:          9     1.0939       8284       1975         64        113      0.054      0.638      0.805      0.723      0.814 
Test:         10     1.1058       1666        386         12         24      0.059      0.667      0.809      0.739      0.833 
Train:         10     1.1058       6627       1580         51         90      0.054      0.638      0.805      0.723      0.811 
All:         10     1.1058       8285       1974         63        114      0.055      0.644      0.805      0.726      0.815 
Test:         11     1.0796       1667        385         11         25      0.061      0.694      0.810      0.753      0.840 
Train:         11     1.0796       6626       1581         52         89      0.053      0.631      0.804      0.719      0.817 
All:         11     1.0796       8285       1974         63        114      0.055      0.644      0.805      0.726      0.822 
Test:         12     1.0844       1668        384         11         25      0.061      0.694      0.811      0.754      0.848 
Train:         12     1.0844       6630       1577         48         93      0.056      0.660      0.805      0.734      0.824 
All:         12     1.0844       8289       1970         59        118      0.057      0.667      0.806      0.737      0.829 
Test:         13     1.0703       1666        386         11         25      0.061      0.694      0.810      0.753      0.849 
Train:         13     1.0703       6630       1577         48         93      0.056      0.660      0.805      0.734      0.824 
All:         13     1.0703       8289       1970         59        118      0.057      0.667      0.806      0.737      0.829 
Test:         14     1.0782       1667        385         11         25      0.061      0.694      0.810      0.753      0.843 
Train:         14     1.0782       6628       1579         50         91      0.054      0.645      0.805      0.726      0.818 
All:         14     1.0782       8287       1972         61        116      0.056      0.655      0.805      0.732      0.823 
Test:         15     1.0526       1678        374         11         25      0.063      0.694      0.816      0.756      0.850 
Train:         15     1.0526       6631       1576         47         94      0.056      0.667      0.806      0.737      0.823 
All:         15     1.0526       8291       1968         57        120      0.057      0.678      0.806      0.743      0.828 
Test:         16     1.0337       1666        386          8         28      0.068      0.778      0.811      0.795      0.853 
Train:         16     1.0337       6634       1573         44         97      0.058      0.688      0.806      0.748      0.827 
All:         16     1.0337       8296       1963         52        125      0.060      0.706      0.807      0.757      0.833 
Test:         17     1.0278       1674        378         10         26      0.064      0.722      0.814      0.769      0.851 
Train:         17     1.0278       6632       1575         46         95      0.057      0.674      0.806      0.741      0.824 
All:         17     1.0278       8292       1967         56        121      0.058      0.684      0.806      0.746      0.830 
Test:         18     1.0574       1669        383         10         26      0.064      0.722      0.812      0.768      0.857 
Train:         18     1.0574       6632       1575         46         95      0.057      0.674      0.806      0.741      0.831 
All:         18     1.0574       8293       1966         55        122      0.058      0.689      0.806      0.749      0.836 
Test:         19     1.0182       1667        385         10         26      0.063      0.722      0.811      0.767      0.859 
Train:         19     1.0182       6633       1574         45         96      0.057      0.681      0.806      0.745      0.834 
All:         19     1.0182       8294       1965         54        123      0.059      0.695      0.807      0.752      0.839 
Test:         20      1.047       1669        383          9         27      0.066      0.750      0.812      0.782      0.860 
Train:         20      1.047       6632       1575         46         95      0.057      0.674      0.806      0.741      0.835 
All:         20      1.047       8293       1966         55        122      0.058      0.689      0.806      0.749      0.840 
Test:         21     1.0183       1666        386         10         26      0.063      0.722      0.810      0.767      0.859 
Train:         21     1.0183       6632       1575         46         95      0.057      0.674      0.806      0.741      0.834 
All:         21     1.0183       8292       1967         56        121      0.058      0.684      0.806      0.746      0.839 
Test:         22     1.0198       1668        384         10         26      0.063      0.722      0.811      0.768      0.859 
Train:         22     1.0198       6633       1574         45         96      0.057      0.681      0.806      0.745      0.834 
All:         22     1.0198       8293       1966         55        122      0.058      0.689      0.806      0.749      0.839 
Test:         23     1.0458       1667        385         10         26      0.063      0.722      0.811      0.767      0.860 
Train:         23     1.0458       6633       1574         45         96      0.057      0.681      0.806      0.745      0.834 
All:         23     1.0458       8293       1966         55        122      0.058      0.689      0.806      0.749      0.839 
Test:         24     1.0153       1668        384          9         27      0.066      0.750      0.812      0.781      0.858 
Train:         24     1.0153       6633       1574         45         96      0.057      0.681      0.806      0.745      0.832 
All:         24     1.0153       8294       1965         54        123      0.059      0.695      0.807      0.752      0.837 
Test:         25     0.9791       1668        384         10         26      0.063      0.722      0.811      0.768      0.858 
Train:         25     0.9791       6634       1573         44         97      0.058      0.688      0.806      0.748      0.830 
All:         25     0.9791       8294       1965         54        123      0.059      0.695      0.807      0.752      0.836 
Test:         26     1.0292       1653        399          7         29      0.068      0.806      0.806      0.806      0.868 
Train:         26     1.0292       6636       1571         42         99      0.059      0.702      0.807      0.755      0.842 
All:         26     1.0292       8298       1961         50        127      0.061      0.718      0.807      0.763      0.847 
Test:         27     1.0259       1664        388          9         27      0.065      0.750      0.810      0.780      0.863 
Train:         27     1.0259       6634       1573         44         97      0.058      0.688      0.806      0.748      0.840 
All:         27     1.0259       8295       1964         53        124      0.059      0.701      0.807      0.755      0.845 
Test:         28     1.0088       1668        384          8         28      0.068      0.778      0.812      0.795      0.860 
Train:         28     1.0088       6633       1574         45         96      0.057      0.681      0.806      0.745      0.838 
All:         28     1.0088       8295       1964         53        124      0.059      0.701      0.807      0.755      0.843 
Test:         29     1.0237       1662        390          8         28      0.067      0.778      0.809      0.794      0.862 
Train:         29     1.0237       6635       1572         43         98      0.059      0.695      0.807      0.752      0.841 
