# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: sage.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.7682       1652        400         29          7      0.017      0.194      0.795      0.500      0.470 
Train:          1     1.7682       6563       1644        115         26      0.016      0.184      0.789      0.492      0.456 
All:          1     1.7682       8204       2055        144         33      0.016      0.186      0.789      0.493      0.459 
Test:          2     1.5994       1645        407         29          7      0.017      0.194      0.791      0.498      0.384 
Train:          2     1.5994       6559       1648        119         22      0.013      0.156      0.788      0.478      0.413 
All:          2     1.5994       8200       2059        148         29      0.014      0.164      0.789      0.482      0.407 
Test:          3     1.4699       1644        408         29          7      0.017      0.194      0.791      0.498      0.360 
Train:          3     1.4699       6557       1650        121         20      0.012      0.142      0.788      0.470      0.405 
All:          3     1.4699       8199       2060        149         28      0.013      0.158      0.788      0.479      0.396 
Test:          4     1.4682       1650        402         30          6      0.015      0.167      0.793      0.485      0.398 
Train:          4     1.4682       6561       1646        117         24      0.014      0.170      0.789      0.485      0.448 
All:          4     1.4682       8201       2058        147         30      0.014      0.169      0.789      0.484      0.438 
Test:          5     1.5005       1649        403         29          7      0.017      0.194      0.793      0.499      0.465 
Train:          5     1.5005       6565       1642        113         28      0.017      0.199      0.790      0.499      0.514 
All:          5     1.5005       8206       2053        142         35      0.017      0.198      0.790      0.499      0.504 
Test:          6     1.4607       1641        411         25         11      0.026      0.306      0.791      0.553      0.528 
Train:          6     1.4607       6575       1632        103         38      0.023      0.270      0.792      0.535      0.574 
All:          6     1.4607       8220       2039        128         49      0.023      0.277      0.792      0.539      0.565 
Test:          7     1.4163       1651        401         23         13      0.031      0.361      0.797      0.583      0.585 
Train:          7     1.4163       6584       1623         94         47      0.028      0.333      0.794      0.568      0.625 
All:          7     1.4163       8231       2028        117         60      0.029      0.339      0.794      0.571      0.617 
Test:          8     1.3988       1658        394         20         16      0.039      0.444      0.802      0.626      0.641 
Train:          8     1.3988       6599       1608         79         62      0.037      0.440      0.798      0.622      0.672 
