# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gtn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.9144       1657        395         36          0      0.000      0.000      0.794      0.404      0.275 
Train:          1     1.9144       6546       1661        132          9      0.005      0.064      0.785      0.431      0.299 
All:          1     1.9144       8180       2079        168          9      0.004      0.051      0.785      0.424      0.294 
Test:          2     2.1641       1629        423         17         19      0.043      0.528      0.789      0.661      0.732 
Train:          2     2.1641       6635       1572         43         98      0.059      0.695      0.807      0.752      0.806 
All:          2     2.1641       8288       1971         60        117      0.056      0.661      0.805      0.734      0.791 
Test:          3     1.1365       1632        420         14         22      0.050      0.611      0.792      0.703      0.814 
Train:          3     1.1365       6643       1564         35        106      0.063      0.752      0.808      0.781      0.854 
All:          3     1.1365       8299       1960         49        128      0.061      0.723      0.807      0.766      0.846 
Test:          4     1.2325       1648        404         14         22      0.052      0.611      0.800      0.707      0.792 
Train:          4     1.2325       6640       1567         38        103      0.062      0.730      0.808      0.770      0.850 
All:          4     1.2325       8296       1963         52        125      0.060      0.706      0.807      0.757      0.838 
Test:          5     1.1515       1646        406         16         20      0.047      0.556      0.798      0.679      0.739 
Train:          5     1.1515       6638       1569         40        101      0.060      0.716      0.807      0.763      0.822 
All:          5     1.1515       8292       1967         56        121      0.058      0.684      0.806      0.746      0.805 
Test:          6     1.0333       1657        395         16         20      0.048      0.556      0.803      0.682      0.738 
Train:          6     1.0333       6638       1569         40        101      0.060      0.716      0.807      0.763      0.821 
All:          6     1.0333       8292       1967         56        121      0.058      0.684      0.806      0.746      0.804 
Test:          7     1.0563       1664        388         14         22      0.054      0.611      0.807      0.711      0.782 
Train:          7     1.0563       6647       1560         31        110      0.066      0.780      0.809      0.795      0.843 
All:          7     1.0563       8303       1956         45        132      0.063      0.746      0.808      0.778      0.831 
Test:          8     1.0107       1678        374          9         27      0.067      0.750      0.817      0.784      0.831 
Train:          8     1.0107       6646       1561         32        109      0.065      0.773      0.809      0.791      0.856 
All:          8     1.0107       8307       1952         41        136      0.065      0.768      0.809      0.789      0.851 
Test:          9    0.94812       1658        394          8         28      0.066      0.778      0.807      0.793      0.860 
Train:          9    0.94812       6646       1561         32        109      0.065      0.773      0.809      0.791      0.865 
All:          9    0.94812       8308       1951         40        137      0.066      0.774      0.809      0.792      0.864 
Test:         10    0.93251       1656        396          7         29      0.068      0.806      0.807      0.806      0.873 
Train:         10    0.93251       6647       1560         31        110      0.066      0.780      0.809      0.795      0.869 
All:         10    0.93251       8310       1949         38        139      0.067      0.785      0.810      0.798      0.870 
Test:         11    0.97353       1653        399          7         29      0.068      0.806      0.806      0.806      0.874 
Train:         11    0.97353       6648       1559         30        111      0.066      0.787      0.810      0.799      0.875 
All:         11    0.97353       8311       1948         37        140      0.067      0.791      0.810      0.801      0.875 
Test:         12    0.95678       1676        376          7         29      0.072      0.806      0.817      0.811      0.874 
Train:         12    0.95678       6653       1554         25        116      0.069      0.823      0.811      0.817      0.882 
All:         12    0.95678       8316       1943         32        145      0.069      0.819      0.811      0.815      0.880 
Test:         13    0.87973       1685        367          8         28      0.071      0.778      0.820      0.799      0.865 
Train:         13    0.87973       6656       1551         22        119      0.071      0.844      0.812      0.827      0.885 
All:         13    0.87973       8318       1941         30        147      0.070      0.831      0.811      0.821      0.881 
Test:         14    0.83864       1680        372          8         28      0.070      0.778      0.818      0.798      0.858 
Train:         14    0.83864       6658       1549         20        121      0.072      0.858      0.812      0.835      0.887 
All:         14    0.83864       8320       1939         28        149      0.071      0.842      0.812      0.826      0.882 
Test:         15    0.86012       1684        368          7         29      0.073      0.806      0.820      0.813      0.854 
Train:         15    0.86012       6655       1552         23        118      0.071      0.837      0.811      0.824      0.889 
All:         15    0.86012       8320       1939         28        149      0.071      0.842      0.812      0.826      0.882 
Test:         16     0.8592       1674        378          6         30      0.074      0.833      0.816      0.825      0.854 
Train:         16     0.8592       6657       1550         21        120      0.072      0.851      0.812      0.831      0.892 
All:         16     0.8592       8321       1938         27        150      0.072      0.847      0.812      0.829      0.884 
Test:         17    0.82786       1661        391          6         30      0.071      0.833      0.810      0.821      0.856 
Train:         17    0.82786       6656       1551         22        119      0.071      0.844      0.812      0.827      0.895 
All:         17    0.82786       8320       1939         28        149      0.071      0.842      0.812      0.826      0.887 
Test:         18    0.83839       1657        395          6         30      0.071      0.833      0.808      0.820      0.860 
Train:         18    0.83839       6656       1551         22        119      0.071      0.844      0.812      0.827      0.897 
All:         18    0.83839       8320       1939         28        149      0.071      0.842      0.812      0.826      0.890 
Test:         19    0.83282       1661        391          6         30      0.071      0.833      0.810      0.821      0.861 
Train:         19    0.83282       6656       1551         22        119      0.071      0.844      0.812      0.827      0.900 
All:         19    0.83282       8320       1939         28        149      0.071      0.842      0.812      0.826      0.892 
Test:         20    0.83756       1664        388          6         30      0.072      0.833      0.811      0.822      0.863 
Train:         20    0.83756       6657       1550         21        120      0.072      0.851      0.812      0.831      0.902 
All:         20    0.83756       8321       1938         27        150      0.072      0.847      0.812      0.829      0.894 
Test:         21    0.81203       1665        387          6         30      0.072      0.833      0.812      0.822      0.864 
Train:         21    0.81203       6657       1550         21        120      0.072      0.851      0.812      0.831      0.904 
All:         21    0.81203       8321       1938         27        150      0.072      0.847      0.812      0.829      0.896 
Test:         22    0.81897       1652        400          6         30      0.070      0.833      0.806      0.819      0.866 
Train:         22    0.81897       6658       1549         20        121      0.072      0.858      0.812      0.835      0.905 
All:         22    0.81897       8322       1937         26        151      0.072      0.853      0.812      0.832      0.897 
Test:         23    0.82356       1658        394          6         30      0.071      0.833      0.808      0.821      0.867 
Train:         23    0.82356       6660       1547         18        123      0.074      0.872      0.813      0.842      0.906 
All:         23    0.82356       8324       1935         24        153      0.073      0.864      0.812      0.838      0.898 
Test:         24      0.801       1669        383          6         30      0.073      0.833      0.814      0.823      0.869 
Train:         24      0.801       6660       1547         18        123      0.074      0.872      0.813      0.842      0.907 
All:         24      0.801       8324       1935         24        153      0.073      0.864      0.812      0.838      0.900 
Test:         25    0.78767       1666        386          7         29      0.070      0.806      0.812      0.809      0.872 
Train:         25    0.78767       6660       1547         18        123      0.074      0.872      0.813      0.842      0.908 
All:         25    0.78767       8323       1936         25        152      0.073      0.859      0.812      0.835      0.901 
Test:         26    0.77359       1659        393          7         29      0.069      0.806      0.808      0.807      0.875 
Train:         26    0.77359       6660       1547         18        123      0.074      0.872      0.813      0.842      0.910 
All:         26    0.77359       8323       1936         25        152      0.073      0.859      0.812      0.835      0.903 
Test:         27    0.79519       1657        395          7         29      0.068      0.806      0.807      0.807      0.879 
Train:         27    0.79519       6660       1547         18        123      0.074      0.872      0.813      0.842      0.911 
All:         27    0.79519       8323       1936         25        152      0.073      0.859      0.812      0.835      0.905 
Test:         28    0.77232       1658        394          8         28      0.066      0.778      0.807      0.793      0.881 
Train:         28    0.77232       6660       1547         18        123      0.074      0.872      0.813      0.842      0.912 
All:         28    0.77232       8322       1937         26        151      0.072      0.853      0.812      0.832      0.906 
Test:         29    0.77761       1651        401          8         28      0.065      0.778      0.804      0.791      0.883 
Train:         29    0.77761       6660       1547         18        123      0.074      0.872      0.813      0.842      0.913 
All:         29    0.77761       8322       1937         26        151      0.072      0.853      0.812      0.832      0.907 
Test:         30    0.76366       1641        411          8         28      0.064      0.778      0.799      0.789      0.884 
Train:         30    0.76366       6661       1546         17        124      0.074      0.879      0.813      0.846      0.914 
All:         30    0.76366       8323       1936         25        152      0.073      0.859      0.812      0.835      0.908 
Test:         31    0.76667       1644        408          7         29      0.066      0.806      0.801      0.803      0.885 
Train:         31    0.76667       6661       1546         17        124      0.074      0.879      0.813      0.846      0.915 
All:         31    0.76667       8324       1935         24        153      0.073      0.864      0.812      0.838      0.909 
Test:         32    0.75736       1651        401          7         29      0.067      0.806      0.805      0.805      0.885 
Train:         32    0.75736       6661       1546         17        124      0.074      0.879      0.813      0.846      0.916 
All:         32    0.75736       8324       1935         24        153      0.073      0.864      0.812      0.838      0.909 
Test:         33    0.75375       1651        401          7         29      0.067      0.806      0.805      0.805      0.885 
Train:         33    0.75375       6661       1546         17        124      0.074      0.879      0.813      0.846      0.916 
All:         33    0.75375       8324       1935         24        153      0.073      0.864      0.812      0.838      0.910 
Test:         34    0.72552       1655        397          7         29      0.068      0.806      0.807      0.806      0.885 
Train:         34    0.72552       6661       1546         17        124      0.074      0.879      0.813      0.846      0.917 
All:         34    0.72552       8324       1935         24        153      0.073      0.864      0.812      0.838      0.910 
Test:         35    0.78111       1654        398          7         29      0.068      0.806      0.806      0.806      0.884 
Train:         35    0.78111       6661       1546         17        124      0.074      0.879      0.813      0.846      0.918 
All:         35    0.78111       8324       1935         24        153      0.073      0.864      0.812      0.838      0.911 
Test:         36    0.75436       1659        393          7         29      0.069      0.806      0.808      0.807      0.884 
