# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gin.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3351       1686        366         14         22      0.057      0.611      0.818      0.716      0.816 
Train:          1     1.3351       6612       1595         66         75      0.045      0.532      0.801      0.669      0.767 
All:          1     1.3351       8268       1991         80         97      0.046      0.548      0.802      0.677      0.777 
Test:          2     1.2514       1686        366         14         22      0.057      0.611      0.818      0.716      0.829 
Train:          2     1.2514       6619       1588         59         82      0.049      0.582      0.803      0.694      0.778 
All:          2     1.2514       8277       1982         71        106      0.051      0.599      0.803      0.703      0.789 
Test:          3     1.2282       1678        374         13         23      0.058      0.639      0.815      0.728      0.835 
Train:          3     1.2282       6619       1588         59         82      0.049      0.582      0.803      0.694      0.788 
All:          3     1.2282       8277       1982         71        106      0.051      0.599      0.803      0.703      0.797 
Test:          4     1.1984       1696        356         14         22      0.058      0.611      0.823      0.719      0.840 
Train:          4     1.1984       6624       1583         54         87      0.052      0.617      0.804      0.712      0.798 
All:          4     1.1984       8281       1978         67        110      0.053      0.621      0.804      0.714      0.806 
Test:          5     1.1836       1688        364         12         24      0.062      0.667      0.820      0.745      0.831 
Train:          5     1.1836       6626       1581         52         89      0.053      0.631      0.804      0.719      0.806 
All:          5     1.1836       8284       1975         64        113      0.054      0.638      0.805      0.723      0.811 
Test:          6     1.1489       1686        366         12         24      0.062      0.667      0.819      0.744      0.798 
Train:          6     1.1489       6623       1584         55         86      0.051      0.610      0.804      0.708      0.805 
All:          6     1.1489       8281       1978         67        110      0.053      0.621      0.804      0.714      0.803 
Test:          7     1.1363       1692        360         12         24      0.062      0.667      0.822      0.746      0.802 
Train:          7     1.1363       6626       1581         52         89      0.053      0.631      0.804      0.719      0.810 
All:          7     1.1363       8284       1975         64        113      0.054      0.638      0.805      0.723      0.808 
Test:          8     1.1103       1694        358         12         24      0.063      0.667      0.823      0.746      0.830 
Train:          8     1.1103       6629       1578         49         92      0.055      0.652      0.805      0.730      0.822 
All:          8     1.1103       8288       1971         60        117      0.056      0.661      0.805      0.734      0.824 
Test:          9     1.1197       1693        359         12         24      0.063      0.667      0.822      0.746      0.840 
Train:          9     1.1197       6634       1573         44         97      0.058      0.688      0.806      0.748      0.824 
All:          9     1.1197       8292       1967         56        121      0.058      0.684      0.806      0.746      0.828 
Test:         10     1.0726       1684        368         12         24      0.061      0.667      0.818      0.744      0.841 
Train:         10     1.0726       6634       1573         44         97      0.058      0.688      0.806      0.748      0.827 
All:         10     1.0726       8292       1967         56        121      0.058      0.684      0.806      0.746      0.830 
Test:         11     1.0591       1681        371         13         23      0.058      0.639      0.816      0.729      0.837 
Train:         11     1.0591       6634       1573         44         97      0.058      0.688      0.806      0.748      0.828 
All:         11     1.0591       8293       1966         55        122      0.058      0.689      0.806      0.749      0.830 
Test:         12     1.0535       1675        377         13         23      0.058      0.639      0.813      0.728      0.846 
Train:         12     1.0535       6635       1572         43         98      0.059      0.695      0.807      0.752      0.834 
All:         12     1.0535       8293       1966         55        122      0.058      0.689      0.806      0.749      0.836 
Test:         13     1.0513       1681        371         13         23      0.058      0.639      0.816      0.729      0.856 
Train:         13     1.0513       6634       1573         44         97      0.058      0.688      0.806      0.748      0.836 
All:         13     1.0513       8293       1966         55        122      0.058      0.689      0.806      0.749      0.840 
Test:         14     1.0289       1680        372         12         24      0.061      0.667      0.816      0.743      0.851 
