# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.4101       1626        426         35          1      0.002      0.028      0.779      0.410      0.183 
Train:          1     2.4101       6539       1668        139          2      0.001      0.014      0.784      0.405      0.188 
All:          1     2.4101       8174       2085        174          3      0.001      0.017      0.784      0.407      0.187 
Test:          2     2.0396       1616        436         34          2      0.005      0.056      0.775      0.422      0.187 
Train:          2     2.0396       6539       1668        139          2      0.001      0.014      0.784      0.405      0.196 
All:          2     2.0396       8175       2084        173          4      0.002      0.023      0.784      0.410      0.194 
Test:          3     1.7084       1643        409         34          2      0.005      0.056      0.788      0.428      0.231 
Train:          3     1.7084       6543       1664        135          6      0.004      0.043      0.784      0.420      0.270 
All:          3     1.7084       8179       2080        169          8      0.004      0.045      0.784      0.421      0.262 
Test:          4     1.4784       1611        441         28          8      0.018      0.222      0.775      0.504      0.528 
Train:          4     1.4784       6577       1630        101         40      0.024      0.284      0.793      0.543      0.527 
All:          4     1.4784       8219       2040        129         48      0.023      0.271      0.792      0.536      0.527 
Test:          5     1.3836       1608        444         23         13      0.028      0.361      0.776      0.572      0.663 
Train:          5     1.3836       6597       1610         81         60      0.036      0.426      0.797      0.615      0.639 
All:          5     1.3836       8243       2016        105         72      0.034      0.407      0.797      0.605      0.643 
Test:          6     1.4021       1617        435         22         14      0.031      0.389      0.781      0.588      0.706 
Train:          6     1.4021       6607       1600         71         70      0.042      0.496      0.800      0.651      0.684 
All:          6     1.4021       8255       2004         93         84      0.040      0.475      0.799      0.640      0.688 
Test:          7     1.4384       1629        423         22         14      0.032      0.389      0.787      0.591      0.730 
Train:          7     1.4384       6608       1599         70         71      0.043      0.504      0.800      0.654      0.704 
All:          7     1.4384       8256       2003         92         85      0.041      0.480      0.799      0.642      0.710 
Test:          8     1.4859       1631        421         20         16      0.037      0.444      0.789      0.620      0.742 
Train:          8     1.4859       6610       1597         68         73      0.044      0.518      0.801      0.662      0.715 
All:          8     1.4859       8260       1999         88         89      0.043      0.503      0.800      0.654      0.721 
Test:          9     1.5182       1636        416         17         19      0.044      0.528      0.793      0.663      0.749 
Train:          9     1.5182       6611       1596         67         74      0.044      0.525      0.801      0.665      0.721 
All:          9     1.5182       8263       1996         85         92      0.044      0.520      0.801      0.663      0.727 
Test:         10      1.532       1634        418         17         19      0.043      0.528      0.792      0.662      0.753 
Train:         10      1.532       6612       1595         66         75      0.045      0.532      0.801      0.669      0.725 
All:         10      1.532       8265       1994         83         94      0.045      0.531      0.801      0.668      0.730 
Test:         11     1.5317       1636        416         17         19      0.044      0.528      0.793      0.663      0.753 
Train:         11     1.5317       6612       1595         66         75      0.045      0.532      0.801      0.669      0.726 
All:         11     1.5317       8265       1994         83         94      0.045      0.531      0.801      0.668      0.731 
Test:         12     1.5188       1633        419         17         19      0.043      0.528      0.791      0.662      0.753 
Train:         12     1.5188       6612       1595         66         75      0.045      0.532      0.801      0.669      0.725 
All:         12     1.5188       8265       1994         83         94      0.045      0.531      0.801      0.668      0.731 
Test:         13     1.4827       1632        420         18         18      0.041      0.500      0.790      0.648      0.751 
Train:         13     1.4827       6612       1595         66         75      0.045      0.532      0.801      0.669      0.723 
All:         13     1.4827       8264       1995         84         93      0.045      0.525      0.801      0.665      0.729 
Test:         14     1.4577       1627        425         19         17      0.038      0.472      0.787      0.633      0.746 
Train:         14     1.4577       6608       1599         70         71      0.043      0.504      0.800      0.654      0.720 
All:         14     1.4577       8258       2001         90         87      0.042      0.492      0.800      0.648      0.725 
Test:         15     1.4135       1629        423         20         16      0.036      0.444      0.788      0.619      0.740 
Train:         15     1.4135       6608       1599         70         71      0.043      0.504      0.800      0.654      0.716 
All:         15     1.4135       8258       2001         90         87      0.042      0.492      0.800      0.648      0.721 
Test:         16     1.3859       1627        425         20         16      0.036      0.444      0.787      0.619      0.731 
Train:         16     1.3859       6609       1598         69         72      0.043      0.511      0.800      0.658      0.709 
All:         16     1.3859       8259       2000         89         88      0.042      0.497      0.800      0.651      0.713 
Test:         17     1.3622       1624        428         20         16      0.036      0.444      0.785      0.618      0.721 
Train:         17     1.3622       6608       1599         70         71      0.043      0.504      0.800      0.654      0.701 
All:         17     1.3622       8258       2001         90         87      0.042      0.492      0.800      0.648      0.704 
Test:         18     1.3383       1630        422         20         16      0.037      0.444      0.788      0.619      0.705 
Train:         18     1.3383       6608       1599         70         71      0.043      0.504      0.800      0.654      0.688 
All:         18     1.3383       8258       2001         90         87      0.042      0.492      0.800      0.648      0.691 
Test:         19     1.3254       1621        431         20         16      0.036      0.444      0.784      0.617      0.689 
Train:         19     1.3254       6606       1601         72         69      0.041      0.489      0.800      0.647      0.673 
All:         19     1.3254       8253       2006         95         82      0.039      0.463      0.799      0.634      0.676 
Test:         20     1.3241       1621        431         21         15      0.034      0.417      0.784      0.603      0.667 
Train:         20     1.3241       6601       1606         77         64      0.038      0.454      0.798      0.629      0.655 
All:         20     1.3241       8249       2010         99         78      0.037      0.441      0.798      0.622      0.657 
Test:         21     1.3192       1630        422         22         14      0.032      0.389      0.787      0.592      0.645 
Train:         21     1.3192       6600       1607         78         63      0.038      0.447      0.798      0.626      0.636 
All:         21     1.3192       8248       2011        100         77      0.037      0.435      0.798      0.620      0.637 
Test:         22     1.3408       1649        403         24         12      0.029      0.333      0.795      0.568      0.624 
Train:         22     1.3408       6596       1611         82         59      0.035      0.418      0.797      0.611      0.623 
All:         22     1.3408       8242       2017        106         71      0.034      0.401      0.797      0.602      0.623 
Test:         23     1.3382       1652        400         25         11      0.027      0.306      0.796      0.555      0.618 
Train:         23     1.3382       6596       1611         82         59      0.035      0.418      0.797      0.611      0.621 
All:         23     1.3382       8241       2018        107         70      0.034      0.395      0.796      0.599      0.620 
Test:         24     1.3391       1651        401         25         11      0.027      0.306      0.796      0.555      0.628 
Train:         24     1.3391       6597       1610         81         60      0.036      0.426      0.797      0.615      0.632 
All:         24     1.3391       8242       2017        106         71      0.034      0.401      0.797      0.602      0.631 
Test:         25     1.3299       1645        407         23         13      0.031      0.361      0.794      0.581      0.654 
Train:         25     1.3299       6601       1606         77         64      0.038      0.454      0.798      0.629      0.654 
All:         25     1.3299       8248       2011        100         77      0.037      0.435      0.798      0.620      0.654 
Test:         26     1.3278       1645        407         20         16      0.038      0.444      0.795      0.623      0.681 
Train:         26     1.3278       6602       1605         76         65      0.039      0.461      0.799      0.633      0.681 
All:         26     1.3278       8252       2007         96         81      0.039      0.458      0.798      0.631      0.680 
Test:         27     1.3145       1646        406         20         16      0.038      0.444      0.796      0.623      0.714 
Train:         27     1.3145       6607       1600         71         70      0.042      0.496      0.800      0.651      0.706 
All:         27     1.3145       8257       2002         91         86      0.041      0.486      0.799      0.645      0.707 
Test:         28     1.3133       1633        419         20         16      0.037      0.444      0.790      0.620      0.739 
Train:         28     1.3133       6613       1594         65         76      0.046      0.539      0.801      0.672      0.728 
All:         28     1.3133       8262       1997         86         91      0.044      0.514      0.800      0.660      0.730 
Test:         29      1.295       1638        414         19         17      0.039      0.472      0.793      0.635      0.759 
Train:         29      1.295       6617       1590         61         80      0.048      0.567      0.802      0.687      0.745 
All:         29      1.295       8266       1993         82         95      0.045      0.537      0.801      0.671      0.748 
Test:         30     1.2851       1639        413         19         17      0.040      0.472      0.793      0.635      0.772 
Train:         30     1.2851       6619       1588         59         82      0.049      0.582      0.803      0.694      0.759 
All:         30     1.2851       8270       1989         78         99      0.047      0.559      0.802      0.683      0.761 
Test:         31     1.2784       1645        407         18         18      0.042      0.500      0.796      0.651      0.782 
Train:         31     1.2784       6623       1584         55         86      0.051      0.610      0.804      0.708      0.769 
