# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4034       1646        406         17         19      0.045      0.528      0.797      0.665      0.693 
Train:          1     1.4034       6627       1580         51         90      0.054      0.638      0.805      0.723      0.798 
All:          1     1.4034       8280       1979         68        109      0.052      0.616      0.804      0.711      0.777 
Test:          2     1.3179       1648        404         17         19      0.045      0.528      0.798      0.665      0.731 
Train:          2     1.3179       6634       1573         44         97      0.058      0.688      0.806      0.748      0.828 
All:          2     1.3179       8287       1972         61        116      0.056      0.655      0.805      0.732      0.809 
Test:          3     1.2915       1648        404         16         20      0.047      0.556      0.799      0.679      0.738 
Train:          3     1.2915       6635       1572         43         98      0.059      0.695      0.807      0.752      0.833 
All:          3     1.2915       8288       1971         60        117      0.056      0.661      0.805      0.734      0.814 
Test:          4     1.2797       1655        397         16         20      0.048      0.556      0.802      0.681      0.739 
Train:          4     1.2797       6636       1571         42         99      0.059      0.702      0.807      0.755      0.835 
All:          4     1.2797       8290       1969         58        119      0.057      0.672      0.806      0.740      0.816 
Test:          5      1.257       1656        396         17         19      0.046      0.528      0.802      0.667      0.734 
Train:          5      1.257       6634       1573         44         97      0.058      0.688      0.806      0.748      0.834 
All:          5      1.257       8287       1972         61        116      0.056      0.655      0.805      0.732      0.814 
Test:          6     1.2326       1657        395         18         18      0.044      0.500      0.802      0.654      0.728 
Train:          6     1.2326       6632       1575         46         95      0.057      0.674      0.806      0.741      0.832 
All:          6     1.2326       8284       1975         64        113      0.054      0.638      0.805      0.723      0.811 
Test:          7     1.2106       1664        388         19         17      0.042      0.472      0.805      0.642      0.722 
Train:          7     1.2106       6631       1576         47         94      0.056      0.667      0.806      0.737      0.829 
All:          7     1.2106       8282       1977         66        111      0.053      0.627      0.804      0.717      0.807 
Test:          8     1.1776       1660        392         18         18      0.044      0.500      0.804      0.654      0.723 
Train:          8     1.1776       6630       1577         48         93      0.056      0.660      0.805      0.734      0.830 
All:          8     1.1776       8282       1977         66        111      0.053      0.627      0.804      0.717      0.808 
Test:          9     1.1295       1670        382         18         18      0.045      0.500      0.808      0.657      0.731 
Train:          9     1.1295       6632       1575         46         95      0.057      0.674      0.806      0.741      0.836 
All:          9     1.1295       8284       1975         64        113      0.054      0.638      0.805      0.723      0.815 
Test:         10     1.0937       1663        389         17         19      0.047      0.528      0.806      0.669      0.740 
Train:         10     1.0937       6637       1570         41        100      0.060      0.709      0.807      0.759      0.843 
All:         10     1.0937       8291       1968         57        120      0.057      0.678      0.806      0.743      0.822 
Test:         11     1.0941       1659        393         17         19      0.046      0.528      0.804      0.668      0.748 
Train:         11     1.0941       6639       1568         39        102      0.061      0.723      0.807      0.766      0.847 
All:         11     1.0941       8292       1967         56        121      0.058      0.684      0.806      0.746      0.827 
Test:         12     1.0575       1665        387         17         19      0.047      0.528      0.807      0.670      0.752 
Train:         12     1.0575       6640       1567         38        103      0.062      0.730      0.808      0.770      0.850 
All:         12     1.0575       8293       1966         55        122      0.058      0.689      0.806      0.749      0.830 
Test:         13     1.0263       1675        377         17         19      0.048      0.528      0.811      0.672      0.752 
Train:         13     1.0263       6641       1566         37        104      0.062      0.738      0.808      0.773      0.851 
All:         13     1.0263       8294       1965         54        123      0.059      0.695      0.807      0.752      0.831 
Test:         14    0.98917       1683        369         16         20      0.051      0.556      0.816      0.688      0.751 
Train:         14    0.98917       6641       1566         37        104      0.062      0.738      0.808      0.773      0.851 
All:         14    0.98917       8297       1962         51        126      0.060      0.712      0.807      0.760      0.831 
Test:         15    0.98828       1680        372         15         21      0.053      0.583      0.815      0.701      0.756 
Train:         15    0.98828       6642       1565         36        105      0.063      0.745      0.808      0.777      0.854 
All:         15    0.98828       8298       1961         50        127      0.061      0.718      0.807      0.763      0.834 
Test:         16    0.96887       1679        373         15         21      0.053      0.583      0.814      0.701      0.762 
Train:         16    0.96887       6643       1564         35        106      0.063      0.752      0.808      0.781      0.857 
All:         16    0.96887       8298       1961         50        127      0.061      0.718      0.807      0.763      0.838 
Test:         17    0.95206       1682        370         15         21      0.054      0.583      0.816      0.702      0.766 
Train:         17    0.95206       6644       1563         34        107      0.064      0.759      0.809      0.784      0.859 
All:         17    0.95206       8299       1960         49        128      0.061      0.723      0.807      0.766      0.839 
Test:         18    0.98259       1684        368         14         22      0.056      0.611      0.817      0.716      0.769 
Train:         18    0.98259       6644       1563         34        107      0.064      0.759      0.809      0.784      0.860 
All:         18    0.98259       8300       1959         48        129      0.062      0.729      0.808      0.769      0.841 
Test:         19    0.96797       1680        372         14         22      0.056      0.611      0.815      0.715      0.773 
Train:         19    0.96797       6644       1563         34        107      0.064      0.759      0.809      0.784      0.862 
All:         19    0.96797       8300       1959         48        129      0.062      0.729      0.808      0.769      0.844 
Test:         20     0.9332       1683        369         14         22      0.056      0.611      0.817      0.716      0.775 
Train:         20     0.9332       6642       1565         36        105      0.063      0.745      0.808      0.777      0.863 
All:         20     0.9332       8300       1959         48        129      0.062      0.729      0.808      0.769      0.845 
Test:         21    0.94129       1681        371         14         22      0.056      0.611      0.816      0.715      0.779 
