# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      1.352       1681        371         13         23      0.058      0.639      0.816      0.729      0.817 
Train:          1      1.352       6625       1582         53         88      0.053      0.624      0.804      0.716      0.794 
All:          1      1.352       8282       1977         66        111      0.053      0.627      0.804      0.717      0.799 
Test:          2     1.3124       1683        369         14         22      0.056      0.611      0.817      0.716      0.825 
Train:          2     1.3124       6629       1578         49         92      0.055      0.652      0.805      0.730      0.803 
All:          2     1.3124       8285       1974         63        114      0.055      0.644      0.805      0.726      0.808 
Test:          3     1.2831       1676        376         14         22      0.055      0.611      0.813      0.714      0.832 
Train:          3     1.2831       6630       1577         48         93      0.056      0.660      0.805      0.734      0.809 
All:          3     1.2831       8286       1973         62        115      0.055      0.650      0.805      0.729      0.814 
Test:          4      1.243       1689        363         13         23      0.060      0.639      0.820      0.731      0.835 
Train:          4      1.243       6631       1576         47         94      0.056      0.667      0.806      0.737      0.815 
All:          4      1.243       8288       1971         60        117      0.056      0.661      0.805      0.734      0.819 
Test:          5     1.2259       1694        358         13         23      0.060      0.639      0.822      0.732      0.838 
Train:          5     1.2259       6634       1573         44         97      0.058      0.688      0.806      0.748      0.821 
All:          5     1.2259       8291       1968         57        120      0.057      0.678      0.806      0.743      0.824 
Test:          6     1.1985       1692        360         13         23      0.060      0.639      0.821      0.732      0.840 
Train:          6     1.1985       6635       1572         43         98      0.059      0.695      0.807      0.752      0.826 
All:          6     1.1985       8293       1966         55        122      0.058      0.689      0.806      0.749      0.829 
Test:          7     1.1694       1686        366         13         23      0.059      0.639      0.818      0.730      0.843 
Train:          7     1.1694       6636       1571         42         99      0.059      0.702      0.807      0.755      0.830 
All:          7     1.1694       8294       1965         54        123      0.059      0.695      0.807      0.752      0.833 
Test:          8     1.1176       1684        368         12         24      0.061      0.667      0.818      0.744      0.845 
Train:          8     1.1176       6637       1570         41        100      0.060      0.709      0.807      0.759      0.835 
All:          8     1.1176       8296       1963         52        125      0.060      0.706      0.807      0.757      0.837 
Test:          9     1.1029       1676        376         11         25      0.062      0.694      0.815      0.756      0.844 
Train:          9     1.1029       6639       1568         39        102      0.061      0.723      0.807      0.766      0.840 
All:          9     1.1029       8298       1961         50        127      0.061      0.718      0.807      0.763      0.840 
Test:         10     1.0663       1672        380         10         26      0.064      0.722      0.813      0.769      0.841 
Train:         10     1.0663       6640       1567         38        103      0.062      0.730      0.808      0.770      0.843 
All:         10     1.0663       8301       1958         47        130      0.062      0.734      0.808      0.772      0.842 
Test:         11     1.0498       1676        376          9         27      0.067      0.750      0.816      0.783      0.841 
Train:         11     1.0498       6640       1567         38        103      0.062      0.730      0.808      0.770      0.846 
All:         11     1.0498       8302       1957         46        131      0.063      0.740      0.808      0.775      0.845 
Test:         12     1.0153       1683        369          9         27      0.068      0.750      0.819      0.785      0.846 
Train:         12     1.0153       6640       1567         38        103      0.062      0.730      0.808      0.770      0.849 
All:         12     1.0153       8302       1957         46        131      0.063      0.740      0.808      0.775      0.848 
Test:         13     1.0289       1688        364          8         28      0.071      0.778      0.822      0.800      0.844 
Train:         13     1.0289       6641       1566         37        104      0.062      0.738      0.808      0.773      0.851 
All:         13     1.0289       8305       1954         43        134      0.064      0.757      0.809      0.783      0.849 
Test:         14    0.98149       1699        353          8         28      0.073      0.778      0.827      0.803      0.841 
Train:         14    0.98149       6641       1566         37        104      0.062      0.738      0.808      0.773      0.852 
All:         14    0.98149       8303       1956         45        132      0.063      0.746      0.808      0.778      0.849 
Test:         15    0.97847       1699        353          8         28      0.073      0.778      0.827      0.803      0.843 
Train:         15    0.97847       6642       1565         36        105      0.063      0.745      0.808      0.777      0.853 
All:         15    0.97847       8304       1955         44        133      0.064      0.751      0.808      0.780      0.851 
