# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: sage.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.9567       1662        390         13         23      0.056      0.639      0.807      0.724      0.805 
Train:          1     1.9567       6608       1599         70         71      0.043      0.504      0.800      0.654      0.719 
All:          1     1.9567       8266       1993         82         95      0.045      0.537      0.801      0.671      0.737 
Test:          2      1.704       1674        378         16         20      0.050      0.556      0.811      0.686      0.767 
Train:          2      1.704       6604       1603         74         67      0.040      0.475      0.799      0.640      0.685 
All:          2      1.704       8258       2001         90         87      0.042      0.492      0.800      0.648      0.701 
Test:          3     1.4385       1679        373         21         15      0.039      0.417      0.811      0.617      0.716 
Train:          3     1.4385       6601       1606         77         64      0.038      0.454      0.798      0.629      0.649 
All:          3     1.4385       8250       2009         98         79      0.038      0.446      0.798      0.625      0.662 
Test:          4     1.3873       1665        387         21         15      0.037      0.417      0.805      0.614      0.678 
Train:          4     1.3873       6597       1610         81         60      0.036      0.426      0.797      0.615      0.625 
All:          4     1.3873       8247       2012        101         76      0.036      0.429      0.798      0.617      0.636 
Test:          5     1.3297       1678        374         21         15      0.039      0.417      0.811      0.617      0.665 
Train:          5     1.3297       6598       1609         80         61      0.037      0.433      0.798      0.618      0.615 
All:          5     1.3297       8247       2012        101         76      0.036      0.429      0.798      0.617      0.625 
Test:          6     1.3811       1688        364         22         14      0.037      0.389      0.815      0.606      0.665 
Train:          6     1.3811       6598       1609         80         61      0.037      0.433      0.798      0.618      0.617 
All:          6     1.3811       8247       2012        101         76      0.036      0.429      0.798      0.617      0.627 
Test:          7     1.3496       1691        361         20         16      0.042      0.444      0.818      0.634      0.674 
Train:          7     1.3496       6598       1609         80         61      0.037      0.433      0.798      0.618      0.626 
All:          7     1.3496       8249       2010         99         78      0.037      0.441      0.798      0.622      0.636 
Test:          8     1.3491       1688        364         19         17      0.045      0.472      0.817      0.647      0.687 
Train:          8     1.3491       6598       1609         80         61      0.037      0.433      0.798      0.618      0.639 
All:          8     1.3491       8249       2010         99         78      0.037      0.441      0.798      0.622      0.649 
Test:          9     1.2985       1682        370         17         19      0.049      0.528      0.815      0.674      0.704 
Train:          9     1.2985       6602       1605         76         65      0.039      0.461      0.799      0.633      0.653 
All:          9     1.2985       8255       2004         93         84      0.040      0.475      0.799      0.640      0.664 
Test:         10     1.2905       1681        371         17         19      0.049      0.528      0.814      0.673      0.723 
Train:         10     1.2905       6607       1600         71         70      0.042      0.496      0.800      0.651      0.668 
All:         10     1.2905       8260       1999         88         89      0.043      0.503      0.800      0.654      0.679 
Test:         11     1.2523       1677        375         16         20      0.051      0.556      0.813      0.686      0.744 
Train:         11     1.2523       6610       1597         68         73      0.044      0.518      0.801      0.662      0.682 
All:         11     1.2523       8264       1995         84         93      0.045      0.525      0.801      0.665      0.695 
Test:         12     1.2787       1678        374         16         20      0.051      0.556      0.813      0.687      0.762 
Train:         12     1.2787       6613       1594         65         76      0.046      0.539      0.801      0.672      0.696 
All:         12     1.2787       8267       1992         81         96      0.046      0.542      0.801      0.674      0.709 
Test:         13     1.2612       1688        364         16         20      0.052      0.556      0.818      0.689      0.779 
Train:         13     1.2612       6613       1594         65         76      0.046      0.539      0.801      0.672      0.707 
All:         13     1.2612       8268       1991         80         97      0.046      0.548      0.802      0.677      0.721 
Test:         14     1.2611       1693        359         15         21      0.055      0.583      0.821      0.704      0.789 
Train:         14     1.2611       6614       1593         64         77      0.046      0.546      0.802      0.676      0.716 
All:         14     1.2611       8270       1989         78         99      0.047      0.559      0.802      0.683      0.731 
