# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3007       1659        393         13         23      0.055      0.639      0.806      0.724      0.832 
Train:          1     1.3007       6622       1585         56         85      0.051      0.603      0.803      0.705      0.808 
All:          1     1.3007       8279       1980         69        108      0.052      0.610      0.804      0.709      0.813 
Test:          2     1.2606       1657        395         10         26      0.062      0.722      0.806      0.765      0.836 
Train:          2     1.2606       6626       1581         52         89      0.053      0.631      0.804      0.719      0.816 
All:          2     1.2606       8286       1973         62        115      0.055      0.650      0.805      0.729      0.820 
Test:          3     1.2442       1669        383         11         25      0.061      0.694      0.811      0.754      0.839 
Train:          3     1.2442       6636       1571         42         99      0.059      0.702      0.807      0.755      0.823 
All:          3     1.2442       8295       1964         53        124      0.059      0.701      0.807      0.755      0.827 
Test:          4     1.2067       1667        385         11         25      0.061      0.694      0.810      0.753      0.836 
Train:          4     1.2067       6632       1575         46         95      0.057      0.674      0.806      0.741      0.827 
All:          4     1.2067       8292       1967         56        121      0.058      0.684      0.806      0.746      0.829 
Test:          5     1.1854       1669        383         11         25      0.061      0.694      0.811      0.754      0.826 
Train:          5     1.1854       6632       1575         46         95      0.057      0.674      0.806      0.741      0.825 
All:          5     1.1854       8291       1968         57        120      0.057      0.678      0.806      0.743      0.825 
Test:          6      1.182       1662        390         11         25      0.060      0.694      0.808      0.752      0.822 
Train:          6      1.182       6632       1575         46         95      0.057      0.674      0.806      0.741      0.825 
All:          6      1.182       8291       1968         57        120      0.057      0.678      0.806      0.743      0.824 
Test:          7      1.152       1670        382         11         25      0.061      0.694      0.812      0.754      0.823 
Train:          7      1.152       6632       1575         46         95      0.057      0.674      0.806      0.741      0.828 
All:          7      1.152       8292       1967         56        121      0.058      0.684      0.806      0.746      0.827 
Test:          8     1.1237       1666        386         11         25      0.061      0.694      0.810      0.753      0.825 
Train:          8     1.1237       6634       1573         44         97      0.058      0.688      0.806      0.748      0.831 
All:          8     1.1237       8293       1966         55        122      0.058      0.689      0.806      0.749      0.830 
