# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      3.599       1652        400         33          3      0.007      0.083      0.793      0.444      0.310 
Train:          1      3.599       6541       1666        137          4      0.002      0.028      0.784      0.413      0.252 
All:          1      3.599       8179       2080        169          8      0.004      0.045      0.784      0.421      0.263 
Test:          2     2.5877       1650        402         31          5      0.012      0.139      0.793      0.471      0.318 
Train:          2     2.5877       6543       1664        135          6      0.004      0.043      0.784      0.420      0.277 
All:          2     2.5877       8182       2077        166         11      0.005      0.062      0.785      0.430      0.285 
Test:          3     2.1702       1651        401         32          4      0.010      0.111      0.793      0.458      0.360 
Train:          3     2.1702       6546       1661        132          9      0.005      0.064      0.785      0.431      0.323 
All:          3     2.1702       8184       2075        164         13      0.006      0.073      0.785      0.436      0.330 
Test:          4      1.808       1643        409         32          4      0.010      0.111      0.789      0.456      0.435 
Train:          4      1.808       6550       1657        128         13      0.008      0.092      0.786      0.445      0.395 
All:          4      1.808       8188       2071        160         17      0.008      0.096      0.786      0.447      0.403 
Test:          5     1.6385       1656        396         28          8      0.020      0.222      0.797      0.515      0.496 
Train:          5     1.6385       6557       1650        119         22      0.013      0.156      0.788      0.477      0.465 
All:          5     1.6385       8201       2058        147         30      0.014      0.169      0.789      0.484      0.471 
Test:          6     1.5332       1639        413         26         10      0.024      0.278      0.790      0.538      0.547 
Train:          6     1.5332       6569       1638        109         32      0.019      0.227      0.791      0.514      0.524 
All:          6     1.5332       8213       2046        135         42      0.020      0.237      0.791      0.519      0.528 
Test:          7     1.5743       1644        408         26         10      0.024      0.278      0.792      0.539      0.587 
Train:          7     1.5743       6573       1634        105         36      0.022      0.255      0.792      0.528      0.569 
All:          7     1.5743       8217       2042        131         46      0.022      0.260      0.792      0.530      0.573 
Test:          8     1.5283       1634        418         25         11      0.026      0.306      0.788      0.551      0.616 
Train:          8     1.5283       6575       1632        103         38      0.023      0.270      0.792      0.535      0.603 
All:          8     1.5283       8220       2039        128         49      0.023      0.277      0.792      0.539      0.605 
Test:          9     1.5016       1623        429         24         12      0.027      0.333      0.783      0.562      0.632 
Train:          9     1.5016       6575       1632        103         38      0.023      0.270      0.792      0.535      0.625 
All:          9     1.5016       8220       2039        128         49      0.023      0.277      0.792      0.539      0.626 
Test:         10     1.4018       1625        427         24         12      0.027      0.333      0.784      0.563      0.645 
Train:         10     1.4018       6577       1630        101         40      0.024      0.284      0.793      0.543      0.641 
All:         10     1.4018       8221       2038        127         50      0.024      0.282      0.793      0.542      0.642 
Test:         11     1.3793       1618        434         24         12      0.027      0.333      0.781      0.561      0.651 
Train:         11     1.3793       6580       1627         98         43      0.026      0.305      0.793      0.553      0.652 
All:         11     1.3793       8225       2034        123         54      0.026      0.305      0.793      0.553      0.652 
Test:         12     1.4029       1610        442         24         12      0.026      0.333      0.777      0.559      0.654 
Train:         12     1.4029       6583       1624         95         46      0.028      0.326      0.794      0.564      0.661 
All:         12     1.4029       8227       2032        121         56      0.027      0.316      0.794      0.559      0.659 
Test:         13        1.4       1611        441         25         11      0.024      0.306      0.777      0.545      0.656 
Train:         13        1.4       6585       1622         93         48      0.029      0.340      0.795      0.571      0.666 
All:         13        1.4       8228       2031        120         57      0.027      0.322      0.794      0.562      0.664 
Test:         14     1.4044       1615        437         22         14      0.031      0.389      0.780      0.588      0.658 
Train:         14     1.4044       6585       1622         93         48      0.029      0.340      0.795      0.571      0.671 
All:         14     1.4044       8232       2027        116         61      0.029      0.345      0.795      0.574      0.668 
Test:         15     1.3621       1622        430         22         14      0.032      0.389      0.784      0.590      0.659 
Train:         15     1.3621       6586       1621         92         49      0.029      0.348      0.795      0.575      0.674 
All:         15     1.3621       8234       2025        114         63      0.030      0.356      0.795      0.579      0.671 
Test:         16     1.3475       1621        431         23         13      0.029      0.361      0.783      0.576      0.659 
Train:         16     1.3475       6588       1619         90         51      0.031      0.362      0.795      0.582      0.675 
All:         16     1.3475       8232       2027        116         61      0.029      0.345      0.795      0.574      0.672 
Test:         17     1.3619       1616        436         23         13      0.029      0.361      0.780      0.574      0.660 
Train:         17     1.3619       6587       1620         91         50      0.030      0.355      0.795      0.579      0.676 
All:         17     1.3619       8232       2027        116         61      0.029      0.345      0.795      0.574      0.673 
Test:         18     1.3112       1618        434         24         12      0.027      0.333      0.781      0.561      0.661 
Train:         18     1.3112       6586       1621         92         49      0.029      0.348      0.795      0.575      0.677 
All:         18     1.3112       8232       2027        116         61      0.029      0.345      0.795      0.574      0.674 
Test:         19     1.3698       1619        433         24         12      0.027      0.333      0.781      0.561      0.663 
Train:         19     1.3698       6588       1619         90         51      0.031      0.362      0.795      0.582      0.679 
All:         19     1.3698       8233       2026        115         62      0.030      0.350      0.795      0.576      0.675 
Test:         20     1.3302       1623        429         24         12      0.027      0.333      0.783      0.562      0.665 
Train:         20     1.3302       6589       1618         89         52      0.031      0.369      0.796      0.586      0.680 
All:         20     1.3302       8234       2025        114         63      0.030      0.356      0.795      0.579      0.677 
Test:         21     1.2966       1623        429         24         12      0.027      0.333      0.783      0.562      0.666 
Train:         21     1.2966       6589       1618         89         52      0.031      0.369      0.796      0.586      0.682 
All:         21     1.2966       8235       2024        113         64      0.031      0.362      0.795      0.582      0.679 
Test:         22     1.2992       1617        435         24         12      0.027      0.333      0.780      0.561      0.668 
Train:         22     1.2992       6590       1617         88         53      0.032      0.376      0.796      0.589      0.685 
All:         22     1.2992       8236       2023        112         65      0.031      0.367      0.795      0.585      0.681 
Test:         23     1.3086       1613        439         24         12      0.027      0.333      0.778      0.560      0.672 
