# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     2.6292       1679        373         23         13      0.034      0.361      0.810      0.590      0.562 
Train:          1     2.6292       6598       1609         80         61      0.037      0.433      0.798      0.618      0.649 
All:          1     2.6292       8246       2013        102         75      0.036      0.424      0.797      0.614      0.631 
Test:          2     1.3789       1679        373         17         19      0.048      0.528      0.813      0.673      0.731 
Train:          2     1.3789       6626       1581         52         89      0.053      0.631      0.804      0.719      0.783 
All:          2     1.3789       8280       1979         68        109      0.052      0.616      0.804      0.711      0.772 
Test:          3     1.7649       1690        362         18         18      0.047      0.500      0.818      0.662      0.751 
Train:          3     1.7649       6630       1577         48         93      0.056      0.660      0.805      0.734      0.793 
All:          3     1.7649       8282       1977         66        111      0.053      0.627      0.804      0.717      0.785 
Test:          4     1.8823       1691        361         17         19      0.050      0.528      0.819      0.676      0.756 
Train:          4     1.8823       6629       1578         49         92      0.055      0.652      0.805      0.730      0.795 
All:          4     1.8823       8283       1976         65        112      0.054      0.633      0.804      0.720      0.787 
Test:          5     1.6835       1682        370         16         20      0.051      0.556      0.815      0.688      0.757 
Train:          5     1.6835       6627       1580         51         90      0.054      0.638      0.805      0.723      0.794 
All:          5     1.6835       8282       1977         66        111      0.053      0.627      0.804      0.717      0.786 
Test:          6     1.4451       1667        385         16         20      0.049      0.556      0.808      0.684      0.751 
Train:          6     1.4451       6623       1584         55         86      0.051      0.610      0.804      0.708      0.786 
All:          6     1.4451       8277       1982         71        106      0.051      0.599      0.803      0.703      0.779 
Test:          7      1.316       1682        370         17         19      0.049      0.528      0.815      0.674      0.730 
Train:          7      1.316       6616       1591         62         79      0.047      0.560      0.802      0.683      0.753 
All:          7      1.316       8269       1990         79         98      0.047      0.554      0.802      0.680      0.748 
Test:          8     1.3012       1666        386         20         16      0.040      0.444      0.806      0.628      0.665 
Train:          8     1.3012       6585       1622         93         48      0.029      0.340      0.795      0.571      0.633 
All:          8     1.3012       8235       2024        113         64      0.031      0.362      0.795      0.582      0.640 
Test:          9     1.3673       1647        405         24         12      0.029      0.333      0.795      0.568      0.594 
Train:          9     1.3673       6567       1640        111         30      0.018      0.213      0.790      0.506      0.530 
All:          9     1.3673       8213       2046        135         42      0.020      0.237      0.791      0.519      0.543 
Test:         10     1.3792       1644        408         19         17      0.040      0.472      0.795      0.637      0.721 
Train:         10     1.3792       6583       1624         95         46      0.028      0.326      0.794      0.564      0.632 
All:         10     1.3792       8234       2025        114         63      0.030      0.356      0.795      0.579      0.650 
Test:         11     1.3527       1654        398         11         25      0.059      0.694      0.804      0.750      0.825 
Train:         11     1.3527       6622       1585         56         85      0.051      0.603      0.803      0.705      0.771 
All:         11     1.3527       8281       1978         67        110      0.053      0.621      0.804      0.714      0.782 
Test:         12      1.298       1648        404         11         25      0.058      0.694      0.801      0.749      0.840 
Train:         12      1.298       6631       1576         47         94      0.056      0.667      0.806      0.737      0.818 
All:         12      1.298       8290       1969         58        119      0.057      0.672      0.806      0.740      0.823 
Test:         13     1.2576       1653        399         10         26      0.061      0.722      0.804      0.764      0.840 
Train:         13     1.2576       6633       1574         45         96      0.057      0.681      0.806      0.745      0.831 
All:         13     1.2576       8293       1966         55        122      0.058      0.689      0.806      0.749      0.833 
Test:         14     1.2352       1653        399         10         26      0.061      0.722      0.804      0.764      0.838 
Train:         14     1.2352       6635       1572         43         98      0.059      0.695      0.807      0.752      0.835 
All:         14     1.2352       8294       1965         54        123      0.059      0.695      0.807      0.752      0.836 
Test:         15     1.2243       1661        391         10         26      0.062      0.722      0.808      0.766      0.837 
Train:         15     1.2243       6636       1571         42         99      0.059      0.702      0.807      0.755      0.836 
All:         15     1.2243       8296       1963         52        125      0.060      0.706      0.807      0.757      0.836 
Test:         16     1.2288       1659        393         10         26      0.062      0.722      0.807      0.765      0.837 
Train:         16     1.2288       6637       1570         41        100      0.060      0.709      0.807      0.759      0.837 
All:         16     1.2288       8297       1962         51        126      0.060      0.712      0.807      0.760      0.837 
Test:         17     1.2481       1656        396         10         26      0.062      0.722      0.806      0.765      0.838 
Train:         17     1.2481       6637       1570         41        100      0.060      0.709      0.807      0.759      0.838 
All:         17     1.2481       8297       1962         51        126      0.060      0.712      0.807      0.760      0.838 
Test:         18     1.2441       1658        394         10         26      0.062      0.722      0.807      0.765      0.840 
Train:         18     1.2441       6636       1571         42         99      0.059      0.702      0.807      0.755      0.839 
All:         18     1.2441       8296       1963         52        125      0.060      0.706      0.807      0.757      0.839 
Test:         19      1.247       1656        396          9         27      0.064      0.750      0.806      0.779      0.842 
Train:         19      1.247       6638       1569         40        101      0.060      0.716      0.807      0.763      0.840 
All:         19      1.247       8298       1961         50        127      0.061      0.718      0.807      0.763      0.840 
Test:         20     1.2433       1661        391          9         27      0.065      0.750      0.808      0.780      0.845 
Train:         20     1.2433       6637       1570         41        100      0.060      0.709      0.807      0.759      0.842 
All:         20     1.2433       8298       1961         50        127      0.061      0.718      0.807      0.763      0.842 
Test:         21     1.2261       1656        396          9         27      0.064      0.750      0.806      0.779      0.850 
Train:         21     1.2261       6638       1569         40        101      0.060      0.716      0.807      0.763      0.843 
All:         21     1.2261       8299       1960         49        128      0.061      0.723      0.807      0.766      0.844 
Test:         22     1.2029       1650        402          9         27      0.063      0.750      0.803      0.777      0.855 
Train:         22     1.2029       6639       1568         39        102      0.061      0.723      0.807      0.766      0.845 
All:         22     1.2029       8300       1959         48        129      0.062      0.729      0.808      0.769      0.847 
Test:         23     1.1816       1644        408          9         27      0.062      0.750      0.800      0.776      0.860 
Train:         23     1.1816       6639       1568         39        102      0.061      0.723      0.807      0.766      0.846 
All:         23     1.1816       8300       1959         48        129      0.062      0.729      0.808      0.769      0.849 
Test:         24     1.1982       1636        416          8         28      0.063      0.778      0.797      0.788      0.865 
Train:         24     1.1982       6641       1566         37        104      0.062      0.738      0.808      0.773      0.846 
All:         24     1.1982       8303       1956         45        132      0.063      0.746      0.808      0.778      0.850 
Test:         25      1.184       1631        421          7         29      0.064      0.806      0.795      0.800      0.868 
Train:         25      1.184       6642       1565         36        105      0.063      0.745      0.808      0.777      0.846 
All:         25      1.184       8303       1956         45        132      0.063      0.746      0.808      0.778      0.850 
Test:         26     1.1779       1622        430          7         29      0.063      0.806      0.791      0.798      0.870 
Train:         26     1.1779       6641       1566         37        104      0.062      0.738      0.808      0.773      0.845 
All:         26     1.1779       8304       1955         44        133      0.064      0.751      0.808      0.780      0.850 
Test:         27     1.1911       1622        430          7         29      0.063      0.806      0.791      0.798      0.871 
Train:         27     1.1911       6641       1566         37        104      0.062      0.738      0.808      0.773      0.845 
All:         27     1.1911       8304       1955         44        133      0.064      0.751      0.808      0.780      0.850 
Test:         28     1.1932       1626        426          7         29      0.064      0.806      0.793      0.799      0.871 
Train:         28     1.1932       6642       1565         36        105      0.063      0.745      0.808      0.777      0.846 
All:         28     1.1932       8304       1955         43        134      0.064      0.757      0.809      0.783      0.851 
Test:         29     1.1789       1638        414          7         29      0.065      0.806      0.798      0.802      0.869 
Train:         29     1.1789       6642       1565         36        105      0.063      0.745      0.808      0.777      0.847 
All:         29     1.1789       8305       1954         43        134      0.064      0.757      0.809      0.783      0.851 
Test:         30     1.1523       1639        413          8         28      0.063      0.778      0.798      0.788      0.867 
Train:         30     1.1523       6643       1564         35        106      0.063      0.752      0.808      0.781      0.848 
All:         30     1.1523       8305       1954         43        134      0.064      0.757      0.809      0.783      0.852 
Test:         31     1.1649       1646        406          7         29      0.067      0.806      0.802      0.804      0.865 
Train:         31     1.1649       6643       1564         35        106      0.063      0.752      0.808      0.781      0.849 
All:         31     1.1649       8306       1953         42        135      0.065      0.763      0.809      0.786      0.852 
Test:         32     1.1492       1649        403          7         29      0.067      0.806      0.804      0.805      0.863 
Train:         32     1.1492       6642       1565         36        105      0.063      0.745      0.808      0.777      0.849 
All:         32     1.1492       8305       1954         43        134      0.064      0.757      0.809      0.783      0.852 
Test:         33     1.1589       1648        404          8         28      0.065      0.778      0.803      0.790      0.862 
Train:         33     1.1589       6641       1566         37        104      0.062      0.738      0.808      0.773      0.849 
All:         33     1.1589       8303       1956         45        132      0.063      0.746      0.808      0.778      0.852 
Test:         34     1.1501       1647        405          8         28      0.065      0.778      0.802      0.790      0.862 
Train:         34     1.1501       6641       1566         37        104      0.062      0.738      0.808      0.773      0.850 
All:         34     1.1501       8303       1956         45        132      0.063      0.746      0.808      0.778      0.852 
