# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.7128       1623        342         82         41      0.107      0.333      0.797      0.580      0.661 
Train:          1     1.7128       6398       1458        280        212      0.127      0.431      0.792      0.623      0.683 
All:          1     1.7128       7986       1835        362        253      0.121      0.411      0.789      0.612      0.679 
Test:          2     1.5447       1620        345         83         40      0.104      0.325      0.795      0.575      0.662 
Train:          2     1.5447       6393       1463        285        207      0.124      0.421      0.791      0.617      0.682 
All:          2     1.5447       7983       1838        365        250      0.120      0.407      0.789      0.610      0.678 
Test:          3     1.3992       1625        340         79         44      0.115      0.358      0.799      0.592      0.662 
Train:          3     1.3992       6386       1470        292        200      0.120      0.407      0.789      0.610      0.678 
All:          3     1.3992       7980       1841        368        247      0.118      0.402      0.788      0.607      0.675 
Test:          4     1.2973       1607        358         82         41      0.103      0.333      0.789      0.576      0.653 
Train:          4     1.2973       6370       1486        308        184      0.110      0.374      0.785      0.592      0.663 
All:          4     1.2973       7959       1862        389        226      0.108      0.367      0.784      0.589      0.661 
Test:          5      1.261       1621        344         87         36      0.095      0.293      0.794      0.559      0.617 
Train:          5      1.261       6329       1527        349        143      0.086      0.291      0.775      0.548      0.613 
All:          5      1.261       7917       1904        431        184      0.088      0.299      0.776      0.553      0.614 
Test:          6     1.2786       1606        359         91         32      0.082      0.260      0.784      0.539      0.558 
Train:          6     1.2786       6292       1564        386        106      0.063      0.215      0.766      0.508      0.529 
All:          6     1.2786       7872       1949        476        139      0.067      0.226      0.768      0.514      0.535 
Test:          7     1.3207       1606        359         95         28      0.072      0.228      0.783      0.522      0.523 
Train:          7     1.3207       6276       1580        402         90      0.054      0.183      0.763      0.491      0.490 
All:          7     1.3207       7853       1968        495        120      0.057      0.195      0.764      0.497      0.497 
Test:          8       1.34       1604        361         95         28      0.072      0.228      0.782      0.522      0.519 
Train:          8       1.34       6278       1578        400         92      0.055      0.187      0.763      0.493      0.485 
All:          8       1.34       7855       1966        493        122      0.058      0.198      0.764      0.499      0.492 
Test:          9     1.3506       1611        354         91         32      0.083      0.260      0.787      0.540      0.536 
Train:          9     1.3506       6286       1570        392        100      0.060      0.203      0.765      0.502      0.504 
All:          9     1.3506       7868       1953        480        135      0.065      0.220      0.767      0.510      0.510 
Test:         10      1.337       1611        354         90         33      0.085      0.268      0.787      0.544      0.570 
Train:         10      1.337       6295       1561        383        109      0.065      0.222      0.767      0.511      0.544 
All:         10      1.337       7876       1945        472        143      0.068      0.233      0.768      0.517      0.549 
Test:         11     1.3183       1617        348         87         36      0.094      0.293      0.792      0.558      0.614 
Train:         11     1.3183       6327       1529        351        141      0.084      0.287      0.775      0.546      0.601 
All:         11     1.3183       7913       1908        435        180      0.086      0.293      0.775      0.549      0.604 
Test:         12     1.2887       1618        347         83         40      0.103      0.325      0.794      0.574      0.646 
Train:         12     1.2887       6356       1500        322        170      0.102      0.346      0.782      0.577      0.648 
All:         12     1.2887       7945       1876        403        212      0.102      0.345      0.782      0.577      0.647 
Test:         13     1.2616       1626        339         81         42      0.110      0.341      0.799      0.584      0.664 
Train:         13     1.2616       6373       1483        305        187      0.112      0.380      0.786      0.596      0.674 
All:         13     1.2616       7965       1856        383        232      0.111      0.377      0.785      0.594      0.672 
Test:         14     1.2437       1623        342         80         43      0.112      0.350      0.798      0.588      0.673 
Train:         14     1.2437       6384       1472        294        198      0.119      0.402      0.788      0.608      0.687 
All:         14     1.2437       7974       1847        374        241      0.115      0.392      0.787      0.602      0.685 
Test:         15     1.2412       1624        341         78         45      0.117      0.366      0.799      0.596      0.678 
Train:         15     1.2412       6393       1463        285        207      0.124      0.421      0.791      0.617      0.694 
All:         15     1.2412       7986       1835        362        253      0.121      0.411      0.789      0.612      0.690 
Test:         16     1.2473       1624        341         77         46      0.119      0.374      0.800      0.600      0.681 
Train:         16     1.2473       6396       1460        282        210      0.126      0.427      0.791      0.620      0.697 
All:         16     1.2473       7990       1831        358        257      0.123      0.418      0.790      0.616      0.694 
Test:         17     1.2526       1618        347         77         46      0.117      0.374      0.797      0.599      0.684 
Train:         17     1.2526       6397       1459        281        211      0.126      0.429      0.792      0.622      0.699 
All:         17     1.2526       7991       1830        357        258      0.124      0.420      0.790      0.617      0.696 
Test:         18     1.2594       1619        346         77         46      0.117      0.374      0.797      0.599      0.685 
Train:         18     1.2594       6401       1455        277        215      0.129      0.437      0.793      0.626      0.701 
All:         18     1.2594       7995       1826        353        262      0.125      0.426      0.791      0.620      0.697 
