# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3457       1573        392         88         35      0.082      0.285      0.770      0.543      0.642 
Train:          1     1.3457       6332       1524        346        146      0.087      0.297      0.776      0.551      0.636 
All:          1     1.3457       7912       1909        436        179      0.086      0.291      0.775      0.548      0.637 
Test:          2     1.3274       1572        393         84         39      0.090      0.317      0.772      0.559      0.661 
Train:          2     1.3274       6346       1510        332        160      0.096      0.325      0.779      0.566      0.657 
All:          2     1.3274       7927       1894        421        194      0.093      0.315      0.778      0.561      0.658 
Test:          3     1.2853       1577        388         82         41      0.096      0.333      0.775      0.568      0.671 
Train:          3     1.2853       6356       1500        322        170      0.102      0.346      0.782      0.577      0.670 
All:          3     1.2853       7943       1878        405        210      0.101      0.341      0.781      0.575      0.670 
Test:          4     1.2662       1577        388         82         41      0.096      0.333      0.775      0.568      0.676 
Train:          4     1.2662       6363       1493        315        177      0.106      0.360      0.783      0.585      0.680 
All:          4     1.2662       7950       1871        398        217      0.104      0.353      0.783      0.581      0.679 
Test:          5     1.2489       1570        395         76         47      0.106      0.382      0.774      0.591      0.680 
Train:          5     1.2489       6368       1488        310        182      0.109      0.370      0.785      0.590      0.687 
All:          5     1.2489       7958       1863        390        225      0.108      0.366      0.784      0.588      0.685 
Test:          6     1.2459       1575        390         75         48      0.110      0.390      0.777      0.596      0.683 
Train:          6     1.2459       6377       1479        301        191      0.114      0.388      0.787      0.600      0.692 
All:          6     1.2459       7967       1854        381        234      0.112      0.380      0.786      0.596      0.690 
Test:          7     1.2328       1575        390         72         51      0.116      0.415      0.779      0.608      0.686 
Train:          7     1.2328       6382       1474        296        196      0.117      0.398      0.788      0.605      0.697 
All:          7     1.2328       7979       1842        369        246      0.118      0.400      0.788      0.606      0.694 
Test:          8      1.231       1567        398         71         52      0.116      0.423      0.775      0.610      0.688 
Train:          8      1.231       6382       1474        296        196      0.117      0.398      0.788      0.605      0.700 
All:          8      1.231       7979       1842        369        246      0.118      0.400      0.788      0.606      0.698 
Test:          9     1.2155       1580        385         71         52      0.119      0.423      0.782      0.613      0.689 
Train:          9     1.2155       6392       1464        286        206      0.123      0.419      0.790      0.616      0.704 
All:          9     1.2155       7987       1834        361        254      0.122      0.413      0.790      0.613      0.701 
Test:         10     1.2203       1578        387         71         52      0.118      0.423      0.781      0.613      0.689 
Train:         10     1.2203       6395       1461        283        209      0.125      0.425      0.791      0.619      0.706 
All:         10     1.2203       7991       1830        357        258      0.124      0.420      0.790      0.617      0.703 
Test:         11     1.2015       1576        389         73         50      0.114      0.407      0.779      0.604      0.690 
