# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4113       1607        358         78         45      0.112      0.366      0.791      0.592      0.600 
Train:          1     1.4113       6351       1505        327        165      0.099      0.335      0.781      0.572      0.602 
All:          1     1.4113       7944       1877        404        211      0.101      0.343      0.781      0.576      0.601 
Test:          2     1.3292       1594        371         91         32      0.079      0.260      0.779      0.536      0.539 
Train:          2     1.3292       6311       1545        367        125      0.075      0.254      0.771      0.529      0.552 
All:          2     1.3292       7890       1931        458        157      0.075      0.255      0.771      0.529      0.550 
Test:          3     1.3127       1578        387         99         24      0.058      0.195      0.767      0.499      0.474 
Train:          3     1.3127       6272       1584        406         86      0.051      0.175      0.762      0.487      0.488 
All:          3     1.3127       7843       1978        505        110      0.053      0.179      0.762      0.489      0.485 
Test:          4     1.3251       1574        391        102         21      0.051      0.171      0.764      0.486      0.468 
Train:          4     1.3251       6275       1581        403         89      0.053      0.181      0.762      0.490      0.484 
All:          4     1.3251       7844       1977        504        111      0.053      0.180      0.762      0.490      0.481 
Test:          5     1.3126       1576        389         96         27      0.065      0.220      0.768      0.511      0.500 
Train:          5     1.3126       6297       1559        381        111      0.066      0.226      0.768      0.514      0.521 
All:          5     1.3126       7871       1950        477        138      0.066      0.224      0.767      0.513      0.517 
Test:          6     1.3184       1582        383         87         36      0.086      0.293      0.775      0.549      0.557 
Train:          6     1.3184       6335       1521        343        149      0.089      0.303      0.777      0.555      0.580 
All:          6     1.3184       7918       1903        430        185      0.089      0.301      0.776      0.554      0.575 
Test:          7     1.3009       1607        358         78         45      0.112      0.366      0.791      0.592      0.603 
Train:          7     1.3009       6362       1494        316        176      0.105      0.358      0.783      0.584      0.621 
All:          7     1.3009       7955       1866        393        222      0.106      0.361      0.784      0.585      0.617 
Test:          8     1.2696       1610        355         75         48      0.119      0.390      0.794      0.605      0.631 
Train:          8     1.2696       6375       1481        303        189      0.113      0.384      0.786      0.598      0.643 
All:          8     1.2696       7971       1850        377        238      0.114      0.387      0.787      0.599      0.640 
Test:          9     1.2794       1615        350         75         48      0.121      0.390      0.796      0.606      0.648 
Train:          9     1.2794       6390       1466        288        204      0.122      0.415      0.790      0.614      0.656 
All:          9     1.2794       7987       1834        361        254      0.122      0.413      0.790      0.613      0.655 
Test:         10     1.2753       1630        335         74         49      0.128      0.398      0.804      0.614      0.660 
Train:         10     1.2753       6398       1458        280        212      0.127      0.431      0.792      0.623      0.666 
All:         10     1.2753       7996       1825        352        263      0.126      0.428      0.791      0.621      0.665 
Test:         11      1.273       1632        333         74         49      0.128      0.398      0.805      0.614      0.667 
Train:         11      1.273       6404       1452        274        218      0.131      0.443      0.793      0.629      0.674 
All:         11      1.273       8000       1821        348        267      0.128      0.434      0.792      0.624      0.673 
Test:         12     1.2692       1633        332         71         52      0.135      0.423      0.807      0.627      0.673 
Train:         12     1.2692       6405       1451        273        219      0.131      0.445      0.793      0.630      0.682 
All:         12     1.2692       8006       1815        342        273      0.131      0.444      0.793      0.630      0.680 
Test:         13     1.2631       1631        334         70         53      0.137      0.431      0.807      0.630      0.678 
Train:         13     1.2631       6402       1454        276        216      0.129      0.439      0.793      0.627      0.689 
All:         13     1.2631       8004       1817        344        271      0.130      0.441      0.793      0.628      0.687 
Test:         14     1.2448       1615        350         71         52      0.129      0.423      0.798      0.622      0.680 
Train:         14     1.2448       6400       1456        278        214      0.128      0.435      0.792      0.625      0.697 
All:         14     1.2448       8000       1821        348        267      0.128      0.434      0.792      0.624      0.693 
Test:         15     1.2392       1609        356         69         54      0.132      0.439      0.796      0.629      0.682 
Train:         15     1.2392       6406       1450        272        220      0.132      0.447      0.794      0.631      0.703 
All:         15     1.2392       8008       1813        340        275      0.132      0.447      0.794      0.631      0.699 
Test:         16     1.2319       1613        352         70         53      0.131      0.431      0.798      0.626      0.683 
Train:         16     1.2319       6415       1441        263        229      0.137      0.465      0.796      0.641      0.709 
All:         16     1.2319       8016       1805        332        283      0.136      0.460      0.795      0.638      0.704 
Test:         17      1.227       1609        356         68         55      0.134      0.447      0.797      0.633      0.684 
Train:         17      1.227       6415       1441        263        229      0.137      0.465      0.796      0.641      0.714 
All:         17      1.227       8017       1804        331        284      0.136      0.462      0.795      0.639      0.708 
Test:         18     1.2343       1613        352         68         55      0.135      0.447      0.799      0.634      0.688 
Train:         18     1.2343       6417       1439        261        231      0.138      0.470      0.796      0.643      0.719 
All:         18     1.2343       8020       1801        328        287      0.137      0.467      0.796      0.642      0.713 
Test:         19     1.2206       1613        352         68         55      0.135      0.447      0.799      0.634      0.692 
Train:         19     1.2206       6421       1435        257        235      0.141      0.478      0.797      0.647      0.724 
All:         19     1.2206       8025       1796        323        292      0.140      0.475      0.797      0.646      0.717 
Test:         20     1.2221       1607        358         68         55      0.133      0.447      0.796      0.632      0.697 
Train:         20     1.2221       6421       1435        257        235      0.141      0.478      0.797      0.647      0.728 
All:         20     1.2221       8023       1798        325        290      0.139      0.472      0.797      0.644      0.721 
Test:         21     1.2116       1610        355         66         57      0.138      0.463      0.798      0.641      0.701 
Train:         21     1.2116       6423       1433        255        237      0.142      0.482      0.798      0.650      0.730 
All:         21     1.2116       8027       1794        321        294      0.141      0.478      0.797      0.648      0.724 
Test:         22      1.201       1606        359         65         58      0.139      0.472      0.797      0.644      0.704 
Train:         22      1.201       6421       1435        257        235      0.141      0.478      0.797      0.647      0.732 
All:         22      1.201       8026       1795        322        293      0.140      0.476      0.797      0.647      0.727 
Test:         23     1.1993       1605        360         64         59      0.141      0.480      0.797      0.648      0.706 
Train:         23     1.1993       6421       1435        257        235      0.141      0.478      0.797      0.647      0.734 
All:         23     1.1993       8027       1794        321        294      0.141      0.478      0.797      0.648      0.728 
Test:         24     1.2011       1597        368         64         59      0.138      0.480      0.793      0.646      0.707 
Train:         24     1.2011       6425       1431        253        239      0.143      0.486      0.798      0.652      0.736 
All:         24     1.2011       8028       1793        320        295      0.141      0.480      0.798      0.649      0.730 
Test:         25     1.1977       1595        370         64         59      0.138      0.480      0.792      0.646      0.707 
Train:         25     1.1977       6424       1432        254        238      0.143      0.484      0.798      0.651      0.737 
All:         25     1.1977       8029       1792        319        296      0.142      0.481      0.798      0.649      0.731 
Test:         26     1.1903       1592        373         65         58      0.135      0.472      0.790      0.641      0.707 
Train:         26     1.1903       6426       1430        252        240      0.144      0.488      0.799      0.653      0.739 
All:         26     1.1903       8029       1792        319        296      0.142      0.481      0.798      0.649      0.733 
Test:         27      1.182       1589        376         66         57      0.132      0.463      0.788      0.636      0.706 
Train:         27      1.182       6425       1431        253        239      0.143      0.486      0.798      0.652      0.741 
All:         27      1.182       8028       1793        320        295      0.141      0.480      0.798      0.649      0.734 
Test:         28      1.186       1590        375         67         56      0.130      0.455      0.788      0.632      0.705 
Train:         28      1.186       6426       1430        252        240      0.144      0.488      0.799      0.653      0.741 
All:         28      1.186       8028       1793        320        295      0.141      0.480      0.798      0.649      0.734 
Test:         29     1.1785       1592        373         68         55      0.129      0.447      0.789      0.629      0.704 
Train:         29     1.1785       6425       1431        253        239      0.143      0.486      0.798      0.652      0.742 
All:         29     1.1785       8026       1795        322        293      0.140      0.476      0.797      0.647      0.734 
Test:         30      1.182       1599        366         69         54      0.129      0.439      0.792      0.626      0.703 
Train:         30      1.182       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         30      1.182       8030       1791        318        297      0.142      0.483      0.798      0.650      0.734 
Test:         31     1.1807       1600        365         69         54      0.129      0.439      0.792      0.627      0.703 
Train:         31     1.1807       6429       1427        249        243      0.146      0.494      0.799      0.656      0.742 
All:         31     1.1807       8030       1791        318        297      0.142      0.483      0.798      0.650      0.734 
Test:         32     1.1739       1595        370         69         54      0.127      0.439      0.790      0.625      0.704 
Train:         32     1.1739       6429       1427        249        243      0.146      0.494      0.799      0.656      0.743 
