# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: hgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.2886       1613        352         74         49      0.122      0.398      0.796      0.610      0.679 
Train:          1     1.2886       6411       1445        267        225      0.135      0.457      0.795      0.637      0.687 
All:          1     1.2886       8008       1813        340        275      0.132      0.447      0.794      0.631      0.685 
Test:          2     1.2889       1618        347         73         50      0.126      0.407      0.799      0.615      0.691 
Train:          2     1.2889       6414       1442        264        228      0.137      0.463      0.796      0.640      0.692 
All:          2     1.2889       8013       1808        335        280      0.134      0.455      0.795      0.636      0.692 
Test:          3     1.2664       1618        347         69         54      0.135      0.439      0.801      0.631      0.713 
Train:          3     1.2664       6413       1443        265        227      0.136      0.461      0.795      0.639      0.700 
All:          3     1.2664       8016       1805        332        283      0.136      0.460      0.795      0.638      0.702 
Test:          4     1.2538       1619        346         65         58      0.144      0.472      0.803      0.648      0.726 
Train:          4     1.2538       6415       1441        263        229      0.137      0.465      0.796      0.641      0.706 
All:          4     1.2538       8020       1801        328        287      0.137      0.467      0.796      0.642      0.710 
Test:          5     1.2499       1614        351         65         58      0.142      0.472      0.801      0.646      0.727 
Train:          5     1.2499       6418       1438        260        232      0.139      0.472      0.797      0.644      0.708 
All:          5     1.2499       8024       1797        324        291      0.139      0.473      0.797      0.645      0.712 
Test:          6     1.2393       1617        348         68         55      0.136      0.447      0.801      0.635      0.724 
Train:          6     1.2393       6418       1438        260        232      0.139      0.472      0.797      0.644      0.709 
All:          6     1.2393       8023       1798        325        290      0.139      0.472      0.797      0.644      0.712 
Test:          7     1.2217       1621        344         68         55      0.138      0.447      0.803      0.636      0.721 
Train:          7     1.2217       6417       1439        261        231      0.138      0.470      0.796      0.643      0.709 
All:          7     1.2217       8022       1799        326        289      0.138      0.470      0.796      0.643      0.711 
Test:          8     1.2053       1618        347         67         56      0.139      0.455      0.802      0.639      0.723 
Train:          8     1.2053       6420       1436        258        234      0.140      0.476      0.797      0.646      0.711 
All:          8     1.2053       8026       1795        322        293      0.140      0.476      0.797      0.647      0.713 
Test:          9     1.2003       1622        343         65         58      0.145      0.472      0.805      0.648      0.730 
Train:          9     1.2003       6418       1438        260        232      0.139      0.472      0.797      0.644      0.715 
All:          9     1.2003       8024       1797        324        291      0.139      0.473      0.797      0.645      0.718 
Test:         10     1.1825       1616        349         61         62      0.151      0.504      0.804      0.663      0.739 
Train:         10     1.1825       6419       1437        259        233      0.140      0.474      0.797      0.645      0.720 
All:         10     1.1825       8028       1793        320        295      0.141      0.480      0.798      0.649      0.724 
Test:         11     1.1862       1610        355         63         60      0.145      0.488      0.800      0.654      0.743 
Train:         11     1.1862       6424       1432        254        238      0.143      0.484      0.798      0.651      0.723 
All:         11     1.1862       8032       1789        316        299      0.143      0.486      0.798      0.652      0.727 
Test:         12     1.1724       1615        350         63         60      0.146      0.488      0.802      0.655      0.742 
Train:         12     1.1724       6423       1433        255        237      0.142      0.482      0.798      0.650      0.724 
All:         12     1.1724       8032       1789        316        299      0.143      0.486      0.798      0.652      0.728 
Test:         13     1.1576       1616        349         62         61      0.149      0.496      0.803      0.659      0.741 
Train:         13     1.1576       6422       1434        256        236      0.141      0.480      0.798      0.649      0.725 
All:         13     1.1576       8030       1791        318        297      0.142      0.483      0.798      0.650      0.729 
Test:         14     1.1609       1621        344         64         59      0.146      0.480      0.805      0.652      0.744 
Train:         14     1.1609       6425       1431        253        239      0.143      0.486      0.798      0.652      0.728 
All:         14     1.1609       8031       1790        317        298      0.143      0.485      0.798      0.651      0.731 
Test:         15     1.1478       1616        349         64         59      0.145      0.480      0.802      0.651      0.748 
Train:         15     1.1478       6426       1430        252        240      0.144      0.488      0.799      0.653      0.731 
All:         15     1.1478       8034       1787        314        301      0.144      0.489      0.799      0.654      0.735 
Test:         16     1.1573       1619        346         64         59      0.146      0.480      0.804      0.652      0.749 
Train:         16     1.1573       6425       1431        253        239      0.143      0.486      0.798      0.652      0.733 
All:         16     1.1573       8033       1788        315        300      0.144      0.488      0.798      0.653      0.736 
