# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gcn2.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.3208       1555        410        105         18      0.042      0.146      0.753      0.469      0.355 
Train:          1     1.3208       6235       1621        443         49      0.029      0.100      0.753      0.447      0.355 
All:          1     1.3208       7800       2021        548         67      0.032      0.109      0.754      0.452      0.355 
Test:          2     1.5132       1555        410         96         27      0.062      0.220      0.758      0.505      0.497 
Train:          2     1.5132       6267       1589        411         81      0.049      0.165      0.760      0.481      0.491 
All:          2     1.5132       7841       1980        507        108      0.052      0.176      0.762      0.487      0.492 
Test:          3     1.3185       1611        354         67         56      0.137      0.455      0.798      0.638      0.665 
Train:          3     1.3185       6378       1478        300        192      0.115      0.390      0.787      0.601      0.647 
All:          3     1.3185       7983       1838        365        250      0.120      0.407      0.789      0.610      0.651 
Test:          4     1.3185       1616        349         66         57      0.140      0.463      0.801      0.643      0.673 
Train:          4     1.3185       6385       1471        293        199      0.119      0.404      0.789      0.609      0.660 
All:          4     1.3185       7989       1832        359        256      0.123      0.416      0.790      0.615      0.662 
Test:          5     1.3551       1620        345         67         56      0.140      0.455      0.803      0.640      0.680 
Train:          5     1.3551       6385       1471        293        199      0.119      0.404      0.789      0.609      0.667 
All:          5     1.3551       7989       1832        359        256      0.123      0.416      0.790      0.615      0.669 
Test:          6     1.3357       1608        357         69         54      0.131      0.439      0.796      0.629      0.690 
Train:          6     1.3357       6383       1473        295        197      0.118      0.400      0.788      0.606      0.673 
All:          6     1.3357       7986       1835        362        253      0.121      0.411      0.789      0.612      0.676 
Test:          7      1.287       1626        339         70         53      0.135      0.431      0.804      0.629      0.695 
Train:          7      1.287       6372       1484        306        186      0.111      0.378      0.786      0.595      0.670 
All:          7      1.287       7972       1849        376        239      0.114      0.389      0.787      0.600      0.675 
Test:          8     1.2675       1613        352         78         45      0.113      0.366      0.794      0.593      0.656 
Train:          8     1.2675       6362       1494        316        176      0.105      0.358      0.783      0.584      0.643 
All:          8     1.2675       7955       1866        393        222      0.106      0.361      0.784      0.585      0.646 
Test:          9     1.2754       1584        381         83         40      0.095      0.325      0.778      0.566      0.623 
Train:          9     1.2754       6347       1509        331        161      0.096      0.327      0.780      0.568      0.623 
All:          9     1.2754       7934       1887        414        201      0.096      0.327      0.780      0.567      0.623 
Test:         10     1.2906       1593        372         80         43      0.104      0.350      0.784      0.580      0.655 
Train:         10     1.2906       6357       1499        321        171      0.102      0.348      0.782      0.578      0.645 
All:         10     1.2906       7947       1874        401        214      0.102      0.348      0.782      0.579      0.647 
Test:         11     1.2788       1625        340         73         50      0.128      0.407      0.802      0.617      0.709 
Train:         11     1.2788       6376       1480        302        190      0.114      0.386      0.787      0.599      0.679 
