# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: gat3h.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      1.363       1621        344         75         48      0.122      0.390      0.799      0.608      0.693 
Train:          1      1.363       6385       1471        293        199      0.119      0.404      0.789      0.609      0.701 
All:          1      1.363       7984       1837        364        251      0.120      0.408      0.789      0.611      0.699 
Test:          2     1.3029       1602        363         75         48      0.117      0.390      0.790      0.603      0.706 
Train:          2     1.3029       6403       1453        275        217      0.130      0.441      0.793      0.628      0.714 
All:          2     1.3029       7998       1823        350        265      0.127      0.431      0.792      0.623      0.713 
Test:          3     1.2433       1620        345         75         48      0.122      0.390      0.799      0.607      0.710 
Train:          3     1.2433       6407       1449        271        221      0.132      0.449      0.794      0.632      0.719 
All:          3     1.2433       8003       1818        345        270      0.129      0.439      0.793      0.627      0.717 
Test:          4      1.212       1612        353         78         45      0.113      0.366      0.794      0.593      0.706 
Train:          4      1.212       6405       1451        273        219      0.131      0.445      0.793      0.630      0.718 
All:          4      1.212       8001       1820        347        268      0.128      0.436      0.792      0.625      0.716 
Test:          5      1.198       1610        355         79         44      0.110      0.358      0.792      0.589      0.698 
Train:          5      1.198       6406       1450        272        220      0.132      0.447      0.794      0.631      0.715 
All:          5      1.198       7998       1823        350        265      0.127      0.431      0.792      0.623      0.712 
Test:          6     1.1788       1598        367         78         45      0.109      0.366      0.787      0.590      0.696 
Train:          6     1.1788       6411       1445        267        225      0.135      0.457      0.795      0.637      0.716 
All:          6     1.1788       8004       1817        344        271      0.130      0.441      0.793      0.628      0.712 
Test:          7     1.1711       1606        359         79         44      0.109      0.358      0.790      0.588      0.698 
Train:          7     1.1711       6405       1451        273        219      0.131      0.445      0.793      0.630      0.717 
All:          7     1.1711       7998       1823        350        265      0.127      0.431      0.792      0.623      0.713 
Test:          8     1.1663       1621        344         79         44      0.113      0.358      0.797      0.591      0.704 
Train:          8     1.1663       6413       1443        265        227      0.136      0.461      0.795      0.639      0.723 
All:          8     1.1663       8010       1811        338        277      0.133      0.450      0.794      0.633      0.719 
Test:          9     1.1621       1632        333         77         46      0.121      0.374      0.804      0.602      0.707 
Train:          9     1.1621       6423       1433        255        237      0.142      0.482      0.798      0.650      0.728 
