# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: sage.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1     1.4943       1544        421        108         15      0.034      0.122      0.747      0.454      0.355 
Train:          1     1.4943       6229       1627        449         43      0.026      0.087      0.751      0.440      0.360 
All:          1     1.4943       7790       2031        558         57      0.027      0.093      0.752      0.443      0.359 
Test:          2     1.4617       1552        413        108         15      0.035      0.122      0.750      0.456      0.371 
Train:          2     1.4617       6237       1619        441         51      0.031      0.104      0.753      0.449      0.388 
All:          2     1.4617       7799       2022        549         66      0.032      0.107      0.754      0.451      0.384 
Test:          3     1.4226       1556        409        108         15      0.035      0.122      0.752      0.457      0.418 
Train:          3     1.4226       6254       1602        424         68      0.041      0.138      0.757      0.467      0.451 
All:          3     1.4226       7816       2005        532         83      0.040      0.135      0.757      0.465      0.444 
Test:          4     1.3772       1549        416         97         26      0.059      0.211      0.754      0.500      0.511 
Train:          4     1.3772       6297       1559        381        111      0.066      0.226      0.768      0.514      0.559 
All:          4     1.3772       7870       1951        478        137      0.066      0.223      0.767      0.512      0.549 
Test:          5     1.3275       1572        393         83         40      0.092      0.325      0.772      0.563      0.591 
Train:          5     1.3275       6350       1506        328        164      0.098      0.333      0.780      0.571      0.630 
All:          5     1.3275       7937       1884        411        204      0.098      0.332      0.780      0.570      0.622 
Test:          6     1.3013       1600        365         78         45      0.110      0.366      0.788      0.590      0.631 
Train:          6     1.3013       6360       1496        318        174      0.104      0.354      0.783      0.582      0.663 
All:          6     1.3013       7953       1868        395        220      0.105      0.358      0.783      0.584      0.656 
Test:          7     1.2898       1612        353         75         48      0.120      0.390      0.795      0.605      0.648 
Train:          7     1.2898       6372       1484        306        186      0.111      0.378      0.786      0.595      0.675 
All:          7     1.2898       7968       1853        380        235      0.113      0.382      0.786      0.597      0.669 
Test:          8     1.2938       1606        359         78         45      0.111      0.366      0.791      0.592      0.654 
Train:          8     1.2938       6380       1476        298        194      0.116      0.394      0.787      0.603      0.677 
All:          8     1.2938       7973       1848        375        240      0.115      0.390      0.787      0.601      0.673 
Test:          9     1.2748       1610        355         79         44      0.110      0.358      0.792      0.589      0.657 
Train:          9     1.2748       6387       1469        291        201      0.120      0.409      0.789      0.611      0.677 
All:          9     1.2748       7981       1840        367        248      0.119      0.403      0.789      0.608      0.673 
Test:         10     1.2603       1606        359         78         45      0.111      0.366      0.791      0.592      0.658 
Train:         10     1.2603       6390       1466        288        204      0.122      0.415      0.790      0.614      0.675 
All:         10     1.2603       7984       1837        364        251      0.120      0.408      0.789      0.611      0.672 
Test:         11     1.2561       1611        354         78         45      0.113      0.366      0.793      0.593      0.662 
Train:         11     1.2561       6393       1463        285        207      0.124      0.421      0.791      0.617      0.677 
All:         11     1.2561       7986       1835        362        253      0.121      0.411      0.789      0.612      0.674 
Test:         12     1.2566       1608        357         76         47      0.116      0.382      0.793      0.600      0.665 
Train:         12     1.2566       6391       1465        287        205      0.123      0.417      0.790      0.615      0.679 
All:         12     1.2566       7986       1835        362        253      0.121      0.411      0.789      0.612      0.676 
Test:         13     1.2654       1611        354         77         46      0.115      0.374      0.794      0.597      0.670 
Train:         13     1.2654       6391       1465        287        205      0.123      0.417      0.790      0.615      0.683 
All:         13     1.2654       7987       1834        361        254      0.122      0.413      0.790      0.613      0.681 
Test:         14     1.2352       1616        349         77         46      0.116      0.374      0.796      0.598      0.675 
Train:         14     1.2352       6390       1466        288        204      0.122      0.415      0.790      0.614      0.688 
All:         14     1.2352       7985       1836        363        252      0.121      0.410      0.789      0.611      0.685 
Test:         15     1.2486       1613        352         72         51      0.127      0.415      0.797      0.618      0.679 
Train:         15     1.2486       6390       1466        288        204      0.122      0.415      0.790      0.614      0.693 
All:         15     1.2486       7991       1830        357        258      0.124      0.420      0.790      0.617      0.690 
Test:         16     1.2513       1615        350         69         54      0.134      0.439      0.799      0.630      0.684 
Train:         16     1.2513       6392       1464        286        206      0.123      0.419      0.790      0.616      0.698 
All:         16     1.2513       7993       1828        355        260      0.125      0.423      0.791      0.618      0.695 
Test:         17      1.245       1621        344         69         54      0.136      0.439      0.802      0.632      0.687 
Train:         17      1.245       6394       1462        284        208      0.125      0.423      0.791      0.618      0.702 
All:         17      1.245       7995       1826        353        262      0.125      0.426      0.791      0.620      0.699 
Test:         18      1.238       1613        352         69         54      0.133      0.439      0.798      0.630      0.689 
Train:         18      1.238       6397       1459        281        211      0.126      0.429      0.792      0.622      0.705 
All:         18      1.238       7998       1823        350        265      0.127      0.431      0.792      0.623      0.702 
Test:         19      1.234       1617        348         68         55      0.136      0.447      0.801      0.635      0.690 
Train:         19      1.234       6396       1460        282        210      0.126      0.427      0.791      0.620      0.707 
All:         19      1.234       7999       1822        349        266      0.127      0.433      0.792      0.623      0.704 
Test:         20     1.2458       1618        347         67         56      0.139      0.455      0.802      0.639      0.690 
Train:         20     1.2458       6400       1456        278        214      0.128      0.435      0.792      0.625      0.708 
All:         20     1.2458       8005       1816        343        272      0.130      0.442      0.793      0.629      0.705 
Test:         21     1.2281       1612        353         67         56      0.137      0.455      0.799      0.638      0.690 
Train:         21     1.2281       6398       1458        280        212      0.127      0.431      0.792      0.623      0.709 
All:         21     1.2281       8001       1820        347        268      0.128      0.436      0.792      0.625      0.705 
Test:         22     1.2249       1611        354         66         57      0.139      0.463      0.799      0.642      0.691 
Train:         22     1.2249       6401       1455        277        215      0.129      0.437      0.793      0.626      0.710 
All:         22     1.2249       8005       1816        343        272      0.130      0.442      0.793      0.629      0.706 
Test:         23     1.2224       1615        350         67         56      0.138      0.455      0.800      0.639      0.693 
Train:         23     1.2224       6402       1454        276        216      0.129      0.439      0.793      0.627      0.711 
All:         23     1.2224       8005       1816        343        272      0.130      0.442      0.793      0.629      0.707 
Test:         24     1.2429       1616        349         66         57      0.140      0.463      0.801      0.643      0.695 
