# Number of nodes=10436; Number of edges=824342; Number of node features=5; Model: phgcn.
     epoch       loss         tn         fp         fn         tp       prec        rec        acc       bacc        auc 
Test:          1      1.304       1624        341         78         45      0.117      0.366      0.799      0.596      0.678 
Train:          1      1.304       6411       1445        267        225      0.135      0.457      0.795      0.637      0.691 
All:          1      1.304       8005       1816        343        272      0.130      0.442      0.793      0.629      0.689 
Test:          2     1.2756       1639        326         77         46      0.124      0.374      0.807      0.604      0.694 
Train:          2     1.2756       6419       1437        259        233      0.140      0.474      0.797      0.645      0.702 
All:          2     1.2756       8017       1804        331        284      0.136      0.462      0.795      0.639      0.700 
Test:          3      1.258       1639        326         73         50      0.133      0.407      0.809      0.620      0.697 
Train:          3      1.258       6415       1441        263        229      0.137      0.465      0.796      0.641      0.710 
All:          3      1.258       8014       1807        334        281      0.135      0.457      0.795      0.636      0.707 
Test:          4      1.239       1626        339         74         49      0.126      0.398      0.802      0.613      0.698 
Train:          4      1.239       6418       1438        260        232      0.139      0.472      0.797      0.644      0.715 
All:          4      1.239       8016       1805        332        283      0.136      0.460      0.795      0.638      0.711 
Test:          5     1.2196       1630        335         76         47      0.123      0.382      0.803      0.606      0.702 
Train:          5     1.2196       6419       1437        259        233      0.140      0.474      0.797      0.645      0.719 
All:          5     1.2196       8017       1804        331        284      0.136      0.462      0.795      0.639      0.716 
Test:          6     1.2024       1635        330         75         48      0.127      0.390      0.806      0.611      0.709 
Train:          6     1.2024       6424       1432        254        238      0.143      0.484      0.798      0.651      0.724 
All:          6     1.2024       8023       1798        325        290      0.139      0.472      0.797      0.644      0.721 
Test:          7     1.1846       1640        325         75         48      0.129      0.390      0.808      0.612      0.709 
Train:          7     1.1846       6423       1433        255        237      0.142      0.482      0.798      0.650      0.727 
All:          7     1.1846       8022       1799        326        289      0.138      0.470      0.796      0.643      0.724 
Test:          8     1.1869       1625        340         72         51      0.130      0.415      0.803      0.621      0.709 
Train:          8     1.1869       6422       1434        256        236      0.141      0.480      0.798      0.649      0.729 
All:          8     1.1869       8022       1799        326        289      0.138      0.470      0.796      0.643      0.725 
Test:          9     1.1729       1633        332         71         52      0.135      0.423      0.807      0.627      0.718 
Train:          9     1.1729       6430       1426        248        244      0.146      0.496      0.799      0.657      0.735 
All:          9     1.1729       8032       1789        316        299      0.143      0.486      0.798      0.652      0.731 
Test:         10     1.1863       1631        334         71         52      0.135      0.423      0.806      0.626      0.716 
Train:         10     1.1863       6429       1427        249        243      0.146      0.494      0.799      0.656      0.735 
All:         10     1.1863       8029       1792        319        296      0.142      0.481      0.798      0.649      0.731 
Test:         11     1.1473       1621        344         70         53      0.134      0.431      0.802      0.628      0.714 
Train:         11     1.1473       6427       1429        251        241      0.144      0.490      0.799      0.654      0.735 
All:         11     1.1473       8028       1793        320        295      0.141      0.480      0.798      0.649      0.731 
Test:         12     1.1695       1625        340         70         53      0.135      0.431      0.804      0.629      0.717 
Train:         12     1.1695       6431       1425        247        245      0.147      0.498      0.800      0.658      0.738 
All:         12     1.1695       8032       1789        316        299      0.143      0.486      0.798      0.652      0.734 
Test:         13      1.149       1620        345         71         52      0.131      0.423      0.801      0.624      0.722 
Train:         13      1.149       6434       1422        244        248      0.149      0.504      0.800      0.662      0.741 
All:         13      1.149       8033       1788        315        300      0.144      0.488      0.798      0.653      0.737 
Test:         14     1.1858       1622        343         70         53      0.134      0.431      0.802      0.628      0.719 
Train:         14     1.1858       6429       1427        249        243      0.146      0.494      0.799      0.656      0.741 
All:         14     1.1858       8033       1788        315        300      0.144      0.488      0.798      0.653      0.736 
Test:         15     1.1519       1621        344         69         54      0.136      0.439      0.802      0.632      0.717 
Train:         15     1.1519       6430       1426        248        244      0.146      0.496      0.799      0.657      0.740 
All:         15     1.1519       8033       1788        315        300      0.144      0.488      0.798      0.653      0.736 
Test:         16     1.1603       1626        339         70         53      0.135      0.431      0.804      0.629      0.718 
Train:         16     1.1603       6433       1423        245        247      0.148      0.502      0.800      0.660      0.742 
All:         16     1.1603       8035       1786        313        302      0.145      0.491      0.799      0.655      0.737 
Test:         17     1.1495       1628        337         69         54      0.138      0.439      0.806      0.634      0.721 
Train:         17     1.1495       6432       1424        246        246      0.147      0.500      0.800      0.659      0.744 
All:         17     1.1495       8034       1787        314        301      0.144      0.489      0.799      0.654      0.739 
Test:         18     1.1553       1630        335         69         54      0.139      0.439      0.807      0.634      0.720 
Train:         18     1.1553       6432       1424        246        246      0.147      0.500      0.800      0.659      0.744 
All:         18     1.1553       8034       1787        314        301      0.144      0.489      0.799      0.654      0.739 
Test:         19     1.1403       1627        338         70         53      0.136      0.431      0.805      0.629      0.717 
Train:         19     1.1403       6432       1424        246        246      0.147      0.500      0.800      0.659      0.743 
All:         19     1.1403       8036       1785        312        303      0.145      0.493      0.799      0.655      0.738 
Test:         20     1.1398       1622        343         70         53      0.134      0.431      0.802      0.628      0.715 
Train:         20     1.1398       6429       1427        249        243      0.146      0.494      0.799      0.656      0.743 
All:         20     1.1398       8031       1790        317        298      0.143      0.485      0.798      0.651      0.738 
Test:         21     1.1494       1619        346         69         54      0.135      0.439      0.801      0.631      0.716 
Train:         21     1.1494       6430       1426        248        244      0.146      0.496      0.799      0.657      0.744 
All:         21     1.1494       8031       1790        317        298      0.143      0.485      0.798      0.651      0.738 
Test:         22     1.1251       1626        339         69         54      0.137      0.439      0.805      0.633      0.718 
Train:         22     1.1251       6433       1423        245        247      0.148      0.502      0.800      0.660      0.745 
All:         22     1.1251       8034       1787        314        301      0.144      0.489      0.799      0.654      0.739 
Test:         23     1.1426       1625        340         69         54      0.137      0.439      0.804      0.633      0.719 
Train:         23     1.1426       6432       1424        246        246      0.147      0.500      0.800      0.659      0.745 
All:         23     1.1426       8036       1785        312        303      0.145      0.493      0.799      0.655      0.739 
Test:         24     1.1378       1617        348         68         55      0.136      0.447      0.801      0.635      0.718 
Train:         24     1.1378       6430       1426        248        244      0.146      0.496      0.799      0.657      0.744 
All:         24     1.1378       8033       1788        315        300      0.144      0.488      0.798      0.653      0.739 
Test:         25     1.1373       1618        347         68         55      0.137      0.447      0.801      0.635      0.718 
Train:         25     1.1373       6432       1424        246        246      0.147      0.500      0.800      0.659      0.744 
All:         25     1.1373       8034       1787        314        301      0.144      0.489      0.799      0.654      0.739 
Test:         26     1.1269       1617        348         68         55      0.136      0.447      0.801      0.635      0.719 
Train:         26     1.1269       6430       1426        248        244      0.146      0.496      0.799      0.657      0.744 
All:         26     1.1269       8033       1788        315        300      0.144      0.488      0.798      0.653      0.739 
Test:         27     1.1353       1612        353         67         56      0.137      0.455      0.799      0.638      0.722 
Train:         27     1.1353       6435       1421        243        249      0.149      0.506      0.801      0.663      0.744 
All:         27     1.1353       8038       1783        310        305      0.146      0.496      0.799      0.657      0.740 
Test:         28     1.1324       1616        349         67         56      0.138      0.455      0.801      0.639      0.723 
Train:         28     1.1324       6436       1420        242        250      0.150      0.508      0.801      0.664      0.744 
All:         28     1.1324       8040       1781        308        307      0.147      0.499      0.800      0.659      0.740 
Test:         29     1.1413       1616        349         67         56      0.138      0.455      0.801      0.639      0.724 
Train:         29     1.1413       6434       1422        244        248      0.149      0.504      0.800      0.662      0.744 
All:         29     1.1413       8039       1782        309        306      0.147      0.498      0.800      0.658      0.740 
Test:         30     1.1295       1617        348         67         56      0.139      0.455      0.801      0.639      0.724 
Train:         30     1.1295       6434       1422        244        248      0.149      0.504      0.800      0.662      0.744 
All:         30     1.1295       8038       1783        310        305      0.146      0.496      0.799      0.657      0.740 
Test:         31      1.139       1617        348         66         57      0.141      0.463      0.802      0.643      0.725 
Train:         31      1.139       6434       1422        244        248      0.149      0.504      0.800      0.662      0.744 
All:         31      1.139       8039       1782        309        306      0.147      0.498      0.800      0.658      0.740 
Test:         32     1.1246       1617        348         66         57      0.141      0.463      0.802      0.643      0.725 
Train:         32     1.1246       6434       1422        244        248      0.149      0.504      0.800      0.662      0.744 
All:         32     1.1246       8039       1782        309        306      0.147      0.498      0.800      0.658      0.740 
Test:         33     1.1276       1612        353         65         58      0.141      0.472      0.800      0.646      0.726 
Train:         33     1.1276       6435       1421        243        249      0.149      0.506      0.801      0.663      0.744 
All:         33     1.1276       8041       1780        307        308      0.148      0.501      0.800      0.660      0.740 
Test:         34     1.1218       1614        351         65         58      0.142      0.472      0.801      0.646      0.727 
Train:         34     1.1218       6433       1423        245        247      0.148      0.502      0.800      0.660      0.744 
All:         34     1.1218       8040       1781        308        307      0.147      0.499      0.800      0.659      0.741 
Test:         35     1.1326       1613        352         67         56      0.137      0.455      0.799      0.638      0.726 
Train:         35     1.1326       6437       1419        241        251      0.150      0.510      0.801      0.665      0.744 
All:         35     1.1326       8040       1781        308        307      0.147      0.499      0.800      0.659      0.741 
Test:         36      1.127       1613        352         67         56      0.137      0.455      0.799      0.638      0.726 
Train:         36      1.127       6436       1420        242        250      0.150      0.508      0.801      0.664      0.744 
All:         36      1.127       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         37     1.1219       1618        347         69         54      0.135      0.439      0.801      0.631      0.726 
Train:         37     1.1219       6435       1421        243        249      0.149      0.506      0.801      0.663      0.744 
All:         37     1.1219       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         38     1.1304       1615        350         68         55      0.136      0.447      0.800      0.635      0.726 
Train:         38     1.1304       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         38     1.1304       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         39     1.1218       1617        348         69         54      0.134      0.439      0.800      0.631      0.726 
Train:         39     1.1218       6435       1421        243        249      0.149      0.506      0.801      0.663      0.745 
All:         39     1.1218       8037       1784        311        304      0.146      0.494      0.799      0.656      0.741 
Test:         40     1.1303       1618        347         69         54      0.135      0.439      0.801      0.631      0.725 
Train:         40     1.1303       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         40     1.1303       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         41     1.1225       1620        345         70         53      0.133      0.431      0.801      0.628      0.725 
Train:         41     1.1225       6435       1421        243        249      0.149      0.506      0.801      0.663      0.745 
All:         41     1.1225       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         42     1.1339       1622        343         70         53      0.134      0.431      0.802      0.628      0.725 
Train:         42     1.1339       6435       1421        243        249      0.149      0.506      0.801      0.663      0.745 
All:         42     1.1339       8036       1785        312        303      0.145      0.493      0.799      0.655      0.741 
Test:         43     1.1337       1623        342         70         53      0.134      0.431      0.803      0.628      0.724 
Train:         43     1.1337       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         43     1.1337       8036       1785        312        303      0.145      0.493      0.799      0.655      0.741 
Test:         44     1.1256       1621        344         70         53      0.134      0.431      0.802      0.628      0.725 
Train:         44     1.1256       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         44     1.1256       8037       1784        311        304      0.146      0.494      0.799      0.656      0.741 
Test:         45     1.1231       1620        345         70         53      0.133      0.431      0.801      0.628      0.725 
Train:         45     1.1231       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         45     1.1231       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         46     1.1251       1621        344         70         53      0.134      0.431      0.802      0.628      0.725 
Train:         46     1.1251       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         46     1.1251       8038       1783        310        305      0.146      0.496      0.799      0.657      0.741 
Test:         47     1.1187       1623        342         70         53      0.134      0.431      0.803      0.628      0.724 
Train:         47     1.1187       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         47     1.1187       8038       1783        310        305      0.146      0.496      0.799      0.657      0.740 
Test:         48     1.1184       1622        343         69         54      0.136      0.439      0.803      0.632      0.725 
Train:         48     1.1184       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         48     1.1184       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         49     1.1214       1621        344         69         54      0.136      0.439      0.802      0.632      0.725 
Train:         49     1.1214       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         49     1.1214       8039       1782        309        306      0.147      0.498      0.800      0.658      0.741 
Test:         50     1.1206       1621        344         68         55      0.138      0.447      0.803      0.636      0.725 
Train:         50     1.1206       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         50     1.1206       8041       1780        307        308      0.148      0.501      0.800      0.660      0.741 
Test:         51     1.1247       1622        343         67         56      0.140      0.455      0.804      0.640      0.724 
Train:         51     1.1247       6436       1420        242        250      0.150      0.508      0.801      0.664      0.745 
All:         51     1.1247       8041       1780        307        308      0.148      0.501      0.800      0.660      0.741 
Test:         52     1.1294       1622        343         66         57      0.142      0.463      0.804      0.644      0.723 
Train:         52     1.1294       6437       1419        241        251      0.150      0.510      0.801      0.665      0.745 
All:         52     1.1294       8043       1778        305        310      0.148      0.504      0.800      0.662      0.740 
Test:         53     1.1193       1619        346         66         57      0.141      0.463      0.803      0.644      0.723 
Train:         53     1.1193       6438       1418        240        252      0.151      0.512      0.801      0.666      0.745 
All:         53     1.1193       8043       1778        305        310      0.148      0.504      0.800      0.662      0.741 
Test:         54     1.1321       1620        345         66         57      0.142      0.463      0.803      0.644      0.723 
Train:         54     1.1321       6438       1418        240        252      0.151      0.512      0.801      0.666      0.745 
All:         54     1.1321       8044       1777        304        311      0.149      0.506      0.801      0.662      0.741 
Test:         55     1.1207       1623        342         66         57      0.143      0.463      0.805      0.645      0.722 
Train:         55     1.1207       6437       1419        241        251      0.150      0.510      0.801      0.665      0.745 
All:         55     1.1207       8045       1776        303        312      0.149      0.507      0.801      0.663      0.740 
Test:         56      1.118       1624        341         67         56      0.141      0.455      0.805      0.641      0.722 
Train:         56      1.118       6438       1418        240        252      0.151      0.512      0.801      0.666      0.745 
All:         56      1.118       8043       1778        305        310      0.148      0.504      0.800      0.662      0.740 
Test:         57     1.1139       1624        341         66         57      0.143      0.463      0.805      0.645      0.722 
Train:         57     1.1139       6438       1418        240        252      0.151      0.512      0.801      0.666      0.745 
All:         57     1.1139       8043       1778        305        310      0.148      0.504      0.800      0.662      0.740 
Test:         58     1.1211       1623        342         65         58      0.145      0.472      0.805      0.649      0.723 
Train:         58     1.1211       6439       1417        239        253      0.151      0.514      0.802      0.667      0.746 
All:         58     1.1211       8045       1776        303        312      0.149      0.507      0.801      0.663      0.741 
Test:         59     1.1287       1623        342         65         58      0.145      0.472      0.805      0.649      0.723 
Train:         59     1.1287       6439       1417        239        253      0.151      0.514      0.802      0.667      0.746 
All:         59     1.1287       8045       1776        303        312      0.149      0.507      0.801      0.663      0.741 
Test:         60     1.1115       1622        343         65         58      0.145      0.472      0.805      0.648      0.723 
Train:         60     1.1115       6439       1417        239        253      0.151      0.514      0.802      0.667      0.746 
All:         60     1.1115       8045       1776        303        312      0.149      0.507      0.801      0.663      0.741 
Test:         61      1.128       1624        341         65         58      0.145      0.472      0.806      0.649      0.723 
Train:         61      1.128       6438       1418        240        252      0.151      0.512      0.801      0.666      0.746 
All:         61      1.128       8044       1777        304        311      0.149      0.506      0.801      0.662      0.741 
Test:         62     1.1192       1619        346         66         57      0.141      0.463      0.803      0.644      0.723 
Train:         62     1.1192       6436       1420        242        250      0.150      0.508      0.801      0.664      0.746 
All:         62     1.1192       8043       1778        305        310      0.148      0.504      0.800      0.662      0.741 
Test:         63     1.1265       1619        346         67         56      0.139      0.455      0.802      0.640      0.723 
Train:         63     1.1265       6435       1421        243        249      0.149      0.506      0.801      0.663      0.746 
All:         63     1.1265       8043       1778        305        310      0.148      0.504      0.800      0.662      0.741 
Test:         64     1.1197       1622        343         66         57      0.142      0.463      0.804      0.644      0.724 
Train:         64     1.1197       6438       1418        240        252      0.151      0.512      0.801      0.666      0.746 
All:         64     1.1197       8044       1777        304        311      0.149      0.506      0.801      0.662      0.742 
Test:         65     1.1213       1620        345         66         57      0.142      0.463      0.803      0.644      0.724 
